segmentnr	original	analyzed	translated
['SA_GSP33_yaatsi_u-0']	ātmasiddhiḥ /	       	Atmasiddhi.
['SA_GSP33_yaatsi_u-1']	siddhāñjananāmakavyākhyopetā /	          	Along with the commentary named Siddhanjana.
['SA_GSP33_yaatsi_u-2']	yatpadāmbhoruhadhyānavidhvastāśeṣakalmaṣaḥ /	yad pada ambhoruha dhyāna vidhvasta aśeṣa kalmaṣaḥ 	I, whose all sins are destroyed by the meditation on the lotus feet of that Lord,
['SA_GSP33_yaatsi_u-3']	vastutāmupayāto 'haṃ yāmuneyaṃ namāmi tam // //	vastu tām upayātaḥ ham yāmuneyam namāmi tam 	have attained the state of reality. I bow to that Yamuna.
['SA_GSP33_yaatsi_u-4']	mūlam	mūlam 	The root:
['SA_GSP33_yaatsi_u-5']	prakṛtipuruṣakālavyaktamuktā yadicchā	prakṛti puruṣa kāla vyaktam uktā yat icchā 	If the will of Prakriti, Purusha, Kala, and Vyakta
['SA_GSP33_yaatsi_u-6', 'SA_GSP33_yaatsi_u-7']	manuvidadhati nityaṃ nityasiddhairanekaiḥ🔽svaparicaraṇabhogaiḥ śrīmati prīyamāṇe	manu vidadhati nityam nitya siddhaiḥ anekaiḥ  sva paricaraṇa bhogaiḥ śrīmati prīyamāṇe 	is always carried out by many eternal and accomplished ones🔽with their own service and enjoyment, may I be devoted
['SA_GSP33_yaatsi_u-8']	bhavatu mama parasmin puruṣe bhaktibhūyā // //	bhavatu mama parasmin puruṣe bhakti bhūyā 	to the Supreme Purusha, the prosperous one.
['SA_GSP33_yaatsi_u-9', 'SA_GSP33_yaatsi_u-10']	vyākhyānam🔽jagajjanmasthitilayai ramamāṇaṃ parātparam /	vyākhyānam  jagat janma sthiti layaiḥ ramamāṇam parātparam 	The commentary:
['SA_GSP33_yaatsi_u-11', 'SA_GSP33_yaatsi_u-12']	svāmin sarvajagatāṃ śriyaḥpatimupāsmahe // //🔽jñānavairāgyabhaktīnāṃ śevadhiṃ karuṇārṇavam /	svāmin sarva jagatām śriyaḥ patim upāsmahe  jñāna vairāgya bhaktīnām śevadhim karuṇā arṇavam 	We worship the Lord of Shri, the Supreme Lord of all beings,🔽who delights in the creation, sustenance, and dissolution of the universe.🔽I take refuge in the great teacher, the best of sages, the ocean of compassion,
['SA_GSP33_yaatsi_u-13', 'SA_GSP33_yaatsi_u-14']	yāmunārthaṃ munivaraṃ paramācāryamāśraye // //🔽śrībhāṣyādiprabandhena tattvaṃ sandarśayan param /	yāmuna artham muni varam parama ācāryam āśraye  śrī bhāṣya ādi prabandhena tattvam sandarśayan param 	the treasure of knowledge, detachment, and devotion, for the sake of Yamuna.🔽May the revered Ramanuja, who reveals the supreme truth
['SA_GSP33_yaatsi_u-15', 'SA_GSP33_yaatsi_u-16']	rāmānujāryo bhagavān dayatā mayi saṃśriye // //🔽deśikendradayāsāramavalambya vidhīyate /	rāma anujā aryaḥ bhagavān dayatā mayi saṃśriye  / deśika indra dayā sāram avalambya vidhīyate 	through the composition of the Shri Bhasya and other works, be kind to me.🔽With the help of the grace of the great spiritual masters,
['SA_GSP33_yaatsi_u-17']	siddhitrayasya vyākhyānaṃ rītyā saralayā mayā // //	siddhi trayasya vyākhyānam rītyā saralayā mayā 	I, with simple style, compose this commentary on the three Siddhis.
['SA_GSP33_yaatsi_u-18']	kka yāmunāryaśrīsūktisandarbhaḥ kka ca me matiḥ /	kka yāmuna ārya śrī su ukti sandarbhaḥ kka ca me matiḥ 	Where are the excellent verses of the noble Yamuna, and where is my mind?
['SA_GSP33_yaatsi_u-19']	atyalpaviṣayāthāpi cāpalaṃ tvaparādhyati // //	ati alpa viṣayā atha api cāpalam tu aparādhyati 	Though it has very little scope, still my fickleness offends.
['SA_GSP33_yaatsi_u-20']	viśiṣṭadvaitasiddhāntanirdhāraṇadhurandharāḥ /	viśiṣṭa dvaita siddhānta nirdhāraṇa dhurandharāḥ 	Those who bear the burden of determining the doctrine of qualified non-dualism,
['SA_GSP33_yaatsi_u-21']	saṃśriteṣu dayāsārā deśikāḥ śaraṇaṃ mama // //	saṃśriteṣu dayā sārāḥ deśikāḥ śaraṇam mama 	The teachers who are compassionate towards their disciples are my refuge.
['SA_GSP33_yaatsi_u-22']	vātsyaṃ śrīvādibhīkṛdgurukulatilakaṃ kṛṣṇamāryaṃ guṇāḍhyaṃ	vātsyam śrī vādi bhī kṛt guru kula tilakam kṛṣṇam āryam guṇa āḍhyam 	I bow to the crest-jewel of the guru's family, the illustrious Krishna, the son of Vatsya, the son of Vadibhuti,
['SA_GSP33_yaatsi_u-23', 'SA_GSP33_yaatsi_u-24']	tātaṃ mannapradaṃ me draviḍanigamasūktyarthasandarśakaṃ tam /🔽natvā rāmānujāryaṃ guruvaramapi me bhāṣyakṛdvaṃśadīpaṃ	tātam mad na pradam me draviḍa nigama sūkti artha sandarśakam tam  natvā rāmānuja āryam guru varam api me bhāṣyakṛt vaṃśadīpam 	who taught me the meaning of the Tamil hymns, and who gave me my father.🔽And to the excellent guru, the lamp of the lineage, the author of the commentary, the illustrious Ramanuja,
