segmentnr	original	analyzed	translated
['SA_GS41_brsphutu-0']	Notation local rules	notation local rules 	Notation Local Rules
['SA_GS41_brsphutu-1']	D / x y indicates that Dvivedin /	d x indicates that dvivedin 	d. x indicates that Dvivedin.
['SA_GS41_brsphutu-2']	the editor /	the editor 	The editor.
['SA_GS41_brsphutu-3']	suggests the reading / y /	suggests the reading y 	Suggests the reading. y.
['SA_GS41_brsphutu-4']	instead of x /	instead of x	Instead of x.
['SA_GS41_brsphutu-5']	In Chapter /	in chapter 	In chapter.
['SA_GS41_brsphutu-6']	Cb /n indicates that the stanza is given the number / n /	indicates that the stanza is given the number n	cbn indicates that the stanza is given the number. n.
['SA_GS41_brsphutu-7']	in Colebrooke's translation /	in colebrookes translation 	In Colebrooke's translation.
['SA_GS41_brsphutu-8']	Cb / indicates that the stanza does not exist in Colebrooke's translation /	indicates that the stanza does not exist in colebrookes translation 	cb indicates that the stanza does not exist in Colebrooke's translation.
['SA_GS41_brsphutu-9']	Otherwise / the stanza number coincides with Colebrooke's one /	otherwise the stanza numbra coincides with colebrookes one 	Otherwise, the stanza number coincides with Colebrooke's.
['SA_GS41_brsphutu-10']	Colebrooke's translation is available for Chapters and only / In Chapter /	colebrookes translation is available for chapters 	Colebrooke's translation is available for chapters 1 to 11 only. In chapter.
['SA_GS41_brsphutu-11']	all the stanza numbers given by Dvivedin coincide with Colebrooke's /	all the stanza numbers given by dvivedin coincide with colebrookes 	All the stanza numbers given by Dvivedin coincide with Colebrooke's.
['SA_GS41_brsphutu-12']	As Chapter / on combinatrics concerning Sanskrit prosody /	as chapter on combinatrics concerning sanskrit prosody 	As chapter. On combinatory rules concerning Sanskrit prosody.
['SA_GS41_brsphutu-13']	has not been deciphered yet /	has not been deciphered 	Has not been deciphered yet.
['SA_GS41_brsphutu-14']	the text of that chapter is left exactly as it is in Dvivedin's edition without decomposition of compounds and sandhi /	the text of that chapter is left exactly as it is in dvivedins edition without decomposition of compounds and sandhi 	The text of that chapter is left exactly as it is in Dvivedin's edition without decomposition of compounds and sandhi.
['SA_GS41_brsphutu-15']	atha gaṇitaadhyāyas	atha gaṇitaadhyāyas 	Now, the chapter on mathematics.
['SA_GS41_brsphutu-16', 'SA_GS41_brsphutu-17']	parikarmaviṃśatis🔽parikarmaviṃśatim yas saṅkalitaādyām pṛthak vijānāti/	parikarma viṃśatiḥ  parikarma viṃśatim yaḥ saṅkalita ādyām pṛthak vijānāti 	The twenty-four operations.🔽One who knows the twenty-four operations, beginning with addition, separately,🔽and the eight practical operations ending with shadows, is a mathematician.🔽The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.
['SA_GS41_brsphutu-18', 'SA_GS41_brsphutu-19']	aṣṭau ca vyavahārān chāyāantān bhavati gaṇakas sas//🔽viparītachedaguṇās rāśyos chedaaṃśakās samachedās/	aṣṭau ca vyavahārān chāyā antān bhavati gaṇakaḥ saḥ  viparīta cheda guṇāḥ rāśyoḥ cheda aṃśakāḥ sama chedāḥ 	The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.🔽The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.🔽The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.
['SA_GS41_brsphutu-20', 'SA_GS41_brsphutu-21']	saṅkalite aṃśās yojyās vyavakalite aṃśaantaram kāryam//🔽rūpāṇi chedaguṇāni aṃśayutāni dvayos bahūnām vā/	saṅkalite aṃśās yojyās vyavakalite aṃśaantaram kāryam  rūpāṇi cheda guṇāni aṃśa yutāni dvayoḥ bahūnām vā 	The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.🔽The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.🔽The areas of the two figures are the products of their sides. The areas of the two figures are the products of their sides.
