segmentnr	original	analyzed	translated
['SA_GV05_brupsb1u-0']	oṃ	om 	Om🔽🔽
['SA_GV05_brupsb1u-1']	bṛhadāraṇyakopaniṣad	bṛhat āraṇyaka upaniṣad 	Brihadaranyaka Upanishad
['SA_GV05_brupsb1u-2']	oṃ pūrṇamadaḥ pūrṇamidaṃ pūrṇātpūrṇamadacyate /	om pūrṇam adaḥ pūrṇam idam pūrṇāt pūrṇa mada cyate 	Om. The full is this. From the full, the full is taken out.
['SA_GV05_brupsb1u-3']	pūrṇasya pūrṇamādāya pūrṇamevāvaśiṣyate //	pūrṇasya pūrṇam ādāya pūrṇam eva avaśiṣyate 	Only the full remains.
['SA_GV05_brupsb1u-4']	oṃ śāntiḥ / śāntiḥ // śāntiḥ ///	om śāntiḥ śāntiḥ śāntiḥ 	Om. Peace. Peace. Peace.
['SA_GV05_brupsb1u-5']	oṃ namo brahmādibhyo brahmavidyāsampradāyakartṛbhyo vaṃśaṛṣibhyo namo gurubhyaḥ /	om namaḥ brahma ādibhyaḥ brahma vidyā sampradāya kartṛbhyaḥ vaṃśa ṛṣibhyaḥ namaḥ gurubhyaḥ 	Om. Salutations to the sages of the lineage, the teachers who transmit the knowledge of Brahman and so on, salutations to the gurus.
['SA_GV05_brupsb1u-6', 'SA_GV05_brupsb1u-7']	'uṣā vā aśvasya'ityevamādyā vājasaneyibrāhmaṇopaniṣat /🔽tasyā iyamalpagranthā vṛttirārabhyate saṃsāravyāvivṛtsubhyaḥ saṃsārahetunivṛttisādhanabrahmātmaikatvavidyāpratipattaye /	uṣāḥ vai aśvasya eti evamādyā vājasaneyi brāhmaṇa upaniṣad  tasyāḥ iyam alpa granthā vṛttiḥ ārabhyate saṃsāra vyāvivṛtsubhyaḥ saṃsāra hetu nivṛtti sādhana brahma ātma eka tva vidyā pratipattaye 	The Upanishad of the Vaja saneyi Brahmana begins with the verse Usha, the dawn, is the horse's...🔽For those who seek to escape from the cycle of birth and death, this brief commentary is begun to help them attain the knowledge of the oneness of the Self with Brahman, which is the means to overcome the cause of worldly existence.
['SA_GV05_brupsb1u-8', 'SA_GV05_brupsb1u-9']	seyaṃ brahmavidyā upaniṣacchabdhavācyātatparāṇāṃ sahetoḥ saṃsārasyātyantāvasādanāt /🔽upaniṣūvasyasadestadarthatvāt /	sā iyam brahma vidyā upaniṣad śabdha vācyā a tatparāṇām sa hetoḥ saṃsārasya atyanta avasādanāt  upa niṣū vasyas sadeḥ tad artha tvāt 	This knowledge of Brahman is called Upanishad because it leads to the complete cessation of worldly existence along with its cause.
['SA_GV05_brupsb1u-10']	tādarthyād grantho 'pyupaniṣad ucyate /	tādarthyāt upaniṣad ucyate 	Because it has that as its purpose, the text is also called Upanishad.
['SA_GV05_brupsb1u-11']	seyaṃ ṣaḍadhyāyī araṇye 'nūcyamānatvādāraṇyakam /	sā iyam ṣaṣ adhyāyī araṇye nūcyamāna tvāt āraṇyakam 	This six-chapter text is called Aranyaka because it is recited in the forest.
['SA_GV05_brupsb1u-12']	bṛhattvātparimāṇato bṛhadāraṇyakam /	bṛhat tvāt parimāṇataḥ bṛhadāraṇyakam 	It is called Brihadaranyaka because it is large in size.
['SA_GV05_brupsb1u-13']	tasyāsya karmakāṇḍena sambandho 'bhidhīyate /	tasya asya karmakāṇḍena sambandhaḥ abhidhīyate 	Its connection with the Karma Kanda is being stated.
['SA_GV05_brupsb1u-14']	sarvo 'pyayaṃ vedaḥ pratyakṣānumānābhyāmanavagateṣṭāniṣṭaprāptiparihāropāya prakāśanaparaḥ sarvapuruṣāṃ nisargata eva tatprāptiparihārayoriṣṭatvāt	sarvaḥ pi ayam vedaḥ pratyakṣa anumānābhyām anavagata iṣṭa aniṣṭa prāpti parihāra upāya prakāśana paraḥ sarva puruṣām nisargataḥ eva tad prāpti parihārayoḥ iṣṭa tvāt 	All this Veda is intended to reveal the means of attaining the desirable and avoiding the undesirable, which are not known through perception and inference, because attaining and avoiding those are desirable for all men by their very nature.
['SA_GV05_brupsb1u-15']	dṛṣṭaviṣaye ceṣṭāniṣṭaṣṭaprāptiparihāropāya jñānasya pratyakṣānumānābhyāmeva siddatvānnāgamānveṣaṇā /	dṛṣṭa viṣaye ca iṣṭa aniṣṭa ṣṭa prāpti parihāra upāya jñānasya pratyakṣa anumānābhyām eva sidda tvāt na āgama anveṣaṇā 	And in the case of visible objects, the knowledge of the means of attaining the desirable and avoiding the undesirable is established by perception and inference alone, so there is no need to seek out the scriptures.
['SA_GV05_brupsb1u-16']	na cāsati janmāntarasambandhyātmāstitvavijñāne janmāntarasambandhyātmāstitvavijñāne janmāntareṣṭāniṣṭaṣṭaprāptiparihārecchā syāt svabhāvavādidarśanāt	na ca asati janma antara sambandhi ātma astitva vijñāne janma antara sambandhi ātma astitva vijñāne janma antara iṣṭa aniṣṭa ṣṭa prāpti parihāra icchā syāt svabhāvavādi darśanāt 	And without the knowledge of the existence of the self connected with another birth, there cannot be a desire to attain the desirable and avoid the undesirable connected with another birth, as can be seen in the case of the proponents of inherent nature.
['SA_GV05_brupsb1u-17']	tasmājjanmāntarasambandhyātmāstitve janmāntareṣṭāniṣṭaṣṭaprāptiparihāropāyaviśeṣe ca śāstraṃ pravartate /	tasmāt janma antara sambandhi ātma astitve janmāntara iṣṭa aniṣṭa ṣṭa prāpti parihāra upāya viśeṣe ca śāstram pravartate 	Therefore, the scriptures deal with the existence of the self connected with another birth and the specific means of attaining the desirable and avoiding the undesirable in another birth.
['SA_GV05_brupsb1u-18', 'SA_GV05_brupsb1u-19']	yeyaṃ prete vicikitsā mānuṣye 'stītyeke nāyamastīti caike ka /u / / /🔽ityupakramyaastītyevopalabdhavyaḥ ka /u / / /	yā iyam prete vicikitsā mānuṣye sti iti eke na ayam asti iti ca eke kau  / iti upakramya asti iti eva upalabdhavyaḥ kau    	This doubt about the departed one - that some say he exists in human form and others say he does not exist -
['SA_GV05_brupsb1u-20']	ityevamādinirṇayadarśanāt /	iti evamādi nirṇaya darśanāt 	 beginning with this, it is seen that there is a conclusion such as he should be known to exist and so on.🔽 And just as it is said -
['SA_GV05_brupsb1u-21']	yathā ca maraṇaṃ prāpya ka /u / / /	yathā ca maraṇam prāpya kau 	after attaining death, he exists and he does not exist -
['SA_GV05_brupsb1u-22']	ityupakramyayonimanye prapadyante śarīratvāya dehinaḥ /	iti upakramya yonim anye prapadyante śarīra tvāya dehinaḥ 	Having begun thus, Some embodied beings attain another birth for the sake of a body,
['SA_GV05_brupsb1u-23']	sthāṇumanye 'nusaṃyanti yathākarma yathāśrutamka /u / / / iti ca /	sthāṇum anye nusaṃyanti yathākarma yathāśrutamkau            	Others follow a post, according to their karma and according to what they have heard.
['SA_GV05_brupsb1u-24']	svayañjyotiḥ bṛ /u / / /	svayañjyotiḥ bṛu 	The self is self-luminous.
['SA_GV05_brupsb1u-25']	ityupakramyataṃ vidyākarmaṇi samanvāramete / /	iti upakramya tam vidyā karmaṇi samanvāramete    	Having begun thus, They unite knowledge and action.
['SA_GV05_brupsb1u-26']	puṇyo vai puṇena karmaṇā bhavati pāpaḥ pāpena / / iti ca /	puṇyaḥ vai puṇena karmaṇā bhavati pāpaḥ pāpena         iti ca 	One becomes virtuous by virtuous action, sinful by sinful action.
['SA_GV05_brupsb1u-27']	jñapayiṣyāmibṛ /u / / /	jñapayiṣyāmi bṛu 	I will make known.
['SA_GV05_brupsb1u-28', 'SA_GV05_brupsb1u-29']	ityupakramyavijñānamayaḥ / /🔽iti ca vyatiriktātmāstitvam /	iti upakramya vijñāna mayaḥ  iti ca vyatirikta ātma astitvam 	Having begun thus, The self is made of knowledge.🔽Thus the existence of a separate self is established.
['SA_GV05_brupsb1u-30']	tatpratyakṣaviṣayameveti cenna /	tad pratyakṣa viṣayam eva iti ced na 	If it is argued that it is the object of perception itself, it is not so.
['SA_GV05_brupsb1u-31']	vādivipratipattidarśanāt /	vādi vipratipatti darśanāt 	Because there is disagreement among the proponents.
['SA_GV05_brupsb1u-32']	na hi dehāntarasambandhina ātmanaḥ pratyakṣeṇāstitvavijñāne lokāyatikā bauddhāśca naḥ pratikūlāḥ syunāstyātmeti vadantaḥ /	na hi deha antara sambandhinaḥ ātmanaḥ pratyakṣeṇa astitva vijñāne lokāyatikāḥ bauddhāḥ ca naḥ pratikūlāḥ syuḥ na asti ātmā iti vadantaḥ 	For if the existence of the self connected with another body were known by perception, the Lokāyata and Buddhist opponents would not be hostile to us, saying there is no self.
['SA_GV05_brupsb1u-33']	na hi ghaṭādau pratyakṣaviṣaye kaścidvipratipadyate nāsti ghaṭa iti /	na hi ghaṭa ādau pratyakṣa viṣaye kaścid vipratipadyate na asti ghaṭaḥ iti 	For no one disagrees about a pot, which is an object of perception, saying there is no pot.
