segmentnr	original	analyzed	translated
['SA_GS41_lagrvvju-0']	pañcasaṃvatsaramayaṃ yugādhyakṣaṃ prajāpatim /	pañca saṃvatsara mayam yuga adhyakṣam prajāpatim 	The lord of the Yuga, the lord of creatures, who is five years old,
['SA_GS41_lagrvvju-1']	dinartvayanam āsāṅgaṃ praṇamya śirasā śuciḥ //	dina ṛtu ayanam āsa aṅgam praṇamya śirasā śuciḥ 	Having bowed his head to the day, the season, the year, and the limbs, with a pure mind,
['SA_GS41_lagrvvju-2']	praṇamya śirasā kālam abhivādya sarasvatīm /	praṇamya śirasā kālam abhivādya sarasvatīm 	Having bowed his head to Time and having greeted Sarasvati,
['SA_GS41_lagrvvju-3']	kālajñānaṃ pravakṣyāmi lagadhasya mahātmanaḥ //	kāla jñānam pravakṣyāmi lagadhasya mahātmanaḥ 	I shall expound the science of time of the great Lagadha.
['SA_GS41_lagrvvju-4']	jyotiṣām ayanaṃ kṛtsnaṃ pravakṣyāmy anupūrvaśaḥ /	jyotiṣām ayanam kṛtsnam pravakṣyāmi anupūrvaśas 	I shall fully expound the course of the luminaries in due order,
['SA_GS41_lagrvvju-5', 'SA_GS41_lagrvvju-6']	viprāṇāṃ sammataṃ loke yajñakālārthasiddhaye //🔽nirekaṃ dvādaśārdhābdaṃ dviguṇaṃ gatasaṃjñikam /	viprāṇām sammatam loke yajña kāla artha siddhaye  nirekam dvādaśa ardha abdam dviguṇam gata saṃjñikam 	Which is approved by the Brahmanas in the world for the accomplishment of the proper time for sacrifices.🔽A period of twelve and a half years without an intercalary month is called a Gati.
['SA_GS41_lagrvvju-7']	ṣaṣṭyā ṣaṣṭyā yutaṃ dvābhyāṃ parvaṇāṃ rāśir ucyate //	ṣaṣṭyā ṣaṣṭyā yutam dvābhyām parvaṇām rāśiḥ ucyate 	The sum of sixty and sixty with two is said to be the total of the intercalary months.
['SA_GS41_lagrvvju-8']	svar ākramete somārkau yadā sākaṃ savāsavau /	svar ākramete soma arkau yadā sākam sa vāsavau 	When the sun and moon ascend the heavens together with Indra,
['SA_GS41_lagrvvju-9']	syāt tadādi yugaṃ māghastapaḥ śuklo 'yanaṃ hy udak //	syāt tad ādi yugam māghaḥ tapaḥ śuklaḥ yanam hi udak 	Then begins the Yuga, the month of Magha, the bright fortnight, the northern solstice.
['SA_GS41_lagrvvju-10']	prapadyete śraviṣṭhādau sūryācandramasāv udak /	prapadyete śraviṣṭhā ādau sūryācandramasau udak 	The sun and moon enter the northern course in the first part of Shravana.
['SA_GS41_lagrvvju-11']	sārpārdhe dakṣiṇārkas tu māghaśrāvaṇayoḥ sadā //	sārpa ardhe dakṣiṇa arkaḥ tu māgha śrāvaṇayoḥ sadā 	The sun is always in the southern course in the first part of Ashlesha in the months of Magha and Shravana.
['SA_GS41_lagrvvju-12']	gharmavṛddhir apāṃ prasthaḥ kṣapāhrāsa udaggatau /	gharma vṛddhiḥ apām prasthaḥ kṣapā hrāsaḥ udak gatau 	The increase of heat, the rise of the waters, and the decrease of the night are when the sun is in the northern course.
['SA_GS41_lagrvvju-13']	dakṣiṇe tau viparyāsaḥ ṣaṇmuhūrtyayanena tu //	dakṣiṇe tau viparyāsaḥ ṣaṣ muhūrtī ayanena tu 	The reverse is when the sun is in the southern course, by the change of the solstice every six months.
['SA_GS41_lagrvvju-14']	dviguṇaṃ saptamaṃ cāhur ayanādyaṃ trayodaśam /	dviguṇam saptamam ca āhuḥ ayana ādyam trayodaśam 	The seventh is said to be double, and the thirteenth is the first ayana.
['SA_GS41_lagrvvju-15']	caturthaṃ daśamaṃ ca dviryugmādyaṃ bahule 'py ṛtau //	caturtham daśamam ca dvis yugma ādyam bahule pi ṛtau 	The fourth and the tenth are double, the first of the even ones, and also in the ṛtu of the bright fortnight.
['SA_GS41_lagrvvju-16']	vasus tvaṣṭā bhavo 'jaś ca mitraḥ sarpāśvinau jalam /	vasuḥ tvaṣṭā bhavaḥ jaḥ ca mitraḥ sarpa aśvinau jalam 	Vasus, Tvaṣṭṛ, Bhava, Aja, Mitra, the serpents, Aśvins, water,
['SA_GS41_lagrvvju-17']	dhātā kaś cāyanādyāś cārthapañcamabhas tv ṛtuḥ //	dhātā kaḥ ca ayana ādyāḥ ca artha pañcama bhaḥ tu ṛtuḥ 	Dhātṛ, and the first of the ayanas, and the ṛtu is the fifth in the sense of ashes.
['SA_GS41_lagrvvju-18']	bhāṃśāḥ syur aṣṭakāḥ kāryāḥ pakṣadvādaśakodgatāḥ /	bha aṃśāḥ syuḥ aṣṭakāḥ kāryāḥ pakṣa dvādaśaka udgatāḥ 	The bhamsas should be performed, rising from the twelve fortnights, in the eight-day period.
['SA_GS41_lagrvvju-19', 'SA_GS41_lagrvvju-20']	ekādaśaguṇaś conaḥ śukle 'rdhaṃ caindavā yadi //🔽kāryā bhāṃśāṣṭakasthāne kalā ekānnaviṃśatiḥ /	ekādaśa guṇaḥ ca ūnaḥ śukle ṛdham ca aindavāḥ yadi  kāryā bha aṃśa aṣṭaka sthāne kalā eka anna viṃśatiḥ 	If the Caitra portion is less, it should be multiplied by eleven and half.🔽In the place of the eight bhamsas, nineteen kalas should be performed.
['SA_GS41_lagrvvju-21']	ūnasthāne trisaptatim udvaped ūnasaṃmitāḥ //	ūna sthāne trisaptatim udvapet ūna saṃmitāḥ 	In the place of less, seventy-three should be offered, equal to the less.
['SA_GS41_lagrvvju-22']	tryaṃśo bhaśeṣo divasāṃśabhāgaś caturdaśaś cāpy anīya bhinnam /	tri aṃśaḥ bha śeṣaḥ divasa aṃśa bhāgaḥ caturdaśaḥ ca api anīya bhinnam 	The remainder of the third part, the fourteenth part of the day part, and also the subtracted, divided,
['SA_GS41_lagrvvju-23']	bhārdhe 'dhike cāpi gate paro 'ṃśo dvāv uttamaikaṃ pnavakairavedyam //	bha ardhe dhike ca api gate paraḥ ṃśaḥ dvau uttama ekam 	When the half-part is more and also passed, the other part, two, the best one, and nine should be known.
['SA_GS41_lagrvvju-24']	pakṣāt pañcadaśāc cordhvaṃ tadbhuktam iti nirdiśet /	pakṣāt pañcadaśāt ca ūrdhvam tat bhuktam iti nirdiśet 	And from the fifteen fortnights onwards, it should be indicated as that much has been consumed.
['SA_GS41_lagrvvju-25']	navabhis tūdgato 'ṃśaḥ syād ūnāṃśadvyadhikena tu //	navabhiḥ tu udgataḥ ṃśaḥ syāt ūna aṃśa dvi adhikena tu 	But by nine, the part would rise, and by two more than the less part.
['SA_GS41_lagrvvju-26']	jau drā ghaḥ khe śve 'hī ro ṣā cin mū ṣa ṇyaḥ sū mā dhā ṇaḥ /	jau drā ghaḥ khe śve hī ro ṣā cit mū sa ṇyaḥ sū mā dhā ṇaḥ 	Ja, Ū, Dra, Gha, Kṣe, Śve, Ahī, Ro, Ṣā, Cin, Mū, Ṣa, Ṇya, Sū, Mā, Dhā, Ṇa,
['SA_GS41_lagrvvju-27']	re mṛ ghrāḥ svā 'po 'jaḥ kṛ ṣyo ha jye ṣṭhā ittṛkṣā liṅgaiḥ //	re mṛ ghrāḥ svā paḥ jaḥ kṛ ṣyaḥ ha jye liṅgaiḥ 	O, M, R, G, H, R, S, W, A, P, O, A, J, K, R, S, H, Y, J, Y, E, S, T, R, I, K, S, A, L, I, N, G, A, I, H.
['SA_GS41_lagrvvju-28']	jāvādyaṃśaiḥ samaṃ vidyāt pūrvārdhe parvasūttare /	jāva ādi aṃśaiḥ samam vidyāt pūrva ardhe parvasu uttare 	One should know the first part to be equal to the Jāva and other parts, and the parvas in the northern part.
['SA_GS41_lagrvvju-29']	bhādānaṃ syāt caturdaśyāṃ kāṣṭhānāṃ devinā kalāḥ //	bhādānam syāt caturdaśyām kāṣṭhānām devinā kalāḥ 	The Bhadrā will be on the fourteenth, O Goddess, the kalās of the kaṣṭhas.
['SA_GS41_lagrvvju-30']	kalā daśa saviṃśā syāt dve muhūrtasya nāḍike /	kalā daśa saviṃśā syāt dve muhūrtasya nāḍike 	The kalās will be twenty-six, two nāḍikās of a muhūrta.
['SA_GS41_lagrvvju-31']	dyutriṃśat tatkalānāṃ tu ṣaṭchatī tryadhikaṃ bhavet //	tad kalānām tu ṣaṭchatī tri adhikam bhavet 	Thirty-two of those kalās will be six hundred and three.
