segmentnr	original	analyzed	translated
['MBgoraksagutikaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBgoraksagutikaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBgoraksagutikaHK-2']	Uniform title / gorakṣaguṭikā	uniform title gorakṣa guṭikā 	Uniform Title: Gorakṣaguṭikā
['MBgoraksagutikaHK-3']	Author /gorakṣanātha	authoḥ gorakṣa nātha 	Author: Gorakṣanātha
['MBgoraksagutikaHK-4']	Manuscript / NGMCP reel number / /	manuscript nm number 	Manuscript: NGMC reel number:
['MBgoraksagutikaHK-5']	Description / The Goraksaguṭikā the Magic Pill of Gorakṣa is attributed to Gorakṣa alias Gorakhnātha the famous founder of Haṭha Yoga / The colophons state that it is part of the Kalpadrumavivekinii and that it is a commentary bhyāsa on Yoga / It is framed in the format of a Tantra as a dialogue between śiva and Gaurī / Although Gorakṣanātha was a yogi / as are his followers the Naatha Yogis today / and so should not be concerned with ritual practice / in actual fact the Nātha tradition has developed an extensive liturgy centered on the worship of its Gurus / This short tract contains a series of hymns stotra praising Gorakṣanātha and myths that narrate their origins /	description the goraksaguṭikā the magic pill of gorakṣa is attributed to gorakṣa alias gorakhnātha the famous founder of haṭha yoga the colophons state that it is part of the kalpadrumavivekinii and that it is a commentary bhyāsa on yoga it is framed in the format of a tantra as a dialogue between śiva and gaurī although gorakṣanātha was a yogi as are his followers the naatha yogis and so should not be concerned with ritual practice in actual fact the nātha tradition has developed the nāt	Description. The Gorakṣaguṭikā, the magic pill of Gorakṣa, is attributed to Gorakṣa alias Gorakṣanātha, the famous founder of Haṭha Yoga. The colophons state that it is part of the Kalpadrumvivekinī and that it is a commentary on the Bhāṣya on Yoga. It is framed in the format of a Tantra as a dialogue between Śiva and Gaurī. Although Gorakṣanātha was a yogi, as are his followers the Nāth Yogīs today, and should not be concerned with ritual practice, in fact the Nāth tradition has developed an extensive liturgy centered on the worship of its gurus. This short tract contains a series of hymns (stotra) praising Gorakṣanātha and myths that narrate their origins.
['MBgoraksagutikaHK-6']	The first chapter taraṅga is dedicated to the birth and exploits of Gorakṣanātha / The following eight chapters contain	the first chapter taraṅga is dedicated to the birth and exploits of gorakṣa nātha the following eight chapters contain 	The first chapter, Taranga, is dedicated to the birth and exploits of Gorakhnath. The following eight chapters contain
['MBgoraksagutikaHK-7']	Gorakṣadvādaśanāmastotra	gorakṣa dvādaśa nāmastotra 	Goraksha Dvadasha Nama Stotra
['MBgoraksagutikaHK-8', 'MBgoraksagutikaHK-9', 'MBgoraksagutikaHK-10']	Gorakṣakavaca🔽Gorakṣahṛdaya🔽Gorakṣanāthakīlakoddhāraṇa	gorakṣa kavaca                   	Goraksha Kavacha🔽Goraksha Hridaya🔽Gorakshnath Keel Koddhara
['MBgoraksagutikaHK-11']	Gorakṣanāthapaṃcaratnastavarāja	           	Gorakshnath Pancharatna Stavaraja
['MBgoraksagutikaHK-12', 'MBgoraksagutikaHK-13']	Rakṣāṣṭakastotra🔽Gorakṣanāthāṣṭottaraśatanāmastotra	rakṣa aṣṭaka stotra            	Rakshashtaka Stotra🔽Gorakshnath Ashtottara Shata Nama Stotra
['MBgoraksagutikaHK-14']	Gorakṣanāthasahasranāmastotra	gorakṣa nātha sahasranāma stotra 	Gorakshnath Sahasra Nama Stotra
['MBgoraksagutikaHK-15']	Notes / Revision / Decemer /	notes revision decemer 	Notes. Revision. December.
['MBgoraksagutikaHK-16']	Publication country / India	publication country india 	Publication Country. India
['MBgoraksagutikaHK-17']	śrīgaṇeśāya namaḥ //	śrī gaṇeśāya namaḥ 	Salutations to Shri Ganesha.
['MBgoraksagutikaHK-18']	śrīnāthāya namaḥ // pārvatyuvāca //	śrī nāthāya namaḥ pārvatī uvāca 	Salutations to Shri Nath. Parvati said:
['MBgoraksagutikaHK-19']	nāthanātha kṛpāsiṃdho śrotumicchāmi saṃhitā /	nātha nātha kṛpā siṃdho śrotum icchāmi saṃhitā 	O Lord, O ocean of mercy, I wish to hear the Samhita.
['MBgoraksagutikaHK-20']	bho saṃhitā mahābhāga gorakṣasya mahātmanaḥ ////	bho saṃhitā mahābhāga gorakṣasya mahātmanaḥ 	O Samhita, O fortunate one, of the great soul Goraksha.
['MBgoraksagutikaHK-21']	kathaṃ gurupadaṃ tasya kathaṃ gorakṣanāmataḥ /	katham guru padam tasya katham gorakṣa nāmataḥ 	How did he get the name of Guru, and how the name of Goraksha?
['MBgoraksagutikaHK-22']	kasya putra bhaved yogi karṇaccheda kathaṃ bhavet ////	kasya putra bhavet yogi karṇa cheda katham bhavet 	Whose son was the yogi, and how did he get his ears cut off?
['MBgoraksagutikaHK-23']	kiṃ devaka śiṣyante mamānugraha kurvate /	kim devaka śiṣyante mama anugraha kurvate 	What are the names of his disciples, and what favor do they bestow on me?
['MBgoraksagutikaHK-24']	brūhi bho loka nāthaṃ tejā nihitaṃ mahātmanam ////	brūhi bho loka nātham tejāḥ nihitam mahātmanam 	Tell me, O Lord of the world, the power inherent in the great soul.
['MBgoraksagutikaHK-25']	śrīmahādeva uvāca //	śrī mahādevaḥ uvāca 	Lord Shiva said:
['MBgoraksagutikaHK-26']	oṃ asya śrīgorakṣanāthotpatti kalpadrumasaṃhitāyā mahāmūlamaṃtrasya	om asya śrī gorakṣanātha utpatti kalpadrumasaṃhitāyāḥ mahā mūlamaṃtrasya 	Om, of this Kalpa Druma Samhita, the great root mantra of Shri Goraksha Natha's birth,
['MBgoraksagutikaHK-27']	śrīmahākāla ṛṣiśārdūlachaṃdaḥ śrīgorakṣanāthadevatā nādabījaṃ	śrī mahākāle ṛṣi śārdūla chaṃdaḥ śrī gorakṣa nātha devatā nādabījam 	the Rishi is the tiger of the great Kalas, the meter is Shri Goraksha Natha Deva, the seed is Nada,
['MBgoraksagutikaHK-28']	daṇḍaśaktikumakaṃ kolakīlakaṃ manepsita kāmanā siddhyarthe caturvidha	daṇḍa śakti kumakam kola kīlakam kāmanā siddhi arthe 	the Dandashakti, Kumara, Kola, and Kilaka are for the accomplishment of the desired desires, for the accomplishment of the four
['MBgoraksagutikaHK-29']	puruṣārtha sidhyarthe jape viniyogaḥ //	puruṣa artha sidhi arthe jape viniyogaḥ 	kinds of human goals, the application is in Japa.
['MBgoraksagutikaHK-30']	ṣanyātvaṃ puṇyaśīletvaṃ gorakṣasya mahātmanaḥ /	gorakṣasya mahātmanaḥ 	You are the embodiment of merit, of the great soul Goraksha.
['MBgoraksagutikaHK-31']	śṛṇu priye mahadgopyaṃ gurunātha namostute ////	śṛṇu priye mahat gopyam guru nātha namaḥ stu te 	Listen, O beloved, to the great secret, salutations to you, O Lord of the Guru.
['MBgoraksagutikaHK-32']	purākṛta yuge brahmā maṇidvīpe gate sati /	purākṛta yuge brahmā maṇidvīpe gate sati 	In ancient times, when Brahma went to Mani Island,
