segmentnr	original	analyzed	translated
['SA_GSP33_vidhivi-0']	no structure yet	naḥ structure y e t 	No structure yet
['SA_GSP33_vidhivi-1', 'SA_GSP33_vidhivi-2', 'SA_GSP33_vidhivi-3']	atha vidhivivekaḥ🔽🔽i	atha vidhi vivekaḥ  Ro Ro	Now, the discrimination of injunctions
['SA_GSP33_vidhivi-4', 'SA_GSP33_vidhivi-5', 'SA_GSP33_vidhivi-6', 'SA_GSP33_vidhivi-7', 'SA_GSP33_vidhivi-8']	śrīsarasvatyai namaḥ /🔽🔽🔽🔽i	śrī sarasvatyai namaḥ  Ro Ro Ro Ro	Salutations to the glorious Sarasvatī.
['SA_GSP33_vidhivi-9', 'SA_GSP33_vidhivi-10']	sa khalu śabdabhedo vā / tadvyāpārā'tiśayo vā'rthabhedo vā / yada bhidhānācchabdo'pi tathā vyapadeśyaḥ /🔽ii	sa khalu śabda bhedaḥ vā tad vyāpāra atiśayaḥ vā artha bhedaḥ vā yat a bhidhānāt śabdaḥ api tathā vyapadeśyaḥ  Ro	That is indeed the difference in words, or the excess of its function, or the difference in meaning, by which the word is also designated in that way.
['SA_GSP33_vidhivi-11']	pramāṇatvādaniyamātpravṛtteḥ saṃvidāśrayāt /	pramāṇa tvāt aniyamāt pravṛtteḥ saṃvid āśrayāt 	Because it is a means of knowledge, because of the occurrence without restriction, because of the dependence on cognition,
['SA_GSP33_vidhivi-12', 'SA_GSP33_vidhivi-13']	samabhivyāhṛteḥ śabdo na vidhiḥ kāryakalpanāt //🔽iii	samabhivyāhṛteḥ śabdaḥ na vidhiḥ kārya kalpanāt  Ro	Because of the simultaneous utterance, the word is not an injunction, because of the assumption of an effect.
['SA_GSP33_vidhivi-14', 'SA_GSP33_vidhivi-15', 'SA_GSP33_vidhivi-16']	pramāṇaṃ hi śabdaḥ pratijñāyate / bodhakaṃ ca pramāṇam / tatra pravṛttihetuṃ kañcanā'rthātiśayamavagamayan śabdaścodanātvena pramāṇatāmaśnute / svayameva tu pravṛtteḥ kārakastāṃ pramāṇatāmapajahyāt / na hi kārako hetuḥ pramāṇam / api tu jñāpakaḥ /🔽🔽i	pramāṇam hi śabdaḥ pratijñāyate bodhakam ca pramāṇam  tatra pravṛtti hetum kañcana artha atiśayam avagamayan śabdaḥ codanā tvena pramāṇa tām aśnute svayam eva tu pravṛtteḥ kārakaḥ tām pramāṇa tām apajahyāt na hi kārakaḥ hetuḥ pramāṇam api tu jñāpakaḥ 🔽Ro🔽Ro	A word is declared to be a means of knowledge. And a means of knowledge is that which causes understanding. There, causing the understanding of some excess of meaning that is the cause of engagement, the word attains the status of an injunction. But if it itself were the cause of engagement, it would abandon that status of being a means of knowledge. For a cause is not a means of knowledge, but rather an indicator.
['SA_GSP33_vidhivi-17']	viṣayā'vabodhanānna doṣa iti cet / na / tanmātrasyā'nyatrā'pi tulyatvāt / codanālakṣaṇo'rtho dharma ityabhyupagamā'narthakyāt / śabdasvātantrye ca niyogato'vaśyaṃ pravṛttiḥ syāt / tathā cā'kurvan vihitaṃ karmeti nirviṣayaṃ syāt / na hi tadānīṃ balavadanilasalilaughanudyamānasyevecchā'pi tantraṃ pravṛttiṃ prati puruṣasya / jñāpakaśca svarūpakarmasambandhaviṣayajñānamapekṣate / liṅādisvarūpaṃ ca pravṛtteḥ kārakamityanupayuktasvarūpatatkarmasambandhaviṣayasaṃvido 'pi puṃsaḥ pravṛttiprasaṅgaḥ /	viṣaya avabodhanāt na doṣaḥ iti ced na tanmātrasya anyatra api tulya tvāt codanā lakṣaṇaḥ ūrthaḥ dharmaḥ iti abhyupagama ānarthakyāt śabda svātantrye ca niyogataḥ vaśyam pravṛttiḥ syāt tathā ca akurvan vihitam karma iti nirviṣayam syāt na hi tadānīm balavat anila salila ogha nudyamānasya iva icchā api tantram pravṛttim prati puruṣasya jñāpakaḥ ca svarūpa karma sambandha viṣaya jñānam apekṣate  / liṅ ādi svarūpam ca pravṛtteḥ kārakam iti anupa	If it is argued that there is no fault because it causes the understanding of objects, it is not so. Because that alone is the same in other cases too. And because of the futility of accepting that the meaning indicated by the injunction is dharma. And if the word were independent, one would necessarily engage in activity by the injunction itself. And in that case, not performing the enjoined action, it would be objectless. For at that time, the man's will is not the basis for activity, like one being carried away by a strong wind or flood. And the indicator requires knowledge of the object, which is the relation of the form and action. And the form of the lin suffix etc. is the cause of activity. Therefore, even for a person who has irrelevant knowledge of the form, action, and their relation, there would be engagement in activity.
['SA_GSP33_vidhivi-18', 'SA_GSP33_vidhivi-19']	🔽i	Ro🔽Ro	If it is argued that there is no fault because it causes the understanding of objects, that is not so. Because that alone is the same in other cases too. And because of the futility of accepting that the meaning indicated by the injunction is dharma. And if the word were independent, one would necessarily engage in activity by the injunction itself. And in that case, not performing the enjoined action, it would be objectless. For at that time, the man's will is not the basis for activity, like one being pushed by a strong wind or current. And the indicator requires the knowledge of the object which is the relation of the form and action. And the form of the lin suffix etc. is the cause of activity. Therefore, even for a person who has useless knowledge of the form, its action, and the relation, there would be engagement in activity.
['SA_GSP33_vidhivi-20']	nanu śaṅkhadhvanivadetat syāt / yathā hi śaṅkhaśabdāt pravartitavyamityupayuktasvarūpasambandhasaṃvida eva pravartante / netare / na ca śaṅkhaśabdaḥ pravṛtterabhidhāyako'nyasya vā kasya citpravṛttihetoḥ / yena jñāpakaḥ syāt / vārtametat / na hi śaṅkhadhvaniḥ pravṛttyupayuktasaṅgatitayā pravṛttikāraṇaṃ śaṅkhaśabdāt pravartitavyamiti / api tu pravartitavyamiti / prakṛtyarthā'tirikte pratyayārthe ca vidheyasya puṃso'bhiprāyabhede kṛtasaṅketastamanusmārayati / tatastadanuvidhāyinaḥ pravartante / aviditaviṣayatayā nā'nadhigatasamayāḥ pravartante ityapi mithyā / tanmātrasaṅgatijñasyā'pi tatprasaṅgāt / apratyayapūrvāyāṃ ca śabdaparatantrasya pravṛttau viṣayavedanā'nupayogāt / prabalapavaneritasyevā'ndhapaṅgvāderna vedanaṃ pravṛttyaṅgam / kārako api prāṇistho'hidaṃśo jñānamapekṣate / naivam / jñānasyaiva tatra kārakatvāt / vinā'pyahidaṃśaṃ śaṅkāviṣeṇā'pi maraṇadarśanāt /	nanu śaṅkha dhvani vat etat syāt yathā hi śaṅkha śabdāt pravartitavyam iti upayukta sva rūpa sambandha saṃvidaḥ eva pravartante na itare na ca śaṅkha śabdaḥ pravṛtteḥ abhidhāyakaḥ nyasya vā kasya cit pravṛtti hetoḥ yena jñāpakaḥ syāt vārtam etat na hi śaṅkha dhvaniḥ pravṛtti upayukta saṅgati tayā pravṛtti kāraṇam śaṅkha śabdāt pravartitavyam iti api tu pravartitavyam iti prakṛti artha atirikte pratyaya arthe ca vidheyasya puṃsaḥ abhiprāya bh	But this might be like the sound of a conch. For just as people act from the mere knowledge of the connection with the form of what is to be done, as in One should act from the sound of the conch, not others, and the sound of the conch is not the conveyor of the idea of action or of any other cause of action, by which it could be an indicator. This is irrelevant. For the sound of the conch is not the cause of action by being connected with what is useful for action, as in One should act from the sound of the conch, but rather as in One should act. And it reminds one of that by being the cause of the recollection of the convention made by the person to be enjoined with regard to the meaning of the suffix, which is different from the meaning of the root. Then those who conform to that act. It is also false that those who do not know the object do not act because they do not know the convention. Because even one who knows only that connection would be subject to that. And in action dependent on the word, where there is no prior cognition, the experience of the object would not be useful, like one impelled by a strong wind.
