segmentnr	original	analyzed	translated
['SA_GSP31_ttssarvu-0']	samāsasūtra 	samāsa sūtra 	concise sūtra
['SA_GSP31_ttssarvu-1']	sarvopakāriṇī ṭīkā /	      	A commentary that is helpful to all.
['SA_GSP31_ttssarvu-2']	yadvāgvibhūtiramalākhilatattvajātānnānādya tattvamamalaṃ paribodhayantī /	yad vāc vibhūtiḥ amala akhila tattva jātān nānā adya tattvam amalam paribodhayantī 	That pure speech which awakens the pure primordial principle of all existing things,
['SA_GSP31_ttssarvu-3']	śreyaḥ karoti jagatāṃ bhagavantamādyaṃ taṃ śrīmaharṣikapilaṃ prabhumānato 'smi // //	śreyaḥ karoti jagatām bhagavantam ādyam tam śrī mahā ṛṣi kapilam smi 	I bow to the illustrious great sage Kapila, who bestows the highest good upon the worlds, the primordial Lord.
['SA_GSP31_ttssarvu-4']	uddidhīrṣustadunnītasūtratattvārthabuddhaye /	uddidhīrṣuḥ tad unnīta sūtra tattva artha buddhaye 	Desiring to explain that, for the understanding of the true meaning of the raised sūtras,
['SA_GSP31_ttssarvu-5']	sarvopakāriṇīṃ kurve ṭīkāṃ guṇavaśaṃvadaḥ // //	sarva upakāriṇīm kurve ṭīkām guṇa vaśaṃvadaḥ 	I, who am endowed with good qualities, will compose a commentary that is helpful to all.
['SA_GSP31_ttssarvu-6']	athātrānādikleśakarmavāsanāsamudranipatitānanāthadīnānuddidhīrṣuḥ paramakṛpāluḥ svataḥsiddhatattvajñāno maharṣirbhagavān kapilo dvāviṃśatisūtrāṇyupādikṣat	atha atra anādi kleśa karma vāsanā samudra nipatitān anātha dīnān uddidhīrṣuḥ parama kṛpāluḥ svatas siddha tattva jñānaḥ mahā ṛṣiḥ bhagavān kapilaḥ dvāviṃśati sūtrāṇi upādikṣat 	Now, here, the illustrious great sage Kapila, who is supremely compassionate, who desires to help the helpless and wretched who have fallen into the ocean of beginningless afflictions, actions, and latent tendencies, who has knowledge of the truth that is self-evident, taught twenty-two sūtras.
['SA_GSP31_ttssarvu-7', 'SA_GSP31_ttssarvu-8']	sūcanāt sūtramiti hi vyutpattiḥ /🔽tata etaiḥ samastatattvānāṃ sakalaṣaṣṭitantrārthānāṃ ca sūcanaṃ bhavati /	sūcanāt sūtram iti hi vyutpattiḥ  tatas etaiḥ samasta tattvānām sakala ṣaṣṭi tantra arthānām ca sūcanam bhavati 	The derivation is that it is a sūtra because it informs.🔽Therefore, by these, all the principles and the meanings of all sixty treatises are informed.
['SA_GSP31_ttssarvu-9']	itaścedaṃ sakalasāṃkhyatīrthamūlabhūtaṃ tīrthāntarāṇi caitatprapañcabhūtānyeva /	itas ca idam sakala sāṃkhya tīrtha mūla bhūtam tīrtha antarāṇi ca etad prapañca bhūtāni eva 	And from this, this is the root of all Sāṃkhya schools, and the other schools are merely elaborations of this.
['SA_GSP31_ttssarvu-10', 'SA_GSP31_ttssarvu-11']	sūtraṣaḍadhyāyī tu vaiśvānarāvatāramaharṣibhagavatkapilapraṇītā iyaṃ tu dvāviṃśatisūtrī tasyā api bījabhūtā nārāyaṇāvatāramaharṣibhagavatkapilapraṇīteti 🔽vṛddhāḥ /	sūtra ṣaṣ adhyāyī tu vaiśvānara avatāra mahā ṛṣi bhagavat kapila praṇītā iyam tu dvāviṃśati sūtrī tasyāḥ api bīja bhūtā nārāyaṇa avatāra mahā ṛṣi bhagavat kapila praṇītā iti  vṛddhāḥ 	The Sutra Sashthi Adhyayi, however, was composed by the great sage and Lord Kapila, an incarnation of Vishnu. This one consists of twenty-two sutras, and the elders say that it was composed by the great sage and Lord Kapila, an incarnation of Narayana, and is the seed of that.
['SA_GSP31_ttssarvu-12']	tatrādau prathamasūtratrayeṇa sakalaprapañcamūlabhūtāni pañcaviṃśatitattvāni sūcayati /	tatra ādau prathama sūtra trayeṇa sakala prapañca mūla bhūtāni pañcaviṃśati tattvāni sūcayati 	In that, first, by the first three sutras, he indicates the twenty-five principles that are the root of the entire manifestation.
['SA_GSP31_ttssarvu-13']	aṣṭau prakṛtayaḥ // //	aṣṭau prakṛtayaḥ 	The eight are the primordial natures.
['SA_GSP31_ttssarvu-14']	ṣoḍaśa vikārāḥ // //	ṣoḍaśa vikārāḥ 	The sixteen are the evolutes.
