segmentnr	original	analyzed	translated
['MBjnanasiddhyagamaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBjnanasiddhyagamaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study. Texts may not be downloaded and distributed by any means without the expressed permission of the publisher, nor may they be placed on any website or other distribution medium without permission. Muktabodha: The Indological Research Institute, 2013. Entry 100.
['MBjnanasiddhyagamaHK-2', 'MBjnanasiddhyagamaHK-3']	Uniform title / jñānasiddhyāgama🔽Manuscript / IFP transcript	uniform title jñānasiddhi āgama  manuscript ifp transcript 	Uniform title: Jñānasiddhāgama🔽Manuscript: IFP Transcript
['MBjnanasiddhyagamaHK-4']	Description / IFP transcript copied from a MS belonging to the GOML / Madras / No / R	description ifp transcript copied from a ms belonging to the goml madras 	Description: IFP Transcript copied from a ms belonging to the GOML, Madras. No. R
['MBjnanasiddhyagamaHK-5']	Although it calls itself an Aagama this text reads more like a tract	although it calls itself an aagama this text reads more like a tract 	Although it calls itself an Agama, this text reads more like a tract
['MBjnanasiddhyagamaHK-6']	dealing a miscellenia of topics related to śaiva Yoga /	dealing a miscellenia of topics related to śaiva yoga 	dealing with a miscellany of topics related to Shaiva Yoga.
['MBjnanasiddhyagamaHK-7']	See Muktabodha digital library / IFP/EFEO collection at www /muktabodha /org for full bibliographic details /	see muktabodha digital library ifpefeo collection at www muktabodha org for full bibliographic details 	See Muktabodha Digital Library. IFP.Efeo Collection at www.muktabodha.org for full bibliographic details.
['MBjnanasiddhyagamaHK-8']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes. Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['MBjnanasiddhyagamaHK-9']	Revision / Feb / /	revision feb 	Revision: Feb 2017
['MBjnanasiddhyagamaHK-10']	Internet publisher / Muktabodha	internet publisher mukta bodha 	Internet Publisher: Muktabodha
['MBjnanasiddhyagamaHK-11']	Publication year /	publication year 	Publication Year: 2017
['MBjnanasiddhyagamaHK-12']	Publication country / United States	publication country united states 	Publication Country: United States
['MBjnanasiddhyagamaHK-13']	jñānasiddhyāgamaḥ //	      	The Jnanashikhyagama
['MBjnanasiddhyagamaHK-14']	jñānaṃ rāṣṭrādyathā jñeyaṃ grāmaṃ mālākalāṃśakam /	jñānam rāṣṭrāt yathā jñeyam grāmam mālā kalā aṃśakam 	Knowledge is to be known like a country, a village, a garland, a part.
['MBjnanasiddhyagamaHK-15']	prāṇa vāyvaṃśa bhedaṃ yā''tma bhedaṃ gajo'sya ca // //	prāṇa vāyu aṃśa bhedam ca 	The division of the vital breath, the division of the self, the elephant of this,
['MBjnanasiddhyagamaHK-16', 'MBjnanasiddhyagamaHK-17']	paśupāśa vidhāneṣu ajñāna coditā dhvajam /🔽daśanāda dhvanirvādya śuddhiśaivājña sambhavam // //	paśupāśa vidhāneṣu ajñāna coditā dhvajam  daśa nāda dhvaniḥ vādya śuddhi śaiva ājña sambhavam 	In the injunctions of the fetters of the individual soul, the banner is enjoined by ignorance.🔽The sound of the musical instrument is the pure Shaiva command.
['MBjnanasiddhyagamaHK-18']	ityarthaiḥ sadṛśaṃ kuryāddaśāṅgasya vidhikramam /	iti arthaiḥ sadṛśam kuryāt daśāṅgasya vidhi kramam 	Thus, one should perform the procedure of the ten-limbed one with these meanings.
['MBjnanasiddhyagamaHK-19']	vedānta siddhānta nādānta vidyābodhānta // //	vedānta siddhānta nādānta vidyā bodha anta 	The end of the Vedanta, the end of the sound of the knowledge of the end of learning, the end of the knowledge of the end of the Vedas.
['MBjnanasiddhyagamaHK-20']	bhedaiḥ samayāntakāntaiḥ sacchāmbhavāntassahamudrikāntaḥ /	bhedaiḥ samaya antaka antaiḥ sacchāmbhava antaḥ sahamudrikā antaḥ 	With the ends of the divisions ending with the end of the Samaya, the end of the true Shambhava, along with the end of the mudras.
