segmentnr	original	analyzed	translated
['SA_GS41_surysidu-0']	acintyāvyaktarūpāya nirguṇāya guṇātmane/	acintya avyakta rūpāya nirguṇāya guṇa ātmane 	To the inconceivable, unmanifest form, to the one without qualities, to the one who is the soul of qualities,
['SA_GS41_surysidu-1']	samastajagadādhāramūrtaye brahmaṇe namaH//	samasta jagat ādhāra mūrtaye brahmaṇe namah 	To the form that is the support of the entire world, salutations to Brahman.
['SA_GS41_surysidu-2']	alpāvaśiṣṭe tu kṛte mayo nāma mahāsuraH/B mayanāma	alpa avaśiṣṭe tu kṛte mayaḥ nāma mahā surahb maya nāma 	When only a little of the Krita age remained, a great demon named Maya,
['SA_GS41_surysidu-3']	rahasyaṃ paramaṃ puṇyaṃ jijñāsur jñānam uttamam//	rahasyam paramam puṇyam jijñāsuḥ jñānam uttamam 	Desiring to know the supreme secret and the highest knowledge,
['SA_GS41_surysidu-4']	vedāṅgam agryam akhilaṃ jyotiṣāṃ gatikāraṇam/	vedāṅgam agryam akhilam jyotiṣām gati kāraṇam 	The foremost of the Vedangas, the cause of the motion of all the luminaries,
['SA_GS41_surysidu-5', 'SA_GS41_surysidu-6']	ārādhayan vivasvantaṃ tapas tepe suduścaram//🔽toṣitas tapasā tena prītas tasmai varārthine/	ārādhayan vivasvantam tapaḥ tepe su duścaram  toṣitaḥ tapasā tena prītaḥ tasmai vara arthine 	Meditated upon Vivasvan and performed austerities that are very difficult to perform.
['SA_GS41_surysidu-7']	grahāṇāṃ caritaṃ prādān mayāya savitā svayam//	grahāṇām caritam prādāt mayāya savitā svayam 	Being pleased with his austerities, the Sun, being delighted, gave to Maya, who was asking for a boon,🔽The conduct of the planets himself.
['SA_GS41_surysidu-8', 'SA_GS41_surysidu-9']	viditas te mayā bhāvas toṣitas tapasā hy aham/🔽ḍ mayābhāvas	viditaḥ te mayā bhāvaḥ toṣitaḥ tapasā hi aham  ṭ 	You know my state of mind, I have been satisfied by your austerities.
['SA_GS41_surysidu-10']	dadyāṃ kālāśrayaṃ jñānaṃ grahāṇāṃ caritaṃ mahat//	dadyām kāla āśrayam jñānam grahāṇām caritam mahat 	I will give you the knowledge based on time and the great conduct of the planets.
['SA_GS41_surysidu-11']	na me tejaHsahaH kaścid ākhyātuṃ nāsti me kṣaṇaH/	na me tejahsahah kaścid ākhyātum na asti me kṣaṇah 	There is no one who can bear my radiance, I have no time to explain.
