segmentnr	original	analyzed	translated
['SA_GK19_bhago-0']	"manobuddhyahaṃkāracittāni nāhaṃ	manaḥ buddhi ahaṃkāra cittāni na aham 	The mind, intellect, ego and consciousness are not I.
['GK19bhago-1']	na ca śrotrajihve na ca ghrāṇanetre/	na ca śrotra jihve na ca ghrāṇa netre 	I am not the ears, tongue, nose, eyes,
['GK19bhago-2']	na ca vyomabhūmirna tejo na vāyuḥ	na ca vyoma bhūmiḥ na tejaḥ na vāyuḥ 	not space, earth, fire, air,
['GK19bhago-3']	cidānaṃdarūpaḥ śivo'haṃ śivo'ham////"	cit ānanda rūpaḥ 	I am Shiva, the form of consciousness and bliss, I am Shiva.
['SA_GK19_bhago-9']	mado naiva me naiva mātsaryabhāvaḥ/	madaḥ nā eva me nā eva mātsarya bhāvaḥ 	no pride, no jealousy,
['SA_GK19_bhago-10']	na dharmo na cārtho na kāmo na mokṣaḥ	na dharmaḥ na ca arthaḥ na kāmaḥ na mokṣaḥ 	no Dharma, no wealth, no desire, no liberation,
['SA_GK19_bhago-11']	"cidānaṃdarūpaḥ śivo'haṃ śivo'ham////"""	cit ānanda rūpaḥ 	I am Shiva, the form of consciousness and bliss, I am Shiva.
['SA_GK19_bhago-12']	"na puṇyaṃ na pāpaṃ na saukhyaṃ na duḥkham	na puṇyam na pāpam na saukhyam na duḥkham 	I have no merit or sin, no happiness or sorrow,
['GK19bhago-13']	na maṃtro na tīrtha na vedā na yajñāḥ/	na maṃtraḥ na tīrtha na vedāḥ na yajñāḥ 	no mantra, no pilgrimage, no Vedas, no sacrifices,
['GK19bhago-14']	ahaṃ bhojanaṃ naiva bhojyaṃ na bhoktā	aham bhojanam na eva bhojyam na bhoktā 	I am not the food, nor the eater, nor the one who eats,
['GK19bhago-15']	cidānaṃdarūpaḥ śivo'haṃ śivo'ham////"	cit ānanda rūpaḥ 	I am Shiva, the form of consciousness and bliss, I am Shiva.
['SA_GK19_bhago-16']	"na me mṛtyuśaṃkā na me jātibhedaḥ	na me mṛtyu śaṃkā na me jāti bhedaḥ 	I have no fear of death, no caste distinction,
['GK19bhago-17']	pitā naiva me naiva mātā na janma/	pitā na eva me na eva mātā na janma 	I have no father, no mother, no birth,
['GK19bhago-18']	na bandhurna mitraṃ gururnaiva śiṣyaḥ	na bandhuḥ na mitram guruḥ na eva śiṣyaḥ 	no relative, no friend, no guru, no disciple,
['GK19bhago-19']	cidānaṃdarūpaḥ śivo'haṃ śivo'ham ////"	cit ānanda rūpaḥ śiva ūham śiva ūham 	I am Shiva, the form of consciousness and bliss.
['SA_GK19_bhago-20']	"ahaṃ nirvikalpo nirākārarūpaḥ	aham nirvikalpaḥ nirākāra rūpaḥ 	I am free from doubt, formless,
['GK19bhago-21']	vibhurvyāpya sarvatra sarvendriyāṇām/	vibhuḥ vyāpya sarvatra sarva indriyāṇām 	omnipresent, pervading everywhere, beyond all senses.
['GK19bhago-22']	sadā me samatvaṃ na muktirna bandhaḥ	sadā me samatvam na muktiḥ na bandhaḥ 	I am always the same, neither liberated nor bound,
['GK19bhago-23']	cidānaṃdarūpaḥ śivo'haṃ śivo'ham////"	cit ānanda rūpaḥ 	the form of consciousness and bliss. I am Shiva, the blissful one.
['SA_GK19_bhago-24']	"ātmecchā vyavasīyatāṃ nija gṛhāttūrṇaṃ vinirgamyatām////"""	ātma icchā vyavasīyatām nija gṛhāt tūrṇam 	Let the desire of the Self be determined, and quickly come out of your house.
['SA_GK19_bhago-30', 'SA_GK19_bhago-31']	dustarkāt suviramyatāṃ śrutimatastarko'nusaṃdhīyatām/🔽bramhāsmīti vibhāvyatāmaharahargarvaḥ parityajyatām	dustarkāt su viramyatām śrutimataḥ tarkaḥ anusaṃdhīyatām  bramhā asmi iti vibhāvyatām aharahar garvaḥ parityajyatām 	refrain from difficult reasoning, follow reasoning based on the Vedas.🔽Meditate on I am Brahman, abandon pride day after day,
['SA_GK19_bhago-32']	"dehe'haṃmati rujhyatāṃ budhajanairvādaḥ parityajyatām////"""	deha ihaṃmati rujhyatām budha janaiḥ vādaḥ 	and abandon arguments based on the notion of I in the body.
