segmentnr	original	analyzed	translated
['SA_XX_sabhivpu-0']	Sabhikasaugataśāsanapravrajyāvratacaraṇaparivarta	sabhika saugata śāsana pravrajyā vrata caraṇa parivarta 	The chapter on Sabhika's going forth and practice of the spiritual life in the teachings of the Sugata
['SA_XX_sabhivpu-1']	SAM / additional verses	sam additional verses 	Additional verses
['SA_XX_sabhivpu-2']	athāśoko mahārājaḥ śrotuṃ subhāṣitaṃ punaḥ /	atha aśokaḥ mahā rājaḥ śrotum subhāṣitam punar 	Then the great King Aśoka, wishing to hear the well-spoken teachings again,
['SA_XX_sabhivpu-3']	upaguptaṃ yatiṃ natvā sāñjalir evam abravīt // //	upaguptam yatim natvā sa añjaliḥ evam abravīt 	bowed to the ascetic Upagupta with palms joined and said this:
['SA_XX_sabhivpu-4', 'SA_XX_sabhivpu-5']	bhadanta śrotum icchāmi punas tasya jagadguroḥ /🔽munīndrasyānubhāvatvaṃ tat samādeṣṭum arhati // //	bhadanta śrotum icchāmi punar tasya jagadguroḥ  muni indrasya anubhāva tvam tat samādeṣṭum arhati 	Venerable one, I wish to hear again about the power of that world teacher,🔽the lord of sages. It is fitting for you to explain that.
['SA_XX_sabhivpu-6']	iti saṃprārthitaṃ rājñā śrutvā so 'rhan yatiḥ sudhīḥ /	iti saṃprārthitam rājñā śrutvā saḥ rhan yatiḥ sudhīḥ 	Having heard this request by the king, that worthy ascetic of great wisdom,
['SA_XX_sabhivpu-7', 'SA_XX_sabhivpu-8']	taṃ narendraṃ samāmantrya saṃpaśyann evam ādiśat // //🔽SAM / BKA C / BKA T 	tam narendram samāmantrya saṃpaśyan evam ādiśat  sam 	addressing that lord of men and looking at him, gave this instruction:
['SA_XX_sabhivpu-9']	atha śṛṇu samādhāya yathā me guruṇoditaṃ /	atha śṛṇu samādhāya yathā me guruṇā uditam 	Then listen attentively to what was told to me by my teacher,
['SA_XX_sabhivpu-10']	tathāhaṃ saṃpravakṣyāmi tava puṇyapravṛddhaye // //	tathā aham saṃpravakṣyāmi tava puṇya pravṛddhaye 	and I will explain it to you for the increase of your merit.
['SA_XX_sabhivpu-11', 'SA_XX_sabhivpu-12', 'SA_XX_sabhivpu-13']	tad yathābhūn mahāpuryāṃ mathurāyāṃ mahājanaḥ /🔽sādhubhogābhidhaḥ śreṣṭhī sarvadravyasamṛddhimān // //🔽tasya bhāryā subhadrāṃgī sundarī ratisaṃnibhā /	tat yathā abhūt mahā puryām mathurāyām mahā janaḥ                tasya bhāryā subhadrāṃgī sundarī rati saṃnibhā 	Thus, in the great city of Mathurā, there was a great man named Sādhu-bhoga,🔽a merchant who was prosperous with all kinds of wealth.🔽He had a wife named Subhadrāṅgī, beautiful like Rati,
['SA_XX_sabhivpu-14']	sādhvī śrīsadṛśākārā priyaṃvadābhidhā varā // //	sādhvī śrī sadṛśa ākārā priyaṃvadā abhidhā varā 	a virtuous woman with a form like Śrī, and the excellent one was named Priyavādā.
['SA_XX_sabhivpu-15']	tasyās triyaṃtrikā jātā dārikā vyaṃgikāśrayā /	tasyāḥ triyaṃtrikā jātā dārikā vyaṃgika āśrayā 	A daughter with three mechanical devices was born to her, who was a cripple.
['SA_XX_sabhivpu-16']	tāṃ dṛṣṭvā dārikāṃ mātā babhūva vyāhatāśayā // //	tām dṛṣṭvā dārikām mātā babhūva vyāhata āśayā 	Seeing that daughter, the mother became disheartened.
['SA_XX_sabhivpu-17']	janako 'pi samālokya dārikāṃ tāṃ triyantrikāṃ /	janakaḥ pi samālokya dārikām tām triyantrikām 	The father also, seeing that daughter with three mechanical devices,
['SA_XX_sabhivpu-18']	lajjāvidaritasvāntas tasthau niśvāsatatparaḥ // //	lajjā vidarita svāntaḥ tasthau niśvāsa tatparaḥ 	stood there sighing, his heart torn apart by shame.
['SA_XX_sabhivpu-19']	tataḥ sa janakaḥ śreṣṭhī nimittajñān vicakṣaṇān /	tatas sa janakaḥ śreṣṭhī nimitta jñān vicakṣaṇān 	Then that best merchant, having invited the wise ones who know the signs,
['SA_XX_sabhivpu-20']	tīrthikān sahasāmantrya dārikāṃ tām adarśayat // //	tīrthikān sahasā āmantrya dārikām tām adarśayat 	the tīrthikas, and having assembled them, showed them that daughter.
['SA_XX_sabhivpu-21']	triyantritāṃ śiśuṃ dṛṣṭvā nimittajñaḥ sa tīrthikaḥ /	tri yantritām śiśum dṛṣṭvā nimitta jñaḥ sa tīrthikaḥ 	Seeing the child with three mechanical devices, that tīrthika who knows the signs,
['SA_XX_sabhivpu-22']	dārikeyam abhadreti śreṣṭhino 'gre nyavedayat // //	dārikā iyam abhadrā iti śreṣṭhinaḥ gre nyavedayat 	announced in front of the merchant, This daughter is inauspicious.
