segmentnr	original	analyzed	translated
['SA_MB_yogavishayaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_yogavishayaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including by electronic means, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_yogavishayaHK-2']	Uniform title / yogaviṣaya	uniform title yoga viṣaya 	Uniform Title: Yoga-viṣaya
['SA_MB_yogavishayaHK-3']	Secondary title / kaulajñānanirṇaya and some minor texts of the school of matsyendrānātha	secondary title kaula jñāna nirṇaya and some minor texts of the school of matsyendrānātha 	Secondary Title: Kaulajñānanirṇaya and some minor texts of the school of Matsyendranātha
['SA_MB_yogavishayaHK-4']	Author /matsyendrānātha	authoḥ matsyendrānātha 	Author: Matsyendranātha
['SA_MB_yogavishayaHK-5']	Alternate name /matsyendra	alternate name matsya indra 	Alternate Name: Matsyendra
['SA_MB_yogavishayaHK-6']	Alternate name /macchagnapāda	name mad śagna pāda 	Alternative name. Matsyendranātha
['SA_MB_yogavishayaHK-7']	Editor /Bagchi / P / C /	e t itoḥ bagchi p c 	Editor. Bagchi. P. C.
['SA_MB_yogavishayaHK-8']	Description / The source of this etext is Calcutta Sanskrit Series kaulajñānanirṇaya and some minor texts of the school of matsyendrānātha where it is bundled along with kaulajñānanirṇaya kulānandatantra / and jñānakārikā /	description the source of this etext is calcutta sanskrit series kaula jñāna nirṇaya and some minor texts of the school of matsyendrānātha                                           	Description. The source of this text is the Calcutta Sanskrit Series Kaulajñānanirnaya and some minor texts of the school of Matsyendrānatha where it is bundled along with Kaulajñānanirnaya, Kulānandatantra, and Jñānakārikā.
['SA_MB_yogavishayaHK-9']	The printed volume also contains introductory material and summaries in english /	the printed volume also contains introductory material and summaries in english 	The printed volume also contains introductory material and summaries in English.
['SA_MB_yogavishayaHK-10']	Notes / Dataentered by Mike McGee	notes data entered by mike mcgee 	Notes. Entered by Mike McGee
