segmentnr	original	analyzed	translated
['SA_GSP30_mabhai-0']	oṃ svasti //	om svasti 	Om, auspicious!
['SA_GSP30_mabhai-1']	śrīnāthapādukābhyāṃ namaḥ / śrīgaṇeśāya namaḥ /	śrī nātha pādukābhyām namaḥ śrī gaṇeśāya namaḥ 	Salutations to the feet of Shri Natha, salutations to Shri Ganesha.
['SA_GSP30_mabhai-2']	manthāna bhairavatantre kumārikākhaṇḍe	manthāna bhairavatantre kumārikākhaṇḍe 	In the Manthana Bhairava Tantra, the Kumari Khaṇḍa,
['SA_GSP30_mabhai-3']	prathamānandaḥ	      	The First Bliss
['SA_GSP30_mabhai-4']	'saṃvatīmaṇḍalānte' kramapadanihitānandaśaktiḥ subhīmā	                 	The power of bliss hidden in the words of the Krama at the end of the Saṃvartta Mandala,
['SA_GSP30_mabhai-5']	sṛṣṭinyāyeṃ catuṣka tvakulakula pañca cānyaṣaṭkam /	sṛṣṭi nyāyem 	The group of four in the method of creation, the non-clan and clan, and another set of five,
['SA_GSP30_mabhai-6']	catvāraḥ pañcako'nyaḥ punarapi caturaḥ ṣoḍaśājñābhiṣeka	catvāraḥ punar api caturaḥ ṣoḍaśa ājñā abhiṣeka 	The four, another set of five, and again four, the sixteen consecrations of knowledge,
['SA_GSP30_mabhai-7']	divyāṣṭoṃ mūrtimadhye hasakhapharakalā bindupuṣpā khamudrā //	                 	The eight divine forms in the middle, the energies of Ha, Sa, Kha, Pha, Ra, the flower of the Bindu, the Sky Mudra.
['SA_GSP30_mabhai-8']	bāla kaumāravṛddha paramaśivakalā vakradevī kramāṇā	                	The energies of the child, youth, old age, and supreme Shiva, the crooked goddess in the stages,
['SA_GSP30_mabhai-9']	śrīnātha candrapuryaṃ navanavakalitaṃ yugmabhedaṃ tu sāram /	               	Shri Natha, the moon, the city, the new and new, the essence of the division of the pair,
['SA_GSP30_mabhai-10']	trīṇi siddhāvatāra prathamakaliyuge koṅkaṇe cādhikāra	trīṇi 	The three descents of the Siddhas in the first Kali Yuga, the authority in Konkana,
['SA_GSP30_mabhai-11']	teṣā vai putraśiṣyā navapuruṣakrame teṣu madhyād dviraṣṭau //	teṣām vai putra śiṣyāḥ nava puruṣa krame teṣu madhyāt dvis aṣṭau 	Their sons and disciples, the nine men in the Krama, among them, the two groups of eight.
['SA_GSP30_mabhai-12']	santāna gotrapiṇḍa kramapadasakala ṣoḍaśānta kramāntaṃ	santāna gotra piṇḍa krama pada sakala ṣoḍaśānta krama antam 	The lineage, the clan, the body, the Krama words, the complete, the end of the sixteen, the end of the Krama,
['SA_GSP30_mabhai-13']	śeṣā vai maṇḍalāni paribhramavimala pūjyasadbhāvavṛndam /	śeṣāḥ vai maṇḍalāni pūjya sadbhāva vṛndam 	The remaining mandalas, the pure wandering, the assembly of the venerable beings to be worshipped.
['SA_GSP30_mabhai-14']	ādāvaṣṭādaśāntaṃ kulakramasakala maṇḍalotthānapūrva	ādau aṣṭādaśa antam kula krama sakala maṇḍala utthāna pūrva 	Beginning with the eighteen ends, the complete Kulakrama arises from the mandala,
['SA_GSP30_mabhai-15']	saṃskāra trikrameṇa paśumalakṣayakṛt piṇḍaśuddhiḥ śivāgnau //	saṃskāra tri krameṇa paśu mala kṣaya kṛt piṇḍa śuddhiḥ śiva agnau 	The purification of the body in the Shiva fire, which is the purification of the body, preceded by the arising of the complete mandala of the Kulakrama, from the beginning to the end, which is the purification by the three stages that destroys the impurity of the fettered.
['SA_GSP30_mabhai-16']	madhye viśrāmabhūmiḥ prasaramanubhava pratyaya svādhikāram	madhye viśrāma bhūmiḥ prasaram anubhava pratyaya sva adhikāram 	In the middle, the ground of rest, experiencing the expansion, the conviction of one's own authority,
['SA_GSP30_mabhai-17']	saṃsṛṣṭaṃ yena tasmai namata guruvaraṃ bhairava śrīkulīśam //	saṃsṛṣṭam yena tasmai namata guru varam bhairava śrī kulīśam 	I bow to that excellent guru, Bhairava, the glorious Kuliśa, by whom it is mixed.
['SA_GSP30_mabhai-18', 'SA_GSP30_mabhai-19']	kumārikākhaṇḍa /🔽vṛttādhyuṣṭa kramārtha racitamanubhavaṃ khañjinīmūrtipūrva	kumārikākhaṇḍa  vṛtta adhyuṣṭa krama artha racitam anubhavam khañjinī mūrti pūrva 	The Chapter on the Young Maiden.
['SA_GSP30_mabhai-20']	divyogya devasaṃjña punarapi apara mānavaṃ trikramaugham /	punar api mānavam tri krama ogham 	The experience of the Krama meaning, previously composed in the form of the Khañjinī, the divine one worthy of worship, known as the god, again the human one, the flow of the three stages,
['SA_GSP30_mabhai-21']	bhedānekairvibhinna sakalapadakrama maṇḍalaṃ ṣaṭkāra	bheda anekaiḥ vibhinna sakala pada krama maṇḍalam ṣaṭkāra 	The mandala with all the stages of words divided by many different distinctions, the sixfold,
['SA_GSP30_mabhai-22']	saṃketa kādipūrva sakalaguṇayuta maṇḍalaṃ bhairava tam //	saṃketa kādi pūrva sakala guṇa yuta maṇḍalam bhairava tam 	The mandala endowed with all good qualities, beginning with the convention of the letter ka, O Bhairava.
['SA_GSP30_mabhai-23']	śrīnātha uvāca	  uvāca 	Shri Natha said:
['SA_GSP30_mabhai-24']	maṇḍalānte tu kaḥ katī maṇḍalaṃ tu kathaṃ bhavet /	maṇḍala ante tu kaḥ maṇḍalam tu katham bhavet 	Who is at the end of the mandala? How many mandalas are there? What is the mandala?
['SA_GSP30_mabhai-25']	kathamānandaśaktistu sā śaktirbhīṣaṇī katham //	katham ānanda śaktiḥ tu sā śaktiḥ bhīṣaṇī katham 	How is the power of bliss? How is that power terrifying?
['SA_GSP30_mabhai-26']	tasyāvaraṇamādāya kīdṛk caiva padakramam /	tasya āvaraṇam ādāya kīdṛś ca eva pada kramam 	Having taken up its covering, what is the stage of words?
['SA_GSP30_mabhai-27']	sṛṣṭinyāye catuṣkaṃ tu akula tu kathaṃ bhavet //	sṛṣṭi nyāye catuṣkam tu katham bhavet 	The group of four in the creation principle, how is it the Akula?
['SA_GSP30_mabhai-28', 'SA_GSP30_mabhai-29']	kula caiva kathaṃ prokta kulācāra ca kīdṛśam /🔽pañcakaṃ ki samāsena ṣaṭka catvāra eva ca //	ca eva katham prokta kula ācāra ca kīdṛśam  samāsena catvāraḥ eva ca 	And how is the Kula (lineage) said to be, and what is the Kula practice like?🔽What is the group of five in brief, and the group of six, and the four?
['SA_GSP30_mabhai-30']	pañcaka / kaścaturbhūyaḥ ṣoḍaśājñā kathaṃ bhavet /	ṣoḍaśa ājñā katham bhavet 	How can there be the group of five, four, and the sixteen commands?
['SA_GSP30_mabhai-31']	ādau kutrābhiṣeka tu devatāṣṭa vadasva me //	ādau kutra abhiṣeka tu devatā aṣṭa vadasva me 	Where is the consecration first? Tell me about the eight deities.
['SA_GSP30_mabhai-32']	mūrtimadhye kathaṃ tacca mudrā tatraiva kīdṛśī /	mūrti madhye katham tat ca mudrā tatra eva kīdṛśī 	How is that in the middle of the form, and what kind of gesture is there?
['SA_GSP30_mabhai-33']	bālakrama ca kaumāraṃ tathā vṛddhakramaṃ katham //	ca kaumāram tathā vṛddha kramam katham 	What is the sequence of the child, the youth, and the aged?
['SA_GSP30_mabhai-34']	kā kalā paramā śārvī kramāṇāṃ kramadevatā /	kā kalā paramā śārvī kramāṇām krama devatā 	What is the supreme Sharva energy, and the deity of the sequences of the sequences?
['SA_GSP30_mabhai-35']	candrapuryaṃ kathaṃ proktaṃ śrīnātha ki svarūpiṇam //	candrapuryam katham proktam śrī nātha ki svarūpiṇam 	Why is it said to be the lunar citadel? O Shridhara, what is its nature?
['SA_GSP30_mabhai-36']	ṣoḍaśātmakaśiṣyaugha avasāna katha bhavet /	ṣoḍaśa ātmaka śiṣya ogha avasāna katha bhavet 	How will the stream of sixteen kinds of disciples end?
['SA_GSP30_mabhai-37']	santāna gotrapiṇḍaṃ tu sakalaṃ tu padakramam //kumārikākhaṇḍa /	santāna gotra piṇḍam tu sakalam tu pada kramam kumārikākhaṇḍa 	The lineage of the lineage of the continuum, the complete body, and the sequence of the state.
['SA_GSP30_mabhai-38']	ṣoḍaśānta kramānta ki śeṣā vai maṇḍalāni ke /	ṣoḍaśānta kramānta ki śeṣāḥ vai maṇḍalāni ke 	The end of the sixteen, the end of the sequence, and the remaining mandalas.
['SA_GSP30_mabhai-39']	paribhramaṃ na meṃ jñāta vimalaṃ tu viśeṣataḥ //	paribhramam na vimalam tu viśeṣataḥ 	I do not know the special pure one that wanders around.
['SA_GSP30_mabhai-40']	etat sarvaṃ samāsena pūjyasadbhāvanirṇayam /	            	All of this in brief is the determination of the essence of worship.
['SA_GSP30_mabhai-41']	tasyāṣṭādaśabhedāni kathaṃ jñāsyanti putrakāḥ //	tasya aṣṭādaśa bhedāni katham jñāsyanti putrakāḥ 	How will the spiritual sons know its eighteen divisions?
['SA_GSP30_mabhai-42']	yugmabhedaṃ kathaṃ sāraṃ siddhāstritayaśāsane /	yugma bhedam katham sāram siddhāḥ tritaya śāsane 	How is the division of the pairs the essence in the teaching of the three accomplished ones?
['SA_GSP30_mabhai-43']	dakṣiṇe ko'dhikārī syānnavakaṃ kiṃ svarūpiṇam //	dakṣiṇe kodhi kārī syāt navakam kim svarūpiṇam 	Who is the eligible person on the right? What is the nature of the group of nine?
['SA_GSP30_mabhai-44']	tathāṣṭādaśabhedāni āśrama pūrvamaṇḍalam /	tathā aṣṭādaśa bhedāni āśrama pūrva maṇḍalam 	Similarly, the eighteen divisions, the hermitage, and the primordial maṇḍala,
['SA_GSP30_mabhai-45', 'SA_GSP30_mabhai-46']	kathaṃ vijñāyate devi saṃskāra trikrameṇa tu //🔽paśuḥ ko'tra samāsena maṇḍalaṃ tu kathaṃ bhavet /	katham vijñāyate devi saṃskāra tri krameṇa tu  paśuḥ kaḥ utra samāsena maṇḍalam tu katham bhavet 	O Goddess, how is it known through the purification by the three stages?🔽What is the animal here in brief? And how is the maṇḍala?🔽By what form does the impurity exist?
['SA_GSP30_mabhai-47', 'SA_GSP30_mabhai-48']	kṣaya kena svarūpeṇa malasyaiva tu vidyate //🔽ādau piṇḍa tu kiṃ prokta dehe dehe vyavasthitam /	kṣaya kena svarūpeṇa malasya eva tu vidyate  ādau tu kim dehe dehe vyavasthitam 	What is said to be the primordial body, situated in every body?
['SA_GSP30_mabhai-49']	śiva nāma kathaṃ hyagnimadhye viśrāmabhūmikā //	śiva nāma katham hi agni madhye viśrāma bhūmikā 	How is the name Śiva in the middle of the fire, the stage of rest?
['SA_GSP30_mabhai-50']	kā svarūpā ca ki devi pratyaya svādhikārakam /	kā svarūpā ca ki devi pratyaya svādhikārakam 	What is the nature, O Goddess, and what is the authority of the conviction?
['SA_GSP30_mabhai-51']	sṛṣṭa yena sa vai ko'tra bhairavaśca kathaṃ bhavet //	yena sa vai kotra bhairavaḥ ca katham bhavet 	By whom is the creation? Who is he here? And how does one become Bhairava?
['SA_GSP30_mabhai-52']	kaulīśa nāma kiṃ proktaṃ sarvamevānupaddhatiḥ /	kaulīśa nāma kim proktam sarvam eva anupaddhatiḥ 	What is said to be the name Kaulīśa? All this is not in order.
['SA_GSP30_mabhai-53']	kathayasva prasādena yadi tuṣṭāsi vakrike /	kathayasva prasādena yadi tuṣṭā asi vakrike 	Please tell (me) through grace, if you are pleased, O Vakrikā.
['SA_GSP30_mabhai-54']	ityādyāvatāre mahāmanthānabhairavayajñe anvaye saptakoṭipramāṇe merumārgavinirgate	iti ādya avatāre mahā manthānabhairava yajñe anvaye sapta koṭi pramāṇe meru mārga vinirgate 	In the first descent (of the teachings into the world), in the Anvaya (tradition), which is the seventy million (verses) of the great sacrificial rite of the Churning Bhairava that has emerged onto the Path of Meru,
['SA_GSP30_mabhai-55']	lakṣapādādhike ādyapīṭhāvatārite vidyāpīṭhamā vimalaṣaṭkanirṇaye	                        	In the first seat that has descended, in the determination of the pure set of six of the seat of knowledge,
