segmentnr	original	analyzed	translated
['SA_GK19_jaygit1u-0']	meghaiḥ meduram ambaram vanabhuvaḥ śyāmāḥ tamāladrumaiḥ	meghaiḥ meduram ambaram vana bhuvaḥ śyāmāḥ tamāla drumaiḥ 	The sky is made moist by clouds, the forest regions are dark with tamala trees,
['SA_GK19_jaygit1u-1', 'SA_GK19_jaygit1u-2']	naktam bhīruḥ ayam tvam eva tat imam rādhe gṛham prāpaya /🔽ittham nandanideśataḥ calitayoḥ pratiadhvakuñjadrumam	naktam bhīruḥ ayam tvam eva tat imam rādhe gṛham prāpaya  ittham nanda nideśataḥ calitayoḥ prati adhva kuñja drumam 	O timid one, it is night, you alone should bring him to this house, O Radha.🔽Thus, at the command of Nanda, as Radha and Madhava set out, the trees in the forest along the way,
['SA_GK19_jaygit1u-3']	rādhāmādhavayoḥ jayanti yamunākūle rahaḥkelayaḥ //	rādhā mādhavayoḥ jayanti yamunā kūle rahaḥ kelayaḥ 	the secret sports of Radha and Madhava on the banks of the Yamuna are victorious.
['SA_GK19_jaygit1u-4']	vākdevatācaritacitritacittasadmā	            	The abode of the mind, adorned with the conduct of the goddess of speech,
['SA_GK19_jaygit1u-5', 'SA_GK19_jaygit1u-6']	padmāvatīcaraṇacāraṇacakravartī🔽śrīvāsudevaratikelikathāsametam	                     	The emperor of the bards at the feet of Padmavati,
['SA_GK19_jaygit1u-7']	etam karoti jayadevakaviḥ prabandham //	etam karoti jayadevakaviḥ prabandham 	The poet Jayadeva composes this narrative, along with the stories of the amorous pastimes of Sri Vyasadeva and Radha.
['SA_GK19_jaygit1u-8']	vācaḥ pallavayati umāpatidharaḥ saṃdarbhaśuddhim girām	vācaḥ pallavayati umāpati dharaḥ saṃdarbha śuddhim girām 	Uma's husband, Shiva, embellishes the words,
['SA_GK19_jaygit1u-9']	jānīte jayadevaḥ eva śaraṇaḥ ślāghyaḥ durūhadrute /	jānīte jayadevaḥ eva śaraṇaḥ ślāghyaḥ durūha drute 	Jayadeva alone is the refuge, to be praised, for the difficult meter.
['SA_GK19_jaygit1u-10']	śṛṅgārauttarasatprameyaracanaiḥ ācāryagovardhana	                        	The teacher Govindan, with his compositions on the highest truth of love,
['SA_GK19_jaygit1u-11']	spardhī kaḥ api na viśrutaḥ śrutidharaḥ dhoyī kavikṣmāpatiḥ //	spardhī kaḥ api na viśrutaḥ śrutidharaḥ dhoyī kavi kṣmāpatiḥ 	There is no other rival, unknown, but famous, a skilled poet-king, who hears the Vedas.
['SA_GK19_jaygit1u-12']	yadi harismaraṇe sarasam manaḥ	yadi hari smaraṇe sa rasam manaḥ 	If your mind is filled with devotion to Hari,
['SA_GK19_jaygit1u-13', 'SA_GK19_jaygit1u-14']	yadi vilāsakalāsu kutūhalam /🔽madhurakomalakāntapadaāvalīm	yadi vilāsa kalāsu kutūhalam  madhura komala kānta pada āvalīm 	If you have a curiosity for the arts of love,🔽Then listen to the sweet, tender, and charming words
['SA_GK19_jaygit1u-15']	śṛṇu tadā jayadevasarasvatīm //	śṛṇu tadā jayadeva sarasvatīm 	Of Jayadeva's Saraswati.
['SA_GK19_jaygit1u-16']	pralayapayodhijale dhṛtavān asi vedam/	pralaya payodhi jale dhṛtavān asi vedam 	You held the Vedas in the water of the ocean of dissolution,
['SA_GK19_jaygit1u-17']	vihitavahitracaritram akhedam //	vihita vahitra caritram akhedam 	With a boat made of your own self, without fatigue.
['SA_GK19_jaygit1u-18']	keśava dhṛtamīnaśarīra	keśava dhṛta mīna śarīra 	O Keshava, assuming the form of a fish,
['SA_GK19_jaygit1u-19']	jaya jagadīśa hare //	jaya jagadīśa hare 	Victory to you, O Lord of the world, O Hari!
['SA_GK19_jaygit1u-20']	kṣitiḥ ativipulatare tava tiṣṭhati pṛṣṭhe /	kṣitiḥ ativipulatare tava tiṣṭhati pṛṣṭhe 	The earth stands on your back, which is extremely vast,
['SA_GK19_jaygit1u-21']	dharaṇidharaṇakiṇacakragariṣṭhe //	dharaṇi dharaṇa kiṇa cakra gariṣṭhe 	Bearing the burden of the earth, like a wheel.
['SA_GK19_jaygit1u-22']	keśava dhṛtakacchaparūpa	keśava dhṛta kacchapa rūpa 	O Keshava, assuming the form of a tortoise,
['SA_GK19_jaygit1u-23']	jaya jagadīśa hare //	jaya jagadīśa hare 	Victory to you, O Lord of the world, O Hari!
['SA_GK19_jaygit1u-24']	vasati daśanaśikhare dharaṇī tava lagnā /	vasati daśana śikhare dharaṇī tava lagnā 	The earth is attached to the peak of your tusk,
['SA_GK19_jaygit1u-25']	śaśini kalaṅkakalā iva nimagnā //	śaśini kalaṅkakalā iva nimagnā 	As if submerged, like the digit of the moon in a blemish.
['SA_GK19_jaygit1u-26']	keśava dhṛtaśūkararūpa	keśava dhṛta śūkara rūpa 	O Keshava, assuming the form of a boar,
['SA_GK19_jaygit1u-27', 'SA_GK19_jaygit1u-28']	jaya jagadīśa hare //🔽tava karakamalavare nakham adbhutaśṛṅgam /	jaya jagadīśa hare  tava kara kamala vare nakham adbhuta śṛṅgam 	Victory to you, O Lord of the world, O Hari!🔽Your excellent lotus hand has a wonderful peak in the form of a nail,
['SA_GK19_jaygit1u-29']	dalitahiraṇyakaśiputanubhṛṅgam //	dalita hiraṇyakaśipu tanu bhṛṅgam 	Which crushed the body of Hiranyakashipu, like a bee.
['SA_GK19_jaygit1u-30']	keśava dhṛtanaraharirūpa	keśava dhṛta narahari rūpa 	O Keshava, assuming the form of Narasimha,
['SA_GK19_jaygit1u-31', 'SA_GK19_jaygit1u-32']	jaya jagadīśa hare //🔽chalayasi vikramaṇe balim adbhutavāmana /	jaya jagadīśa hare  chalayasi vikramaṇe balim adbhuta vāmana 	Victory to you, O Lord of the world, O Hari!🔽In your act of deception, you deceived Bali with your wonderful dwarf form,
['SA_GK19_jaygit1u-33']	padanakhanīrajanitajanapāvana //	pada nakha nīra janita jana pāvana 	Purifying the people born from the water of your toenail.
['SA_GK19_jaygit1u-34']	keśava dhṛtavāmanarūpa	keśava dhṛta vāmana rūpa 	O Keshava, assuming the form of a dwarf,
['SA_GK19_jaygit1u-35', 'SA_GK19_jaygit1u-36']	jaya jagadīśa hare //🔽kṣatriyarudhiramaye jagat apagatapāpam /	jaya jagadīśa hare  kṣatriya rudhira maye jagat apagata pāpam 	Victory to you, O Lord of the world, O Hari!🔽In the blood of the Kshatriyas, you purify the world of all sins,
['SA_GK19_jaygit1u-37']	snapayasi payasi śamitabhavatāpam //	snapayasi payasi śamita bhava tāpam 	Bathing in the water that removes the heat of worldly existence.
['SA_GK19_jaygit1u-38']	keśava dhṛtabhṛgupatirūpa	keśava dhṛta bhṛgu pati rūpa 	O Keshava, assuming the form of Bhrigu's lord,
['SA_GK19_jaygit1u-39', 'SA_GK19_jaygit1u-40']	jaya jagadīśa hare //🔽vitarasi dikṣu raṇe dikpatikamanīyam /	jaya jagadīśa hare  vitarasi dikṣu raṇe dikpati kamanīyam 	Victory to the Lord of the world, Hari!
['SA_GK19_jaygit1u-41']	daśamukhamaulibalim ramaṇīyam //	daśamukha mauli balim ramaṇīyam 	You bestow the beautiful offering of the heads of the ten-faced one in battle, delightful to the lords of the directions in the ten directions.
['SA_GK19_jaygit1u-42']	keśava dhṛtarāmaśarīra	keśava dhṛta rāma śarīra 	O Keshava, bearing the form of Rama,
['SA_GK19_jaygit1u-43']	jaya jagadīśa hare //	jaya jagadīśa hare 	Victory to the Lord of the world, Hari!
['SA_GK19_jaygit1u-44']	vahasi vapuṣi viśade vasanam jaladaābham /	vahasi vapuṣi viśade vasanam jaladaābham 	You wear a clear-colored garment, blue like a cloud,
['SA_GK19_jaygit1u-45']	halahatibhītimilitayamunāābham //	halahati bhīti milita yamunā ābham 	Like Yamuna, united with fear from the blows of the plow.
['SA_GK19_jaygit1u-46']	keśava dhṛtahaladhararūpa	keśava dhṛta haladhara rūpa 	O Keshava, bearing the form of the wielder of the plow,
['SA_GK19_jaygit1u-47', 'SA_GK19_jaygit1u-48']	jaya jagadīśa hare //🔽nindasi yajñavidheḥ ahaha śrutijātam /	jaya jagadīśa hare  nindasi yajña vidheḥ ahaha śruti jātam 	Victory to the Lord of the world, Hari!🔽Alas! You condemn the entire Vedic ritual,
