segmentnr	original	analyzed	translated
['SA_GP12_skprevku-0', 'SA_GP12_skprevku-1', 'SA_GP12_skprevku-2', 'SA_GP12_skprevku-3']	Skandapurāṇa / Revākhaṇḍa RKS🔽RKS adhyāya🔽majjanamātaṅgagaṇḍacyutamadamadirāmodamattālijālam /🔽snānaiḥ siddhāṅganānāṃ kucayugavigalatkuṅkumāsaṅgapiṅgam // / //	skanda purāṇa revākhaṇḍa rks  rks adhyāya                    snānaiḥ siddha aṅganānām kuca yuga vigalat kuṅkuma āsaṅga piṅgam 	Chapter 1.1🔽The water is filled with swarms of bees intoxicated by the scent of the ichor flowing from the temples of the elephants,🔽And is tinged pink by the saffron paste dripping from the breasts of the divine women bathing.
['SA_GP12_skprevku-4']	sāyaṃ prātarmunīnāṃ kuśakusumacayācchannatīrasthanīram /	sāyam prātar munīnām kuśa kusuma caya ācchanna tīra stha nīram 	The water is covered with heaps of Kusha grass and flowers on the banks, where the sages perform their morning and evening rituals,
['SA_GP12_skprevku-5']	pāyādvo narmadāmbhaḥ karikarabhakarākrāntarahastaraṅgam // / //	pāyāt vaḥ narmadā ambhaḥ kari karabhakara ākrānta rahaḥ taraṅgam 	May the water of the Narmada, with its waves agitated by the trunks of elephants and young bulls, protect you all.
['SA_GP12_skprevku-6']	mārkaṇḍeya uvāca /	mārkaṇḍeyaḥ uvāca 	Markandeya said:
['SA_GP12_skprevku-7']	himavacchikhare ramye siddhagandharvasevite /	himavat śikhare ramye siddha gandharva sevite 	On the beautiful peak of the Himalayas, frequented by Siddhas and Gandharvas,
['SA_GP12_skprevku-8']	yakṣavidyādharākīrṇe nānāgaṇasamanvite // / //	yakṣa vidyādhara ākīrṇe nānā gaṇa samanvite 	Filled with Yakshas and Vidyadharas, and accompanied by various groups,
['SA_GP12_skprevku-9']	brahmaviṣṇusurāḥ sarve skandanandigaṇeśvarāḥ /	brahma viṣṇu surāḥ sarve skanda nandi gaṇa īśvarāḥ 	Brahma, Vishnu, all the gods, Skanda, Nandi, Ganesha,
['SA_GP12_skprevku-10']	candrādityau grahaiḥ sārdhaṃ nakṣatradhruvamaṇḍalam // / //	candra ādityau grahaiḥ sārdham nakṣatra dhruva maṇḍalam 	The moon and sun with the planets, the constellations and the polar star,
['SA_GP12_skprevku-11']	vāyuśca varuṇaścaiva kubero 'tha yamastathā /	vāyuḥ ca varuṇaḥ ca eva yamaḥ tathā 	Vayu, Varuna, Kubera, and also Yama,
['SA_GP12_skprevku-12']	indrādyā devatās sarve gandharvagaṇa eva ca // / //	indra ādyāḥ devatāḥ sarve gandharva gaṇaḥ eva ca 	All the gods headed by Indra, and the hosts of Gandharvas,
['SA_GP12_skprevku-13']	brāhmyādyā mātaraśca ṛṣayaśca tapodhanāḥ /	brāhmī ādyāḥ mātaraḥ ca ṛṣayaḥ ca tapodhanāḥ 	The mothers beginning with Brahma, the sages rich in austerities,
['SA_GP12_skprevku-14']	mūrtimantaśca tīrthāni caṇḍabhṛṅgimahābalāḥ // / //	mūrtimantaḥ ca tīrthāni caṇḍa bhṛṅgi mahā balāḥ 	And the embodied holy places, and the greatly powerful Chandi and Bhrigutunda,
