segmentnr	original	analyzed	translated
['SA_GK16_mamkprku-0']	oṃ namaḥ śivāya	om namaḥ śivāya 	Om, salutations to Shiva.
['SA_GK16_mamkprku-1']	kāvyaprakāśakārikāvalī	        	The Kāvyaprakāśa Kārikās.
['SA_GK16_mamkprku-2']	niyatikṛtaniyamarahitāṃ hlādaikamayīmananyaparatantrām /	niyati kṛta niyama rahitām hlāda eka mayīm ananya paratantrām 	Free from the restrictions imposed by fate, consisting solely of delight, not dependent on anything else,
['SA_GK16_mamkprku-3', 'SA_GK16_mamkprku-4']	navarasarucitāṃ nirmitimādadhatī bhāratī kaverjayati // MKpr //🔽kāvyaṃ yaśase 'rthakṛte vyavahāravide śivetarakṣataye /	nava rasa rucitām nirmitim ādadhatī bhāratī kaveḥ jayati  kāvyam yaśase ṛtha kṛte vyavahāra vide śiva itara kṣataye 	The poet's Bharata, which creates a form pleasing with the nine rasas, triumphs.🔽Poetry is for fame, for wealth, for knowledge of usage, for protection from non-auspicious things,
['SA_GK16_mamkprku-5']	sadyaḥ paranirvṛtaye kāntāsaṃmitatayopadeśayuje // MKpr //	sadyas para nirvṛtaye kāntā saṃmita tayā upadeśa yuje 	For immediate supreme satisfaction, and for instruction equal to a beloved.
['SA_GK16_mamkprku-6']	śaktirnipuṇatā lokaśāstrakāvyādyavekṣaṇāt /	śaktiḥ nipuṇa tā loka śāstra kāvya ādi avekṣaṇāt 	Skill comes from observing the world, scriptures, poetry, etc.
['SA_GK16_mamkprku-7']	kāvyajñaśikṣayābhyāsa iti hetustadudbhave // MKpr //	kāvya jña śikṣayā abhyāsaḥ iti hetuḥ tad udbhave 	Practice in learning poetry is the cause of its arising.
['SA_GK16_mamkprku-8']	tadadoṣau śabdārthau saguṇāvanalaṅkṛtī punaḥ kvāpi /	tad adoṣau śabda arthau sa guṇau analaṅkṛtī punar kvāpi 	When the sound and meaning are faultless, with qualities, and without ornaments,
['SA_GK16_mamkprku-9']	idamuttamamatiśayini vyaṅgye vācyāddhvanirbudhaiḥ kathitaḥ // MKpr //	idam uttamam atiśayini vyaṅgye vācyāt dhvaniḥ budhaiḥ kathitaḥ 	The wise call it dhvani, with a predominant suggested meaning.
['SA_GK16_mamkprku-10', 'SA_GK16_mamkprku-11']	atādṛśi guṇībhūtavyaṅgyaṃ vyaṅgye tu madhyamam /🔽śabdacitraṃ vācyacitramavyaṅgyaṃ tvavaraṃ smṛtam // MKpr //	       tu    śabda citram vācya citram avyaṅgyam tu avaram smṛtam 	When it is not so, it is guṇībhūtavyaṅgya, and when the suggested meaning is middling,🔽Word-painting and meaning-painting are remembered as inferior when without suggestion.
['SA_GK16_mamkprku-12']	syādvācako lākṣaṇikaḥ śabdo 'tra vyañjakastridhā /	syāt vācakaḥ lākṣaṇikaḥ vyañjakaḥ tridhā 	The expressive word may be denotative, figurative, or suggestive in three ways.
['SA_GK16_mamkprku-13']	vācyādayastadarthāḥ syustātparyārtho 'pi keṣucit // MKpr //	vācya ādayaḥ tad arthāḥ syuḥ tātparyārthaḥ pi keṣucid 	The suggested meanings may be the denoted meaning, etc., and in some cases also the implied meaning.
['SA_GK16_mamkprku-14']	sarveṣāṃ prāyaśo 'rthānāṃ vyañjakatvamapīṣyate /	sarveṣām prāyaśas rthānām vyañjaka tvam api iṣyate 	The denotative character is also accepted for most of the meanings of all words.
['SA_GK16_mamkprku-15']	sākṣātsaṃketitaṃ yo 'rthamabhidhatte sa vacakaḥ // MKpr //	sākṣāt saṃketitam yaḥ rtham abhidhatte sa vacakaḥ 	That which directly expresses the intended meaning is the denotative.
['SA_GK16_mamkprku-16']	saṅketitaścaturbhedo jātyādirjātireva vā /	saṅketitaḥ catur bhedaḥ jāti ādiḥ jātiḥ eva vā 	The intended meaning is of four kinds, such as class, etc., or class alone.
['SA_GK16_mamkprku-17']	sa mukhyo 'rthastatra mukhyo vyāpāro 'syābhidhocyate // MKpr //	sa mukhyaḥ rthaḥ tatra mukhyaḥ syā abhidhā ucyate 	That is the primary meaning, and the primary operation of this is said to be denotation.
['SA_GK16_mamkprku-18']	mukhyārthabādhe tadyoge rūḍhito 'tha prayojanāt /	mukhya artha bādhe tad yoge rūḍhitaḥ tha prayojanāt 	When there is contradiction of the primary meaning, due to the connection with the conventional meaning or the purpose,
['SA_GK16_mamkprku-19']	anyo 'rtho lakṣyate yatsā lakṣaṇāropitā kriyā // MKpr //	anyaḥ rthaḥ lakṣyate yat sā lakṣaṇa āropitā kriyā 	when another meaning is indicated, that is figurative indication.
['SA_GK16_mamkprku-20']	svāsiddhaye parākṣepaḥ parārthaṃ svasamarpaṇam /	sva asiddhaye parākṣepaḥ para artham sva samarpaṇam 	The primary meaning is implied for its own establishment, and itself is presented for the sake of another.
['SA_GK16_mamkprku-21']	upādānaṃ lakṣaṇaṃ cetyuktā śuddhaiva sā dvidhā // MKpr //	upādānam lakṣaṇam ca iti uktā śuddhā eva sā dvidhā 	This is said to be the pure figurative indication, which is of two kinds: implication and indication.
['SA_GK16_mamkprku-22']	sāropānyā tu yatroktau viṣyī viṣayastathā /	sā āropā anyā tu yatra uktau viṣyī viṣayaḥ tathā 	But the other kind is figurative indication, where the object and the subject are stated.
['SA_GK16_mamkprku-23', 'SA_GK16_mamkprku-24']	viṣyayyantaḥkṛtenyasmin sā syātsādhyavasānikā // MKpr //🔽bhedāvimau ca sādṛśyātsambandhāntaratastathā /	sā syāt sādhyavasānikā  bhedau imau ca sādṛśyāt sambandha antarataḥ tathā 	When the subject is made internal in another, that would be with a conclusion to be established.
['SA_GK16_mamkprku-25']	gauṇau śuddhau ca vijñeyau lakṣaṇā tena ṣaḍvidhā // MKpr //	gauṇau śuddhau ca vijñeyau lakṣaṇā tena ṣaḍvidhā 	And these two kinds are to be known as secondary figurative indication due to similarity, and primary figurative indication due to another relation. Thus figurative indication is of six kinds.
['SA_GK16_mamkprku-26']	vyaṅgyena rahitā rūḍhau sahitā tu prayojane /	vyaṅgyena rahitā rūḍhau sahitā tu prayojane 	In conventional figurative indication, there is no suggested meaning, but in purposeful figurative indication, there is a suggested meaning.
['SA_GK16_mamkprku-27', 'SA_GK16_mamkprku-28']	tacca gūḍhamagūḍhaṃ vā tadeṣā kathitā tridhā // MKpr //🔽tadbhūlakṣiṇikastatra vyāpāro vyañjanātmakaḥ /	tat ca gūḍham agūḍham vā tat eṣā kathitā tridhā  tad bhū lakṣiṇikaḥ tatra vyāpāraḥ vyañjana ātmakaḥ 	And that is either hidden or not hidden. Thus it is said to be of three kinds.🔽The operation there, which consists in the manifestation of the meaning, is the cause of the manifestation of the meaning.
['SA_GK16_mamkprku-29']	yasya pratītimādhātuṃ lakṣaṇā samupāsyate // MKpr //	yasya pratītim ādhātum lakṣaṇā samupāsyate 	For the purpose of imparting the cognition of that, Indication is resorted to.
['SA_GK16_mamkprku-30']	phale śabdaikagamye 'tra vyañjanānnāparā kriyā /	phale śabda eka gamye vyañjanāt na aparā kriyā 	In this case, where the result is to be understood only from the word, there is no other operation than Indication.
