segmentnr	original	analyzed	translated
['SA_MB_asesakulavallariHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_asesakulavallariHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_asesakulavallariHK-2']	Uniform title / aśeṣakulavallarī	uniform title aśeṣa kula vallarī 	Uniform Title: Aśeṣakulavallī
['SA_MB_asesakulavallariHK-3']	Author /gaṇananāthabhaṭṭa	authoḥ gaṇananāthabhaṭṭa 	Author: Gaṇanāthabhaṭṭa
['SA_MB_asesakulavallariHK-4']	Manuscript / NGMCP Manuscript No / / Reel No / / A /	manuscript no    reel no  a 	Manuscript: NGMC Palmleaf Manuscript No. Reel No. A.
['SA_MB_asesakulavallariHK-5']	Description / Description by Mark S /G / Dyczkowski /	description description by mark sg 	Description: Description by Mark S. G. Dyczkowski.
['SA_MB_asesakulavallariHK-6']	The Aśeṣakulavallarī is by Gaṇananāthabhaṭṭa a Brahmin of the Garga clan gotra who tells us at the beginning that his teacher was Mahādevabhaṭṭa /	the aśeṣa kula vallarī is by gaṇananātha bhaṭṭa a brahmin of the garga clan gotra who tells us at the beginning that his teacher was mahādevabhaṭṭa 	The Aśeṣakulavallarī is by Gaṇanātha Bhaṭṭa, a Brahmin of the Garga clan, who tells us at the beginning that his teacher was Mahādeva Bhaṭṭa.
['SA_MB_asesakulavallariHK-7']	The title Bhaṭṭa was given by the Kings of Kashmir to their ministers and remained as a title for their male family members and descendants / It is possible /	the title bhaṭṭa was given by the kings of kashmir to their ministers and remained as a title for their male family members and descendants it is possble 	The title Bhaṭṭ was given by the kings of Kashmir to their ministers and remained as a title for their male family members and descendants. It is possible.
['SA_MB_asesakulavallariHK-8']	therefore that he was Kashmiri / The style and nature of the work indicates that it	therefore that he was kashmiri the style and nature the work indicates that it 	Therefore he was Kashmiri. The style and nature of the work indicate that it
['SA_MB_asesakulavallariHK-9']	was written well after the century / He says he is writing a liturgical manual	was written well after the century he says he is writing a liturgical manual 	was written well after the century. He says he is writing a liturgical manual
['SA_MB_asesakulavallariHK-10']	paddhati based on the Vāmakeśvaramata / the root Tantra of the	paddhati based on the vāmakeśvaramata the root tantra of the 	pāṭha based on the Vāmakeśvara mata. The root tantra of the
['SA_MB_asesakulavallariHK-11']	goddess Tripurāsundarī / The first chapter deals with the visualization and worship of the teacher and lineage / The second concerns the preliminary purifying ablution / The third begins with the worship of the door to the place of worship / The text breaks off soon after /	goddess tripurāsundarī the first chapter deals with the visualization and worshpp of the teacher and lineage the second concerns the preliminary purifying ablution the third begins with the worshpp of the door to the place of worship the text  breaks off soon after 	Goddess Tripurasundari. The first chapter deals with the visualization and worship of the teacher and lineage. The second concerns the preliminary purifying ablution. The third begins with the worship of the door to the place of worship. The text breaks off soon after.
['SA_MB_asesakulavallariHK-12']	Notes / Revision / November /	notes revision november 	Notes. Revision. November.
['SA_MB_asesakulavallariHK-13']	Dataentered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	data entered by the staff muktabodha under the supervision of mark s g dyczkowski 	Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_asesakulavallariHK-14', 'SA_MB_asesakulavallariHK-15']	Publication country / India🔽	publication country india  a 	Publication country: India
['SA_MB_asesakulavallariHK-16']	oṃ namaḥ śrīśrītripurāmbike //	om namaḥ śrī śrī tripura ambike 	Om, salutations to the glorious Tripurasundari.
['SA_MB_asesakulavallariHK-17']	pañcavaktropi bhagavānaiśvaryasyopyanīśvaraḥ /	pañcavaktraḥ upi bhagavān aiśvaryasya upi anīśvaraḥ 	The Lord with five faces, though the master of all, is not the master of her,
['SA_MB_asesakulavallariHK-18', 'SA_MB_asesakulavallariHK-19']	stuto yasyāmahamvāyāṃstāṃ namāmi maheśvarīm //🔽sa jayati gururgarīyān jñānārthatamo yad upadeśāt /	stutaḥ yasyām aham vā ayān tām namāmi maheśvarīm  sa jayati guruḥ garīyān jñāna arthatamaḥ yat upadeśāt 	I bow to that Mahesvari, by praising whom I have become the best of poets.🔽He, the most venerable Guru, who is the light of knowledge and meaning, by whose instruction
['SA_MB_asesakulavallariHK-20']	gargānvaye samabhavat kavirājarājanīrājitāṃghrikamalaḥ sulabhāgamaḥ śrīḥ /	garga anvaye samabhavat kavi rāja rāja nīrājita aṃghri kamalaḥ sulabha āgamaḥ śrīḥ 	In the Garga lineage, the lotus feet of the king of poets are worshipped, the glory of easy attainment,
['SA_MB_asesakulavallariHK-21']	bhūmīndramaulimaṇirañjitapādapīṭhaḥ //	                	The one whose feet are adorned by the crest jewels of the kings of the earth,
['SA_MB_asesakulavallariHK-22']	samajanitanayoryatena vidyānidhānaṃ nivasati virajāyāṃ pūjanārthaṃ bhavānyāḥ	vidyā nidhānam nivasati virajāyām pūjana artham bhavānyāḥ 	The abode of learning, born to two equal parents, resides in Viraja for the worship of the Goddess,
['SA_MB_asesakulavallariHK-23']	sa sakalaguṇasindhu vaṃdhutulyo nṛpāṇāṃ jagadupakṛtikartā	sa sakala guṇa sindhu vaṃdhu tulyaḥ nṛpāṇām jagat upakṛti kartā 	You are the ocean of all good qualities, equal to the kinsmen of kings, the benefactor of the world,
