segmentnr	original	analyzed	translated
['SA_GSD36_narads_u-0', 'SA_GSD36_narads_u-1']	mātṛkā🔽vyavahāraḥ	mātṛkā  vyavahāraḥ 	Mātṛkā🔽Legal procedure
['SA_GSD36_narads_u-2']	dharma /ekatānāḥ puruṣā yadāsan satyavādinaḥ /	dharma ekatānāḥ puruṣāḥ yadā āsan satya vādinaḥ 	When people were of one mind in righteousness and truthful,
['SA_GSD36_narads_u-3']	tadā na vyavahāro 'abhūn na dveṣo nāpi matsaraḥ //	tadā na vyavahāraḥ abhūt na dveṣaḥ na api matsaraḥ 	then there was no legal procedure, no hatred, and no envy.
['SA_GSD36_narads_u-4']	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate /	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate 	When righteousness declined among men, legal procedure began.
['SA_GSD36_narads_u-5', 'SA_GSD36_narads_u-6', 'SA_GSD36_narads_u-7']	draṣṭā ca vyavahārāṇāṃ rājā daṇḍadharaḥ kṛtaḥ //🔽likhitaṃ sākṣiṇaś cātra dvau vidhī saṃprakīrtitau /🔽saṃdigdhārthaviśuddhyarthaṃ dvayor vivadamānayoḥ //	draṣṭā ca vyavahārāṇām rājā daṇḍa dharaḥ kṛtaḥ  likhitam sākṣiṇaḥ ca atra dvau vidhī saṃprakīrtitau  saṃdigdha artha viśuddhi artham dvayoḥ vivadamānayoḥ 	And a king was made the enforcer of punishments, the judge of legal procedures.🔽Writing and witnesses are declared to be the two methods here🔽for the clarification of doubtful matters between two disputing parties.
['SA_GSD36_narads_u-8', 'SA_GSD36_narads_u-9']	sottaro 'anuttaraś caiva sa vijñeyo dvilakṣaṇaḥ /🔽sottaro 'abhyadhiko yatra vilekhāpūrvakaḥ paṇaḥ //	sa uttaraḥ anuttaraḥ ca eva sa vijñeyaḥ dvi lakṣaṇaḥ  sa uttaraḥ abhyadhikaḥ yatra vilekhā pūrvakaḥ paṇaḥ 	It should be known that there are two characteristics: with a reply and without a reply.🔽One with a reply is where there is a wager preceded by a written statement, and it is greater.
['SA_GSD36_narads_u-10']	vivāde sottarapaṇe dvayor yas tatra hīyate /	vivāde sa uttara paṇe dvayoḥ yaḥ tatra hīyate 	In a dispute with a wager and a reply, whoever is defeated there
['SA_GSD36_narads_u-11']	sa paṇaṃ svakṛtaṃ dāpyo vinayaṃ ca parājaye //	sa paṇam sva kṛtam dāpyaḥ vinayam ca parājaye 	should pay the wager he made and a fine for his defeat.
['SA_GSD36_narads_u-12']	sāras tu vyavahārāṇāṃ pratijñā samudāhṛtā /	sāraḥ tu vyavahārāṇām pratijñā samudāhṛtā 	But the essence of legal procedures is declared to be the statement of the case.
['SA_GSD36_narads_u-13']	taddhānau hīyate vādī taraṃs tām uttaro bhavet //	tad hānau hīyate vādī taran tām uttaraḥ bhavet 	If it is lost, the plaintiff is defeated, but if he wins it, the other party will be defeated.
['SA_GSD36_narads_u-14']	kulāni śreṇayaś caiva gaṇāś cādhikṛto nṛpaḥ /	kulāni śreṇayaḥ ca eva gaṇāḥ ca adhikṛtaḥ nṛpaḥ 	Families, guilds, and assemblies, and the king as the authority,
['SA_GSD36_narads_u-15']	pratiṣṭhā vyavahārāṇāṃ gurvebhyas tūttarottaram //	pratiṣṭhā vyavahārāṇām guru ebhyaḥ tu uttarottaram 	are the foundations of legal procedures, with each succeeding one being more important than the preceding.
['SA_GSD36_narads_u-16']	sa catuṣpāc catuḥsthānaś catuḥsādhana eva ca /	sa catuṣpād catur sthānaḥ catur sādhanaḥ eva ca 	It is said to have four feet, four bases, four means,
['SA_GSD36_narads_u-17']	caturhitaś caturvyāpī catuṣkārī ca kīrtyate //	catur hitaḥ catur vyāpī catuṣkārī ca kīrtyate 	four benefits, four pervasiveness, and fourfold action.
['SA_GSD36_narads_u-18']	aṣṭāṅgo 'aṣṭādaśapadaḥ śataśākhas tathāeva ca /	aṣṭa aṅgaḥ aṣṭādaśa padaḥ śata śākhaḥ tathā eva ca 	It has eight limbs, eighteen components, and a hundred branches,
['SA_GSD36_narads_u-19']	triyonir dvyabhiyogaś ca dvidvāro dvigatis tathā //	tri yoniḥ dvi abhiyogaḥ ca dvi dvāraḥ dvi gatiḥ tathā 	and also three sources, two kinds of application, two doors, and two courses.
['SA_GSD36_narads_u-20']	dharmaś ca vyavahāraś ca caritraṃ rājaśāsanam /	dharmaḥ ca vyavahāraḥ ca caritram rāja śāsanam 	Dharma, legal procedure, conduct, and royal decree,
['SA_GSD36_narads_u-21']	catuṣpād vyavahāro 'ayam uttaraḥ pūrvabādhakaḥ //	catuṣpād vyavahāraḥ ayam uttaraḥ pūrva bādhakaḥ 	this fourfold legal procedure is subsequent and overrides the previous.
['SA_GSD36_narads_u-22']	tatra satye sthito dharmo vyavahāras tu sākṣiṣu /	tatra satye sthitaḥ dharmaḥ vyavahāraḥ tu sākṣiṣu 	There, dharma is based on truth, legal procedure is in witnesses,
['SA_GSD36_narads_u-23']	caritraṃ pustakaraṇe rājājñāyāṃ tu śāsanam //	caritram pusta karaṇe rāja ājñāyām tu śāsanam 	conduct is in the making of records, and decree is in royal command.
['SA_GSD36_narads_u-24']	sāmādyupāyasādhyatvāc catuḥsādhana ucyate /	sāma ādi upāya sādhya tvāt catur sādhanaḥ ucyate 	It is said to have four means because it is accomplished by means such as conciliation,
['SA_GSD36_narads_u-25']	caturṇām āśramāṇāṃ ca rakṣaṇāt sa caturhitaḥ //	caturṇām āśramāṇām ca rakṣaṇāt sa catur hitaḥ 	and it has four benefits because it protects the four life stages.
['SA_GSD36_narads_u-26']	kartṛṛn atho sākṣiṇaś ca sabhyān rājānam eva ca /	kartṛṛn atho sākṣiṇaḥ ca sabhyān rājānam eva ca 	Because it pervades the doers, witnesses, jurors, and the king by parts,
['SA_GSD36_narads_u-27']	vyāpnoti pādaśo yasmāc caturvyāpī tataḥ smṛtaḥ //	vyāpnoti pādaśas yasmāt catur vyāpī tatas smṛtaḥ 	it is remembered as having four pervasiveness.
['SA_GSD36_narads_u-28']	dharmasyārthasya yaśaso lokapaktes tathāeva ca /	dharmasya arthasya yaśasaḥ loka pakteḥ tathā eva ca 	Because it brings about the four - dharma, wealth, fame, and the welfare of the world,
['SA_GSD36_narads_u-29']	caturṇāṃ karaṇād eṣāṃ catuṣkārī prakīrtitaḥ //	caturṇām karaṇāt eṣām catuṣkārī prakīrtitaḥ 	it is declared to have fourfold action.
