segmentnr	original	analyzed	translated
['SA_GP12_narsippu-0']	śrīlakṣmīnṛsiṃhāya namaḥ /	śrī lakṣmī nṛsiṃhāya namaḥ 	Salutations to Lord Lakshmi Narasimha.
['SA_GP12_narsippu-1']	śrīvedavyāsāya namaḥ /	śrī vedavyāsāya namaḥ 	Salutations to the illustrious Vedavyasa.
['SA_GP12_narsippu-2']	nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam /	nārāyaṇam namaskṛtya naram ca eva narottamam 	Having bowed to Narayana and also to Nara, the best of men,
['SA_GP12_narsippu-3']	devīṃ sarasvatīṃ caiva tato jayam udīrayet // / //	devīm sarasvatīm ca eva tatas jayam udīrayet 	and to the goddess Saraswati, one should then utter Jaya (victory).
['SA_GP12_narsippu-4', 'SA_GP12_narsippu-5']	taptahāṭakakeśānta jvalatpāvakalocana /🔽vajrādhikanakhasparśa divyasiṃha namo 'stu te // / //	tapta hāṭaka keśānta jvalat pāvaka locana  vajra adhika nakha sparśa divya siṃha namaḥ stu te 	O you whose end is like heated gold, whose eyes are like blazing fire,🔽whose touch of nails is more than adamantine, divine lion, salutations to you.
['SA_GP12_narsippu-6']	pāntu vo narasiṃhasya nakhalāṅgūlakoṭayaḥ /	pāntu vaḥ narasiṃhasya nakha lāṅgūla koṭayaḥ 	May the rows of claws and nails of Narasimha protect you all,
['SA_GP12_narsippu-7']	hiraṇyakaśipor vakṣaḥ kṣetrāsṛkkardamāruṇāḥ // / //	hiraṇyakaśipoḥ vakṣaḥ kṣetra asṛk kardama aruṇāḥ 	reddened with the blood and fat of the chest of Hiranyakashipu.
['SA_GP12_narsippu-8']	himavadvāsiṇaḥ sarve munayo vedapāragāḥ /	himavat vāsiṇaḥ sarve munayaḥ vedapāragāḥ 	All the sages residing in the Himalayas, who have mastered the Vedas,
['SA_GP12_narsippu-9']	trikālajñā mahātmāno naimiṣāraṇyavāsinaḥ // / //	tri kāla jñāḥ mahātmānaḥ naimiṣa araṇya vāsinaḥ 	the magnanimous ones who know the three times, and the residents of Naimisha forest.
['SA_GP12_narsippu-10']	ye 'rbudāraṇyaniratāḥ puṣkarāraṇyavāsinaḥ /	ye rbuda araṇya niratāḥ puṣkara araṇya vāsinaḥ 	Those who are devoted to Arbuda forest, the residents of Pushkara forest,
['SA_GP12_narsippu-11']	mahendrādriratā ye ca ye ca vindhyanivāsinaḥ // / //	mahendra adri ratāḥ ye ca ye ca vindhya nivāsinaḥ 	those who are devoted to Mahendra mountain, and the residents of Vindhya mountain.
