segmentnr	original	analyzed	translated
['SA_GE09_ram_03pu-0']	praviśya tu mahāraṇyaṃ daṇḍakāraṇyam ātmavān /	praviśya tu mahā araṇyam daṇḍaka araṇyam ātmavān 	Having entered the great forest of Dandaka, the self-possessed
['SA_GE09_ram_03pu-1', 'SA_GE09_ram_03pu-2']	dadarśa rāmo durdharṣas tāpasāśramamaṇḍalam // / / //🔽kuśacīraparikṣiptaṃ brāhmyā lakṣmyā samāvṛtam /	dadarśa rāmaḥ durdharṣaḥ tāpasa āśrama maṇḍalam  kuśa cīra parikṣiptam brāhmyā lakṣmyā samāvṛtam 	Rama, the invincible one, saw a circle of hermitages of ascetics.🔽It was surrounded by kusha grass and bark garments, and enveloped with the glory of Brahmanhood.
['SA_GE09_ram_03pu-3']	yathā pradīptaṃ durdharṣaṃ gagane sūryamaṇḍalam // / / //	yathā pradīptam durdharṣam gagane sūrya maṇḍalam 	It was blazing, invincible, like the solar orb in the sky.
['SA_GE09_ram_03pu-4']	śaraṇyaṃ sarvabhūtānāṃ susaṃmṛṣṭājiraṃ sadā /	śaraṇyam sarva bhūtānām su saṃmṛṣṭa ajiram sadā 	It was a refuge for all beings, its courtyard always well-swept,
['SA_GE09_ram_03pu-5']	pūjitaṃ copanṛttaṃ ca nityam apsarasāṃ gaṇaiḥ // / / //	pūjitam ca upanṛttam ca nityam apsarasām gaṇaiḥ 	and always worshipped and danced to by troupes of celestial nymphs.
['SA_GE09_ram_03pu-6', 'SA_GE09_ram_03pu-7']	viśālair agniśaraṇaiḥ srugbhāṇḍair ajinaiḥ kuśaiḥ /🔽samidbhis toyakalaśaiḥ phalamūlaiś ca śobhitam // / / //	viśālaiḥ agni śaraṇaiḥ sruc bhāṇḍaiḥ ajinaiḥ kuśaiḥ  samidbhiḥ toya kalaśaiḥ phala mūlaiḥ ca śobhitam 	It was adorned with spacious fire sanctuaries, sruva ladles, deerskins, kusha grass,🔽kindling wood, water pots, fruits and roots.
['SA_GE09_ram_03pu-8']	āraṇyaiś ca mahāvṛkṣaiḥ puṇyaiḥ svāduphalair vṛtam /	āraṇyaiḥ ca mahā vṛkṣaiḥ puṇyaiḥ svādu phalaiḥ vṛtam 	It was surrounded by great forest trees, sacred and bearing sweet fruits,
['SA_GE09_ram_03pu-9']	balihomārcitaṃ puṇyaṃ brahmaghoṣanināditam // / / //	bali homa arcitam puṇyam brahmaghoṣa nināditam 	honored with offerings and oblations, resounding with the chants of Brahmanas.
['SA_GE09_ram_03pu-10']	puṣpair vanyaiḥ parikṣiptaṃ padminyā ca sapadmayā /	puṣpaiḥ vanyaiḥ parikṣiptam padminyā ca sa padmayā 	It was strewn with wild flowers and with lotuses and lotus ponds,
['SA_GE09_ram_03pu-11']	phalamūlāśanair dāntaiś cīrakṛṣṇājināmbaraiḥ // / / //	phala mūla aśanaiḥ dāntaiḥ cīra kṛṣṇa ajina ambaraiḥ 	with self-controlled ascetics who lived on fruits and roots, wearing garments of bark and black antelope skin.
['SA_GE09_ram_03pu-12']	sūryavaiśvānarābhaiś ca purāṇair munibhir vṛtam /	sūrya vaiśvānara ābhaiḥ ca purāṇaiḥ munibhiḥ vṛtam 	It was surrounded by ancient sages who were like the sun and the fire.
['SA_GE09_ram_03pu-13']	puṇyaiś ca niyatāhāraiḥ śobhitaṃ paramarṣibhiḥ // / / //	puṇyaiḥ ca niyata āhāraiḥ śobhitam parama ṛṣibhiḥ 	And adorned with meritorious and restrained sages.
['SA_GE09_ram_03pu-14']	tad brahmabhavanaprakhyaṃ brahmaghoṣanināditam /	tat brahma bhavana prakhyam brahmaghoṣa nināditam 	That place, resembling the abode of Brahma, resounding with the chants of the Vedas,
['SA_GE09_ram_03pu-15']	brahmavidbhir mahābhāgair brāhmaṇair upaśobhitam // / / //	brahma vidbhiḥ mahābhāgaiḥ brāhmaṇaiḥ upaśobhitam 	Adorned with greatly fortunate Brahmanas, the knowers of Brahman.
['SA_GE09_ram_03pu-16']	tad dṛṣṭvā rāghavaḥ śrīmāṃs tāpasāśramamaṇḍalam /	tat dṛṣṭvā rāghavaḥ śrīmān tāpasa āśrama maṇḍalam 	Seeing that circle of hermitages of the ascetics, the prosperous Raghava,
['SA_GE09_ram_03pu-17']	abhyagacchan mahātejā vijyaṃ kṛtvā mahad dhanuḥ // / / //	abhyagacchat mahā tejāḥ vijyam kṛtvā mahat dhanuḥ 	Having removed the string from his great bow, the greatly radiant one approached.
['SA_GE09_ram_03pu-18']	divyajñānopapannās te rāmaṃ dṛṣṭvā maharṣayaḥ /	divya jñāna upapannāḥ te rāmam dṛṣṭvā mahā ṛṣayaḥ 	Those great sages, endowed with divine knowledge, seeing Rama,
['SA_GE09_ram_03pu-19']	abhyagacchaṃs tadā prītā vaidehīṃ ca yaśasvinīm // / / //	abhyagacchan tadā prītāḥ vaidehīm ca yaśasvinīm 	Approached with joy, and also the illustrious Vaidehi.
['SA_GE09_ram_03pu-20']	te taṃ somam ivodyantaṃ dṛṣṭvā vai dharmacāriṇaḥ /	te tam somam iva udyantam dṛṣṭvā vai dharma cāriṇaḥ 	Seeing him like the rising moon, those righteous ones,
['SA_GE09_ram_03pu-21', 'SA_GE09_ram_03pu-22']	maṅgalāni prayuñjānāḥ pratyagṛhṇan dṛḍhavratāḥ // / / //🔽rūpasaṃhananaṃ lakṣmīṃ saukumāryaṃ suveṣatām /	maṅgalāni prayuñjānāḥ pratyagṛhṇan dṛḍha vratāḥ  rūpa saṃhananam lakṣmīm saukumāryam su veṣa tām 	Firm in their vows, welcomed him, uttering auspicious words.
['SA_GE09_ram_03pu-23']	dadṛśur vismitākārā rāmasya vanavāsinaḥ // / / //	dadṛśuḥ vismita ākārāḥ rāmasya vana vāsinaḥ 	The forest dwellers, seeing Rama's form, strength, beauty, tenderness and fine attire,🔽Were amazed.
['SA_GE09_ram_03pu-24']	vaidehīṃ lakṣmaṇaṃ rāmaṃ netrair animiṣair iva /	vaidehīm lakṣmaṇam rāmam netraiḥ animiṣaiḥ iva 	As if with unblinking eyes, they gazed at Vaidehi, Lakshmana and Rama.
['SA_GE09_ram_03pu-25']	āścaryabhūtān dadṛśuḥ sarve te vanacāriṇaḥ // / / //	āścarya bhūtān dadṛśuḥ sarve te vana cāriṇaḥ 	All those forest dwellers saw them as if they were extraordinary beings.
['SA_GE09_ram_03pu-26']	atrainaṃ hi mahābhāgāḥ sarvabhūtahite ratāḥ /	atrā enam hi mahābhāgāḥ sarva bhūta hite ratāḥ 	Here, the greatly fortunate ones, devoted to the welfare of all beings,
['SA_GE09_ram_03pu-27', 'SA_GE09_ram_03pu-28']	atithiṃ parṇaśālāyāṃ rāghavaṃ saṃnyaveśayan // / / //🔽tato rāmasya satkṛtya vidhinā pāvakopamāḥ /	atithim parṇa śālāyām rāghavam saṃnyaveśayan  tatas rāmasya satkṛtya vidhinā pāvaka upamāḥ 	received the guest Rama in the leaf-thatched cottage and lodged him there.🔽Then, having duly honored Rama, those greatly fortunate ones, who were like fire in splendor,
['SA_GE09_ram_03pu-29']	ājahrus te mahābhāgāḥ salilaṃ dharmacāriṇaḥ // / / //	ājahruḥ te mahābhāgāḥ salilam dharma cāriṇaḥ 	and who were righteous, brought water for him.
['SA_GE09_ram_03pu-30']	mūlaṃ puṣpaṃ phalaṃ vanyam āśramaṃ ca mahātmanaḥ /	mūlam puṣpam phalam vanyam āśramam ca mahātmanaḥ 	Having offered the root, flower, fruit, and forest produce to the great-souled one,
['SA_GE09_ram_03pu-31']	nivedayitvā dharmajñās tataḥ prāñjalayo 'bruvan // / / //	nivedayitvā dharma jñāḥ tatas prāñjalayaḥ bruvan 	those who knew dharma, with folded hands, said:
