segmentnr	original	analyzed	translated
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-2']	Uniform title / siddhilakṣmīkoṭyāhutidinakṛtya	uniform title siddhi lakṣmī koṭi āhuti dinakṛtya 	Uniform Title: Siddhilakṣmīkoṭyāhutidinakṛtya
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-3']	Manuscript / NGMCP manuscript RA / No /	manuscript manuscript SNM ra no 	Manuscript: NGMC Palmleaf Manuscript R. No.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-4']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-5']	Revision / April /	revision april 	Revision: April.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-6', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-7', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-8', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-9', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-10', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-11', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-12']	Publication country / India🔽p / / / / / / / / / siddhilakṣmīdevyai namaḥ //🔽śrīpādukābhyāṃ namaḥ //🔽kaukhyādutihutivahna / dinakṛtyavidhi likhyate //🔽tritatvena ācamya // / / / / / / / / / / // adyādi // vākya //🔽varṇānataṃ vījamuddhṛtyatyādi // arghaṃ namaḥ // puṣpaṃ namaḥ //🔽hrā hrī hrū hre hrī hraḥ hrī saḥ śrīkulamārtaṇḍamahābhairavāya	publication country india  siddhilakṣmīdevyai namaḥ  śrī pādukābhyām namaḥ  dinakṛtya vidhi likhyate  tritatvena ācamya  varṇa ānatam vījam uddhṛtya atyādi argham namaḥ puṣpam namaḥ  hrā hrī hrū hre hrī hraḥ hrī saḥ śrī kulamārtaṇḍa mahābhairavāya 	Publication country: India
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-13', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-14', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-15', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-16', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-17', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-18', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-19', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-20']	prakāsaśaktisahitāya namaḥ //🔽śkṣrī śrīmahāmārtaṇḍabhairavāya namaḥ //🔽ai hrī hsphre hsau //🔽akhaṇḍamaṇḍalākālaṃtyādi //🔽gururvrahmā gururviṣṇu gurudeva maheśvaraṃ //🔽gurudeva jagat sarvaṃ tasmai śrīguruve namaḥ //🔽ai paramagurubhyo namaḥ //🔽ai parameṣṭhīgurubhyo namaḥ //	prakāsa śakti sahitāya namaḥ 🔽śkṣrī śrī mahā mārtaṇḍa bhairavāya namaḥ 🔽ai hrī hsphre hsau 🔽        🔽guruḥ vrahmā guruḥ viṣṇu guru deva maheśvaram 🔽guru deva jagat sarvam tasmai śrī guruve namaḥ 🔽ai parama gurubhyaḥ namaḥ 🔽ai parameṣṭhī gurubhyaḥ namaḥ 	Salutations to the one endowed with the power of illumination.🔽Salutations to the glorious Mahamartaṇḍabhairava.🔽Ai Hri Hṣphre Hsau.🔽From the unbroken mandala to the end.🔽The guru is Brahmā, the guru is Viṣṇu, the guru is the great god Maheśvara,🔽The guru is the entire world. Salutations to that glorious guru.🔽Ai Salutations to the supreme gurus.🔽Ai Salutations to the gurus of Parameṣṭhin.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-21', 'SA_MB_siddhilasmiikotyahutidinakrtyaHK-22']	ai paramācāryagurubhyo namaḥ //🔽valisapadmāsanāya pādukāṃ //	ai parama ācārya gurubhyaḥ namaḥ  vali sa padma āsanāya pādukām 	Salutations to the supreme teacher and guru.🔽To the lotus seat of Vala, I offer salutations.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-23']	pavake / kūrmāsanāya pādukāṃ //	pavake kūrma āsanāya pādukām 	To the tortoise seat of Pavaka, I offer salutations.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-24']	vikaraṇaṃ //	vikaraṇam 	The Vikarana.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-25']	ai khphre sakalaśatruprathamani anantaśaktidhāmne astrāya phaṭ pādukāṃ //	ai khphre sakala śatru prathamani ananta śakti dhāmne astrāya phaṭ pādukām 	To the weapon that destroys all enemies, the abode of infinite power, I offer salutations with the Phad mantra.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-26']	vajramudrayāmuvya / veṣṭanaṃ //	vajra mudrayā āmuvya veṣṭanam 	The binding with the Vajra Mudra.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-27']	p / ai khphre hū phaṭ vajrapañjare svāhā //	p b ai     phaṭ vajrapañjare svāhā 	The Phad mantra of Vajra Panjara, svaha.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-28']	daśadvārasy arśanaṃ //	daśa dvārasi arśanam 	The opening of the ten doors.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-29']	khphre calamakule kulamacale hrī hū phaṭ svāhā // / / / / / / / / / / / / / / / //	khphre calamakule kulamacale hrī hū phaṭ svāhā 	The mantra of the moving and unmoving, the Kula in the immovable, Hri Hu Phat Svaha.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-30']	khphre sakalaśatru pramathani anantaśaktidhāmne astrāya phaṭ //	khphre sakala śatru pramathani ananta śakti dhāmne astrāya phaṭ 	To the weapon that destroys all enemies, the abode of infinite power, I offer salutations with the Phad mantra.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-31']	karaśodhanaṃ //	kara śodhanam 	The purification of the hands.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-32']	khphre paramahaṃsini sarvajñātā śaktidhāmne aṃguṣṭhābhyāṃ namaḥ //	khphre paramahaṃsini sarvajñātā śakti dhāmne aṃguṣṭhābhyām namaḥ 	The mantra of the supreme swan, the abode of the power of omniscience, I offer salutations with the thumbs.
['SA_MB_siddhilasmiikotyahutidinakrtyaHK-33']	khphre nirvāṇamārgade tṛptiśaktidhāmne tarjanībhyāṃ namaḥ //	nirvāṇa mārga de tṛpti śakti dhāmne tarjanībhyām namaḥ 	The mantra of the giver of the path to nirvana, the abode of the power of satisfaction, I offer salutations with the index fingers.
