segmentnr	original	analyzed	translated
['SA_MB_prayascittasamuccayaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_prayascittasamuccayaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the express written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_prayascittasamuccayaHK-2']	Uniform title / prāyaścittasamuccaya	uniform title prāyaścitta samuccaya 	Uniform Title: Prāyaścittasamuccaya
['SA_MB_prayascittasamuccayaHK-3']	Main title / prāyaścittasamuccaya	main title prāyaścitta samuccaya 	Main Title: Prāyaścittasamuccaya
['SA_MB_prayascittasamuccayaHK-4']	Manuscript / NGMCP / Reel B /	reel 	Manuscript: NGMC reel b.
['SA_MB_prayascittasamuccayaHK-5']	Description / The subject matter is Shaiva temple architecture and the rites of Linga installation /	description the subject matter is shaiva temple architecture and the rites of linga installation 	Description: The subject matter is Shaiva temple architecture and the rites of Linga installation.
['SA_MB_prayascittasamuccayaHK-6']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes: Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MB_prayascittasamuccayaHK-7']	Revision / February /	revision february 	Revision: February 2009.
['SA_MB_prayascittasamuccayaHK-8']	Internet publisher / Internet Publisher Muktabodha Indological Research Institute	internet publisher internet publisher muktabodha indological research institute 	Internet Publisher: Muktabodha Indological Research Institute
['SA_MB_prayascittasamuccayaHK-9']	Publication year /	publication year 	Publication Year: 2009
['SA_MB_prayascittasamuccayaHK-10']	Publication country / United States	publication country united states 	Country of Publication: United States
['SA_MB_prayascittasamuccayaHK-11']	p / 	p a 	P.🔽🔽
['SA_MB_prayascittasamuccayaHK-12']	oṃ namaḥ śivāya //	om namaḥ śivāya 	Om, salutations to Shiva.
['SA_MB_prayascittasamuccayaHK-13']	maheśvaraṃ namaskṛtyā bhavapāśavināśakaṃ /	           	Having bowed to Mahesvara, the destroyer of the noose of worldly existence,
['SA_MB_prayascittasamuccayaHK-14']	jñānakriyātmikā devīṃ śaktiṃ ca śivaśīlanīṃ //	jñāna kriyā ātmikāḥ devīm śaktim ca śiva śīlanīm 	And to the Goddess, who is the power of knowledge and action, and who has the nature of Shiva,
['SA_MB_prayascittasamuccayaHK-15']	praṇamya parayā bhaktyā nandiskandavināyakān /	praṇamya parayā bhaktyā nandi skanda vināyakān 	Having bowed with supreme devotion to Nandi, Skanda and Vinayaka,
['SA_MB_prayascittasamuccayaHK-16']	śivajñāna praṇenāraṃ bhaktyā ca parameṣṭhinam //	śiva jñāna praṇenāram bhaktyā ca parameṣṭhinam 	And with devotion to the supreme lord, the bestower of Shiva's knowledge,
