segmentnr	original	analyzed	translated
['SA_MB_taaraarahasyavrttikaaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8🔽Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study but not distributed without permission. The Tantras are to be kept strictly confidential.🔽Data-entry: Staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['SA_MB_taaraarahasyavrttikaaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Catalogue number:
['SA_MB_taaraarahasyavrttikaaHK-2']	Uniform title / tārārahasyavṛttikā	uniform title tārārahasyavṛttikā 	Uniform title: Tārārasyavṛttikā
['SA_MB_taaraarahasyavrttikaaHK-3']	Commentator /gauḍīyaśaṅkara	gauḍīya śaṅkara 	Commentator: Gauḍīyaśaṅkara
['SA_MB_taaraarahasyavrttikaaHK-4']	Alternate name /gauḍīyaśaṅkarācārya	alternate name gauḍīya śaṅkara ācārya 	Alternative name: Gauḍīyaśaṅkarācārya
['SA_MB_taaraarahasyavrttikaaHK-5']	Editor /Pandita Manindra Mohan Chowdhury Kavyatirtha	editoḥ pandita manindra mohan śowdhuri kavyatirtha 	Editor: Pandita Manindranath Chowdhry Kaviratna
['SA_MB_taaraarahasyavrttikaaHK-6']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 	Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_taaraarahasyavrttikaaHK-7']	Revision / June /	revision june 	Revision: June.
['SA_MB_taaraarahasyavrttikaaHK-8']	Publisher / Calcutta Press first publisher	publisher calcutta press first publisher 	Publisher: Calcutta Press First Publisher
['SA_MB_taaraarahasyavrttikaaHK-9']	Publication year / Pre	publication year 	Publication Year: Pre
['SA_MB_taaraarahasyavrttikaaHK-10']	Publication city / Calcutta	publication citi calcutta 	Publication City: Calcutta
['SA_MB_taaraarahasyavrttikaaHK-11']	Publication country / India	publication country india 	Publication Country: India
['SA_MB_taaraarahasyavrttikaaHK-12']	tārārahasyavṛttikā	       	Tārārasyavṛtti
['SA_MB_taaraarahasyavrttikaaHK-13', 'SA_MB_taaraarahasyavrttikaaHK-14']	prathamaḥ paṭalaḥ🔽urjitānandagahanāṃ sarvadevasvarūpiṇīm /	prathamaḥ paṭalaḥ  urjita ānanda gahanām sarva deva svarūpiṇīm 	First Chapter
