segmentnr	original	analyzed	translated
['SA_K12_sdurst_u-0']	Sdp I	i 	Sddp
['SA_K12_sdurst_u-1']	oṃ namaḥ śrīvajrasattvāya /	om namaḥ śrī vajra sattvāya 	Om, homage to the glorious Vajrasattva.
['SA_K12_sdurst_u-2', 'SA_K12_sdurst_u-3']	evaṃ mayā śrutam ekasmin samaye bhagavān sarvadevottamanandavane viharati sma /🔽maṇisuvarṇaśākhālatābaddhavanaspatigulmauṣadhikamalotpalakarṇikārabakulatilakāśokamāndāravamahāmāndāravādibhir nānāvidhaiḥ puṣpair upaśobhite	evam mayā śrutam ekasmin samaye bhagavān sarva deva uttama nanda vane viharati sma  maṇi suvarṇa śākhā latā baddha vanaspati gulma oṣadhi kamala utpala karṇikāra bakula tilaka aśoka māndārava mahāmāndārava ādibhiḥ nānāvidhaiḥ puṣpaiḥ upaśobhite 	Thus have I heard. At one time the Blessed One was dwelling in the Grove of Supreme Bliss of All Gods.🔽Adorned with various flowers such as jeweled golden vine-entwined trees, shrubs, medicinal herbs, lotuses, blue lotuses, karnikara, bakula, tilaka, ashoka, mandara, and great mandara.
['SA_K12_sdurst_u-4', 'SA_K12_sdurst_u-5']	kalpavṛkṣasamalaṃkṛte /🔽nānālaṃkāravibhūṣite /	kalpavṛkṣa samalaṃkṛte  nānā alaṃkāra vibhūṣite 	Ornamented with wish-fulfilling trees.🔽Adorned with various ornaments.
['SA_K12_sdurst_u-6']	nānāpakṣigaṇakūjite /	nānā pakṣi gaṇa kūjite 	Resonating with the songs of various flocks of birds.
['SA_K12_sdurst_u-7']	tūryamukundaveṇubherīprabhṛtipraṇadite /	tūrya mukunda veṇu bherī prabhṛti praṇadite 	Resounding with the sounds of musical instruments such as conches, flutes, and drums.
['SA_K12_sdurst_u-8']	śakrabrahmādidevāpsarobhir nānāvidhābhir vikrīḍite /	śakra brahma ādi deva apsarobhiḥ nānāvidhābhiḥ vikrīḍite 	Freely enjoyed by Shakra, Brahma, and other gods and celestial nymphs in various ways.
['SA_K12_sdurst_u-9']	sarvabuddhabodhisattvādhiṣṭhite /	sarva buddha bodhisattva dhiṣṭhite 	Blessed by all Buddhas and Bodhisattvas.
['SA_K12_sdurst_u-10']	sarvaśakrabrahmādidevavidyādharadevāpsaraḥparṣatkoṭīniyutaśatasahasrair anekayakṣarākṣasāsuragaruḍagandharvakinnaramahoraganāgādiparṣadbhir	sarva śakra brahma ādi deva vidyādhara deva apsaraḥ parṣad koṭī niyuta śata sahasraiḥ aneka yakṣa rākṣasa asura garuḍa gandharva kinnara mahoraga nāga ādi parṣadbhiḥ 	With assemblies of many hundreds of thousands of millions of Shakra, Brahma, and other gods, Vidyadharas, celestial nymphs, and many Yakshas, Rakshasas, Asuras, Garudas, Gandharvas, Kinnaras, Mahoragas, Nagas, and others.
['SA_K12_sdurst_u-11']	nānāvidhābhir mahābodhisattvakoṭīśatasahasrair aṣṭābhiḥ /	nānāvidhābhiḥ mahā bodhisattva koṭī śata sahasraiḥ aṣṭābhiḥ 	With many hundreds of thousands of millions of great Bodhisattvas in various ways, eight in number.
['SA_K12_sdurst_u-12']	tadyathā /	tat yathā 	Namely:
['SA_K12_sdurst_u-13', 'SA_K12_sdurst_u-14']	pratibhānamatinā ca bodhisattvena mahāsattvena /🔽acalamatinā ca /	pratibhānamatinā ca bodhisattvena mahāsattvena  acala matinā ca 	Pratibhānamati, the Bodhisattva Mahāsattva,🔽Acalamati,
['SA_K12_sdurst_u-15']	vipulamatinā ca /	vipulamatinā ca 	Vipulamati,
['SA_K12_sdurst_u-16', 'SA_K12_sdurst_u-17']	samantamatinā ca /🔽anantamatinā ca /	samantamatinā ca  anantamatinā ca 	Samantamati,🔽Anantamati,
['SA_K12_sdurst_u-18', 'SA_K12_sdurst_u-19']	asamantamatinā ca /🔽kamalamatinā ca /	asamantamatinā ca  kamalamatinā ca 	Asamantamati,🔽Kamalamati,
['SA_K12_sdurst_u-20', 'SA_K12_sdurst_u-21']	mahāmatinā ca /🔽divāmatinā ca /	mahāmatinā ca  divāmatinā ca 	Mahāmati,🔽Divāmati,
['SA_K12_sdurst_u-22']	vividhamatinā ca /	vividha matinā ca 	Viviktamati,
['SA_K12_sdurst_u-23']	aśeṣamatinā ca /	aśeṣa matinā ca 	Aśeṣamati,
['SA_K12_sdurst_u-24']	samantabhadreṇa ca /	samantabhadreṇa ca 	Samantabhadra,
['SA_K12_sdurst_u-25']	evaṃ pramukhair avaivartikabodhisattvamahāsattvasaṃghair anantāparyantaiḥ satkṛtaḥ /	evam pramukhaiḥ a vaivartika bodhisattva mahāsattva saṃghaiḥ ananta aparyantaiḥ satkṛtaḥ 	and other such leaders of the assembly of irreversible Bodhisattva Mahāsattvas, infinite and limitless, he was honored.
['SA_K12_sdurst_u-26']	gurukṛto 'rcitaḥ pūjitaḥ suprakṛṣṭo mahāparṣadgaṇamadhye mahābrahmā padmāsane niṣaṇṇaḥ	gurukṛtaḥ rcitaḥ pūjitaḥ su prakṛṣṭaḥ mahā parṣad gaṇa madhye mahā brahmā padmāsane niṣaṇṇaḥ 	Having been honored, revered, worshipped, and praised, in the midst of the great assembly, Mahābrahmā, seated on a lotus seat,
['SA_K12_sdurst_u-27']	sarvadurgatipariśodhananāmasamādhiṃ samāpannaḥ samanantaram evāpāyatrayasantativimokṣakanāmamahābodhisattvaraśmispharaṇasaṃharaṇānekamālā	sarva durgati pariśodhana nāma samādhim samāpannaḥ samanantaram eva apāya traya santati vimokṣaka nāma mahā bodhisattva raśmi spharaṇa saṃharaṇa aneka mālā 	had entered the samādhi called Purifying All Evil Destinies. Immediately, from his urna hair-coil, a great bodhisattva light called Liberating the Continua of the Three Lower Realms radiated and gathered back in a garland of many forms.
['SA_K12_sdurst_u-28']	svorṇākośānniścacāra /	sva ūrṇā kośāt niścacāra 	It emerged from his urna hair-coil.
['SA_K12_sdurst_u-29']	tena trisahasramahāsahasralokadhātur avabhāsitaḥ /	tena tri sahasra mahā sahasra lokadhātuḥ avabhāsitaḥ 	It illuminated the trichiliocosm.
['SA_K12_sdurst_u-30']	tenāvabhāsena sarvasattvāś cittakleśabandhanān mocayitvā pṛthak pṛthak saṃprāpito nandavanaṃ ca samantādavabhāsayitvā /	tena avabhāsena sarva sattvāḥ citta kleśa bandhanāt mocayitvā pṛthak pṛthak saṃprāpitaḥ nanda vanam ca samantāt avabhāsayitvā 	By that light, all beings were freed from the bonds of mental afflictions and were brought to the Nandana Grove, illuminating it all around.
