segmentnr	original	analyzed	translated
['SA_T02_mrtvutsu-0', 'SA_T02_mrtvutsu-1']	Mṛtyuvañcanopadeśatārāsādhana🔽utthāya pūrvasaṃdhyāyāṃ bhūpradeśe manohare /	          utthāya pūrva saṃdhyāyām bhū pradeśe manohare 	The Means of Attaining Tārā, the Instruction for Tricking Death🔽Rising in the early morning, in a delightful place on the ground,
['SA_T02_mrtvutsu-2']	mṛdvāsanopaviṣṭaḥ san svahṛdi candramaṇḍale // //	mṛd vāsanā upaviṣṭaḥ san sva hṛdi candra maṇḍale 	Seated on a soft seat, in one's heart, on a moon disc,
['SA_T02_mrtvutsu-3']	pañcamasya prathamaṃ tu dvitīyasvarayojitam /	pañcamasya prathamam tu dvitīya svara yojitam 	The first syllable of the fifth, conjoined with the second vowel,
['SA_T02_mrtvutsu-4']	ardhendubindusaṃyuktaṃ sitaraśmivibhūṣitam // //	ardhendu bindu saṃyuktam sitaraśmi vibhūṣitam 	United with the crescent moon and drop, adorned with white rays,
['SA_T02_mrtvutsu-5']	tasya śuklamayūkhais tu tārām ākṛṣya vyomani /	tasya śukla mayūkhaiḥ tu tārām ākṛṣya vyomani 	With its white rays, having drawn Tārā from the sky,
['SA_T02_mrtvutsu-6']	dvibhujāṃ sitadehāṃ tu varadotpaladhāriṇīm // //	dvi bhujām sita dehām tu vara da utpala dhāriṇīm 	Two-armed, with a white body, bestowing boons, holding a lotus,
['SA_T02_mrtvutsu-7']	pañcopacārapūjābhiḥ pūjayitvā tu bhaktitaḥ /	pañca upacāra pūjābhiḥ pūjayitvā tu bhaktitaḥ 	Having worshipped with the five offerings, with devotion,
['SA_T02_mrtvutsu-8']	pāpānāṃ deśanāṃ paścāt tataḥ puṇyānumodanam // //	pāpānām deśanām paścāt tatas puṇya anumodanam 	Then confessing one's sins, rejoicing in others' merits,
['SA_T02_mrtvutsu-9']	tatpariṇāmanāṃ caiva triśaraṇagamanaṃ tathā /	tad pariṇāmanām ca eva triśaraṇa gamanam tathā 	And dedicating them, going for refuge three times,
['SA_T02_mrtvutsu-10']	oṃ śūnyatājñānavajrasvabhāvātmako 'ham iti paṭhet // //	om śūnyatā jñāna vajra svabhāva ātmakaḥ ham iti paṭhet 	One should recite: Om, I am of the nature of the vajra of the knowledge of emptiness.
['SA_T02_mrtvutsu-11']	iti svaparaśūnyaṃ vai dhyātvā yogī vidhānavit /	iti sva para śūnyam vai dhyātvā yogī vidhāna vid 	Thus, the yogi, knowing the procedure, having contemplated the emptiness of self and others,
['SA_T02_mrtvutsu-12']	sitāravindamadhyasthacandrabimbāsanopari // //	               	On a moon disc seat in the middle of a white lotus,
