segmentnr	original	analyzed	translated
['SA_GR13_sivmstpu-0']	mahimnaḥ pāraṃ te paramaviduṣo yady asadṛśī	mahimnaḥ pāram te parama viduṣaḥ yadi a sadṛśī 	The limit of your greatness, O you who know the highest, if it were to be praised by you,
['SA_GR13_sivmstpu-1']	stutir brahmādīnām api tadavasannās tvayi giraḥ /	stutiḥ brahma ādīnām api tad avasannāḥ tvayi giraḥ 	even the words of Brahmā and others would be inadequate.
['SA_GR13_sivmstpu-2']	athāvācyaḥ sarvaḥ svamatipariṇāmāvadhi gṛṇan	atha avācyaḥ sarvaḥ sva mati pariṇāma avadhi gṛṇan 	Or, if all are inexpressible, singing up to the limit of one's own understanding,
['SA_GR13_sivmstpu-3']	mamāpy eṣa stotre hara nirapavādaḥ parikaraḥ //	mama api eṣa stotre hara nirapavādaḥ parikaraḥ 	this is my uncontradicted aid in this praise, O Hara.
['SA_GR13_sivmstpu-4']	atītaḥ panthānaṃ tava ca mahimā vāṅmanasayor	atītaḥ panthānam tava ca mahimā vāc manasayoḥ 	The path and your greatness are beyond the reach of speech and mind,
['SA_GR13_sivmstpu-5']	atadvyāvṛttyā yaṃ cakitam abhidhatte śrutir api /	a tad vyāvṛttyā yam cakitam abhidhatte śrutiḥ api 	and even the Vedas timidly speak of it only by excluding what is not that.
['SA_GR13_sivmstpu-6']	sa kasya stotavyaḥ katividhaguṇaḥ kasya viṣayaḥ	sa kasya stotavyaḥ katividha guṇaḥ kasya viṣayaḥ 	By whom should he be praised, of how many kinds of qualities, and of what sphere,
['SA_GR13_sivmstpu-7', 'SA_GR13_sivmstpu-8']	pade tv arvācīne patati na manaḥ kasya na vacaḥ //🔽madhusphītā vācaḥ paramam amṛtaṃ nirmitavatas	pade tu arvācīne patati na manaḥ kasya na vacaḥ smst  madhu sphītāḥ vācaḥ paramam amṛtam nirmitavataḥ 	in the later age, whose mind and speech do not fall into the later age?🔽O Brahman, what is even the speech of the preceptor of the gods, when it comes to you,
['SA_GR13_sivmstpu-9', 'SA_GR13_sivmstpu-10']	tava brahman kiṃ vāg api suraguror vismayapadam /🔽mama tv etāṃ vāṇīṃ guṇakathanapuṇyena bhavataḥ /	tava brahman kim vāc api suraguroḥ vismaya padam  mama tu etām vāṇīm guṇa kathana puṇyena bhavataḥ 	who have created the highest nectar from the honey of speech?🔽But, O destroyer of the city (of Tripura), my mind is determined on this meaning:
['SA_GR13_sivmstpu-11']	punāmīty arthe 'smin puramathana buddhir vyavasitā //	punāmi iti arthe smin pura mathana buddhiḥ vyavasitā 	I purify this speech of yours by the merit of narrating your qualities.
['SA_GR13_sivmstpu-12']	tavaiśvaryaṃ yat taj jagadudayarakṣāpralayakṛt	tava aiśvaryam yat tat jagat udaya rakṣā pralaya kṛt 	That glory of yours, which is the cause of the origin, protection, and dissolution of the world,
['SA_GR13_sivmstpu-13']	trayīvastu vyastaṃ tisṛṣu guṇabhinnāsu tanuṣu /	trayī vastu vyastam tisṛṣu guṇa bhinnāsu tanuṣu 	is divided into three, in three bodies distinguished by the three qualities.
['SA_GR13_sivmstpu-14']	abhavyānām asmin varada ramaṇīyām aramaṇīṃ	abhavyānām asmin vara da ramaṇīyām a ramaṇīm 	O Giver of boons, some dull-witted ones here proclaim that it is impossible
