segmentnr	original	analyzed	translated
['SA_MB_niruttaravadaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_niruttaravadaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_niruttaravadaHK-2']	Uniform title / niruttaravāda	uniform title niruttara vāda 	Uniform Title: Niruttaravāda
['SA_MB_niruttaravadaHK-3']	Manuscript / BHU	manuscript bhu 	Manuscript: BHU
['SA_MB_niruttaravadaHK-4']	Notes / Data entered by the staff of Muktabodha under the supervision of Mark S /G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_niruttaravadaHK-5']	Revision / April /	revision april 	Revision: April 2011.
['SA_MB_niruttaravadaHK-6']	Publication country / India	publication country india 	Publication Country: India
['SA_MB_niruttaravadaHK-7']	oṃ namo māyā dvikaṅkālakālagrāsakulānta kṛt /	om namaḥ māyā dvi kaṅkāla kāla grāsa kula anta kṛt 	Om, salutations to the one who swallows the two māyās, the skeleton, and time, the destroyer of the Kula end,
['SA_MB_niruttaravadaHK-8']	vyomātīta nirābhāsa spandanānandavarjita // //	         	Beyond the sky, devoid of appearances, free from the bliss of vibration.
['SA_MB_niruttaravadaHK-9']	p / ālamba sarvamālamba nirālambanirākṛte /	ālamba sarvam ālamba nirālamba nirākṛte 	The support of all supports, devoid of the supported and the unsupported,
['SA_MB_niruttaravadaHK-10']	guṇāguṇapariśrānta niṣkrāntaḥ śaktisāgaraḥ // //	guṇa aguṇa pariśrānta niṣkrāntaḥ śakti sāgaraḥ 	Exhausted by qualities and faults, the ocean of power has departed.
['SA_MB_niruttaravadaHK-11']	niṣkampo niṣkalaśśuddho nirānandaḥ sa bhairavaḥ /	niṣkampaḥ niṣkalaḥ śuddhaḥ nirānandaḥ sa bhairavaḥ 	The unshakable, partless, pure, blissful Bhairava,
['SA_MB_niruttaravadaHK-12']	śūnyaṃ śūnyaṃ tathā śūnyaṃ śūnyāśūnyāntarālinam // //	śūnyam śūnyam tathā śūnyam śūnyāśūnya antarālinam 	Empty, empty, and again empty, dwelling in the space between the empty and non-empty,
['SA_MB_niruttaravadaHK-13']	aśūnyaṃ sarvabhāveṣu pralayotpattikāraṇam /	a śūnyam sarva bhāveṣu pralaya utpatti kāraṇam 	Not empty in all things, the cause of dissolution and origination,
['SA_MB_niruttaravadaHK-14', 'SA_MB_niruttaravadaHK-15']	tadgrāhyabhāvanātīta indriyātīta varjitam // //🔽vyomavyāptitvanantātma niṣedhaḥ sarvabhāvataḥ /	tad grāhya bhāvanā atīta indriya atīta varjitam  / niṣedhaḥ sarva bhāvataḥ 	Beyond the meditation on the state of being grasped, devoid of the senses,🔽Pervaded by the sky, of infinite self, negated from all existence,
['SA_MB_niruttaravadaHK-16']	jāgratsvapnavinirmuktā sauṣuptāntaracāriṇī // //	jāgrat svapna vinirmuktā sauṣupta antara cāriṇī 	Free from waking and dreaming, moving in the space beyond deep sleep,
['SA_MB_niruttaravadaHK-17']	turyātītā parākāṣṭhā sā kāṣṭhā yā parāśivā /	turyātītā parā kāṣṭhā sā kāṣṭhā yā parāśivā 	Beyond the fourth, the supreme limit, that limit is the supreme Śiva.
['SA_MB_niruttaravadaHK-18', 'SA_MB_niruttaravadaHK-19']	sarvatrāvasthitaṃ devaṃ mātrātītaṃ sunirmalam // //🔽bhāvābhāvavinirmuktaṃ nirmuktaṃ śaṅkayāhatam /	sarvatra avasthitam devam mātrā atītam su nirmalam  bhāva abhāva vinirmuktam nirmuktam śaṅkayā āhatam 	The god present everywhere, beyond the gunas, very pure,🔽Free from existence and non-existence, liberated from the blow of doubt,
['SA_MB_niruttaravadaHK-20']	pramāṇapratyaṃyātītaṃ gamāgamavivarjitam // //	gama āgama vivarjitam 	Beyond the means of knowledge and the objects of knowledge, devoid of coming and going,
['SA_MB_niruttaravadaHK-21']	p / prabhuṃ sarvasya deveśa niśśeṣaṃ vada me prabho // //	prabhum sarvasya deveśa niśśeṣam vada me prabho   	O Lord of the gods, tell me completely, O Lord.
['SA_MB_niruttaravadaHK-22']	saṃśayo me mahānasti māyadhvaparivartitaḥ /	saṃśayaḥ me mahān asti māyadhva parivartitaḥ 	I have a great doubt, turned by the wheel of illusion.
['SA_MB_niruttaravadaHK-23']	anekabhedagūḍhārthaṃ śrutaṃ yaccendrajālakam // //	aneka bheda gūḍha artham śrutam yat ca indrajālakam 	The magic that has been heard, with its many divisions and hidden meanings,
['SA_MB_niruttaravadaHK-24']	siddhāntaṃ tatra vai śeṣaṃ jñānabhedaṃ kulāgamam /	siddhāntam tatra vai śeṣam jñāna bhedam kula āgamam 	The conclusion there, the remaining knowledge, the Kula scripture,
['SA_MB_niruttaravadaHK-25']	mantrārthagahanaṃ caiva tattvārthagahanaṃ tathā // //	mantra artha gahanam ca eva tattva artha gahanam tathā 	The profound meaning of the mantra, and likewise the profound meaning of reality,
['SA_MB_niruttaravadaHK-26']	śabdārthaṃ naiva jānāmi padavākyapramāṇataḥ /	śabda artham nā eva jānāmi pada vākya pramāṇataḥ 	I do not know the meaning of the words, from the authority of the words and sentences.
['SA_MB_niruttaravadaHK-27']	bhrāntabudhirahaṃ deva bhrāmitā bahudāsanaiḥ // //	bhrānta budhiḥ aham deva bhrāmitā bahu dāsanaiḥ 	I am confused, O God, deluded by many false teachings.
['SA_MB_niruttaravadaHK-28']	kenopāyena deveśa jñātavyaṃ vasturūpatā /	kena upāyena deveśa jñātavyam vastu rūpa tā 	By what means, O Lord of the gods, should the nature of reality be known,
['SA_MB_niruttaravadaHK-29']	yena tajjñāyate satyaṃ dambhamāyāvivarjitam // //	yena tat jñāyate satyam dambha māyā vivarjitam 	By which that truth is known, free from hypocrisy and illusion?
['SA_MB_niruttaravadaHK-30']	nandiskandagaṇeśādyairdṛṅgināyoginī kulaiḥ /	nandi skanda gaṇeśa ādyaiḥ dṛṅginā yoginī kulaiḥ 	By Nandin, Skanda, Ganesha, and others, by the yogis and yoginis, by the Kula,
['SA_MB_niruttaravadaHK-31']	munibhirbrahmaviṣṇīśerindrasūryagaṇaistathā // //	munibhiḥ brahma viṣṇi īśeḥ indra sūrya gaṇaiḥ tathā 	By the sages, by Brahma, Vishnu, Shiva, by Indra, Surya, and the Ganas,
['SA_MB_niruttaravadaHK-32']	kathitaṃ paramaṃ sthānaṃ yat sthānaṃ viditaṃ na tu /	kathitam paramam sthānam yat sthānam viditam na tu 	The highest place has been told, which place is not known,
