segmentnr	original	analyzed	translated
['SA_K12_dhvajkdu-0']	siddhaṃ namo bhagavatyai āryadhvajāgrakeyūrāyai //	siddham namaḥ bhagavatyai ārya dhvaja agra keyūrāyai 	Homage to the Blessed Noble Dhvajāgrakeyūrā.
['SA_K12_dhvajkdu-1']	evaṃ mayā śrutam ekasmin samaye bhagavān deveṣu trayastriṃśeṣu viharati sma pāṇḍukambalaśilāyām /	evam mayā śrutam ekasmin samaye bhagavān deveṣu trayastriṃśeṣu viharati sma pāṇḍukambalaśilāyām 	Thus have I heard. At one time the Blessed One was dwelling among the Thirty-Three Gods on the white-blanket rock.
['SA_K12_dhvajkdu-2']	atha khalu śakro devānām indro 'surair jitaḥ parājitaḥ satvaraṃ tvaramāṇarūpo yena bhagavāṃs tenopasaṃkrāntaḥ /	atha khalu śakraḥ devānām indraḥ suraiḥ jitaḥ parājitaḥ sa tvaram tvaramāṇa rūpaḥ yena bhagavān tena upasaṃkrāntaḥ 	Then indeed Śakra, lord of the gods, having been defeated and vanquished by the asuras, quickly and swiftly approached the Blessed One.
['SA_K12_dhvajkdu-3']	upasaṃkramya bhagavataḥ pādau śirasābhivandya bhagavantam etad avocat /	upasaṃkramya bhagavataḥ pādau śirasā abhivandya bhagavantam etat avocat 	Having approached, he bowed his head at the feet of the Blessed One and said this to the Blessed One:
['SA_K12_dhvajkdu-4']	ihāhaṃ bhagavan vemacitriṇāsurendreṇa jitaḥ parājito devās trayastriṃśāś ca jitāḥ parājitāḥ /	iha aham bhagavan vemacitriṇā asura indreṇa jitaḥ parājitaḥ devāḥ trayastriṃśāḥ ca jitāḥ parājitāḥ 	Here, Blessed One, I have been defeated and vanquished by Vṛtra, lord of the asuras, and the Thirty-Three Gods have been defeated and vanquished.
['SA_K12_dhvajkdu-5']	tatrāsmābhir bhagavan kathaṃ pratipattavyam /	tatra asmābhiḥ bhagavan katham pratipattavyam 	What should we do there, Blessed One?
['SA_K12_dhvajkdu-6']	bhagavān āha /	bhagavān āha 	The Blessed One said:
['SA_K12_dhvajkdu-7']	udgṛhṇa tvaṃ devendra dhvajāgrakeyūrānāmadhāriṇīm aparājitāṃ yā mayā pūrvaṃ bodhisatvabhūtenāparājitadhvajasya tathāgatasyāntikād udgṛhītā	udgṛhṇa tvam deva indra dhvaja agra keyūrā nāma dhāriṇīm aparājitām yā mayā pūrvam bodhisatva bhūtena aparājitadhvajasya tathāgatasya antikāt udgṛhītā 	You should uphold, lord of the gods, the dhāraṇī called Dhvajāgrakeyūrā, which is invincible, which was received by me in the past when I was a bodhisattva from the Tathāgata Aparājitadhvaja,
['SA_K12_dhvajkdu-8']	udgṛhya parebhyo vistareṇa saṃprakāśitā /	udgṛhya parebhyaḥ vistareṇa saṃprakāśitā 	and having received it, was extensively taught to others.
['SA_K12_dhvajkdu-9']	nābhijānāmi tato 'rvāg bhayaṃ vā stambhitatvaṃ vā romaharṣanimittaṃ vāntaśaḥ kṣaṇikām api kāyapīḍām /	na abhijānāmi tatas rvāc bhayam vā stambhita tvam vā romaharṣa nimittam vā antaśas kṣaṇikām api kāya pīḍām 	I do not remember any fear, paralysis, or horripilation, or even a momentary physical pain since then.
['SA_K12_dhvajkdu-10']	tat katamā sā bhagavan dhvajāgrakeyūrā nāma dhāriṇī aparājitā /	tat katamā sā bhagavan dhvajāgrakeyūrā nāma dhāriṇī aparājitā 	What is that Dhvajāgrakeyūrā named Dhāraṇī Aparājitā, Blessed One?
['SA_K12_dhvajkdu-11']	tadyathā oṃ jaya vijaya jayavāhini śaṅkari bhayaṅkari prabhañjani rakṣa rakṣa āvadhūtaśrīālakhavajraṃ saparivāraṃ sarvasatvāṃś ca /	tat yathā om jaya vijaya jayavāhini śaṅkari bhayaṅkari prabhañjani rakṣa rakṣa āvadhūta śrī ālakha vajram sa parivāram sarva satvān ca 	Namely: Om, be victorious, be victorious, O victorious army, O terrifying one, O fearful one, O destroyer, protect, protect the glorious Ālakavijra with his retinue and all beings.
