segmentnr	original	analyzed	translated
['SA_GSP28_mimslovu-0', 'SA_GSP28_mimslovu-1']	Mīmāṃsāślokavārttika /🔽Autpattikasūtra	       autpattikasūtra 	Mīmāṃsāślokavārttika.🔽Aphorism on origination
['SA_GSP28_mimslovu-2']	Anumāna	anumāna 	Inference
['SA_GSP28_mimslovu-3']	Śabda	śabda 	Word
['SA_GSP28_mimslovu-4']	Upamāna incomplete/	upamāna incomplete 	Upamāna incomplete.
['SA_GSP28_mimslovu-5']	Arthāpatti incomplete/	arthāpatti incomplete 	Arthāpatti incomplete.
['SA_GSP28_mimslovu-6']	Abhāva	abhāva 	Negation
['SA_GSP28_mimslovu-7']	Citrakṣepa	citrakṣepa 	Chitrākṣepa
['SA_GSP28_mimslovu-8']	unclear	unclear 	Unclear
['SA_GSP28_mimslovu-9', 'SA_GSP28_mimslovu-10']	mīmāṃsāślokavārttikaṃ🔽sucaritamiśrapraṇītayā	mīmāṃsāślokavārttikam  su carita miśra praṇītayā 	Mīmāṃsāślokavārttika
['SA_GSP28_mimslovu-11']	kāśikākhyayā ṭīkayā sametam /	kāśikā ākhyayā ṭīkayā sametam 	Along with the commentary called Kāśikā composed by Sucaritamiśra.
['SA_GSP28_mimslovu-12']	tṛtīyo bhāga'	tṛtīyaḥ bhāga 	The third part
['SA_GSP28_mimslovu-13']	pratyakṣāvyabhicāritvādevaṃlakṣaṇakaṃ ca yat /	pratyakṣa avyabhicāri tvāt evaṃlakṣaṇakam ca yat 	And that which has the characteristics of such, being non-deviating from perception,
['SA_GSP28_mimslovu-14']	prasidadhdamanumānādi na parīkṣyaṃ tadapyata' // / / //	na parīkṣyam 	Inference etc. which are well-known are not to be examined, that too is not so.
['SA_GSP28_mimslovu-15', 'SA_GSP28_mimslovu-16']	atra bhāṣyakāreṇa vijñānavādānteato na vyabhicarati pratyakṣamiti pratyakṣāvyabhicāritvamupasaṃhṛtya 'anumānaṃ jñātasambandhasye' tyādinānumānalakṣaṇaṃ 🔽praṇītam /	atra bhāṣyakāreṇa vijñāna vāda ante atas na vyabhicarati pratyakṣam iti pratyakṣa avyabhicāri tvam upasaṃhṛtya anumānam jñāta sambandhasya i tyādinā anumāna lakṣaṇam  praṇītam 	Here, at the end of the Vijñānavāda, the author of the Bhāṣya, having concluded the non-deviating nature of perception by saying Therefore, perception does not deviate, has presented the definition of inference by saying Inference is for one who knows the relation, etc.
['SA_GSP28_mimslovu-17']	tasya tātparya darśayatipratyakṣeti /	tasya tātparya darśayati pratyakṣa iti 	He shows the purport of that by saying Perception etc.
['SA_GSP28_mimslovu-18', 'SA_GSP28_mimslovu-19']	ayamartha' /🔽vṛttikāragranthe hi 'tena vyabhicarati pratyakṣam /	ayam artha  vṛtti kāra granthe hi tena vyabhicarati pratyakṣam 	This is the meaning.🔽For in the text of the author of the commentary, it is said that perception deviates,
['SA_GSP28_mimslovu-20']	tatpūrvavakatvāccānumānādyapi' iti pratyakṣavyabhicārapūrvakamanumānādīnāmapi vyabhicārāta parīkṣyatvamuktam /	tad pūrvavaka tvāt ca anumāna ādi api iti pratyakṣa vyabhicāra pūrvakam anumāna ādīnām api vyabhicārāt parīkṣya tvam uktam 	and because it is preceded by that, inference etc. also deviate, so they are to be examined because they deviate even though they are preceded by the deviation of perception.
['SA_GSP28_mimslovu-21']	tatra pratyakṣāvyabhicāritve pratipādite vyabhicārikaraṇaprabhavatvena tāvad vyabhicāraśaṅkā prayuktā /	tatra pratyakṣa avyabhicāri tve pratipādite vyabhicāri karaṇa prabhava tvena tāvat vyabhicāra śaṅkā prayuktā 	There, when the non-deviation of perception has been established, the doubt of deviation is first applied by the fact of being produced by a deviating instrument.
['SA_GSP28_mimslovu-22']	yadi paraṃ svarūpāśrayo vyabhicāra' sambhavati /	yadi param svarūpa āśrayaḥ vyabhicāra sambhavati 	If, moreover, deviation is possible in the case of one's own nature,
['SA_GSP28_mimslovu-23']	so 'pi vakṣyamāṇalakṣaṇakeṣu nāśaṅkanīya eva /	saḥ pi vakṣyamāṇa lakṣaṇakeṣu na āśaṅkanīyaḥ eva 	that too should not be suspected in those characterized by the mentioned characteristics.
['SA_GSP28_mimslovu-24']	na hi pratibuddhadṛśa' pratibandhakasaṃvidviditavyabhicāra' /	na hi pratibuddha dṛśa pratibandhaka saṃvid vidita vyabhicāra 	For the deviating [cognition] is not known by the cognition of the one who has awakened insight and is obstructed.
