segmentnr	original	analyzed	translated
['MBagamakalpalataHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8🔽Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study but not distributed without permission. May not be copied, redistributed, or republished for any commercial purpose.  Digitized by the Mahabodhi Liberation Committee and the Digital Library of Buddhist Canon (DLBC), 2012.
['MBagamakalpalataHK-1', 'MBagamakalpalataHK-2']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /🔽Uniform title / āgamakalpalatā	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  / uniform title āgamakalpalatā 	Input by the staff of Muktabodha under the guidance of Ven. Dr. K. Sri Dhammananda. Catalog Number:🔽Uniform Title: Agamakalpalatā
['MBagamakalpalataHK-3']	Main title / āgamakalpalatā	main title āgamakalpalatā 	Main Title: Agamakalpalatā
['MBagamakalpalataHK-4']	Author /yadunātha	authoḥ yadunātha 	Author: Yadunātha
['MBagamakalpalataHK-5']	Alternate name /yadunāthacakravartti	name yadu nātha cakravartti 	Alternate Name: Yadunāthachakravartti
['MBagamakalpalataHK-6']	Manuscript / ngmcp /	manuscript 	Manuscript: NGMC Palmleaf Manuscript
['MBagamakalpalataHK-7']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['MBagamakalpalataHK-8']	Revision / Sept / /	revision 	Revision: Sept.
['MBagamakalpalataHK-9']	Internet publisher / Internet publisher / Muktabodha Indological Research Institut	internet publisher internet publisher muktabodha indological research institut	Internet Publisher: Internet Archive. Internet Archive. Muktabodha Indological Research Institute
['MBagamakalpalataHK-10']	Publication year /	publication year 	Publication Year:
['MBagamakalpalataHK-11']	Publication country / United States	publication country united states 	Publication Country: United States
['MBagamakalpalataHK-12']	oṃ namaḥ śrīgaṇeśāye namaḥ /	om namaḥ śrī gaṇeśa āye namaḥ 	Om, salutations to the glorious Ganesha, salutations.
['MBagamakalpalataHK-13']	śrītripurasundaryai namaḥ /	śrī tripurasundaryai namaḥ 	Salutations to the glorious Tripurasundari.
['MBagamakalpalataHK-14']	oṃ yat pādapaṅkajayugaṃ hṛdiśaṃ niveśya viśvaṃ sṛjatya vikalaṃ	om yat pāda paṅkaja yugam hṛdiśam niveśya viśvam 	Om, the one who, placing the pair of your lotus feet in the heart, creates the entire universe without any deficiency,
['MBagamakalpalataHK-15']	khalupadmajanmā /	khalu padma janmā 	the lotus-born one himself,
['MBagamakalpalataHK-16']	viṣṇuśca pālayati saṃharate maheśastaṃ devamādipuruṣaṃ satataṃ natosmi // 	viṣṇuḥ ca pālayati saṃharate maheśaḥ tam devam ādipuruṣam satatam nataḥ asmi 	and Vishnu protects it, and Mahesha withdraws it, I constantly bow to that god, the primordial being.
['MBagamakalpalataHK-17']	na tvā girīśaṃ girijāṃ gaṇeśaṃ vāṇīmunindraiḥ stutapādapallavam /	na tvā girīśam girijām gaṇeśam vāṇī muni indraiḥ stuta pāda pallavam 	I do not see you, the lord of the mountains, or Parvati, or Ganesha, whose feet and sprouts are praised by the best of sages and goddesses.
['MBagamakalpalataHK-18']	vilokyaśāstraṃ yadunāthaśarmaṇā vitanyatejyā gamakasya vallī // //	vilokya śāstram yadunāthaśarmaṇā vitanyatā ijyā gamakasya vallī  /	The worship of the suggestive creeper is being spread by Yadu Natha Sharma, having seen the scripture.
['MBagamakalpalataHK-19', 'MBagamakalpalataHK-20']	tathā //🔽prapañcasārasiddhāntaṃ śāradātilakaṃ lakaṃ tathā /	tathā             	And so on.🔽The essence of the universe, the essence of Sharada,
['MBagamakalpalataHK-21']	sapariskaramālokya tathā sārasamuccaya // //	sa pariskaram ālokya tathā sāra samuccaya 	having seen it with its accessories, and likewise the collection of essences.
['MBagamakalpalataHK-22']	yatnena dīpikāṃ datvā tathā ca laghudīpikām /	yatnena dīpikām da tvā tathā ca laghu dīpikām 	Having carefully given the Dīpikā, the Laghudīpikā,
['MBagamakalpalataHK-23']	tathā pūjā pradīpaṃ ca puraścaraṇacandrikām // //	tathā pūjā pradīpam ca puraścaraṇa candrikām 	and having worshipped, the Pradīpa, the Pūrṇacaryā, the Candrikā,
