segmentnr	original	analyzed	translated
['SA_GK20_hdratn_u-0']	Harṣadeva / Ratnāvalīnāṭikā	       	Harsha Deva. The Ratnavalli Natika
['SA_GK20_hdratn_u-1']	Act I	a c t i 	Act I
['SA_GK20_hdratn_u-2']	pādāgrasthitayā muhuḥ stanabhareṇānītayā namratāṃ	pāda agra sthitayā muhur stana bhareṇa ānītayā namra tām 	Bowing repeatedly with her breasts, placed at the tip of her feet,
['SA_GK20_hdratn_u-3']	śaṃbhoḥ saspṛhalocanatrayapathaṃ yāntyā tadārādhane /	śaṃbhoḥ sa spṛhā locana traya patham yāntyā tad ārādhane 	Going along the path of Shiva's three eyes, full of longing, in his worship,
['SA_GK20_hdratn_u-4']	hrīmatyā śirasīhitaḥ sapulakasvedodgamotkampayā	hrīmatyā śirasi hitaḥ sa pulaka sveda udgama utkampayā 	With her head bent down, full of horripilation, perspiration, and trembling,
['SA_GK20_hdratn_u-5']	viśliṣyan kusumāñjalir girijayā kṣipto 'ntare pātu vaḥ // // /	viśliṣyan kusumāñjaliḥ girijayā kṣiptaḥ ntare pātu vaḥ    	May the handful of flowers, about to fall, thrown by Parvati, protect you all.
['SA_GK20_hdratn_u-6']	api ca /	api ca 	And moreover,
['SA_GK20_hdratn_u-7']	autsukyena kṛtatvarā sahabhuvā vyāvartamānā hriyā	autsukyena kṛta tvarā saha bhuvā vyāvartamānā hriyā 	With eagerness, quickly turning away from shyness,
['SA_GK20_hdratn_u-8']	tais tair bandhuvadhūjanasya vacanair nītābhimukhyaṃ punaḥ /	taiḥ taiḥ bandhu vadhū janasya vacanaiḥ nīta ābhimukhyam punar 	Again brought to the forefront by those words of the relatives and brides,
['SA_GK20_hdratn_u-9']	dṛṣṭvāgre varam āttasādhvasarasā gaurī nave saṃgame	dṛṣṭvā agre varam ātta sādhva sarasā gaurī nave saṃgame 	Seeing the groom in front, full of the sweetness of praise, Parvati, in the new union,
['SA_GK20_hdratn_u-10']	saṃrohatpulakā hareṇa hasatā śliṣṭā śivāyāstu vaḥ // // /	saṃrohat pulakā hareṇa hasatā śliṣṭā śivāya astu vaḥ    	With rising horripilation, embraced by the laughing Hari, may it be auspicious for you all.
['SA_GK20_hdratn_u-11', 'SA_GK20_hdratn_u-12']	api ca /🔽krodheddhair dṛṣtipātais tribhir upaśamitā vahnayo 'mī trayo 'pi	api ca  krodha iddhaiḥ dṛṣtipātaiḥ tribhiḥ upaśamitāḥ vahnayaḥ trayaḥ pi 	And moreover,🔽By the three glances shot in anger, these three fires are pacified,
['SA_GK20_hdratn_u-13']	trāsārtā ṛtvijo 'dhaś capalagaṇahṛtoṣṇīṣapaṭṭāḥ patanti /	trāsa ārtāḥ ṛtvijaḥ capala gaṇa hṛta uṣṇīṣa paṭṭāḥ patanti 	The terrified priests fall down, their turbans snatched away by the mischievous crowd.
