segmentnr	original	analyzed	translated
['MBsuprabhedagamaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBsuprabhedagamaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['MBsuprabhedagamaHK-2']	Uniform title / suprabhedāgama	uniform title 	Uniform Title: Suprabheda-agama
['MBsuprabhedagamaHK-3']	Main title / suprabhedāgama kriyāpāda and caryāpāda	main title suprabheda āgama kriyāpāda and caryāpāda 	Main Title: Suprabheda-agama Kriya-pada and Caryapada
['MBsuprabhedagamaHK-4']	Description / Transcribed from the Devakottai series /	description transcribed from the devakottai series 	Description: Transcribed from the Devakottae Series.
['MBsuprabhedagamaHK-5']	Notes / Transcribed by the staff of Muktabodha under the directions of Mark S / G / Dyczkowski / Revision / Reformatted Apr /	notes transcribed by the staff of muktabodha under the directions of mark s g dyczkowski     revision reformatted apr 	Notes: Transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Revision: Reformatted Apr. 2011.
['MBsuprabhedagamaHK-6']	Publisher / śivāgama siddhānta paripalana saṅgham	publisher śiva āgama siddhānta paripalana saṅgham 	Publisher: Shivaagama Siddhanta Paripalana Sangham
['MBsuprabhedagamaHK-7']	Publication year /	publication year 	Publication year: 1960
['MBsuprabhedagamaHK-8']	Publication city / devakottai	publication citi 	Publication city: Devakottai
['MBsuprabhedagamaHK-9']	Publication country / India	publication country india 	Publication country: India
['MBsuprabhedagamaHK-10']	oṃ	om 	Om🔽🔽
['MBsuprabhedagamaHK-11']	śivamayam	śiva mayam 	Full of Shiva
['MBsuprabhedagamaHK-12']	suprabhedam	su prabhedam 	Very bright
['MBsuprabhedagamaHK-13']	atha kriyāpāde praśnavidhipaṭalaḥ /	atha kriyā pāde praśnavidhi paṭalaḥ 	Now, in the chapter on action, the chapter on the method of questioning.
