segmentnr	original	analyzed	translated
['MBmantradaanavidhiHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBmantradaanavidhiHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Data Entry by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBmantradaanavidhiHK-2']	Uniform title / mahādānavidhiḥ	uniform title mahādāna vidhiḥ 	Uniform Title: Mahadanavidhi
['MBmantradaanavidhiHK-3']	Manuscript / NGMCP Reel no / /	reel no 	Manuscript: NGMC reel no.
['MBmantradaanavidhiHK-4']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBmantradaanavidhiHK-5']	Revision / April /	revision april 	Revision: April, 2011.
['MBmantradaanavidhiHK-6']	Publication country / India	publication country india 	Publication Country: India
['MBmantradaanavidhiHK-7']	p / śrīgaṇeśāya namaḥ //	p a śrī gaṇeśāya namaḥ 	P. Salutations to the illustrious Ganesha.
['MBmantradaanavidhiHK-8']	candanāgarukarpūratta mālajala kuṃkumam //	        	Sandal, agaru, camphor, tamala leaf, water, saffron,
['MBmantradaanavidhiHK-9', 'MBmantradaanavidhiHK-10']	kuśītaṃ kuṣṭasaṃyuktaṃ śaivaṃ gandhāṣṭakaṃ smṛtam // //🔽candanāgarukarpūra tatmālajala kuṃkumam // kuṣṭaṃ rakta candatam // //	                     	Kustha mixed with saffron is known as the eight fragrances of Shiva.🔽Sandal, agaru, camphor, tamala leaf, water, saffron,🔽Kustha and red sandalwood.
['MBmantradaanavidhiHK-11']	candanāgaru hnīvera kuṣṭaṃ kuṃkuma sevyaka //	       	Sandal, agaru, hribera, kustha, saffron, sevya,
['MBmantradaanavidhiHK-12']	jaṭāmāṃsī surabhirtiviṣṇorgandhāṣṭakaṃ smṛtam // //	         	Jatamansi and surbhi are known as the eight fragrances of Vishnu.
['MBmantradaanavidhiHK-13']	candanā guruvālā kuḍakuṃkumaśvetavirāya mūla jaṭāmāṃsīdevadāru iti	mūla jaṭā māṃsī devadāru iti 	Sandal, agaru, valaka, saffron, white sandalwood, root, jatamansi, devadaru -
['MBmantradaanavidhiHK-14']	viṣṇorgandhāṣṭakaṃ smṛtaṃ //	viṣṇoḥ gandhāṣṭakam smṛtam 	These are known as the eight fragrances of Vishnu.
