segmentnr	original	analyzed	translated
['MBsiddhilaksmiyutaksaramalamamtraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBsiddhilaksmiyutaksaramalamamtraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, in whole or in part, in any format, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBsiddhilaksmiyutaksaramalamamtraHK-2']	Uniform title / siddhilakṣmīkyutākṣaramālāmantra	uniform title 	Uniform Title: Siddhilakṣmīkyutākṣaramālāmantr
['MBsiddhilaksmiyutaksaramalamamtraHK-3']	Manuscript / NGMCP manuscript reel no / v /	manuscript 	Manuscript: NGMC Palmleaf Manuscript Reel No. V.
['MBsiddhilaksmiyutaksaramalamamtraHK-4']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBsiddhilaksmiyutaksaramalamamtraHK-5']	Revision / April /	revision april 	Revision: April.
['MBsiddhilaksmiyutaksaramalamamtraHK-6']	Publication country / India	publication country india 	Publication country: India
['MBsiddhilaksmiyutaksaramalamamtraHK-7']	śrīgaṇeśāya namaḥ //	śrī gaṇeśāya namaḥ 	Salutations to Shri Ganesha.
['MBsiddhilaksmiyutaksaramalamamtraHK-8', 'MBsiddhilaksmiyutaksaramalamamtraHK-9']	oṃ namaḥ śrīsiddhilakṣmī devyai //🔽oṃ hrī hra hā pre kṣo kro namaḥ //	om namaḥ śrī siddhilakṣmī devyai  om hrī hra hā pre     namaḥ 	Om, salutations to Shri Siddhi Lakshmi Devi.🔽Om Hrim Hram Ha Pre Ksho Kroh Namah.
['MBsiddhilaksmiyutaksaramalamamtraHK-10']	oṃ hrī hra hā phre kṣo kro namaḥ //	om hrī hra hā phre     namaḥ 	Om Hrim Hram Ha Phre Ksho Kroh Namah.
['MBsiddhilaksmiyutaksaramalamamtraHK-11']	oṃ hrī hra hā phre oṃ kro namaḥ //	om hrī hra hā phre om kro namaḥ 	Om Hrim Hram Ha Phre Om Kroh Namah.
['MBsiddhilaksmiyutaksaramalamamtraHK-12']	oṃ tatsat // oṃ tatsat // oṃ tatsat //	om tat sat om tat sat om tat sat 	Om Tat Sat. Om Tat Sat. Om Tat Sat.
['MBsiddhilaksmiyutaksaramalamamtraHK-13']	oṃ asya śrīsiddhilakṣmyā yutākṣaramālāmaṃtrasya bharadvāja ṛṣiḥ mmadhyā	om asya śrī siddhilakṣmyāḥ yuta akṣara mālā maṃtrasya bharadvājaḥ ṛṣiḥ 	Om, for this Shri Siddhi Lakshmi Yutaksharamala Mantra, the sage is Bharadvaja, the meter is Anustubh,
['MBsiddhilaksmiyutaksaramalamamtraHK-14']	pratiṣṭhā supratiṣṭhā gāyatryuvliganuṣṭuvvṛhatī paṃktitṛṣṭupjagatpaṃti jagatī	pratiṣṭhā su pratiṣṭhāḥ gāyatrī uvlik anuṣṭubh vṛhatī paṃkti tṛṣṭubh jagat paṃti jagatī 	the deity is Shri Siddhi Lakshmi. The parts are: Pratiṣṭhā, Supratiṣṭhā, Gāyatrī, Udgīthī, Anuṣṭubh, Bṛhatī, Paṅkti, Triṣṭubh, Jagatī, Paṅkti, Jagatī,
['MBsiddhilaksmiyutaksaramalamamtraHK-15']	śarkaryatiśarkarī prakṛtputkṛtayaśchandāṃsi //	śarkarī atiśarkarī prakṛt putkṛtayaḥ chandāṃsi 	Śārkaryā, Atiśarkaryā, Prakṛt, Utkritya - these are the meters.
['MBsiddhilaksmiyutaksaramalamamtraHK-16']	siddhirlakṣmīrdevatā phre vījaṃ //	siddhiḥ lakṣmīḥ devatā phre vījam 	Siddhi is the deity, Phre is the seed,
['MBsiddhilaksmiyutaksaramalamamtraHK-17']	khphre śaktiḥ kro kīlakaṃ bhuktimuktisiddhyarthe jape viniyoge //	śaktiḥ kro kīlakam bhukti mukti siddhi arthe jape viniyoge 	Kshre is the power, Kroh is the nail, the application is for the sake of the attainment of enjoyment and liberation.
['MBsiddhilaksmiyutaksaramalamamtraHK-18']	ai oṃ hrī hra phre bhagavaticaṇḍakāpālini siddhilakṣmipratyaṅgire kṣo kro	a ai om                      	Ai Om Hri Hrah Phre Bhagawati Chandakapalin, Siddhi Lakshmi, Pratyangira, Ksho Kro,
['MBsiddhilaksmiyutaksaramalamamtraHK-19']	śrī strī raktamukhighorāṭṭahāsini bhīmanādini praṇatārtihāriṇi //	śrīḥ strī rakta mukhi ghora aṭṭahāsini bhīma nādini praṇata ārti hāriṇi 	Shri, Stri, Raktamukhi, Ghorattahasin, Bhimanadin, Pranatartihari,
['MBsiddhilaksmiyutaksaramalamamtraHK-20']	ā krī ho kṣo glo śmaśānavāsini himakiraṇaśubhraśarīre //	ā krī ho kṣaḥ glo śmaśāna vāsini himakiraṇa śubhra śarīre 	A Kree Ho Ksho Glo Shmashanavasini, Himakirana Shubhra Shariri,
['MBsiddhilaksmiyutaksaramalamamtraHK-21']	bhaktajanatāriṇi phre khphre hsphre hskhphre hsau	bhakta jana tāriṇi phre khphre hsphre hskhphre hsau 	Bhaktajanatarini, Phre Khhphre Hshphre Hshkhphre Hsau,
['MBsiddhilaksmiyutaksaramalamamtraHK-22']	paramasadāśivasāmarasyacāriṇi kātyāyaṇi kāpālini mahāyogini	parama sadāśiva sa amarasya cāriṇi kātyāyaṇi kāpālini mahāyogini 	Paramashadashivasamarasyacharini, Katyayani, Kapalini, Mahayogini,
['MBsiddhilaksmiyutaksaramalamamtraHK-23']	kundacandrādhikadhavale mahābhadrarūpaśavādhirūḍhe //	kunda candra adhika dhavale mahā bhadra rūpa śava adhirūḍhe 	Kunda Chandra Adhika Dhavale, Maha Bhadra Rupa Shrava Adhirohi,
['MBsiddhilaksmiyutaksaramalamamtraHK-24']	krau oṃ glu glau vlū sakalasurāsuranarakinnara mano'nurañjini //	om glu glau vlū sakala sura asura nara kinnara manaḥ nurañjini 	Kroum Om Glu Glau Vlu, Sakala Sura Asura Nara Kinnara Manonuranjini,
['MBsiddhilaksmiyutaksaramalamamtraHK-25']	daityadānavadarpabhañjini //	daitya dānava darpa bhañjini 	Daitya Danava Darpa Bhanjini,
['MBsiddhilaksmiyutaksaramalamamtraHK-26']	pañcavaktradhāriṇi //	pañca vaktra dhāriṇi 	Panchavaktradhari,
['MBsiddhilaksmiyutaksaramalamamtraHK-27']	naramuṇḍamālā hāriṇi //	nara muṇḍa mālā hāriṇi 	Naramunda Mala Hari,
['MBsiddhilaksmiyutaksaramalamamtraHK-28']	caturvargaphaladāyini //	caturvarga phala dāyini 	Chaturvarga Phala Dayini,
['MBsiddhilaksmiyutaksaramalamamtraHK-29']	carcarīkaratālikāgāyini //	carcarī kara tālikā āgāyini 	Charcharika Karatalika Gayini,
['MBsiddhilaksmiyutaksaramalamamtraHK-30']	hrā hrī hrū hra hrau caṇḍacaṇḍatitaramahāvikaṭagorarāve //	hrā hrī hrū hra hrau caṇḍa caṇḍa titara mahā vikaṭa gorarāve 	Hra Hri Hru Hrah Hrau Chandachandatitaramahavikata Gora Rave,
['MBsiddhilaksmiyutaksaramalamamtraHK-31']	trividhamahātatvavidyā prakāśini //	          	Trividha Maha Tatva Vidya Prakashini,
['MBsiddhilaksmiyutaksaramalamamtraHK-32']	caturdaśabhuvanasantrāsakāra mahāhāsini //	caturdaśa bhuvana santrāsa kāra mahā hāsini 	Chaturdash Bhuvana Santrasakara Mahahasini,
['MBsiddhilaksmiyutaksaramalamamtraHK-33']	trī thrī drī dhrī nrī trailokyābhayaśauṇḍabhujadaṇḍadaśakamaṇḍite //	trī thrī drī dhrī nrī trailokya abhaya śauṇḍa bhuja daṇḍa daśaka maṇḍite 	Three, three, three, three, adorned with ten arms that bestow fearlessness upon the three worlds,
['MBsiddhilaksmiyutaksaramalamamtraHK-34', 'MBsiddhilaksmiyutaksaramalamamtraHK-35']	paramaiśvaryakaraṇabhūte bhūteśvaravāmalocane locanatrayaṃ virājite //🔽phe phre khphre hsphre hskhphre himakundadhavalakalevare'pi	parama aiśvarya karaṇa bhūte bhūteśvara vāma locane locana trayam virājite  phe phre khphre hsphre hskhphre hima kunda dhavala kalevare pi 	The abode of supreme lordship, the left eye of the Lord of Beings, adorned with three eyes,🔽Though your body is as white as snow and jasmine,
['MBsiddhilaksmiyutaksaramalamamtraHK-36']	mahānīlanīradapabhe pratyaṅgirā śaktitatvāvatāre //	               	You are the embodiment of the power principle, the manifestation of the dark blue clouds,
['MBsiddhilaksmiyutaksaramalamamtraHK-37']	pracaṇḍacaṇḍinimahābhayānake //	a pracaṇḍacaṇḍini mahābhayānake 	The extremely fierce and greatly terrifying Chandi,
['MBsiddhilaksmiyutaksaramalamamtraHK-38']	pralamvalamvinicarcarī karatālikā samayasantrāsitatribhuvane //	                        	With your hands playing the cymbals, terrifying the three worlds with your time,
['MBsiddhilaksmiyutaksaramalamamtraHK-39']	nanājanmopacitapāpasañcayakāraṇa mahānarakārṇavavāriṇi //	mahā naraka arṇava vāriṇi 	The great ocean of the terrible hell, the cause of the accumulation of sins accumulated since birth,
['MBsiddhilaksmiyutaksaramalamamtraHK-40']	hrī hū phre oṃ kro rājyalakṣmi vijayalakṣmi jaya jaya jīva jīva kaha kaha	hrī hū phre om kro rājya lakṣmi vijaya lakṣmi jaya jaya jīva jīva kaha kaha 	Hri, hu, phre, om, krow, O Lakshmi of sovereignty, Lakshmi of victory, conquer, conquer, live, live, say, say,
['MBsiddhilaksmiyutaksaramalamamtraHK-41']	sphurasakalaśatrupramardini mahāmāye //	sphura sakala śatru pramardini mahāmāye 	The great illusion that destroys all enemies,
['MBsiddhilaksmiyutaksaramalamamtraHK-42', 'MBsiddhilaksmiyutaksaramalamamtraHK-43']	hrī hū phre phaṭ koṭivrahmāṇḍakavalini mahārāve //🔽hrī hū phre phaṭ paramaśivasāmarasyamayi mahābhīme //	hrī hū phre phaṭ koṭi vrahmāṇḍa kavalini mahā rāve                        	Hri, hu, phre, phat, O devourer of a crore of Brahmandas, O great sound,🔽Hri, hu, phre, phat, O greatly terrible one, full of the union with supreme Shiva,
['MBsiddhilaksmiyutaksaramalamamtraHK-44']	hrī hū phre phaṭ mahāśmaśānasañcāriṇi mahābhāge //	hrī hū phre phaṭ mahā śmaśāna sañcāriṇi mahābhāge 	Hri, hu, phre, phat, O greatly fortunate one, wandering in the great cremation ground,
['MBsiddhilaksmiyutaksaramalamamtraHK-45']	hrī hū phre phaṭ mahādāridryaduḥkhadalini mahāhāse //	hrī hū phre phaṭ mahā dāridrya duḥkha dalini mahā hāse 	Hri, Hu, Phre, Phat! You who crush great poverty and suffering, with a great laugh!
['MBsiddhilaksmiyutaksaramalamamtraHK-46']	hrī hū phre phaṭ kaivalyarūpa svapadaprakāśini mahāghore //	hrī hū phre phaṭ kaivalya rūpa sva pada prakāśini mahā ghore 	Hri, Hu, Phre, Phat! You who are of the nature of isolation, illuminating your own abode, greatly terrible!
['MBsiddhilaksmiyutaksaramalamamtraHK-47', 'MBsiddhilaksmiyutaksaramalamamtraHK-48']	hrī hū phre phaṭ caturvargaphaladāyini mahācaṇḍe //🔽hrī hū phre phaṭ mahājaṭābhārabhāsure mahāgrāse //	hrī hū phre phaṭ caturvarga phala dāyini mahācaṇḍe  hrī hū phre phaṭ mahā jaṭā bhāra bhāsure mahā grāse 	Hri, Hu, Phre, Phat! You who bestow the fruits of the four goals of life, greatly fierce!🔽Hri, Hu, Phre, Phat! You who shine with great matted locks, greatly devouring!
['MBsiddhilaksmiyutaksaramalamamtraHK-49']	hrī hū phre phaṭ sakalakulākulacakranāyike mahādaye //	hrī hū phre phaṭ sakala kula ākula cakra nāyike mahādaye 	Hri, Hu, Phre, Phat! You who are the leader of the wheel of all the Kula clans, greatly compassionate!
['MBsiddhilaksmiyutaksaramalamamtraHK-50', 'MBsiddhilaksmiyutaksaramalamamtraHK-51']	hrī hū phre phaṭ śuddhasatvaguṇamayaśarīre mahāvidye //🔽hrī hū phre phaṭ saṃsāravaṃdhavimocani kalātīte //	a hrī hū phre phaṭ śuddha satva guṇa maya śarīre mahāvidye  hrī hū phre phaṭ saṃsāra vaṃdha vimocani kalā atīte 	Hri, Hu, Phre, Phat! You who have a body composed of the quality of pure goodness, great knowledge!🔽Hri, Hu, Phre, Phat! You who liberate from the bondage of worldly existence, transcending the arts!
['MBsiddhilaksmiyutaksaramalamamtraHK-52']	hrī hū phre phaṭ pañcakālānalakṛtāvāse mahāprakāśe //	hrī hū phre phaṭ pañca kāla anala kṛta āvāse mahā prakāśe 	Hri, Hu, Phre, Phat! You who dwell in the five sacrificial fires, great light!
['MBsiddhilaksmiyutaksaramalamamtraHK-53']	hrī hū phre phaṭ mahādordaṇḍamaṇḍalamaṇḍite rudrāvāse //	hrī hū phre phaṭ mahā dordaṇḍa maṇḍala maṇḍite rudra āvāse 	Hri, Hu, Phre, Phat! You who are adorned with a circle of great arms, abode of Rudra!
['MBsiddhilaksmiyutaksaramalamamtraHK-54']	hrī hū phre phaṭ caturdaśabhuvanatrāṇaprade mahāvale //	hrī hū phre phaṭ caturdaśa bhuvana trāṇa prade mahā vale 	Hri, Hu, Phre, Phat! You who bestow protection for the fourteen worlds, great strength!
['MBsiddhilaksmiyutaksaramalamamtraHK-55']	hrī hū phre phaṭ jvaladagnimukhaghorākāre mahāvrate //	hrī hū phre phaṭ jvalat agni mukha ghora ākāre mahāvrate 	Hri, Hu, Phre, Phat! You who have a terrifying form with a blazing fire-mouth, great vow!
['MBsiddhilaksmiyutaksaramalamamtraHK-56']	hrī hū phre phaṭ ditijadanujapramardini mahākalpe //	hrī hū phre phaṭ ditija danuja pramardini mahākalpe 	Hri, Hu, Phre, Phat! You who crush the demons and Dānavas, great aeon!
['MBsiddhilaksmiyutaksaramalamamtraHK-57']	hrī hū phre phaṭ satyayugaprakaṭitaprabhāve mahānartaki //	hrī hū phre phaṭ satya yuga prakaṭita prabhāve mahā nartaki 	Hri, Hu, Phre, Phat! O you who manifested your power in the Satya Yuga, O you who dance greatly,
['MBsiddhilaksmiyutaksaramalamamtraHK-58']	hrī hū phre phaṭ bhadraparyaṅkaśayinisamaravijayini paravrahmalayini //	                                	Hri, Hu, Phre, Phat! O you who lie on the auspicious couch, O you who are victorious in battle, O you who merge into the supreme Brahman,
['MBsiddhilaksmiyutaksaramalamamtraHK-59']	oṃ kṣo kro namaḥ paramaśivasahacāriṇi naramuṇḍamālābhariṇi	om      namaḥ paramaśiva sahacāriṇi nara muṇḍa mālā bhariṇi 	Om, Ksho, Krow, salutations to you who always accompany the supreme Shiva, who wear a garland of human skulls,
['MBsiddhilaksmiyutaksaramalamamtraHK-60']	manorathasiddhikāriṇi //	       	Who accomplish the fulfillment of desires.
['MBsiddhilaksmiyutaksaramalamamtraHK-61']	oṃ kṣo kro namaḥ śaṃkhakarpūragokṣīraviśadehimaśubhradīrghaniśitā	om      namaḥ śaṃkha karpūra go kṣīra viśada hima śubhra dīrgha niśitā 	Om, Ksho, Krow, salutations to you who are clear like conch, camphor, and cow's milk, who are white, long, sharp,
['MBsiddhilaksmiyutaksaramalamamtraHK-62']	bhuguradevavrahmaviṣṇuśivādidevā vidipade //	bhu gura deva vrahma viṣṇu śiva ādi devāḥ vidi pade 	Who are the gods Brahma, Vishnu, Shiva, and others in the state of knowledge.
