segmentnr	original	analyzed	translated
['SA_MB_tattvatrayanirnayaHK-0', 'SA_MB_tattvatrayanirnayaHK-1']	Muktabodha Etext in UTF🔽MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha etext in utf muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Text in UTF-8🔽Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study. Texts may not be downloaded and distributed by any means without the expressed permission of the Muktabodha Indological Research Institute. No part of this book may be reproduced or translated in any form, by print, photoprint, microform, or any other means, without written permission from the publisher. Translation: Muktabodha Text in UTF-8
['SA_MB_tattvatrayanirnayaHK-2', 'SA_MB_tattvatrayanirnayaHK-3']	Uniform title / āṣṭaprakaraṇa tattvatrayanirṇaya🔽Main title / āṣṭaprakaraṇam tattvatrayanirṇayaḥ	uniform title tattva traya nirṇaya 🔽title āṣṭa prakaraṇa tattvatrayanirṇayaḥ 	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study. Texts may not be downloaded and distributed by any means without the expressed permission of the Muktabodha Indological Research Institute. No part of this book may be reproduced or translated in any form, by print, photoprint, microform, or any other means, without written permission from the publisher.
['SA_MB_tattvatrayanirnayaHK-4']	Secondary title / tatvaprakasikatatvasaṃgrahatatvatrayanirṇayāḥ savyākhyāḥ aghoraśivācarya	secondara title aghora śivācarya 	Secondary title: Tattvaprakasika, Tattvasangraha, Tattvattrayanirnaya, with commentary, by Aghorasivacarya
['SA_MB_tattvatrayanirnayaHK-5']	Author /sadyojyoti	authoḥ sadyojyoti 	Author: Sadyojyoti
['SA_MB_tattvatrayanirnayaHK-6']	Commentator /aghoraśiva	aghora śiva 	Commentator: Aghorasiv
['SA_MB_tattvatrayanirnayaHK-7']	Editor /kṛṣṇa śāstrī	e ditoḥ kṛṣṇa śāstrī 	Editor: Krishna Shastri
['SA_MB_tattvatrayanirnayaHK-8']	Description / Etext of the tattvatrayanirṇayaḥ from the tatvaprakasikatatvasaṃgrahatatvatrayanirṇayāḥ savyākhyāḥ aghoraśivācarya in the devakottai series /	description etext of the tattvatraya nirṇayaḥ from the tatva prakasika tatva saṃgraha tatvatraya nirṇayāḥ savya ākhyāḥ aghora śivā carya in the devakottai series 	Description: Text of the Tattvattrayanirnaya from the Tattvaprakasika, Tattvasangraha, Tattvattrayanirnaya, with commentary, by Aghorasivacarya in the Devakotta series.
['SA_MB_tattvatrayanirnayaHK-9']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 	Notes: Entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.
['SA_MB_tattvatrayanirnayaHK-10']	Revision / December /	revision december 	Revision: December 2008
['SA_MB_tattvatrayanirnayaHK-11']	Publisher / śivāgamasiddhāntaparipālanasaṅgham	publisheḥ śiva āgama siddhānta paripālana saṅgham 	Publisher: Shiva-agama-siddhanta-paripalanasangham
['SA_MB_tattvatrayanirnayaHK-12']	Publication year /	publication year 	Publication year: 1920
['SA_MB_tattvatrayanirnayaHK-13']	Publication city / devakottai	publication citi 	Publication city: Devakotta
['SA_MB_tattvatrayanirnayaHK-14']	Publication country / India	publication country india 	Publication country: India
['SA_MB_tattvatrayanirnayaHK-15']	tattvatrayanirṇayaḥ	        	Tattvattrayanirnaya
['SA_MB_tattvatrayanirnayaHK-16']	sadyojyotiḥ śivācāryapraṇī taḥ	            	Composed by Sadyojyoti Sivasacarya
['SA_MB_tattvatrayanirnayaHK-17']	aghoraśivācāryakṛtavṛttisahitaḥ	             	Along with the commentary written by Aghorasivacarya
['SA_MB_tattvatrayanirnayaHK-18']	siddhāni yatprasādād dṛṣṭādṛṣṭāni vāñchitānyacirāt /	siddhāni yad prasādāt dṛṣṭa adṛṣṭāni vāñchitāni acirāt 	The desired seen and unseen things are accomplished soon by whose grace.
['SA_MB_tattvatrayanirnayaHK-19']	natvā śivaṃ vidhāsye tattvatrayanirṇaye vṛttim //	natvā śivam vidhāsye tattvatraya nirṇaye vṛttim 	Having bowed to Shiva, I will compose a commentary on the determination of the three principles.
['SA_MB_tattvatrayanirnayaHK-20']	tatra tāvadācāryaḥ prāripsitaprakaraṇasyāvighnaparisāmāptyarthaṃ	tatra tāvat ācāryaḥ prāripsita prakaraṇasya avighna parisāmāpti artham 	There, the teacher, for the sake of completing without obstacles the topic he intends to undertake,
['SA_MB_tattvatrayanirnayaHK-21']	tatpratipādyenārthena viśeṣayan parameśvarameva praṇamati	tad pratipādyena arthena viśeṣayan parameśvaram eva praṇamati 	praising the Supreme Lord himself, distinguishing him with the meaning to be taught, he bows down.
['SA_MB_tattvatrayanirnayaHK-22']	puṃbhyaḥ phalaṃ vicitraṃ dadāti saṃvīkṣya bandhavaicitryam /	puṃbhyaḥ phalam vicitram dadāti saṃvīkṣya bandha vaicitryam 	He bestows various fruits on souls, considering the variety of bondage.
['SA_MB_tattvatrayanirnayaHK-23']	svamahimnā'nādyudayo'nāyatto namo namastasmai // //	sva mahimnā anādi udayaḥ na āyattaḥ namaḥ namaḥ tasmai 	Salutations again and again to Him, who has beginningless rise, who is independent by His own greatness.
