segmentnr	original	analyzed	translated
['SA_GS40_rascum_u-0', 'SA_GS40_rascum_u-1']	Rcūm /🔽rasaśālāṃ prakurvīta sarvabādhāvivarjite /	rcūm  rasa śālām prakurvīta sarva bādhā vivarjite 	र्चूम्.🔽One should set up the Rasashala in a place free from all disturbances,
['SA_GS40_rascum_u-2']	sarvauṣadhamaye deśe ramye kūpasamanvite // / //	sarva auṣadha maye deśe ramye kūpa samanvite 	In a delightful place full of all herbs and endowed with a well.
['SA_GS40_rascum_u-3']	yakṣarājasahasrākṣadigvibhāge suśobhane /	yakṣarāja sahasrākṣa diś vibhāge su śobhane 	In the beautiful quarters of the world, presided over by the thousand-eyed king of the Yakshas.
['SA_GS40_rascum_u-4']	nānopakaraṇopetāṃ prākāreṇa suśobhitām // / //	nānā upakaraṇa upetām prākāreṇa su śobhitām 	Endowed with various implements and beautifully adorned with a rampart.
['SA_GS40_rascum_u-5']	rasśālā meṃ kahāṃ kyā kareṃ /	rasśālā meṃ kahām kyā kareṃ 	What should be done in the Rasashala?
['SA_GS40_rascum_u-6', 'SA_GS40_rascum_u-7', 'SA_GS40_rascum_u-8']	śālāyāḥ pūrvadigbhāge sthāpayedrasabhairavam /🔽vahnikarmāṇi cāgneye yāmye pāṣāṇakarma ca // / //🔽nairṛtye śastrakarmāṇi vāruṇe kṣālanādikam /	śālāyāḥ pūrva digbhāge sthāpayet rasabhairavam  vahni karmāṇi ca āgneye yāmye pāṣāṇa karma ca  nairṛtye śastra karmāṇi vāruṇe kṣālana ādikam 	In the eastern part of the hall, one should install the Rasabhairava.🔽Fire rituals in the southeast, stone work in the south,🔽In the southwest, weapon work, in the west, washing etc.,
['SA_GS40_rascum_u-9']	śoṣaṇaṃ vāyukoṇe ca vedhakarmottare tathā // / //	śoṣaṇam vāyu koṇe ca vedha karma uttare tathā 	Drying in the northwest, and piercing work in the north,
['SA_GS40_rascum_u-10', 'SA_GS40_rascum_u-11']	sthāpanaṃ siddhavastūnāṃ prakuryād īśakoṇake /🔽padārthasaṃgrahaḥ kāryo rasasādhanahetukaḥ // / //	sthāpanam siddha vastūnām prakuryāt īśakoṇake              	One should perform the installation of accomplished substances in the northeast corner.🔽The collection of ingredients should be made for the purpose of preparing mercury.
['SA_GS40_rascum_u-12', 'SA_GS40_rascum_u-13', 'SA_GS40_rascum_u-14']	rasśālā meṃ saṃgrahaṇī upakaraṇ🔽sattvapātanakoṣṭhīṃ ca gārakoṣṭhīṃ suśobhanām /🔽bhūmikoṣṭhīṃ calatkoṣṭhīṃ jaladroṇīsvanekaśaḥ // / //	rasśālā meṃ saṃgrahaṇī upakaraṇ  sattva pātana koṣṭhīm ca gārakoṣṭhīm su śobhanām  bhūmikoṣṭhīm calatkoṣṭhīm jala droṇīsu anekaśas 	The collection of implements to be kept in the Rasashala.🔽The chamber for mercury distillation, and the beautiful chamber for furnace,🔽The ground chamber, the movable chamber, and many water tanks,
['SA_GS40_rascum_u-15']	bhastrikāyugalaṃ tadvannalike vaṃśalauhayoḥ /	bhastrikā yugalam tadvat nalike vaṃśa lauhayoḥ 	Two bellows, and the Nalika and iron rod for mercury distillation,
['SA_GS40_rascum_u-16']	svarṇāyoghoṣaśulbāśmakuṇḍyaścarmakṛtāṃ tathā // / //	svarṇa ayaḥ ghoṣa śulba aśma kuṇḍyaḥ carmakṛtām tathā 	Gold, iron, copper, bronze, stone, and leather vessels, as well as those made of other materials,
['SA_GS40_rascum_u-17', 'SA_GS40_rascum_u-18']	karaṇāni vicitrāṇi sarvāṇyapi samāharet /🔽manthānaḥ peṣaṇī khalvā droṇīrūpāśca vartulāḥ // / //	karaṇāni vicitrāṇi sarvāṇi api samāharet  manthānaḥ peṣaṇī khalvāḥ droṇī rūpāḥ ca vartulāḥ 	All kinds of instruments should be collected.🔽Mortars, grinding stones, pestles, and containers in various shapes and sizes,
['SA_GS40_rascum_u-19']	āyasāstaptakhalvāśca mardakāśca tathāvidhāḥ /	āyasāḥ taptakhalvāḥ ca mardakāḥ ca tathāvidhāḥ 	Iron hot mortars, and pestles of similar types,
['SA_GS40_rascum_u-20', 'SA_GS40_rascum_u-21']	sūkṣmachidrasahasrāḍhyā dravyacālanahetave // / //🔽cālanī ca kaṭatrāṇī śilā laulī ca kaṇḍanī /	sūkṣma chidra sahasra āḍhyāḥ dravya cālana hetave  cālanī ca kaṭatra āṇī śilā laulī ca kaṇḍanī 	With thousands of fine holes for stirring substances,🔽Sieves, strainers, stones, small mortars, and pestles,
['SA_GS40_rascum_u-22']	mūṣāmṛttuṣakārpāsavanopalapiṣṭakam // / //	            	Mortars, clay, cotton, and ground stone,
['SA_GS40_rascum_u-23', 'SA_GS40_rascum_u-24', 'SA_GS40_rascum_u-25']	trividhaṃ bheṣajaṃ dhātujīvamūlamayaṃ tathā /🔽śikhitrā govaraṃ caiva śarkarā ca sitopalā // / //🔽kācāyomṛdvarāṭānāṃ kūpikāścaṣakāṇi ca /	trividham bheṣajam dhātu jīva mūla mayam tathā  śikhitrāḥ govaram ca eva śarkarā ca sitopalā  kāca ayaḥ mṛd varāṭānām kūpikāḥ caṣakāṇi ca 	Medicines are of three types: those made from minerals, living organisms, and roots,🔽As well as chaff, cow dung, sugar, and white rock candy,🔽Small cups and containers made of glass, iron, clay, and copper,
['SA_GS40_rascum_u-26']	śūrpādiveṇupātrāṇi kṣudrakṣiprāśca śaṅkhakāḥ // / //	śūrpa ādi veṇu pātrāṇi kṣudra kṣiprāḥ ca śaṅkhakāḥ 	Bamboo containers such as ladles, small and quick-acting vessels, and conch shells,
['SA_GS40_rascum_u-27', 'SA_GS40_rascum_u-28']	kṣuraprāśca tathā pālyo yaccānyattatra yujyate /🔽pālikā karṇikā caiva śākacchedanaśastrikā // / //	kṣuraprāḥ ca tathā pālyaḥ yat ca anyat tatra yujyate  pālikā karṇikā ca eva śāka chedana śastrikā 	Razors, and other suitable tools,🔽Small containers, and instruments for cutting vegetables,
['SA_GS40_rascum_u-29']	śālāsammārjanārthaṃ hi rasapākāntakarma yat /	śālā sammārjana artham hi rasa pāka anta karma yat 	For sweeping the hall and other tasks related to cooking,
['SA_GS40_rascum_u-30']	tatropayogi yaccānyattatsarvaṃ paravidyayā // / //	tatra upayogi yat ca anyat tat sarvam para vidyayā 	And any other useful items, all of which are obtained through the knowledge of others,
['SA_GS40_rascum_u-31']	śrīrasāṅkuśayā sarvaṃ mantrayitvā samāharet /	            	Having consulted with Śrī Rasāṅkuśā, one should collect everything.
['SA_GS40_rascum_u-32']	anyathā tadgataṃ tejaḥ parigṛhṇāti bhairavaḥ // / //	anyathā tad gatam tejaḥ parigṛhṇāti bhairavaḥ 	Otherwise, Bhairava takes away the brilliance that has gone into it.
['SA_GS40_rascum_u-33']	cālinī	cālinī 	Chālinī
['SA_GS40_rascum_u-34', 'SA_GS40_rascum_u-35']	cālinī trividhā proktā tatsvarūpaṃ ca kathyate /🔽vaiṇavībhiḥ śalākābhinirmitā grathitā guṇaiḥ // / //	cālinī trividhā proktā tad svarūpam ca kathyate  vaiṇavībhiḥ śalākā abhinirmitā grathitā guṇaiḥ 	Chālinī is said to be of three types, and its nature is described.
['SA_GS40_rascum_u-36', 'SA_GS40_rascum_u-37']	kīrtitā sā sadā sthūladravyāṇāṃ gālane hitā /🔽cūrṇacālanahetośca cālanyanyāpi vaṃśajā // / //	kīrtitā sā sadā sthūla dravyāṇām gālane hitā  cūrṇa cālana hetoḥ ca cālanī anyā api vaṃśa jā 	Made of bamboo sticks, woven with strings, it is said to be always useful for melting gross substances.🔽And for the purpose of stirring powders, another chālinī is made of bamboo.
['SA_GS40_rascum_u-38']	karṇikārasya śālmalyāḥ pārijātasya kambayā /	karṇikārasya śālmalyāḥ pārijātasya kambayā 	Made of the bark of karṇikāra, śālmalī, pārijāta, and kaṃba,
['SA_GS40_rascum_u-39', 'SA_GS40_rascum_u-40']	caturaṅgulavistārayuktyā nirmitā śubhā // / //🔽kuṇḍalyaratnivistārā chāgacarmābhaveṣṭitā /	catur aṅgula vistāra yuktyā nirmitā śubhā  kuṇḍalī aratni vistārā chāga carma ābha veṣṭitā 	shaped with a width of four aṅgulas, it is auspicious.🔽With the width of a kuṇḍalī gem, wrapped in goat skin,
['SA_GS40_rascum_u-41']	vājivālāmbarānaddhatalā cālanikā parā // / //	vāji vāla ambara ānaddha talā cālanikā parā 	with a base covered with horse hair cloth, the other chālinī is for stirring.
['SA_GS40_rascum_u-42']	tayā pracālanaṃ kuryāddhartuṃ sūkṣmataraṃ rajaḥ /	tayā pracālanam kuryāt hartum sūkṣmataram rajaḥ 	With that, one should stir to collect the very fine powder.
['SA_GS40_rascum_u-43']	aṅgāra	aṅgāra 	Ankāra
['SA_GS40_rascum_u-44']	śikhitrāḥ pāvakocchiṣṭā aṅgārāḥ kokilāḥ matāḥ // / //	śikhitrāḥ pāvakocchiṣṭāḥ aṅgārāḥ kokilāḥ matāḥ 	The ashes remaining after fire are considered to be ankāras and kokilās.
['SA_GS40_rascum_u-45']	kokilāśceti te'ṅgārāḥ nirvāṇāḥ payasā vinā /	kokilāḥ ca iti teṅgārāḥ nirvāṇāḥ payasā vinā 	Those ankāras, kokilās, and nirvāṇas are without water.
['SA_GS40_rascum_u-46']	upala	upala 	Upa
['SA_GS40_rascum_u-47']	piṣṭakaṃ chagaṇaṃ chāṇamupalaṃ cotpalaṃ tathā // / //	piṣṭakam chagaṇam chāṇam upalam ca utpalam tathā 	Piṣṭaka, chagaṇa, chāṇa, upa, and utpala are the same.
['SA_GS40_rascum_u-48']	karaṇḍopalasārī ca saṃśuṣkachagaṇābhidhāḥ /	karaṇḍa upalasārī ca saṃśuṣka chagaṇa abhidhāḥ 	Karanda, Upala, Sari, and the dried one called Chhagna,
