segmentnr	original	analyzed	translated
['SA_K12_namekvsu-0']	Ekaviṃśatistotra	ekaviṃśati stotra 	Ekavimśatistotra
['SA_K12_namekvsu-1']	namas tāre ture vīre kṣaṇadyutinibhekṣaṇe /	namaḥ tāre ture vīre kṣaṇa dyuti nibha īkṣaṇe 	Homage to Tārā, to Turā, to the heroic one, whose eyes are like lightning.
['SA_K12_namekvsu-2']	trailokyanāthavaktrābjavikasatkesarodbhave //	trailokya nātha vaktra abja vikasat kesara udbhave 	Arisen from the filaments of the blossoming lotus face of the lord of the three worlds.
['SA_K12_namekvsu-3']	namas śāntasaraccandrasaṃpūrṇapaṭalānane /	namaḥ śānta sarat candra saṃpūrṇa paṭala ānane 	Homage to you whose face is like a full autumn moon.
['SA_K12_namekvsu-4']	tāre sahasravikalpaprahasatkiraṇojjvale //	tāre sahasra vikalpa prahasat kiraṇa ujjvale 	Tārā, shining with the rays of a thousand flashing lights.
['SA_K12_namekvsu-5']	namaḥ kanakanīlābjapāṇipadmavibhūṣite /	namaḥ kanaka nīla abja pāṇi padma vibhūṣite 	Homage to you whose hands are adorned with golden and blue lotuses.
['SA_K12_namekvsu-6']	dānavīryatapaḥkṣāntititikṣādhyānagocare //	dāna vīrya tapaḥ kṣānti titikṣā dhyāna gocare 	Whose sphere is generosity, diligence, patience, forbearance, and meditation.
['SA_K12_namekvsu-7']	namas tathāgatoṣṇīṣavijayānantacāriṇi /	namaḥ tathāgata uṣṇīṣa vijaya ananta cāriṇi 	Homage to you who are victorious over the uṣṇīṣa of the Tathāgatas, who moves infinitely.
['SA_K12_namekvsu-8']	aśeṣapāramitāprāptajinaputraniṣevite //	aśeṣa pāramitā prāpta jina putra niṣevite 	Served by the victorious sons who have attained all the perfections without exception.
['SA_K12_namekvsu-9']	namas tuttārahūṃkārapūritāśādigantare /	namaḥ tuttāra hūṃkāra pūrita āśā digantare 	Homage to you whose sound of TUTTĀRA fills the directions and intermediate directions.
['SA_K12_namekvsu-10']	saptalokakramākrāntā aśeṣākarṣaṇakṣaṇe //	sapta loka krama ākrāntāḥ aśeṣa ākarṣaṇa kṣaṇe 	In an instant, you pervade the seven worlds and draw in all without exception.
['SA_K12_namekvsu-11']	namaḥ śakranarabrahmamarudviśveśvarārcite /	namaḥ śakra nara brahma marut viśveśvara arcite 	Homage to you who are worshipped by Śakra, humans, Brahmā, Maruts, and the lord of the universe.
['SA_K12_namekvsu-12']	bhūtavetālagandharvagaṇapuraskṛte //	bhūta vetāla gandharva gaṇa puraskṛte 	Honored by the hosts of bhūtas, vetālas, and gandharvas.
['SA_K12_namekvsu-13']	namas tratritriphaṭkāre paramantrapramardani /	namaḥ tra tri tri phaṭkāre para mantra pramardani 	Homage to you who destroy the supreme mantras with the sound of TRAT TRAT TRAT,
['SA_K12_namekvsu-14']	pratyālīḍhapādanyāse śikhijvālākulojjvale //	pratyālīḍha pāda nyāse śikhi jvālā ākula ujjvale 	who stand with one foot drawn back, blazing with the flames of the sacrificial fire.
['SA_K12_namekvsu-15']	namas ture mahāghore māravīravināśani /	namaḥ ture mahā ghore māra vīra vināśani 	Homage to you, Turā, the greatly terrible one, who destroys the heroic Māra.
['SA_K12_namekvsu-16']	bhṛkuṭīkṛtavaktrābjasarvaduṣṭanisūdani //	             	Who destroys all evil ones with your lotus face contorted in an angry frown.
['SA_K12_namekvsu-17']	namas triratnamudrāṅke hṛdyāṅgulivibhūṣite /	namaḥ triratna mudrā aṅke hṛdya aṅguli vibhūṣite 	Homage to the one adorned with the mudra of the Three Jewels, adorned with fingers in the heart,
['SA_K12_namekvsu-18', 'SA_K12_namekvsu-19', 'SA_K12_namekvsu-20']	bhūṣitāśeṣadikcakranikare sukulākule //🔽namaḥ pramuditāṭopamukuṭākṣiptasāriṇi /🔽hasatprahasattuttāre māralokabhayaṃkari //	bhūṣita aśeṣa diś cakra nikare su kulākule  namaḥ pramudita āṭopa mukuṭa ākṣipta sāriṇi  hasat prahasat tuttāre māra loka bhayaṃkari 	Adorned with the entire circle of directions, in the family of the good.🔽Homage to the one who throws off the crown of great joy, to the one who takes away the essence,🔽To the laughing, very laughing, liberating, terrifying to the world of Mara.
['SA_K12_namekvsu-21']	namaḥ samantabhūpālāpātālākarṣaṇakṣaṇe /	namaḥ samanta bhūpāla āpātāla ākarṣaṇa kṣaṇe 	Homage to the one who attracts the kings of the earth and the nether world in an instant,
['SA_K12_namekvsu-22', 'SA_K12_namekvsu-23', 'SA_K12_namekvsu-24']	bhṛkuṭikṛtahūṃkāre sarvāpadavimocani //🔽namaḥ śikhaṇḍakhaṇḍendumukuṭābharaṇojjvale /🔽amitābhatathābhāre bhāsvare kiraṇadhruve //	bhṛkuṭi kṛta hūṃkāre sarva a pada vimocani  namaḥ śikhaṇḍa khaṇḍendu mukuṭa ābharaṇa ujjvale  amita ābha tathā ābhāre bhāsvare kiraṇa dhruve 	To the one who makes a frown and utters hum, to the one who liberates from all calamities.🔽Homage to the one shining with the crown of the crest of the severed moon,🔽To the one who bears the radiance of the Tathagata Amitabha, to the one who shines with rays.
['SA_K12_namekvsu-25', 'SA_K12_namekvsu-26', 'SA_K12_namekvsu-27']	namaḥ karatalāghātacaraṇāhatabhūtale /🔽bhṛkuṭikṛtahūṃkārasaptapātālanāśini //🔽namaḥ kalpāntahutabhugjvālāmālāntare sthite /	namaḥ kara tala āghāta caraṇa āhata bhū tale  bhṛkuṭi kṛta hūṃkāra sapta pātāla nāśini  namaḥ kalpānta hutabhuj jvālā mālā antare sthite 	Homage to the one who strikes with the palm of the hand, who strikes the ground with the foot,🔽To the one who makes a frown and utters hum, to the one who destroys the seven nether worlds.🔽Homage to the one dwelling in the midst of the flames of the fire at the end of the kalpa,
['SA_K12_namekvsu-28']	ālīḍhamuditābaddharipucakravināśini //	ālīḍha mudita ābaddha ripu cakra vināśini 	To the one standing in a dancing posture, to the one who destroys the circle of enemies.
['SA_K12_namekvsu-29']	namaḥ śive śubhe śānte śāntanirvāṇagocare /	namaḥ śive śubhe śānte śānta nirvāṇa gocare 	Homage to the auspicious, to the good, to the peaceful, to the one who goes to the sphere of peaceful nirvana,
['SA_K12_namekvsu-30', 'SA_K12_namekvsu-31']	svāhā praṇamya saṃyukte mahāpātakanāśini //🔽namaḥ pramuditābaddharipugātraprabhedani /	svāhā praṇamya saṃyukte mahāpātaka nāśini  namaḥ pramudita ābaddha ripu gātra prabhedani 	To the one united with svaha, to the one who destroys great sins.🔽Homage to the one who splits the body of the bound enemy with great joy,
['SA_K12_namekvsu-32']	daśākṣarapādanyāse vidyāhuṃkāradīpite //	daśa akṣara pāda nyāse vidyā huṃkāra dīpite 	To the one illuminated by the Vidya hum in the recitation of the ten-syllable mantra.
['SA_K12_namekvsu-33']	namas ture pādāghāte huṃkārakārajīvite /	namaḥ ture pādāghāte huṃkāra kāra jīvite 	Homage to the one whose life is made by the sound hum in the striking of the foot,
['SA_K12_namekvsu-34']	merumaṇḍalakailāśabhūvanatrayacāraṇi //	               	Who moves in the three worlds of Meru, Mandara, and Kailash,
['SA_K12_namekvsu-35']	namaḥ surāsarākārahariṇīkakare sthite /	namaḥ surāsara ākāra hariṇīka kare sthite 	Salutations to you who are seated on the back of Hari, who has the form of a lion,
['SA_K12_namekvsu-36']	haradviruktaphaṭkāra aśeṣaviśanāśini //	hara dvis ukta phaṭkāra aśeṣa viśa nāśini 	Who destroys all afflictions with the sound of Hari, Hari and Phaṭ, Phaṭ.
['SA_K12_namekvsu-37']	namaḥ suragaṇayakṣāsurakinnarasevite /	namaḥ sura gaṇa yakṣa asura kinnara sevite 	Salutations to you who are served by the hosts of gods, Yakshas, Asuras, and Kinnaras,
['SA_K12_namekvsu-38']	ābaddhamuditābhogakari duḥsvapnanāśini //	ābaddha mudita ābhoga kari duḥsvapna nāśini 	Who grants all enjoyments when pleased, and destroys bad dreams.
['SA_K12_namekvsu-39']	namaś candrārkasaṃpūrṇa nayanadyutisvabhāsvare /	namaḥ candra arka saṃpūrṇa nayana dyuti sva bhāsvare 	Salutations to you who shine with the radiance of the eyes like the full moon and sun,
['SA_K12_namekvsu-40']	tāra dviruktottāre viṣamajvalanāśini //	             	Who destroys the burning of poison with the sound of Tārā, Tārā.
['SA_K12_namekvsu-41']	namas tritalavinyāse śivaśaktisamanvite /	namaḥ tri tala vinyāse śiva śakti samanvite 	Salutations to you who are arranged in three lines, endowed with Śiva and Śakti,
['SA_K12_namekvsu-42']	grahavetālayakṣādyanāśani pravare ture //	graha vetāla yakṣa ādi anāśani pravare ture 	Who are the best and swiftest to destroy planets, ghosts, Yakshas, and so on.
['SA_K12_namekvsu-43']	mantramūlam idaṃ stotraṃ namaskāraikaviṃśati /	mantra mūlam idam stotram namaskāra ekaviṃśati 	This hymn is based on mantras, with twenty-one salutations.
['SA_K12_namekvsu-44']	yaḥ paṭhet prāyaśo dhīmān devyā bhaktisamanvitaḥ //	yaḥ paṭhet prāyaśas dhīmān devyāḥ bhakti samanvitaḥ 	The wise one who recites it mostly, endowed with devotion to the Goddess,
['SA_K12_namekvsu-45']	so 'yaṃ vā prātar utthāya smaret sarvābhayapradaṃ /	saḥ yam vā prātar utthāya smaret sarva abhaya pradam 	Or who, rising in the morning, remembers it, the bestower of all fearlessness,
['SA_K12_namekvsu-46', 'SA_K12_namekvsu-47']	sarvapāpapraśamanaṃ sarvadurgatināśanam //🔽abhiṣiktobhaya tūrṇaṃ asmin mahattām āsādya /	            asmin mahat tām āsādya 	The pacifier of all sins, the destroyer of all bad destinies,🔽Having attained greatness in this, he is quickly consecrated on both sides.
['SA_K12_namekvsu-48']	viṣaṃ tasya mahāghoraṃ smaraṇāt pralayaṃ yānti //	viṣam tasya mahā ghoram smaraṇāt pralayam yānti 	The great and terrible poison of him goes to destruction by mere recollection.
