segmentnr	original	analyzed	translated
['SA_GK19_aghatkvu-0']	ghaṭakarparakāvyam	ghaṭa karpara kāvyam 	The Pot-Lids' Poetry
['SA_GK19_aghatkvu-1']	śrīmanmahāmāheśvarācāryaśrīmadabhinavaguptapādaracitavivṛtyupetam	                                   	Composed by the illustrious Mahesvara Acharya Abhinavagupta, along with a commentary
['SA_GK19_aghatkvu-2']	apūrvaḥ ko 'yaṃ te varada śirasaḥ śekharavidhir nanu jñātaṃ pluṣṭaṃ smaradhanur idaṃ mūrdhani dhṛtam /	apūrvaḥ kaḥ yam te vara da śirasaḥ śekhara vidhiḥ nanu jñātam pluṣṭam smaradhanuḥ idam mūrdhani dhṛtam 	O Bestower of boons, this unprecedented way of adorning the head - is it not known that this burnt bow of Kama is held on the head?
['SA_GK19_aghatkvu-3']	yadālokāl loke viṣamaviśikhaḥ sphūrjatitarām iti prokte devyā galitaniyamaḥ śambur avatāt //	yad ālokāt loke viṣama viśikhaḥ sphūrjatitarām iti prokte devyā galita niyamaḥ śambuḥ avatāt 	When this is said by the Goddess, may Sambhu, whose restraint has been loosened, protect, by whose light the uneven arrow of Kama shines all the more.
['SA_GK19_aghatkvu-4']	idaṃ proṣitapramadayā hetubhūtayā proṣitapramadām uddiśya kathyate kulakam /	idam proṣita pramadayā hetu bhūtayā proṣita pramadām uddiśya kathyate kulakam 	This series of verses is spoken by a woman whose husband is away, using her as the reason, and is addressed to another woman whose husband is away.
['SA_GK19_aghatkvu-5', 'SA_GK19_aghatkvu-6', 'SA_GK19_aghatkvu-7']	tatra kiñcit kavinibaddhapramdāvaktṛkam /🔽kiñcitkavinibaddhatatsakhībhāṣitam /🔽kiñcit kavinibaddhadūtībhāṣitam /	tatra kiñcid kavi nibaddha pramdā vaktṛkam  kiñcid kavi nibaddha tad sakhī bhāṣitam  kiñcid kavi nibaddha dūtī bhāṣitam 	Among them, some are spoken by a woman who is a poet's creation.🔽Some are spoken by her friends who are poet's creations.🔽Some are spoken by the female messengers who are poet's creations.
['SA_GK19_aghatkvu-8']	anyat kaviprakaṭitapratidūtīvacanam /	anyat kavi prakaṭita pratidūtī vacanam 	Some are the words of the female messengers who are poet's creations.
['SA_GK19_aghatkvu-9']	itarat svatantrakavikathitam iti bahuprakāraṃ darśayiṣyāmaḥ /	itarat svatantra kavi kathitam iti bahu prakāram darśayiṣyāmaḥ 	Some are spoken by independent poets. Thus we will show many types.
['SA_GK19_aghatkvu-10']	na tu saiva ekā kathanakartrī /	na tu sā eva ekā kathana kartrī 	But she herself is not the sole speaker.
['SA_GK19_aghatkvu-11']	proṣitaḥ pramado vallabho harṣaś ca yasyāḥ /	proṣitaḥ pramadaḥ vallabhaḥ harṣaḥ ca yasyāḥ 	She whose beloved is away and who is delighted.
['SA_GK19_aghatkvu-12']	athaca proṣitā vallabhena viyuktā /	atha ca proṣitā vallabhena viyuktā 	Or she is separated from her beloved.
['SA_GK19_aghatkvu-13']	prakṛṣṭena yauvanaśṛṅgārajanitena madena ca yuktā /	prakṛṣṭena yauvana śṛṅgāra janitena madena ca yuktā 	And endowed with a pride born of the prime of youth and love.
['SA_GK19_aghatkvu-14']	anyadeśatayā viyuktatvam eva proṣitatvena lakṣyate	anya deśa tayā viyukta tvam eva proṣita tvena lakṣyate 	The state of being separated by being in a different place is itself indicated as being away.
['SA_GK19_aghatkvu-15']	chādite dinakarasya bhāvane khāj jale patati śokabhāvane /	chādite dinakarasya bhāvane khāt jale patati śoka bhāvane 	When the radiance of the sun is covered, and the radiance of grief falls from the sky into the water,
['SA_GK19_aghatkvu-16', 'SA_GK19_aghatkvu-17']	manmathe ca hṛdi hantum udyate proṣitapramadayedam udyate // //🔽dinaṃ karotīti dinakaras tasya bhāvane raśmipuñje chādite tiraskṛte sati tāsāṃ tamaḥpratipakṣatayā	manmathe ca hṛdi hantum udyate proṣita pramadayā idam udyate  dinam karoti iti dinakaraḥ tasya bhāvane raśmi puñje chādite tiraskṛte sati tāsām tamaḥ pratipakṣa tayā 	and when Cupid is ready to strike the heart, this is ready for a woman separated from her lover.🔽The sun makes the day, thus it is the day-maker. When its radiance, the mass of rays, is covered, obscured, then how can there be joy and light even in the mind, where even its well-known
['SA_GK19_aghatkvu-18']	suprasiddhānām api sa sūryo yatra ācchādyate tatra kathaṃ harṣāloko 'pi mānaso 'stu /	su prasiddhānām api sa sūryaḥ yatra ācchādyate tatra katham stu 	rays are covered by him?
['SA_GK19_aghatkvu-19']	athaca virahiṇīnāṃ rajanisamayajanitaraṇaraṇakakaluṣitahṛdayāṇāṃ kadācit dinam api vividhavinodālokavitaraṇena bandhutāṃ yāyāt /	athaca virahiṇīnām rajani samaya janita raṇa raṇaka kaluṣita hṛdayāṇām kadācid dinam api vividha vinoda āloka vitaraṇena bandhu tām yāyāt 	Moreover, for women separated from their lovers, whose hearts are polluted by the anxiety caused by the time of night, the day may sometimes become a friend by bestowing various amusements and light.
