segmentnr	original	analyzed	translated
['SA_MB_dattatreyabodhaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_dattatreyabodhaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_dattatreyabodhaHK-2']	Uniform title / dattātreyabodha	uniform title dattātreya bodha 	Uniform Title: Dattatreya-bodha
['SA_MB_dattatreyabodhaHK-3']	Manuscript / IFP transcript	manuscript ifp transcript 	Manuscript: IFP Transcript
['SA_MB_dattatreyabodhaHK-4']	Description / Transcribed from T / no /	description transcribed from t no 	Description: Transcribed from T. No.
['SA_MB_dattatreyabodhaHK-5']	copied from MS No D / belonging to the Government Oriental Library of Madras	copied from ms no d  belonging to the government oriental library of madras 	Copied from a MS belonging to the Government Oriental Library, Madras
['SA_MB_dattatreyabodhaHK-6']	A short tract on Haṭha Yoga	a short tract on haṭha yoga 	A short tract on Hatha Yoga
['SA_MB_dattatreyabodhaHK-7']	See Muktabodha digital library / IFP/EFEO collection at www /muktabodha /org for full bibliographic details /	see muktabodha digital library ifpefeo collection at www muktabodha org for full bibliographic details 	See Muktabodha Digital Library. IFP.Efeo Collection at www.muktabodha.org for full bibliographic details.
['SA_MB_dattatreyabodhaHK-8']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes. Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_dattatreyabodhaHK-9']	Revision / Feb / /	revision feb 	Revision: Feb 2017
['SA_MB_dattatreyabodhaHK-10']	Internet publisher / Muktabodha	internet publisher mukta bodha 	Internet Publisher: Muktabodha
['SA_MB_dattatreyabodhaHK-11']	Publication year /	publication year 	Publication Year: 2017
['SA_MB_dattatreyabodhaHK-12']	Publication country / United States	publication country united states 	Country of Publication: United States
['SA_MB_dattatreyabodhaHK-13']	bahukālasamābhyāsāt sthiro bhavati śāśvate //	bahu kāla sama abhyāsāt sthiraḥ bhavati śāśvate 	By practicing for a long time, one becomes stable in the eternal.
['SA_MB_dattatreyabodhaHK-14']	paścānnāsti rujo dehe vārdhakyaṃ naiva dṛśyate /	paścāt nā asti rujaḥ dehe vārdhakyam nā eva dṛśyate 	Then there is no pain in the body, old age is not seen.
['SA_MB_dattatreyabodhaHK-15']	siddhaḥ sarvaguṇopeto nānāchnairupa sthitaḥ /	siddhaḥ sarva guṇa upetaḥ sthitaḥ 	Accomplished, endowed with all qualities, established with various signs,
['SA_MB_dattatreyabodhaHK-16']	gupta liṅgī sadākāle vartate vanamadhyataḥ //	gupta liṅgī sadākāle vartate vana madhyataḥ 	The hidden linga always exists in the middle of the forest.
['SA_MB_dattatreyabodhaHK-17']	sutanurvitanuḥ kvāpi prāṇināṃ pravibhāsate /	su tanuḥ vitanuḥ kvāpi prāṇinām pravibhāsate 	The subtle body sometimes shines forth to living beings.
['SA_MB_dattatreyabodhaHK-18']	atarkya mahimā yasmāttasmāttaṃ nāvamānayet //	a tarkya mahimā yasmāt tasmāt tam na avamānayet 	Since he has inconceivable greatness, one should not disrespect him.
['SA_MB_dattatreyabodhaHK-19']	aśraddhadhānaḥ pāpātmā nāstiko bhinna saṃśayaḥ /	pāpa ātmā nāstikaḥ bhinna saṃśayaḥ 	The one without faith, the sinful one, the atheist, the one with doubts,
['SA_MB_dattatreyabodhaHK-20']	hetuko bakavṛttiśca teṣāṃ yogī na gocaraḥ //	hetukaḥ bakavṛttiḥ ca teṣām yogī na gocaraḥ 	The one with arguments, and the one with a heron-like behavior - they are not the domain of the yogi.
['SA_MB_dattatreyabodhaHK-21']	tasya līlāṃ na jānanti nindāṃ kurvanti ye'dhamāḥ /	tasya līlām na jānanti nindām kurvanti yedhamāḥ 	Those who do not know his play and criticize him are the lowest.
['SA_MB_dattatreyabodhaHK-22']	yogīśvarasya pāpiṣṭhāḥ patanti narake dhruvam //	yogi īśvarasya pāpiṣṭhāḥ patanti narake dhruvam 	The most sinful ones fall into hell for sure.
['SA_MB_dattatreyabodhaHK-23']	jano'pi yogināṃ dehe vitarkaṃ naiva kārayet /	janaḥ api yoginām dehe vitarkam nā eva kārayet 	One should not even think about the body of the yogis.
['SA_MB_dattatreyabodhaHK-24', 'SA_MB_dattatreyabodhaHK-25']	krīḍanti lokamadhye tu yathā vai prākṛto naraḥ //🔽yogīśvarasya yogasya yogaśāstrasya pārvati /	krīḍanti loka madhye tu yathā vai prākṛtaḥ naraḥ  yogi īśvarasya yogasya yoga śāstrasya pārvati 	They play in the midst of the people just like an ordinary man.🔽O Parvati, those who criticize the yoga of the lord of yogis, the yoga scriptures,
['SA_MB_dattatreyabodhaHK-26']	nindāṃ ca ye prakurvanti rākṣasāstena rākṣasaḥ //	nindām ca ye prakurvanti rākṣasāḥ tena rākṣasaḥ 	They become demons by that.
['SA_MB_dattatreyabodhaHK-27']	pāṣaṇḍinaḥ pāparatāḥ svadharma vimukhāstute /	pāṣaṇḍinaḥ pāpa ratāḥ svadharma vimukhāḥ tu te 	The heretics, engaged in sin, averse to their own religion,
['SA_MB_dattatreyabodhaHK-28', 'SA_MB_dattatreyabodhaHK-29']	yaiścāvamānitoyogī teṣāṃ trātā na bhūtale //🔽āyuḥ kāntiryaśaḥ puṇyaṃ naśyante tasya suvrate /	yaiḥ ca avamānitaḥ yogī teṣām trātā na bhū tale  āyuḥ kāntiḥ yaśaḥ puṇyam naśyante tasya suvrate 	By whom the yogi is insulted, there is no savior on earth for them.
['SA_MB_dattatreyabodhaHK-30']	yasya yoge matirdṛṣṭā jāyate mokṣarūpiṇī //	yasya yoge matiḥ dṛṣṭā jāyate mokṣa rūpiṇī 	Life, beauty, fame, and merit of him, O one of good vows, who is seen to have a mind set on yoga, which is of the nature of liberation,
['SA_MB_dattatreyabodhaHK-31']	svadharma pratikūloyo yogastasya na rocate /	svadharma pratikūlaḥ yaḥ yogaḥ tasya na rocate 	Yoga, which is contrary to one's own religion, is not pleasing to him.
['SA_MB_dattatreyabodhaHK-32']	so'pi garbho bhavedduḥkhaṃ bhuṃjate ca nirantaram // //	saḥ api garbhaḥ bhavet duḥkham bhuṃjate ca nirantaram 	He too becomes an embryo and continuously experiences suffering.
['SA_MB_dattatreyabodhaHK-33']	saṃkṛte //	saṃkṛte 	In the refined one.
['SA_MB_dattatreyabodhaHK-34']	p / 	p 	P.🔽🔽
['SA_MB_dattatreyabodhaHK-35']	caturāśīti lakṣe tu āsaneṣūttamā śṛṇu /	lakṣe tu āsaneṣu uttamā śṛṇu 	Listen to the best among the eighty-four lakh of postures.
['SA_MB_dattatreyabodhaHK-36', 'SA_MB_dattatreyabodhaHK-37']	ādi nāthena saṃproktaṃ padmāsanamihocyate //🔽uttānau caraṇau kṛtvā ūrū saṃsthau prayatnataḥ /	ādi nāthena saṃproktam padmāsanam iha ucyate  uttānau caraṇau kṛtvā ūrū saṃsthau prayatnataḥ 	The lotus posture is said here, which was spoken by the primordial lord.🔽Having stretched out the feet, placing the thighs with effort,
['SA_MB_dattatreyabodhaHK-38', 'SA_MB_dattatreyabodhaHK-39']	ūrumadhye tathottānau pāṇī kṛtvā tato dṛśau //🔽nāsāgre vinyasetprājñaḥ dantamūlañca jihvayā /	ūru madhye tathā uttānau pāṇī kṛtvā tatas dṛśau  nāsā agre vinyaset prājñaḥ danta mūlam ca jihvayā 	and placing the outstretched hands in the middle of the thighs, then the eyes,🔽the wise one should place at the tip of the nose, and the root of the teeth with the tongue.
['SA_MB_dattatreyabodhaHK-40']	uttabhya cubukaṃ vakṣe saṃsthāpya pavanaṃ śanaiḥ //	uttabhya cubukam vakṣe saṃsthāpya pavanam śanais 	Having raised the chin, placing the chest, and slowly stopping the wind,
['SA_MB_dattatreyabodhaHK-41']	idaṃ padmāsanaṃ prokta sarvavyādhi vināśanam /	idam padmāsanam sarva vyādhi vināśanam 	this is said to be the lotus posture, which destroys all diseases.
['SA_MB_dattatreyabodhaHK-42', 'SA_MB_dattatreyabodhaHK-43']	durlabhaṃ yena kenāpi dhīmatā labhyate bhuvi //🔽sāṃkṛte śṛṇu tatvajña yogābhyāsakramaṃ mayā /	durlabham yena kena api dhīmatā labhyate bhuvi  sāṃkṛte śṛṇu tatva jña yoga abhyāsa kramam mayā 	It is difficult to obtain by anyone, but is obtained by the wise on earth.🔽O Sankṛti, listen to the sequence of practice of yoga, which is being told by me.
['SA_MB_dattatreyabodhaHK-44']	vakṣyamāṇaṃ prayatnena yogānāñca salakṣaṇaiḥ //	vakṣyamāṇam prayatnena yogānām ca sa lakṣaṇaiḥ 	With effort, along with the characteristics of all yogas.
