segmentnr	original	analyzed	translated
['SA_GSP31_tatsuvru-0']	Tattvasamāsasūtravṛttiḥ /	        	The commentary on the aphorisms of Tattva-samāsa.
['SA_GSP31_tatsuvru-1']	pañcaviṃśatitattveṣu janmanā jñānamāptavān /	pañcaviṃśati tattveṣu janmanā jñānam āptavān 	Having attained knowledge through birth in the twenty-five principles,
['SA_GSP31_tatsuvru-2']	ādisṛṣṭau namastasmai kapilāya maharṣaye // //	ādi sṛṣṭau namaḥ tasmai kapilāya mahā ṛṣaye 	Salutations to that primordial creator, the great sage Kapila.
['SA_GSP31_tatsuvru-3']	athātastattvasamāsākhyasāṅkhyasūtrāṇi vyākhyāsyāmaḥ /	atha atas tattva samāsa ākhya sāṅkhya sūtrāṇi vyākhyāsyāmaḥ 	Now, we shall explain the Sāṅkhya aphorisms called Tattva-samāsa.
['SA_GSP31_tatsuvru-4']	iha kaścidbrāhmaṇastrividhena duḥkhenābhibhūtaḥ sāṅkhyācāryaṃ kapilamaharṣiṃ śaraṇamupāgataḥ /	iha kaścid brāhmaṇaḥ trividhena duḥkhena abhibhūtaḥ sāṅkhya ācāryam kapila mahā ṛṣim śaraṇam upāgataḥ 	Here, a certain Brahmin, overwhelmed by threefold suffering, took refuge in the Sāṅkhya teacher, the great sage Kapila.
['SA_GSP31_tatsuvru-5']	svakulanāmagotrasvādhyāyaṃ nivedyāha /	sva kula nāma gotra svādhyāyam nivedya āha 	Having offered his own family name, lineage, and self-study, he said:
['SA_GSP31_tatsuvru-6']	bhagavan kimiha paraṃ kiṃ yāthātathyaṃ kiṃ kṛtvā kṛtakṛtyaḥ syāmiti /	bhagavan kim iha param kim yāthātathyam kim kṛtvā kṛtakṛtyaḥ syām iti 	O Lord, what is supreme here? What is the truth? By doing what will I have fulfilled my duty?
['SA_GSP31_tatsuvru-7']	kapila uvāca kathayiṣyāmi /	kapilaḥ uvāca kathayiṣyāmi 	Kapila said: I shall explain.
['SA_GSP31_tatsuvru-8']	aṣṭau prakṛtayaḥ // //	aṣṭau prakṛtayaḥ 	The eight primordial natures...
['SA_GSP31_tatsuvru-9']	ṣoḍaśa vikārāḥ // //	ṣoḍaśa vikārāḥ 	The sixteen evolutes...
['SA_GSP31_tatsuvru-10']	puruṣaḥ // //	puruṣaḥ 	The puruṣa...
['SA_GSP31_tatsuvru-11', 'SA_GSP31_tatsuvru-12']	traiguṇyam // //🔽sañcaraḥ // //	traiguṇyam  sañcaraḥ 	The three guṇas...🔽The saṃcara (evolution)...
['SA_GSP31_tatsuvru-13']	pratisañcaraḥ // //	pratisañcaraḥ 	The pratisamcara (involution)...
['SA_GSP31_tatsuvru-14']	adhyātmam adhibhūtam adhidaivataṃ ca // //	adhyātmam adhibhūtam adhidaivatam ca 	The adhyātma (internal), adhibhūta (elemental), and adhidaiva (divine)...
['SA_GSP31_tatsuvru-15', 'SA_GSP31_tatsuvru-16']	pañcābhibuddhayaḥ // //🔽pañcakarmayonayaḥ // //	pañca abhibuddhayaḥ  pañca karma yonayaḥ 	The five abhibuddhis (higher knowledges)...🔽The five sources of action...
['SA_GSP31_tatsuvru-17']	pañcavāyavaḥ // //	pañca vāyavaḥ 	The five vital airs...
['SA_GSP31_tatsuvru-18']	pañcakarmātmānaḥ // //	pañca karma ātmānaḥ 	The five embodied beings...
['SA_GSP31_tatsuvru-19']	pañcaparvā 'vidyā // //	pañca parvā vidyā 	The five-fold ignorance...
['SA_GSP31_tatsuvru-20']	aṣṭāviṃśatidhā 'śaktiḥ // //	aṣṭāviṃśatidhā śaktiḥ 	The twenty-eight kinds of incapacity...
['SA_GSP31_tatsuvru-21']	navadhā tuṣṭiḥ // //	navadhā tuṣṭiḥ 	The nine kinds of satisfaction...
['SA_GSP31_tatsuvru-22']	aṣṭadhā siddhiḥ // //	aṣṭadhā siddhiḥ 	Eight kinds of perfection.
['SA_GSP31_tatsuvru-23']	daśadhā mūlikārthāḥ // //	daśadhā mūlikā arthāḥ 	Ten kinds of fundamental principles.
['SA_GSP31_tatsuvru-24']	anugrahasargaḥ // //	anugraha sargaḥ 	The creation by grace.
['SA_GSP31_tatsuvru-25', 'SA_GSP31_tatsuvru-26']	caturdaśavidho bhūtasargaḥ // //🔽trividho dhātusargaḥ // //	caturdaśavidhaḥ bhūta sargaḥ  trividhaḥ dhātu sargaḥ 	The fourteen kinds of elemental creation.🔽The three kinds of elemental creation.
['SA_GSP31_tatsuvru-27']	trividho bandhaḥ // //	trividhaḥ bandhaḥ 	The three kinds of bondage.
['SA_GSP31_tatsuvru-28']	trividho mokṣaḥ // //	trividhaḥ mokṣaḥ 	The three kinds of liberation.
['SA_GSP31_tatsuvru-29']	trividhaṃ pramāṇam // //	trividham pramāṇam 	The three kinds of valid knowledge.
['SA_GSP31_tatsuvru-30']	trividhaṃ duḥkham // //	trividham duḥkham 	The three kinds of suffering.
['SA_GSP31_tatsuvru-31']	etat paramparayā yāthātathyametat samyag jñātvā kṛtakṛtyaḥ syānna punastrividhena duḥkhenābhibhūyate /	etat paramparayā yāthātathyam etat samyak jñātvā kṛtakṛtyaḥ syāt na punar trividhena duḥkhena abhibhūyate 	Having correctly understood this in its true nature through this succession, one would have accomplished one's purpose and would not be overwhelmed by the three kinds of suffering again.
['SA_GSP31_tatsuvru-32']	iti tattvasamāsākhyasāṅkhyasūtrāṇi //	iti tattva samāsa ākhya sāṅkhya sūtrāṇi 	Thus end the Sāṅkhya Aphorisms called Tattva-saṃāsa.
['SA_GSP31_tatsuvru-33']	aṣṭau prakṛtayaḥ // //	aṣṭau prakṛtayaḥ 	The eight primordial natures.
['SA_GSP31_tatsuvru-34']	atha kā aṣṭau prakṛtaya ityatrocyate /	atha kāḥ aṣṭau prakṛtayaḥ iti atra ucyate 	Now, it is said here, which are the eight primordial natures?
['SA_GSP31_tatsuvru-35']	avyaktaṃ buddhirahaṅkāraḥ pañca tanmātrāṇītyetā aṣṭau prakṛtayaḥ /	avyaktam buddhiḥ ahaṅkāraḥ pañca tanmātrāṇi iti etāḥ aṣṭau prakṛtayaḥ 	The unmanifest, intellect, ego, and the five subtle elements - these are the eight primordial natures.
['SA_GSP31_tatsuvru-36']	tatrāvyaktaṃ tāvaducyate yathā loke vyajyante ghaṭapaṭakuḍyaśayanakādyā na tathā vyajata ityavyaktam /	tatra avyaktam tāvat ucyate yathā loke vyajyante ghaṭa paṭa kuḍya śayanaka ādyāḥ na tathā iti avyaktam 	Among them, the unmanifest is first described as that which is not manifested in the world like pots, cloth, walls, beds, etc. It is unmanifest.
['SA_GSP31_tatsuvru-37']	śrotrādibhirindriyairna gṛhyata ityarthaḥ /	śrotra ādibhiḥ indriyaiḥ na gṛhyate iti arthaḥ 	The meaning is that it is not apprehended by the sense organs such as the ears etc.
['SA_GSP31_tatsuvru-38']	kasmāt anādimadhyāntatvānniravayavatvācca //	kasmāt anādi madhya anta tvāt niravayava tvāt ca 	Why? Because it has no beginning, middle, or end, and because it has no parts.
['SA_GSP31_tatsuvru-39']	aśabdamasparśamarūpamavyayaṃ tathā ca nityaṃ rasagandhavarjitam /	aśabdam asparśam arūpam avyayam tathā ca nityam rasa gandha varjitam 	It is soundless, untouchable, formless, imperishable, and likewise eternal, devoid of taste and smell,
['SA_GSP31_tatsuvru-40']	anādimadhyaṃ mahataḥ paraṃ dhruvaṃ pradhānametat pravadanti sūrayaḥ //	an ādi madhyam mahataḥ param dhruvam pradhānam etat pravadanti sūrayaḥ 	Without beginning, middle, or end, beyond the great, the firm one - the sages speak of this as Prakriti.
['SA_GSP31_tatsuvru-41']	sūkṣmamaliṅgamacetanamanādinidhanaṃ tathāprasavadharmi niravayavamekameva hi sādhāraṇametadavyaktam /	sūkṣmam aliṅgam acetanam anādinidhanam tathā aprasava dharmi niravayavam ekam eva hi sādhāraṇam etat avyaktam 	This unmanifest is subtle, without characteristics, insentient, without beginning or end, not subject to birth, and indivisible. It is one and the same for all.
