segmentnr	original	analyzed	translated
['SA_GS40_bhavpr_u-0']	Bhāvamiśra / Bhāvaprakāśaḥ	        	Bhava-misra. Bhava-prakasa.
['SA_GS40_bhavpr_u-1']	Bhāvaprakāśa /	bhāva prakāśa 	Bhava-prakasa.
['SA_GS40_bhavpr_u-2']	Vargaprakaraṇa /	varga prakaraṇa 	Varga-prakarana.
['SA_GS40_bhavpr_u-3']	Harītakyādivarga	harītakyādi varga 	Haritiyakyadi-varga
['SA_GS40_bhavpr_u-4']	dakṣaṃ prajāpatiṃ vastham aśvinau vākyam ūcatuḥ /	dakṣam prajāpatim vastham aśvinau vākyam ūcatuḥ 	The Ashvins spoke these words to Daksha Prajapati, who was present:
['SA_GS40_bhavpr_u-5']	kuto harītakī jātā tasyāstu kati jātayaḥ //	kutas harītakī jātā tasyāḥ tu kati jātayaḥ 	Where did the haritaki fruit originate? How many varieties does it have?
['SA_GS40_bhavpr_u-6']	rasāḥ kati samākhyātāḥ kati coparasāḥ smṛtāḥ /	rasāḥ kati samākhyātāḥ kati ca uparasāḥ smṛtāḥ 	How many tastes are mentioned? How many are considered to be secondary tastes?
['SA_GS40_bhavpr_u-7']	nāmāni kati coktāni kiṃvā tāsāṃ ca lakṣaṇam //	nāmāni kati ca uktāni kiṃvā tāsām ca lakṣaṇam 	How many names are mentioned? What are their characteristics?
['SA_GS40_bhavpr_u-8']	ke ca varṇā guṇāḥ ke ca kā ca kutra prayujyate /	ke ca varṇāḥ guṇāḥ ke ca kā ca kutra prayujyate 	What are the colors? What are the qualities? Where is it used?
['SA_GS40_bhavpr_u-9']	kena dravyeṇa saṃyuktā kāṃś ca rogān vyapohati //	kena dravyeṇa saṃyuktā kān ca rogān vyapohati 	With which substances is it combined? What diseases does it remove?
['SA_GS40_bhavpr_u-10']	praśnametadyathā pṛṣṭaṃ bhagavanvaktumarhasi /	praśnam etat yathā pṛṣṭam bhagavan vaktum arhasi 	Having been asked this question, O Lord, it is proper for you to speak.
['SA_GS40_bhavpr_u-11']	aśvinorvacanaṃ śrutvā dakṣo vacanamabravīt //	aśvinoḥ vacanam śrutvā dakṣaḥ vacanam abravīt 	Having heard the words of the Ashvins, Daksha spoke these words:
['SA_GS40_bhavpr_u-12']	papāta bindur medinyāṃ śakrasya pibato'mṛtam /	papāta binduḥ medinyām śakrasya pibataḥ amṛtam 	A drop fell on the ground when Shakra was drinking nectar.
['SA_GS40_bhavpr_u-13']	tato divyātsamutpannā saptajātirharītakī //	tatas divyāt samutpannā sapta jātiḥ harītakī 	From that, the seven-born haritaki originated from heaven.
