segmentnr	original	analyzed	translated
['SA_K02_sspp2_1u-0']	Śatasāhasrikā Prajñaparamitā	śata sāhasrikā prajñaparamitā 	Perfection of Wisdom in One Hundred Thousand Lines
['SA_K02_sspp2_1u-1']	oṃ namaḥ sarvabuddhabodhisattvebhyaḥ /	om namaḥ sarva buddha bodhisattvebhyaḥ 	Om, homage to all Buddhas and Bodhisattvas!
['SA_K02_sspp2_1u-2']	pṛthivīdhātvasattayāyuṣmañ chāradvatīputra pūrvāntato bodhisattvo nopaiti /	pṛthivī dhātu asat tayā āyuṣmam chāradvatī putra pūrva antataḥ bodhisattvaḥ na upaiti 	Venerable Śāradvatīputra, the bodhisattva does not approach from the past in the absence of the earth element.
['SA_K02_sspp2_1u-3', 'SA_K02_sspp2_1u-4']	pṛthivīdhātuśūnyatayā pūrvāntato bodhisattvo nopaiti /🔽pṛthivīdhātuviviktatayā pūrvāntato bodhisattvo nopaiti /	pṛthivī dhātu śūnyatayā pūrva antataḥ bodhisattvaḥ na upaiti  pṛthivī dhātu vivikta tayā pūrva antataḥ bodhisattvaḥ na upaiti 	The bodhisattva does not approach from the past in the emptiness of the earth element.🔽The bodhisattva does not approach from the past in the isolation of the earth element.
['SA_K02_sspp2_1u-5']	pṛthivīdhātvasvabhāvatayā pūrvāntato bodhisattvo nopaiti /	pṛthivī dhātu asvabhāva tayā pūrva antataḥ bodhisattvaḥ nā upaiti 	The bodhisattva does not approach from the past in the naturelessness of the earth element.
['SA_K02_sspp2_1u-6', 'SA_K02_sspp2_1u-7']	pṛthivīdhātvasattayāparāntato bodhisattvo nopaiti /🔽pṛthivīdhātuśūnyatayāparāntato bodhisattvo nopaiti /	pṛthivī dhātu asattayā apara antataḥ bodhisattvaḥ nā upaiti  pṛthivī dhātu śūnyatayā apara antataḥ bodhisattvaḥ na upaiti 	The bodhisattva does not approach from the future in the absence of the earth element.🔽The bodhisattva does not approach from the future in the emptiness of the earth element.
['SA_K02_sspp2_1u-8', 'SA_K02_sspp2_1u-9']	pṛthivīdhātuviviktatayāparāntato bodhisattvo nopaiti /🔽pṛthivīdhātvasvabhāvatayāparāntato bodhisattvo nopaiti /	pṛthivī dhātu vivikta tayā apara antataḥ bodhisattvaḥ na upaiti  pṛthivī dhātu asvabhāva tayā apara antataḥ bodhisattvaḥ na upaiti 	The bodhisattva does not approach from the future in the isolation of the earth element.🔽The bodhisattva does not approach from the future in the naturelessness of the earth element.
['SA_K02_sspp2_1u-10', 'SA_K02_sspp2_1u-11']	pṛthivīdhātvasattayā madhyato bodhisattvo nopaiti /🔽pṛthivīdhātuśūnyatayā madhyato bodhisattvo nopaiti /	pṛthivī dhātu asattayā madhyatas bodhisattvaḥ na upaiti  pṛthivī dhātu śūnya tayā madhyatas bodhisattvaḥ nā upaiti 	The bodhisattva does not approach from the present in the absence of the earth element.🔽The bodhisattva does not approach from the present in the emptiness of the earth element.
['SA_K02_sspp2_1u-12']	pṛthivīdhātuviviktatayā madhyato bodhisattvo nopaiti /	pṛthivī dhātu vivikta tayā madhyatas bodhisattvaḥ nā upaiti 	The bodhisattva does not approach from the present in the isolation of the earth element.
['SA_K02_sspp2_1u-13']	pṛthivīdhātvasvabhāvatayā madhyato bodhisattvo nopaiti / tat kasya hetoḥ /	pṛthivī dhātu asvabhāva tayā madhyatas bodhisattvaḥ nā upaiti tat kasya hetoḥ 	The bodhisattva does not approach from the middle, because of the non-self-existence of the earth element. Why is that?
