segmentnr	original	analyzed	translated
['SA_GK20_rmc1-3pu-0']	prathamaḥ sargaḥ	prathamaḥ sargaḥ 	The First Creation
['SA_GK20_rmc1-3pu-1', 'SA_GK20_rmc1-3pu-2']	atha mālyavataḥ prasthe kākutsthasya viyoginaḥ /🔽durnivārāśrusaṃvego jagāma jaladāgamaḥ // / //	atha mālyavataḥ prasthe kākutsthasya viyoginaḥ  durnivāra aśru saṃvegaḥ jagāma jaladāgamaḥ 	Then, on the slope of Malyavat, of Kakutstha, the detached one,🔽the onset of the rainy season came, with tears difficult to restrain.
['SA_GK20_rmc1-3pu-3']	śaśāma vṛṣṭir meghānām utsaṅge tasya bhūbhṛtaḥ /	śaśāma vṛṣṭiḥ meghānām utsaṅge tasya bhūbhṛtaḥ 	The rain of the clouds ceased on the lap of that mountain,
['SA_GK20_rmc1-3pu-4']	virarāma na rāmasya dhārāsantatir aśruṇaḥ // / //	virarāma na rāmasya dhārā santatiḥ aśruṇaḥ 	but the stream of tears of Rama did not cease.
['SA_GK20_rmc1-3pu-5']	itas tataḥ pariṇatiṃ bheje barhiṇakūjitam /	itas tatas pariṇatim bheje barhiṇa kūjitam 	The cuckoo's cry changed from place to place,
['SA_GK20_rmc1-3pu-6']	hā priye rājaputrīti na rāmaparidevitam // / //	hā priye rāja putri iti na rāma paridevitam 	but Rama's lament, Alas, my beloved princess! did not cease.
['SA_GK20_rmc1-3pu-7']	kāpy abhikhyā virajasoḥ sūryācandramasor abhūt /	kā api abhikhyā virajasoḥ sūryācandramasoḥ abhūt 	There was a certain radiance of the stainless sun and moon,
['SA_GK20_rmc1-3pu-8']	dāśarathyos tathaivāsīd ayogopahatā ruciḥ // / //	dāśarathyoḥ tathā evā āsīt a yoga upahatā ruciḥ 	and likewise there was a luster afflicted by misfortune of the two sons of Dasharatha.
['SA_GK20_rmc1-3pu-9']	nirmalendu nabho reje vikacābjaṃ babhau saraḥ /	nirmala indu nabhaḥ reje vikaca abjam babhau saraḥ 	The sky with the clear moon shone, the lake with the blooming lotuses shone,
['SA_GK20_rmc1-3pu-10']	paraṃ paryaśruvadanau mamlaturbhrātarāvubhau // / //	param paryaśru vadanau mamlatuḥ bhrātarau ubhau 	but both the brothers with tearful faces became pale.
['SA_GK20_rmc1-3pu-11']	smartavyakalikājālaṃ jajñe kuṭajakānanam /	smartavya kalikā jālam jajñe kuṭaja kānanam 	The jasmine grove became a net of memories of quarrels,
['SA_GK20_rmc1-3pu-12']	āsīt tathaiva tu mano rāmasyotkalikākulam // / //	āsīt tathā eva tu manaḥ rāmasya utkalikā ākulam 	but Rama's mind was still agitated with anxiety.
['SA_GK20_rmc1-3pu-13']	prapede punar udbhedaḥ śucinā kacchaketakaiḥ /	prapede punar udbhedaḥ śucinā kaccha ketakaiḥ 	The sun, with its pure rays, again began to rise,
['SA_GK20_rmc1-3pu-14']	upakriyāyāḥ sadṛśaṃ nārebhe ravisūnunā // / //	upakriyāyāḥ sadṛśam nā ārebhe ravi sūnunā 	as if to do a favor, but was not able by the son of Ravi (i.e. the sun).
['SA_GK20_rmc1-3pu-15', 'SA_GK20_rmc1-3pu-16']	ākṛṣṭamālatīgandhaḥ siṣeve rāghavaṃ marut /🔽ānītamaithilīvārtas tam ārtaṃ na tu mārutiḥ // / //	ākṛṣṭa mālatī gandhaḥ siṣeve rāghavam marut  ānīta maithilī vārtaḥ tam ārtam na tu mārutiḥ 	The wind, having drawn the fragrance of the jasmine flowers, served Raghava.
['SA_GK20_rmc1-3pu-17']	rāmāya pūrāpagamavyaktoddeśāś cakāśire /	rāmāya pūra apagama vyakta uddeśāḥ cakāśire 	But the wind did not serve the distressed Rama, who had brought back the news of Maithilee.🔽The rivers, with their directions clearly indicated by the flow of water towards the ocean, shone forth.
['SA_GK20_rmc1-3pu-18']	āste 'smāsu na sīteti śaṃsantya iva nimnagāḥ // / //	āste smāsu na sītā iti śaṃsantyaḥ iva nimnagāḥ 	As if proclaiming, Sita does not dwell among us, the rivers seemed to be saying.
['SA_GK20_rmc1-3pu-19']	yadārdraviraho rāmaḥ prāpitaḥ prāṇasaṃśayam /	yadā ārdra virahaḥ rāmaḥ prāpitaḥ prāṇa saṃśayam 	When Rama, separated from his beloved, was brought to the brink of death,
['SA_GK20_rmc1-3pu-20']	nūnaṃ tenānutāpena jagmur jaladarājayaḥ // / //	nūnam tena anutāpena jagmuḥ jalada rājayaḥ 	no doubt it was out of remorse that the clouds, the kings of the rainy season, departed.
['SA_GK20_rmc1-3pu-21']	dyaur muktameghāvaraṇā savitarkonmukhaṃ muhuḥ /	dyauḥ mukta megha āvaraṇā sa vitarka unmukham muhur 	The sky, free from the covering of clouds, repeatedly turned its face towards the sun,
['SA_GK20_rmc1-3pu-22', 'SA_GK20_rmc1-3pu-23']	yayāce sārasarutair vicāram iva rāghavam // / //🔽diśo dadṛśire tena stenaṃ taṃ parimārgatā /	yayāce sārasa rutaiḥ vicāram iva rāghavam  diśaḥ dadṛśire tena stenam tam parimārgatā 	as if requesting Raghava for advice through the cries of the cranes.🔽When he was searching for the thief, the directions,
['SA_GK20_rmc1-3pu-24']	mārgadānāparādhinyo gatā dūraṃ bhayād iva // / //	mārga dāna aparādhinyaḥ gatāḥ dūram bhayāt iva 	as if guilty of not showing the path, went far away out of fear.
['SA_GK20_rmc1-3pu-25']	tasyākṛtiviśeṣasya viśeṣāt kaṣṭam īdṛśam /	tasya ākṛti viśeṣasya viśeṣāt kaṣṭam īdṛśam 	Such was the difficulty caused by the special features of his form,
['SA_GK20_rmc1-3pu-26', 'SA_GK20_rmc1-3pu-27']	kacchāḥ kāśacchalād ūhur itīva palitāgamam // / //🔽paśyantyā iva kaṣṭāṃ tām avasthāṃ maithilīpateḥ /	kacchāḥ kāśa chalāt ūhuḥ iti iva palita āgamam  paśyantyāḥ iva kaṣṭām tām avasthām maithilī pateḥ 	that the marshes, as if out of shame, took on the appearance of white hair.🔽As if witnessing the difficult situation of the lord of Mithila,🔽the earth's heart cracked open, as if out of shame.
['SA_GK20_rmc1-3pu-28']	śuṣkapaṅkacayavyājād vidadre hṛdayaṃ bhuvaḥ // / //	śuṣka paṅka caya vyājāt vidadre hṛdayam bhuvaḥ 	The earth, with its heart cracked open, as if out of shame,
['SA_GK20_rmc1-3pu-29']	vṛṣṭivicchedajātena tānavenāsamāptinā /	vṛṣṭi viccheda jātena tānavena asamāptinā 	by the unbearable, unfinished drought,
['SA_GK20_rmc1-3pu-30']	prapedire jaladharās tasya sabrahmacāritām // / //	prapedire jaladharāḥ tasya sabrahmacāri tām 	The clouds sought his companionship with Brahmacharya.
['SA_GK20_rmc1-3pu-31']	yayau virahasaṃvartaḥ padminīrājahaṃsayoḥ /	yayau viraha saṃvartaḥ padminī rājahaṃsayoḥ 	The separation of the lotus and the royal swan came to an end,
['SA_GK20_rmc1-3pu-32']	apāraduḥkhārṇavayor na sītārāmabhadrayoḥ // / //	apāra duḥkha arṇavayoḥ na sītā rāma bhadrayoḥ 	But not the misfortune of Sita and Rama.
['SA_GK20_rmc1-3pu-33']	śāntanirjharajhātkāradhārāḥ śikhariṇo babhuḥ /	śānta nirjhara jhātkāra dhārāḥ śikhariṇaḥ babhuḥ 	The mountains with their streams of waterfalls stilled,
['SA_GK20_rmc1-3pu-34', 'SA_GK20_rmc1-3pu-35']	rāmasya viśadālāpaśuśrūṣānibhṛtā iva // / //🔽tasya cakruś camatkāraṃ vyatītasamayā api /	rāmasya viśada ālāpa śuśrūṣā nibhṛtāḥ iva  tasya cakruḥ camatkāram vyatīta samayāḥ api 	As if listening attentively to Rama's clear speech.
['SA_GK20_rmc1-3pu-36']	smitābhamukulodbhedāḥ kadambavanarājayaḥ // / //	smita ābha mukula udbhedāḥ kadamba vana rājayaḥ 	Even the withered kadamba trees with their buds and smiles🔽Created a wonder for him.
['SA_GK20_rmc1-3pu-37']	adṛśyanta puras tena khelāḥ khañjanapaṅktayaḥ /	adṛśyanta puras tena khelāḥ khañjana paṅktayaḥ 	In front of him were seen rows of sporting chakora birds,
['SA_GK20_rmc1-3pu-38', 'SA_GK20_rmc1-3pu-39']	asmaryanta ca niśvasya priyānayanavibhramāḥ // / //🔽abravīd atha kālajñas tatkālapratipattaye /	asmaryanta ca niśvasya priyā nayana vibhramāḥ  abravīt atha kāla jñaḥ tad kāla pratipattaye 	And remembering the playful glances of his beloved, he sighed.🔽Then Lakshmana, unable to bear Rama's separation,
['SA_GK20_rmc1-3pu-40', 'SA_GK20_rmc1-3pu-41']	praṇamya lakṣmaṇo rāmaṃ rāmāvirahaniḥsaham // / //🔽jātaṃ vibhātam amalaṃ paśya prāvṛṇṇiśā gatā /	praṇamya lakṣmaṇaḥ rāmam rāmā viraha niḥsaham  jātam vibhātam amalam paśya prāvṛṣ niśā gatā 	Knowing the right time, spoke to him for his understanding.🔽Look, the night of the rainy season has passed,🔽And the pure dawn has come. This is the time for the blossoming
['SA_GK20_rmc1-3pu-42']	utsāhakamalasyāyaṃ vikāsāvasaras tava // / //	utsāha kamalasya ayam vikāsa avasaraḥ tava 	Of your lotus of enthusiasm.
['SA_GK20_rmc1-3pu-43']	ucchrayaṃ tīrataravo raver ūrjam abhīṣavaḥ /	ucchrayam tīra taravaḥ raveḥ ūrjam abhīṣavaḥ 	The trees on the banks grow tall, the arrows gain strength from the sun,
['SA_GK20_rmc1-3pu-44']	madaṃ gopatayo gṛhṇanty abhiyogaṃ jigīṣavaḥ // / //	madam gopatayaḥ gṛhṇanti abhiyogam jigīṣavaḥ 	The cowherds take pride, and the conquerors make efforts.
['SA_GK20_rmc1-3pu-45']	prasīda dīyatāṃ karṇaḥ kūjadbhiḥ kurarair amī /	prasīda dīyatām karṇaḥ kūjadbhiḥ kuraraiḥ amī 	Be gracious and let Karna be given. These crying herons
['SA_GK20_rmc1-3pu-46', 'SA_GK20_rmc1-3pu-47']	prārthayantīva saṃcāraṃ taṭāḥ kardamadurgatāḥ // / //🔽bhuvi bhāsvadabhīṣūṇāṃ tvadiṣūṇāṃ ca śatruṣu /	prārthayanti iva saṃcāram taṭāḥ kardama durgatāḥ  bhuvi bhāsvat abhīṣūṇām tvad iṣūṇām ca śatruṣu 	as if are requesting for passage, the banks difficult to cross due to mud.
['SA_GK20_rmc1-3pu-48', 'SA_GK20_rmc1-3pu-49', 'SA_GK20_rmc1-3pu-50']	ayaṃ sampatituṃ kālaḥ sa duṣkālo 'tivāhitaḥ // / //🔽sudūronnataparyantās tīryante saṃkramair iva /🔽analpagādhāḥ saritas tarubhiḥ pūrapātitaiḥ // / //	ayam sampatitum kālaḥ sa tivāhitaḥ  su dūra unnata paryantāḥ tīryante saṃkramaiḥ iva  analpa gādhāḥ saritaḥ tarubhiḥ pūra pātitaiḥ 	On the earth, this is the time to descend upon the enemies of your shining arrows. That bad time has passed.🔽The rivers, very deep, with their far-reaching banks, are being crossed as if by bridges,🔽by the trees felled by the flood.
['SA_GK20_rmc1-3pu-51']	āviṣkṛtaviśuddhibhyāṃ nadyaḥ sumahilā iva /	āviṣkṛta viśuddhibhyām nadyaḥ su mahilāḥ iva 	The rivers, with their purity revealed, are like very beautiful women,
['SA_GK20_rmc1-3pu-52']	kulābhyām iva kūlābhyām āpatsv api cakāsati // / //	kulābhyām iva kūlābhyām āpatsu api cakāsati 	shining even in calamities with their families as if with their banks.
['SA_GK20_rmc1-3pu-53']	jalajānāṃ sumanasāṃ vayasāṃ jalasevinām /	jala jānām sumanasām vayasām jala sevinām 	The collection of water-born flowers, of birds living in water,
['SA_GK20_rmc1-3pu-54']	asya pratijalādhāraṃ sāmagryam avalokyate // / //	asya prati jala ādhāram sāmagryam avalokyate 	is seen on this water-bearing mountain.
