segmentnr	original	analyzed	translated
['SA_T07_nagdhdbu-0', 'SA_T07_nagdhdbu-1']	ācārya nāgārjunapādaviracitam🔽āryadharmadhātugarbhavivaraṇam	ācārya nāgārjuna pāda viracitam  ārya dharmadhātu garbha vivaraṇam 	Composed by the feet of Ācārya Nāgārjuna🔽Commentary on the Noble Dharmadhātugarbha
['SA_T07_nagdhdbu-2']	bhāratīyabhāṣāyām āryadharmadhātugarbhavivaraṇam/	bhāratīya bhāṣāyām ārya dharmadhātu garbha vivaraṇam 	In the Indian language, Āryadharmadhātugarbhavivaraṇa.
['SA_T07_nagdhdbu-3']	bhoṭabhāṣāyām phagpāchoskyiyiṅkyiñiṅpoīnamaparaḍelapā/	bhoṭa bhāṣāyām phak pā chos kyiyiṅ kyiñiṅ poī nama para ḍelapā 	In the Tibetan language, Phāg pa chos kyi yi ge nyi shu pa'i 'grel pa dpal chen po.
['SA_T07_nagdhdbu-4']	namo ratnatrayāya	namaḥ ratnatrayāya 	Homage to the Three Jewels
['SA_T07_nagdhdbu-5']	ye dharmā hetuprabhavā hetuṃ teṣāṃ tathāgato hyavadat /	ye dharmāḥ hetu prabhavāḥ hetum teṣām tathāgataḥ hi avadat 	The Tathāgata has declared the cause for those phenomena that arise from causes.
['SA_T07_nagdhdbu-6']	teṣāṃ ca yo nirodha evaṃvādī mahāśramaṇaḥ //	teṣām ca yaḥ nirodhaḥ evaṃvādī mahā śramaṇaḥ 	The great renunciate has also spoken of the cessation of those.
['SA_T07_nagdhdbu-7']	ityuktam /	iti uktam 	Thus it is said.
['SA_T07_nagdhdbu-8']	atra 'ye dharmā' iti saptabhiḥ prakārairavagantavyāḥ /	atra ye dharmāḥ iti saptabhiḥ prakāraiḥ avagantavyāḥ 	Here, 'those phenomena' should be understood in seven ways.
['SA_T07_nagdhdbu-9']	tadyathā vijñānaṃ nāmarūpaṃ ṣaḍāyatanaṃ sparśaḥ vedanā jātirjarāmaraṇamiti /	tat yathā vijñānam nāma rūpam ṣaṣ āyatanam sparśaḥ vedanā jātiḥ jarā maraṇam iti 	Namely, consciousness, name-and-form, the six sense bases, contact, feeling, birth, and old age and death.
['SA_T07_nagdhdbu-10']	ime dharmāḥ api pañcabhyaḥ prakārebhya utpadyanta iti 'hetuprabhavāḥ' ityuktam /	ime dharmāḥ api pañcabhyaḥ prakārebhyaḥ utpadyante iti hetu prabhavāḥ iti uktam 	These phenomena arise from five types of causes, thus they are said to 'arise from causes'.
['SA_T07_nagdhdbu-11']	ke te pañca hetavaḥ /	ke te pañca hetavaḥ 	What are those five causes?
['SA_T07_nagdhdbu-12']	avidyā tṛṣṇā upādānaṃ saṃskārā bhavaśceti /	avidyā tṛṣṇā upādānam saṃskārāḥ bhavaḥ ca iti 	Ignorance, craving, grasping, formations, and becoming.
['SA_T07_nagdhdbu-13']	saptavidhānāṃ dharmāṇāṃ pañcaprakārāṇāṃ ca teṣāṃ hetūnāṃ nirodhastāvad 'hetuṃ teṣāṃ ca yo nirodhaḥ' ityādinābhihitaḥ /	saptavidhānām dharmāṇām pañca prakārāṇām ca teṣām hetūnām nirodhaḥ tāvat hetum teṣām ca yaḥ nirodhaḥ ityādinā abhihitaḥ 	The cessation of the seven types of phenomena and those five types of causes is referred to by 'the cessation of those causes' and so on.
['SA_T07_nagdhdbu-14']	sa evopaśamaḥ mokṣo nirvāṇamiti /	saḥ eva upaśamaḥ mokṣaḥ nirvāṇam iti 	That itself is peace, liberation, nirvana.
['SA_T07_nagdhdbu-15']	sa ca kenoktaḥ /	sa ca kena uktaḥ 	And who taught that?
['SA_T07_nagdhdbu-16', 'SA_T07_nagdhdbu-17']	'tathāgato hyavadat /🔽iti /	tathāgataḥ hi avadat  iti 	The Tathagata taught it.🔽Thus it is said.
['SA_T07_nagdhdbu-18', 'SA_T07_nagdhdbu-19']	tenopadiṣṭa ityabhiprāyeṇa tathā kathitam /🔽arthānāṃ yathā sthitistathā yathāvat	tena upadiṣṭaḥ iti abhiprāyeṇa tathā kathitam  arthānām yathā sthitiḥ tathā yathāvat 	The intention is that it was taught by him.
['SA_T07_nagdhdbu-20']	avabodhāt 'tathāgataḥ' ityucyate /	avabodhāt tathāgataḥ iti ucyate 	The Tathagata is so called because he fully understands the nature of things as they are.
['SA_T07_nagdhdbu-21']	vastūnāṃ yathā sthitiḥ /	vastūnām yathā sthitiḥ 	The nature of things as they are.
['SA_T07_nagdhdbu-22']	tasyā abhrāntatayā anyebhyo deśanād vā 'tathāgataḥ' /	tasyāḥ a bhrānta tayāḥ anyebhyaḥ deśanāt vā tathāgataḥ 	Because of his non-delusion about that and because he teaches it to others, he is the Tathagata.
