segmentnr	original	analyzed	translated
['SA_GV03_sb_11_u-0', 'SA_GV03_sb_11_u-1']	saṃvatsaro vai yajñaḥ prajāpatiḥ tasyaitaddvāraṃ yadamāvāsyā candramā eva🔽dvārapidhānaḥ / / /	saṃvatsaraḥ vai yajñaḥ prajāpatiḥ tasya etat dvāram yat amāvāsyā candramāḥ eva  dvāra pidhānaḥ 	The sacrifice is the year, Prajapati. The new moon is its gate, the moon is the bolt of the gate.
['SA_GV03_sb_11_u-2']	sa yo'māvāsyāyāmagnī ādhatte yathā vivṛtāyāṃ dvāri dvārā puram prapadyeta sa tata	sa yaḥ umāvāsyāyām agnī ādhatte yathā vivṛtāyām dvāri dvārā puram prapadyeta sa tata 	He who establishes the sacred fires on the new moon day, just as one would enter a city through an open gate, he goes to heaven from there.
['SA_GV03_sb_11_u-3']	eva svargaṃ lokamiyādevaṃ tadyo'māvāsyāyāmādhatte / / /	eva svargam lokam iyāt evam tat yat amāvāsyāyām ādhatte 	So it is for one who establishes the fires on the new moon day.
['SA_GV03_sb_11_u-4']	atha yo nakṣatra ādhatte yathāpihitāyāṃ dvāryadvārā puram prapitsetsa jihmaḥ	atha yaḥ nakṣatre ādhatte yathā apihitāyām dvāri a dvārā puram prapitset sa jihmaḥ 	Now he who establishes the fires under a lunar mansion, just as one would try to enter a city through a closed gate, he would be crooked.
['SA_GV03_sb_11_u-5', 'SA_GV03_sb_11_u-6']	puraḥ syādevaṃ tadyo nakṣatra ādhatte tasmānna nakṣatra ādadhīta / / /🔽yadaharevaiṣaḥ na purastānna paścāddṛśyeta tadaharupavasettarhi hyeṣa imaṃ	puras syāt evam tat yaḥ nakṣatre ādhatte tasmāt na nakṣatre ādadhīta  yat ahar eva eṣaḥ na purastāt na paścāt dṛśyeta tat ahar upavaset tarhi hi eṣaḥ imam 	So it is for one who establishes the fires under a lunar mansion. Therefore one should not establish the fires under a lunar mansion.
['SA_GV03_sb_11_u-7']	lokamāgacati tasminniha vasati / / /	lokam āgacati tasmin iha vasati 	On the very day when this (moon) is not seen either in front or behind, then one should fast, for then he comes to this world, and then he dwells here.
['SA_GV03_sb_11_u-8']	sarve devā vasanti sarvāṇi bhūtāni sarvā devatāḥ sarva ṛtavaḥ sarve stomāḥ sarvāṇi	sarve devāḥ vasanti sarvāṇi bhūtāni sarvāḥ devatāḥ sarve ṛtavaḥ sarve stomāḥ sarvāṇi 	All the gods dwell, all beings, all deities, all seasons, all hymns, all
['SA_GV03_sb_11_u-9']	pṛṣṭhāni sarvāṇi candāṃsi / / /	pṛṣṭhāni sarvāṇi candāṃsi 	Prsthas, all metres.
['SA_GV03_sb_11_u-10']	sarveṣu ha vā asya deveṣu sarveṣu bhūteṣu sarvāsu devatāsu sarveṣvṛtuṣu	sarveṣu ha vai asya deveṣu sarveṣu bhūteṣu sarvāsu devatāsu sarveṣu ṛtuṣu 	In all his gods, in all beings, in all deities, in all seasons,
['SA_GV03_sb_11_u-11']	sarveṣu stomeṣu sarveṣu pṛṣṭheṣu sarveṣu candaḥsvagnī āhitau bhavato	sarveṣu stomeṣu sarveṣu pṛṣṭheṣu sarveṣu candaḥsu agnī āhitau bhavataḥ 	In all Stomas, in all Prsthas, in all metres, the fires are set up.
['SA_GV03_sb_11_u-12', 'SA_GV03_sb_11_u-13']	yo'māvāsyāyāmādhatte tasmādamāvāsyāyāmevāgnī ādadhīta / / /🔽yo'sau vaiśākhasyāmāvāsyā tasyāmādadhīta sā rohiṇyā sampadyata ātmā vai prajā	yaḥ umāvāsyāyām ādhatte tasmāt amāvāsyāyām eva agnī ādadhīta  yā asau vaiśākhasya amāvāsyā tasyām ādadhīta sā rohiṇyā sampadyate ātmā vai prajā 	He who sets them up on the new moon day, therefore one should set up the fires on the new moon day.
['SA_GV03_sb_11_u-14']	paśavo rohiṇyātmanyevaitatprajāyām paśuṣu pratitiṣṭhatyamāvāsyā vā	paśavaḥ rohiṇī ātmani eva etat prajāyām paśuṣu pratitiṣṭhati amāvāsyā vā 	That new moon of Vaisakha, on that one should set them up. It coincides with Rohini. The people are the self, the cattle are Rohini. In the self, in the people, in the cattle, he thus establishes himself. The new moon
['SA_GV03_sb_11_u-15']	agnyādheyarūpaṃ tasmādamāvāsyāyāmevāgnī ādadhīta	agnyādheya rūpam tasmāt amāvāsyāyām eva agnī ādadhīta 	is the form of the setting up of the fires. Therefore one should set up the fires on the new moon day.
['SA_GV03_sb_11_u-16']	paurṇamāsyāmanvārabhetāmāvāsyāyāṃ dīkṣeta / / /	paurṇamāsyām anvārabheta amāvāsyāyām dīkṣeta 	He should attend to the full moon, he should consecrate himself on the new moon day.
['SA_GV03_sb_11_u-17']	ghnanti vā etadyajñam yadenaṃ tanvate yannveva rājānamabhiṣuṇvani tattaṃ	ghnanti vai etat yajñam yat enam tanvate yat nu eva rājānam abhiṣuṇvani tat tam 	They slay the sacrifice, in that they spread it out. When they press the king, they slay him.
['SA_GV03_sb_11_u-18']	ghnanti yatpaśuṃ saṃjñapayanti viśāsati tattaṃ ghnantyulūkhalamusalābhyāṃ	ghnanti yat paśum saṃjñapayanti viśāsati tat tam ghnanti ulūkhala musalābhyām 	When they kill the animal, they slay him. When they cut him up, they slay him with the mortar and pestle.
['SA_GV03_sb_11_u-19']	dṛṣadupalābhyāṃ haviryajñaṃ ghnanti / / /	dṛṣad upalābhyām haviryajñam ghnanti 	With the stone and the lower millstone they slay the sacrifice of the oblation.
['SA_GV03_sb_11_u-20']	taṃ hatvā yajñam agnāveva yonau reto bhūtaṃ siñcatyagnirvai yoniryajñasya sa tataḥ	tam hatvā yajñam agnau eva yonau retaḥ bhūtam siñcati agniḥ vai yoniḥ yajñasya sa tatas 	Having slain him, he pours the sacrifice, as seed, into Agni, the womb. The womb of the sacrifice is Agni. From that
['SA_GV03_sb_11_u-21']	prajāyate taddaśa tā āhutīḥ sampādayedyābhyo vaṣaṭkriyate / / /	prajāyate tat daśa tāḥ āhutīḥ sampādayet yābhyaḥ vaṣaṭkriyate 	he is born. He should complete those ten oblations, for which the Vasat call is performed.
['SA_GV03_sb_11_u-22']	ayaṃ vai yajño yo'yam pavate so'yameka ivaiva pavate so'yam puruṣe'ntaḥ praviṣṭo	ayam vai yajñaḥ yaḥ yam pavate saḥ ayam ekaḥ iva eva pavate saḥ ayam puruṣa intar praviṣṭaḥ 	This sacrifice which blows here, it blows as one only; it has entered into man
['SA_GV03_sb_11_u-23']	daśadhāvihitaḥ sa evam kLptaiḥ prāṇairagneryoneradhijāyate saiṣā daśākṣarā virāṭ	daśadhā vihitaḥ saḥ evam klptaiḥ prāṇaiḥ agneḥ yoneḥ adhijāyate sā eṣā daśa akṣarā virāj 	and is divided into ten parts. It is born from the womb of Agni with the vital airs thus arranged. This is the Virâg of ten syllables,
['SA_GV03_sb_11_u-24', 'SA_GV03_sb_11_u-25']	saiṣā sampatsa yajñaḥ / / /🔽atho api nava syuḥ tannyūnāṃ virājaṃ karoti prajananāya nyūnādvā imāḥ prajāḥ	sā eṣā sampad sa yajñaḥ  atha u api nava syuḥ tat nyūnām virājam karoti prajananāya nyūnāt vai imāḥ prajāḥ 	this is the perfection, this is the sacrifice.
['SA_GV03_sb_11_u-26']	prajāyante saiṣā sampatsa yajñaḥ / / /	prajāyante sā eṣā sampad sa yajñaḥ 	Or there may be nine; then she makes Virâg deficient, for the sake of production; from the deficient are these creatures produced. This is the perfection, this is the sacrifice.
['SA_GV03_sb_11_u-27']	atho apyekātiriktā syāt sā prajāpatimabhyatiricyate saiṣā sampatsa yajñaḥ / / /	atha u api ekā atiriktā syāt sā prajāpatim abhyatiricyate sā eṣā sampad sa yajñaḥ 	Or there may be one in excess; then she exceeds Pragâpati. This is the perfection, this is the sacrifice.
['SA_GV03_sb_11_u-28']	atho api dve atirikte syātām dvandvaṃ vai mithunam prajananam	atha u api dve atirikte syātām dvandvam vai mithunam prajananam 	Or there may be two in excess; a pair is a productive union;
['SA_GV03_sb_11_u-29']	mithunamevaitatprajananaṃ kriyate saiṣā sampatsa yajñaḥ / / /	mithunam eva etat prajananam kriyate sā eṣā sampad sa yajñaḥ 	a productive union is thus effected. This is the perfection, this is the sacrifice.
['SA_GV03_sb_11_u-30']	atho api tisro'tiriktā syuḥ dvandvamaha mithunam prajananamatha yajjāyate	atha u api tisraḥ utiriktā syuḥ dvandvam aha mithunam prajananam atha yat jāyate 	Or there may be three in excess; a pair is a productive union, and what is born is
['SA_GV03_sb_11_u-31']	tattṛtīyaṃ saiṣā sampatsa yajñaḥ / / /	tat tṛtīyam sā eṣā sampad sa yajñaḥ 	the third. This is the perfection, this is the sacrifice.
['SA_GV03_sb_11_u-32']	atho api catasro'tiriktāḥ syuḥ tadyathaikaivaṃ catasrastrayo vā ime lokāstadimāneva	atha u api catasraḥ utiriktāḥ syuḥ tat yathā ekā evam catasraḥ trayaḥ vai ime lokāḥ tat imān eva 	Or there may be four in excess; as one, so four; or these worlds are three; this is these (worlds),
['SA_GV03_sb_11_u-33']	lokāṃstisṛbhirāpnoti prajāpatirvā atīmāṃlokāṃścaturthastatprajāpatimeva	lokān tisṛbhiḥ āpnoti prajāpatiḥ vai ati imān lokān caturthaḥ tat prajāpatim eva 	By the three (verses) he obtains the three worlds; the fourth (verse) is Prajapati; by the fourth he obtains Prajapati.
['SA_GV03_sb_11_u-34']	caturthyāpnoti saiṣā sampatsa yajñaḥ / / /	caturthyā āpnoti sā eṣā sampad sa yajñaḥ 	This is the perfection, namely, the sacrifice.
['SA_GV03_sb_11_u-35']	sa yaddvābhyāmūnaṃ tadūnaṃ so'yajño yatpañcabhiratiriktaṃ tadatiriktaṃ so'yajñaḥ	sa yat dvābhyām ūnam tat ūnam saḥ yajñaḥ yat pañcabhiḥ atiriktam tat atiriktam saḥ yajñaḥ 	If it is deficient by two (verses), then it is deficient, that is not a sacrifice; if it is redundant by five (verses), then it is redundant, that is not a sacrifice.
['SA_GV03_sb_11_u-36']	saiṣaiva daśatyadhi sampadeṣā viṃśatyāmeṣā sahasrāt / / /	sā eṣā eva daśati adhi sampad eṣā viṃśatyām eṣā sahasrāt 	This (sacrifice) is indeed the perfection of ten, of twenty, of a thousand.
