segmentnr	original	analyzed	translated
['SA_GE09_ram_03_u-0']	Vālmīki / Rāmāyaṇa /	vālmīki rāmāyaṇa 	Valmiki's Ramayana.
['SA_GE09_ram_03_u-1', 'SA_GE09_ram_03_u-2']	Araṇyakāṇḍa🔽praviśya tu mahāraṇyaṃ daṇḍakāraṇyam ātmavān	araṇya kāṇḍa  praviśya tu mahā araṇyam daṇḍaka araṇyam ātmavān 	The Aranyakanda🔽Having entered the great forest of Dandakaranya, the self-controlled and invincible Rama
['SA_GE09_ram_03_u-3']	dadarśa rāmo durdharṣas tāpasāśramamaṇḍalam	dadarśa rāmaḥ durdharṣaḥ tāpasa āśrama maṇḍalam 	saw a circle of hermitages of ascetics.
['SA_GE09_ram_03_u-4']	kuśacīraparikṣiptaṃ brāhmyā lakṣmyā samāvṛtam	kuśa cīra parikṣiptam brāhmyā lakṣmyā samāvṛtam 	It was surrounded by kuśa grass and bark garments, and enveloped by the glory of Brahman.
['SA_GE09_ram_03_u-5']	yathā pradīptaṃ durdharśaṃ gagane sūryamaṇḍalam	yathā pradīptam durdharśam gagane sūrya maṇḍalam 	It was shining brightly, difficult to look at, like the solar disc in the sky.
['SA_GE09_ram_03_u-6']	śaraṇyaṃ sarvabhūtānāṃ susamṛṣṭājiraṃ sadā	śaraṇyam sarva bhūtānām su samṛṣṭa ajiram sadā 	It was a refuge for all beings, its courtyard always well-swept,
['SA_GE09_ram_03_u-7']	pūjitaṃ copanṛttaṃ ca nityam apsarasāṃ gaṇaiḥ	pūjitam ca upanṛttam ca nityam apsarasām gaṇaiḥ 	always worshipped and danced to by troupes of celestial nymphs.
['SA_GE09_ram_03_u-8', 'SA_GE09_ram_03_u-9']	viśālair agniśaraṇaiḥ srugbhāṇḍair ajinaiḥ kuśaiḥ🔽samidbhis toyakalaśaiḥ phalamūlaiś ca śobhitam	viśālaiḥ agni śaraṇaiḥ sruc bhāṇḍaiḥ ajinaiḥ kuśaiḥ  samidbhiḥ toya kalaśaiḥ phala mūlaiḥ ca śobhitam 	It was adorned with spacious fire sanctuaries, sruva ladles, deerskins, kuśa grass,🔽kindling wood, water pots, fruits and roots.
['SA_GE09_ram_03_u-10']	āraṇyaiś ca mahāvṛkṣaiḥ puṇyaiḥ svāduphalair vṛtam	āraṇyaiḥ ca mahā vṛkṣaiḥ puṇyaiḥ svādu phalaiḥ vṛtam 	It was surrounded by great sacred trees with sweet fruits,
['SA_GE09_ram_03_u-11']	balihomārcitaṃ puṇyaṃ brahmaghoṣanināditam	bali homa arcitam puṇyam brahmaghoṣa nināditam 	honored with offerings and oblations, resounding with the chanting of Brahmins.
['SA_GE09_ram_03_u-12']	puṣpair vanyaiḥ parikṣiptaṃ padminyā ca sapadmayā	puṣpaiḥ vanyaiḥ parikṣiptam padminyā ca sa padmayā 	It was strewn with wild flowers and a lotus pond with lotuses,
['SA_GE09_ram_03_u-13']	phalamūlāśanair dāntaiś cīrakṛṣṇājināmbaraiḥ	phala mūla aśanaiḥ dāntaiḥ cīra kṛṣṇa ajina ambaraiḥ 	inhabited by self-controlled ascetics who lived on fruits and roots, wearing garments of bark and black antelope skin,
['SA_GE09_ram_03_u-14']	sūryavaiśvānarābhaiś ca purāṇair munibhir vṛtam	sūrya vaiśvānara ābhaiḥ ca purāṇaiḥ munibhiḥ vṛtam 	surrounded by ancient sages as radiant as the sun or fire,
['SA_GE09_ram_03_u-15']	puṇyaiś a niyatāhāraiḥ śobhitaṃ paramarṣibhiḥ	puṇyaiḥ a niyata āhāraiḥ śobhitam parama ṛṣibhiḥ 	adorned with holy great sages who ate irregularly.
['SA_GE09_ram_03_u-16']	tad brahmabhavanaprakhyaṃ brahmaghoṣanināditam	tat brahma bhavana prakhyam brahmaghoṣa nināditam 	That hermitage was like the abode of Brahma, resounding with the chants of the Vedas,
['SA_GE09_ram_03_u-17']	brahmavidbhir mahābhāgair brāhmaṇair upaśobhitam	brahma vidbhiḥ mahābhāgaiḥ brāhmaṇaiḥ upaśobhitam 	and adorned with greatly fortunate Brahmins who were knowers of Brahman.
['SA_GE09_ram_03_u-18']	tad dṛṣṭvā rāghavaḥ śrīmāṃs tāpasāśramamaṇḍalam	tat dṛṣṭvā rāghavaḥ śrīmān tāpasa āśrama maṇḍalam 	Seeing that circle of hermitages of the ascetics, the glorious Raghava,
['SA_GE09_ram_03_u-19']	abhyagacchan mahātejā vijyaṃ kṛtvā mahad dhanuḥ	abhyagacchat mahā tejāḥ vijyam kṛtvā mahat dhanuḥ 	having removed the string from his great bow, approached with great splendor.
['SA_GE09_ram_03_u-20']	divyajñānopapannās te rāmaṃ dṛṣṭvā maharṣayaḥ	divya jñāna upapannāḥ te rāmam dṛṣṭvā mahā ṛṣayaḥ 	Those great sages, endowed with divine knowledge, seeing Rama,
['SA_GE09_ram_03_u-21']	abhyagacchaṃs tadā prītā vaidehīṃ ca yaśasvinīm	abhyagacchan tadā prītāḥ vaidehīm ca yaśasvinīm 	approached with joy, and also the illustrious Vaidehi.
['SA_GE09_ram_03_u-22']	te taṃ somam ivodyantaṃ dṛṣṭvā vai dharmacāriṇaḥ	te tam somam iva udyantam dṛṣṭvā vai dharma cāriṇaḥ 	Seeing him like the rising moon, those righteous ones,
['SA_GE09_ram_03_u-23', 'SA_GE09_ram_03_u-24']	maṅgalāni prayuñjānāḥ pratyagṛhṇan dṛḍhavratāḥ🔽rūpasaṃhananaṃ lakṣmīṃ saukumāryaṃ suveṣatām	maṅgalāni prayuñjānāḥ pratyagṛhṇan dṛḍha vratāḥ  rūpa saṃhananam lakṣmīm saukumāryam su veṣa tām 	firm in their vows, received him, uttering auspicious words.🔽The forest dwellers, seeing Rama's form, strength, beauty, tenderness, and fine attire,
['SA_GE09_ram_03_u-25']	dadṛśur vismitākārā rāmasya vanavāsinaḥ	dadṛśuḥ vismita ākārāḥ rāmasya vana vāsinaḥ 	were amazed.
['SA_GE09_ram_03_u-26']	vaidehīṃ lakṣmaṇaṃ rāmaṃ netrair animiṣair iva	vaidehīm lakṣmaṇam rāmam netraiḥ animiṣaiḥ iva 	With unblinking eyes, as if, they saw Vaidehi, Lakshmana, and Rama.
['SA_GE09_ram_03_u-27']	āścaryabhūtān dadṛśuḥ sarve te vanacāriṇaḥ	āścarya bhūtān dadṛśuḥ sarve te vana cāriṇaḥ 	All those forest dwellers saw them as if they were extraordinary.
['SA_GE09_ram_03_u-28']	atrainaṃ hi mahābhāgāḥ sarvabhūtahite ratāḥ	atrā enam hi mahābhāgāḥ sarva bhūta hite ratāḥ 	Here, those greatly fortunate ones, devoted to the welfare of all beings,
['SA_GE09_ram_03_u-29']	atithiṃ parṇaśālāyāṃ rāghavaṃ saṃnyaveśayan	atithim parṇa śālāyām rāghavam saṃnyaveśayan 	received Raghava as a guest in the leaf-thatched hut.
