segmentnr	original	analyzed	translated
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including email, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-2']	Uniform title / tridaśaḍāmaratantre siddhikaalīstotra	uniform title tridaśa ḍāmara tantre siddhikaalīstotra 	Uniform Title: Tridaśadāmaratantre siddhikālīstotra
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-3']	Manuscript / NGMCP reel no / H /	manuscript 	Manuscript: NGMC reel no. H.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-4']	Notes / Data entered by the staff of Muktabodha under the supervision of Mark S /G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 	Notes entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-5']	Release / February /	relase february 	Release: February.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-6']	Publication country / India	publication country india 	Publication country: India
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-7']	cakrasya / me /raṇāt //	cakrasya mā īraṇāt 	Of the wheel.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-8']	vākyaṃ uthyaṃ cakrapūjā saṃpūrṇārthaṃdhāya / //	vākyam uthyam cakra pūjā saṃpūrṇā arthaṃdhāya 	The mantra and the worship of the wheel are for the sake of the complete meaning.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-9']	pātraṇe kapuya // svānako kāyā o svāna viya // dakṣiṇākāya // nyāsalīnaṃ //	dakṣiṇākāya nyāsa līnam 	In the vessel, the body. The body is like the self. The right body. The deposition is merged.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-10']	valivisarjjanaṃ // sūryasākṣi // śubham //	vali visarjjanam sūrya sākṣi śubham 	The dismissal of the bali. The witness of the sun. Auspicious.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-11']	p / atha rāhugraha pūjā // oṃ rāhave kālāya sarpapratyadhidaivatāya	atha rāhu graha pūjā om rāhave kālāya sarpa pratyadhidaivatāya 	Now the worship of Rahu Graha. Om to Rahu, to Kala, to the serpent deity,
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-12']	idamāsanaṃ namaḥ // puṣpaṃ namaḥ // evaṃ vākya na //	idam āsanam namaḥ puṣpam namaḥ evam 	This is the seat, salutations. Flowers, salutations. The same mantra.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-13']	ai bhrā kara ṣaḍaṃga nyāsaḥ // ai nīlasiṃhāsanāya namaḥ //	ai bhrā kara ṣaḍaṃga nyāsaḥ ai nīlasiṃhāsanāya namaḥ 	Ai Bhra Kara, the six-limbed nyasa. Ai Salutations to the blue lion seat.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-14']	dhyānaṃ //	dhyānam 	The meditation.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-15']	ai kṛṣṇāṃjanābhaṃ cārvyāṃ /gaṃ candrasūryakaradvayam /	                    	Ai The son of Simhika, who is dark like black ointment, with two hands holding the moon and sun,
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-16']	siṃhikāyāsutaḥ śāntiṃ karotu satataṃ tava //	siṃhikāyā sutaḥ śāntim karotu satatam tava 	May he always bring peace to you.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-17']	rāhugrahasūttaya dhyāna puṣpaṃ namaḥ // āvāhanādi tryayāñjali //	dhyāna puṣpam namaḥ āvāhana ādi 	The meditation on Rahu Graha, the flower, salutations. The invocation etc. with folded hands.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-18']	ai bhrā bhrī bhro saḥ dmlvrā rāhave kālāya sarpa pratyadhi	ai bhrā bhrī bhro saḥ dmlvrā rāhave kālāya sarpa pratyadhi 	ऐ भ्रा भ्री भ्रो सः द्म्ल्व्रा to Rahu, to Kala, to Serpent, to Adhi
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-19']	daivatāyatryañjali puṣpa pāpu // //	daivata āyatrī añjali puṣpa 	to the deity, three salutations, flowers, sin, etc.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-20']	p / ādityādi navagraha pūjā // triśūramudrā // agulicandana // hākujajaṃkā //	āditya ādi nava graha pūjā triśūra mudrā 	The worship of the nine planets beginning with the sun, the trident mudra, the unguent of fingers, the hakuja jamka,
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-21']	nīla kālo svāna // o se phala // rākhi cari naivyadya // svātake yāti pāna // khola	nīla kālo svāna  o se phala rākhi cari naivyadya svātake yāti pāna khola 	the blue color, the own, the fruit, the protection, the conduct, the naivedya, the drink in the own vessel, the
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-22']	siṃdhūya // hā kuyitāḍaghāta ghela sabule dīpa // lā va ta dakṣiṇā // hi rā	dīpa lā va ta dakṣiṇā hi rā 	ointment, the haku, the blow of the stick, the lamp in the vessel, the dakshina, the
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-23']	dāgadāna // jaya // ai bhrā bhrī bhro saḥ //	dāga dāna jaya ai bhrā bhrī bhro saḥ 	poison, the victory, the ai bhra bhri bhro saḥ.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-24']	stotra / //	stotra 	The hymn.
['SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-25']	ataśī puṣpasaṃkāso nīlāṃjana nilepi vā / śakti dadātu vā nityaṃ	vā dadātu vā nityam 	The one who is pale like a flower, or smeared with blue collyrium, may always grant power
