segmentnr	original	analyzed	translated
['MBkulalasastraHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBkulalasastraHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Entered by the staff of the Muktabodha Research Institute under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBkulalasastraHK-2']	Uniform title / kulālaśāstra	uniform title kulālaśāstra 	Uniform Title: Kula-shastra
['MBkulalasastraHK-3']	Manuscript / IFP/EFEO transcript	manuscript 	Manuscript: IFP.Efeo Transcript
['MBkulalasastraHK-4']	Description / This is a Tantra revealed through a certain	description this is a tantra revealed through a certain 	Description: This is a Tantra revealed through a certain
['MBkulalasastraHK-5']	Kulālaṛṣi the Potter ṛṣi / It contains a series of procedures	kulāla ṛṣi the potter ṛṣi it contains a series of procedures 	The potter sage. It contains a series of procedures
['MBkulalasastraHK-6']	vidhi commonly required in the course of ritual such as the	vidhi commonly required in the course of ritual such as the	The vidhi commonly required in the course of ritual such as the
['MBkulalasastraHK-7']	establishment of the sacrificial jar and other sacred objects	establishment of the sacrificial jar and other sacred objects 	Establishment of the sacrificial jar and other sacred objects
['MBkulalasastraHK-8']	pratiṣṭhā / purificatory rites śaucya and the like / The main	pratiṣṭhā purificatory rites śaucya and the like the main 	The main
['MBkulalasastraHK-9']	deity is śāstṛ / that is / Skanda /	deitī is śāstṛ that is skanda 	Deity is the teacher, that is, Skanda.
