segmentnr	original	analyzed	translated
['MBsatsahasrakalottaragamaHK-0', 'MBsatsahasrakalottaragamaHK-1']	Muktabodha Etext in UTF🔽MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha etext in utf muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Text in UTF-8
['MBsatsahasrakalottaragamaHK-2']	Uniform title / ṣatṣahasrakālottarāgama	uniform title 	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be downloaded for private study but not distributed without permission. The Six Thousand Verses of the Later Knowledge of Time
['MBsatsahasrakalottaragamaHK-3']	Manuscript / IFP/EFEO transcript	manuscript 	Manuscript: IFP.EFEO.107
['MBsatsahasrakalottaragamaHK-4']	Description / Copied from a MS belonging to the French Institute of Pondicherry / No / RE	description copied from a ms belonging to the french institute of pondicherry 	Description: Copied from a ms belonging to the French Institute of Pondicherry. No. Re
['MBsatsahasrakalottaragamaHK-5']	Notes / Copied from IFP/EFEO transcript /	notes copied from ifpefeo transcript 	Notes: Copied from IFP.Efeo transcript.
['MBsatsahasrakalottaragamaHK-6']	Dataentered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	data entered by the staff muktabodha under the supervision of mark s g dyczkowski 	Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['MBsatsahasrakalottaragamaHK-7']	Revision / Feb / /	revision feb 	Revision: Feb 2017.
['MBsatsahasrakalottaragamaHK-8']	Publication country / India	publication country india 	Publication country: India
['MBsatsahasrakalottaragamaHK-9']	p / 	p 	P.🔽🔽
['MBsatsahasrakalottaragamaHK-10']	hariḥ om	hariḥ om 	Hari: Om
['MBsatsahasrakalottaragamaHK-11', 'MBsatsahasrakalottaragamaHK-12', 'MBsatsahasrakalottaragamaHK-13']	kāloddharaḥ padatvājyalakṣaṇam🔽kaṭādūrdhve veṣakāde yāgamupakaṇṭhavartinaḥ /🔽dvāropadvāraracitaḥ maṇḍalaṃ vighnasūdanaḥ // //	            kaṭāt ūrdhve veṣa kāde yāgam upakaṇṭha vartinaḥ  dvāra upadvāra racitaḥ maṇḍalam vighna sūdanaḥ   /	The definition of the essence of the Kaloddhara pada🔽Above the waist, from the navel and below, located near the sacrificial ground,🔽The mandala, which is made of doors and side doors, destroys obstacles.
['MBsatsahasrakalottaragamaHK-14']	āraktaḥ kamalamūrdhve bāhyapadmāni tadbahiḥ /	āraktaḥ kamalam ūrdhve bāhya padmāni tad bahis 	Red, with a lotus on the head, the outer lotuses outside that,
['MBsatsahasrakalottaragamaHK-15']	sitānuvithī // //	ro-0 	White, with the same color as the inner lotuses.
['MBsatsahasrakalottaragamaHK-16', 'MBsatsahasrakalottaragamaHK-17']	pratyekaṃ kavacetpurā nāmnaḥ prayoge prathanayiṣu🔽vimadhyamaṃ tataḥ / asmādyummisravasthāpaṭamātu // /	pratyekam nāmnaḥ prayoge  vimadhyamam tatas 	In the case of each one, when wishing to use the mantra,🔽The middle one, then, from this, the mixed state, the mother of the cloth...
['MBsatsahasrakalottaragamaHK-18']	maratau nirūpayet / paścātvama prādipādikamatrikaṃ sphuṭamaṭaviśet /	nirūpayet 	One should determine in the heart. Afterwards, one should clearly distinguish the three, beginning with the foot, here.
['MBsatsahasrakalottaragamaHK-19']	vartamānādi kāryeṣu prayogaṃ // //	vartamāna ādi kāryeṣu prayogam 	In the case of present and future actions, the use...
['MBsatsahasrakalottaragamaHK-20']	cātra nirddiśet / ātmanepadanirddeśaḥ para	ca atra nirddiśet ātmanepada nirddeśaḥ para 	Should be indicated here. The indication of the reflexive pronoun is from the other,🔽both reflexive and non-reflexive. The seven cases...
['MBsatsahasrakalottaragamaHK-21']	smādubhayātmakaḥ / vibhaktayastathā sapta // //	smāt ubhaya ātmakaḥ vibhaktayaḥ tathā sapta 	Therefore, it is of both kinds. The seven case endings are also like that.
