segmentnr	original	analyzed	translated
['SA_GSP33_brssgo1u-0']	prathamādhyāye prathamaḥ pādaḥ /	prathama adhyāye prathamaḥ pādaḥ 	In the first chapter, the first section.
['SA_GSP33_brssgo1u-1']	atra pāde spaṣṭabrahmaliṅgayuktānāṃ vākyānāṃ vicāraḥ	atra pāde spaṣṭa brahma liṅga yuktānām vākyānām vicāraḥ 	In this section, the consideration of statements that possess clear indications of Brahman.
['SA_GSP33_brssgo1u-2']	brahmasūtraśāṅkarabhāṣyam	brahmasūtra śāṅkara bhāṣyam 	Brahma-sutra with Shankara's commentary.
['SA_GSP33_brssgo1u-3']	bhāṣyaratnaprabhāvyākhyā śrīrāmānandayatipraṇītā /	bhāṣyaratnaprabhā vyākhyā śrī rāmānandayati praṇītā 	Commented upon by the illustrious Ramananda, the son of Yati.
['SA_GSP33_brssgo1u-4']	yamiha kāruṇikaṃ śaraṇaṃ gato 'pyarisahodara āpa mahatpadam /	yam iha kāruṇikam śaraṇam gataḥ pi ari sahodaraḥ āpa mahat padam 	To whom, though a brother of the enemy, one who has taken refuge here with compassion, has attained the great state.
['SA_GSP33_brssgo1u-5', 'SA_GSP33_brssgo1u-6']	tamahamāśu hariṃ paramāśraye janakajāṅkamanantasukhākṛtim ////🔽śrīgauryā sakalārthadaṃ nijapadāmbhojena muktipradaṃ prauḍhaṃ vighnavanaṃ harantamanaghaṃ śrīḍhuṇḍhituṇḍāsinā /	tam aham āśu harim parama āśraye janaka jāṅkam ananta sukha ākṛtim  śrī gauryā sakala artha dam nija pada ambhojena mukti pradam prauḍham vighna vanam harantam anagham śrī ḍhuṇḍhi tuṇḍa asinā 	I quickly take refuge in that Hari, whose form is of infinite bliss, embraced by the daughter of Janaka.🔽I praise Shiva, the lord of Kashi, who with his own lotus feet grants all desires to Shri Gauri, who bestows liberation, who removes the dense forest of obstacles, who is sinless with the sword that cut off Dhun-dhu's head,
['SA_GSP33_brssgo1u-7']	vande carmakapālikopakapaṇairvairāgyasaukhyātparaṃ nāstīti pradiśantamantavidhuraṃ śrīkāśikeśaṃ śivam // //	vande carma kapāli kopa kapaṇaiḥ vairāgya saukhyāt param nā asti iti pradiśantam anta vidhuram śrī kāśikeśam śivam 	who teaches that there is nothing higher than the bliss of detachment, with the skull and other implements in his hand, who is devoid of the end.
['SA_GSP33_brssgo1u-8']	yatkṛpālavamātreṇa mūko bhavati paṇḍitaḥ /	yad kṛpā lava mātreṇa mūkaḥ bhavati paṇḍitaḥ 	By whose mere particle of grace, even a mute becomes learned.
['SA_GSP33_brssgo1u-9']	vedaśāstraśarīrāṃ tāṃ vāṇīṃ vīṇākarāṃ bhaje // //	veda śāstra śarīrām tām vāṇīm vīṇā karām bhaje 	I worship that speech, whose body is the Vedas and scriptures, who holds a veena in her hand.
['SA_GSP33_brssgo1u-10']	kāmākṣīdattadugdhapracurasuranutaprājyabhojyādhipūjyaśrīgaurīnāyakābhitprakaṭanaśivarāmāryalabdhātmabodhaiḥ /	                                                                                           	By those who have attained self-realization from the noble Śivarāma, who was revealed by the lord of Śrī Gaurī, who is worshipped with abundant milk given by Kāmeśvarī, and with abundant food offered by the great gods,
