segmentnr	original	analyzed	translated
['SA_T06_vasvvmsu-0']	māhāyāne traidhātukaṃ vijñaptimātraṃ vyavasthāpyate /	māhāyāne traidhātukam vijñapti mātram vyavasthāpyate 	In the Mahāyāna, the three realms are established as mere representation.
['SA_T06_vasvvmsu-1']	cittamātraṃ bho jinaputrā yad uta traidhātukam iti sūtrāt /	cittamātram bho jinaputrāḥ yat uta traidhātukam iti sūtrāt 	Sons of the Victorious Ones, this is mere mind, namely the three realms.
['SA_T06_vasvvmsu-2']	cittaṃ mano vijñānaṃ vijñaptiś ceti paryāyāḥ /	cittam manaḥ vijñānam vijñaptiḥ ca iti paryāyāḥ 	Mind, thought, consciousness, and representation are synonyms.
['SA_T06_vasvvmsu-3']	cittam atra sasaṃprayogam abhipretaṃ /	cittam atra sa saṃprayogam abhipretam 	Here, mind is intended to include associated [mental factors].
['SA_T06_vasvvmsu-4']	matram ity arthapratiṣedhārthaṃ /	matram iti artha pratiṣedha artham 	The suffix matup is used to negate the meaning.
['SA_T06_vasvvmsu-5']	vijñaptimātram evedam asadarthāvabhāsanāt /	vijñapti mātram eva idam asat artha avabhāsanāt 	This is mere representation, because unreal objects appear.
['SA_T06_vasvvmsu-6']	yadvat taimirikasyāsat keśoṇḍukādidarśanaṃ // //	yadvat taimirikasya asat keśoṇḍuka ādi darśanam 	Just as one with an eye disease sees unreal hairs, moths, etc.
['SA_T06_vasvvmsu-7']	atra codyate /	atra codyate 	Here, an objection is raised:
['SA_T06_vasvvmsu-8']	kaścid artho nāsti /	kaścid arthaḥ na asti 	There is no external object at all.
['SA_T06_vasvvmsu-9']	na deśakālaniyamaḥ saṃtānāniyamo na ca /	na deśa kāla niyamaḥ saṃtāna aniyamaḥ na ca 	There is no restriction of place and time, no restriction of continua,
['SA_T06_vasvvmsu-10']	na ca kṛtyakriyā yuktā vijñaptir yadi nārthataḥ // //	na ca kṛtya kriyā yuktā vijñaptiḥ yadi na arthataḥ 	and no functioning of action if there is no object of representation.
['SA_T06_vasvvmsu-11']	kim uktaṃ bhavati /	kim uktam bhavati 	What is meant by this?
['SA_T06_vasvvmsu-12']	yadi vinā rūpādyarthena rūpādivijñaptir utpadyate na rūpādyarthāt /	yadi vinā rūpa ādi arthena rūpa ādi vijñaptiḥ utpadyate na rūpa ādi arthāt 	If the representation of form, etc. arises without a form, etc. object, not from a form, etc. object,
['SA_T06_vasvvmsu-13']	kasmāt kvacid deśa utpadyate na sarvatra /	kasmāt kvacid deśaḥ utpadyate na sarvatra 	why does it arise in a certain place and not everywhere?
['SA_T06_vasvvmsu-14']	tatraiva ca deśe kadācid utpadyate na sarvadā /	tatra eva ca deśe kadācid utpadyate na sarvadā 	And why does it arise sometimes in that very place and not always?
['SA_T06_vasvvmsu-15']	taddeśakālapratiṣṭhitānāṃ sarveṣāṃ saṃtānāniyama utpadyate na kevalam ekasya /	tad deśa kāla pratiṣṭhitānām sarveṣām saṃtāna aniyamaḥ utpadyate na kevalam ekasya 	The representation of form, etc. arises in the continua of all who are present in that place and time, not just of one.
['SA_T06_vasvvmsu-16']	yathā taimirikāṇāṃ saṃtāne keśādyābhāso nānyeṣāṃ /	yathā taimirikāṇām saṃtāne keśa ādi ābhāsaḥ na anyeṣām 	Just as the appearance of hair, etc. in the continuum of those with eye disease is not [seen] by others.
['SA_T06_vasvvmsu-17']	kasmād yat taimirikaiḥ keśabhramarādi dṛśyate tena keśādikriyā na kriyate na ca tad anyair na kriyate /	kasmāt yat taimirikaiḥ keśa bhramara ādi dṛśyate tena keśa ādi kriyā na kriyate na ca tat anyaiḥ na kriyate 	Why is it that the hair, bees, etc. seen by those with eye disease do not perform the function of hair, etc., and that [function] is performed by [hair, etc.] seen by others?
['SA_T06_vasvvmsu-18']	yad annapānavastraviṣāyudhādi svapne dṛśyate tenānnādikriyā na kriyate na ca tad anyair na kriyate /	yat anna pāna vastra viṣa āyudha ādi svapne dṛśyate tena anna ādi kriyā na kriyate na ca tat anyaiḥ na kriyate 	The food, drink, clothes, poison, weapons, etc. seen in a dream do not perform the function of food, etc., but that [function] is performed by [food, etc.] seen by others.
['SA_T06_vasvvmsu-19']	gandharvanagareṇāsattvān nagarakriyā na kriyate na ca tad anyair na kriyate /	gandharvanagareṇa asattvāt nagara kriyā na kriyate na ca tat anyaiḥ na kriyate 	The function of a city is not performed by a gandharva city because of its non-existence, but that [function] is performed by [a city] seen by others.
['SA_T06_vasvvmsu-20']	tasmād asadabhāvāvabhāsane deśakālaniyamaḥ saṃtānāniyamaḥ kṛtyakriyā ca na yujyate /	tasmāt asat abhāva avabhāsane deśa kāla niyamaḥ saṃtāna aniyamaḥ kṛtya kriyā ca na yujyate 	Therefore, the restriction of place and time, the lack of restriction of continua, and the performance of functions are not tenable in the appearance of non-existent things.
['SA_T06_vasvvmsu-21']	na khalu na yujyate / yasmāt /	na khalu na yujyate yasmāt 	But it is not untenable. Because:
['SA_T06_vasvvmsu-22']	deśādiniyamaḥ siddhaḥ svapnavat	deśa ādi niyamaḥ siddhaḥ svapna vat 	The restriction of place, etc. is established, like in a dream.
['SA_T06_vasvvmsu-23']	svapna iva svapnavat /	svapnaḥ iva svapnavat 	Like in a dream, like in a dream.
['SA_T06_vasvvmsu-24', 'SA_T06_vasvvmsu-25']	kathaṃ tāvat /🔽svapne vināpy arthena kvacid eva deśe kiṃcid bhramarārāmastrīpurūṣādikaṃ dṛśyate na sarvatra /	katham tāvat  svapne vinā api arthena kvacid eva deśe kiṃcid bhramara ārāma strī purūṣa ādikam dṛśyate na sarvatra 	How is it so?🔽In a dream, somewhere a certain thing like a bee, a pleasure garden, a woman, a man, etc. is seen even without an object, not everywhere.
['SA_T06_vasvvmsu-26']	tatraiva ca deśe kadācid dṛśyate na sarvakālam iti siddho vināpy arthena deśakālaniyamaḥ /	tatra eva ca deśe kadācid dṛśyate na sarvakālam iti siddhaḥ vinā api arthena deśa kāla niyamaḥ 	And that [thing] is seen only in that very place, not at all times. Thus, the restriction of place and time is established even without an object.
['SA_T06_vasvvmsu-27']	pretavat punaḥ /	preta vat punar 	Again, like ghosts.
['SA_T06_vasvvmsu-28']	saṃtānāniyamaḥ	saṃtāna aniyamaḥ 	The non-restriction of continua
['SA_T06_vasvvmsu-29']	siddha iti vartate /	siddhaḥ iti vartate 	is established.
['SA_T06_vasvvmsu-30']	pretānām iva pretavat /	pretānām iva preta vat 	Like ghosts, it is like ghosts.
['SA_T06_vasvvmsu-31']	kathaṃ siddhaḥ samaṃ /	katham siddhaḥ samam 	How is it established equally?
['SA_T06_vasvvmsu-32']	sarvaiḥ pūyanadyādidarśane // //	sarvaiḥ pūya nadī ādi darśane 	When all see a river full of pus, etc.
['SA_T06_vasvvmsu-33']	pūyapūrṇā nadī pūyanadī /	pūya pūrṇā nadī pūya nadī 	A river full of pus is a pus river.
['SA_T06_vasvvmsu-34']	ghṛtaghaṭavat /	ghṛta ghaṭa vat 	Like a pot full of ghee.
['SA_T06_vasvvmsu-35']	tulyakarmavipākāvasthā hi pretāḥ sarve 'pi pūyapūrṇāṃ nadīṃ paśyanti naika eva /	tulya karma vipāka avasthāḥ hi pretāḥ sarve pi pūya pūrṇām nadīm paśyanti na eke eva 	For ghosts, who are in a state of equal ripening of karma, all see a river full of pus, not just one.
['SA_T06_vasvvmsu-36']	yathā pūyapūrṇām evaṃ mūtrapurīṣādipūrṇāṃ daṇḍāsidharaiś ca puruṣair adhiṣṭhitām ity ādigrahaṇena /	yathā pūya pūrṇām evam mūtra purīṣa ādi pūrṇām daṇḍa asi dharaiḥ ca puruṣaiḥ adhiṣṭhitām iti ādi grahaṇena 	Just as with a river full of pus, so also with one full of urine, feces, etc., and guarded by men with sticks and swords. By the word etc.,
['SA_T06_vasvvmsu-37']	evaṃ saṃtānāniyamo vijñaptinām asaty apy arthe siddhaḥ //	evam saṃtāna aniyamaḥ vijñaptinām asati api arthe siddhaḥ 	Thus, the non-restriction of continua of representations is established even without an external object.
['SA_T06_vasvvmsu-38']	svapnopaghātavat kṛtyakriyā	svapna upaghāta vat kṛtya kriyā 	The performance of actions is established like a dream injury.
['SA_T06_vasvvmsu-39']	siddha iti veditavyaṃ /	siddhaḥ iti veditavyam 	It should be understood.
['SA_T06_vasvvmsu-40']	yathā svapne dvayasamāpattim antareṇa śukravisargalakṣaṇaḥ svapnopaghātaḥ /	yathā svapne dvaya samāpattim antareṇa śukra visarga lakṣaṇaḥ svapna upaghātaḥ 	Just as in a dream, a dream injury characterized by the emission of semen occurs without the coming together of two,
['SA_T06_vasvvmsu-41']	evaṃ tāvad anyānyair dṛṣṭāntair deśakālaniyamādicatuṣṭayaṃ siddhaṃ /	evam tāvat anya anyaiḥ dṛṣṭāntaiḥ deśa kāla niyama ādi catuṣṭayam siddham 	Thus, the four, beginning with restriction of place and time, are established by other examples.
['SA_T06_vasvvmsu-42']	narakavat punaḥ /	naraka vat punar 	Again, like hell beings,
['SA_T06_vasvvmsu-43']	sarvaṃ	sarvam 	all
['SA_T06_vasvvmsu-44']	siddham iti veditavyaṃ /	siddham iti veditavyam 	should be understood as established.
['SA_T06_vasvvmsu-45']	narakeṣv iva narakavat /	narakeṣu iva naraka vat 	Like in the hells, it is like hell beings.
['SA_T06_vasvvmsu-46']	kathaṃ siddhaṃ /	katham siddham 	How is it established?
['SA_T06_vasvvmsu-47', 'SA_T06_vasvvmsu-48']	narakapālādidarśane taiś ca bādhane // //🔽yathā hi narakeṣu nārakāṇāṃ narakapālādidarśanaṃ deśakālaniyamena siddhaṃ /	naraka pāla ādi darśane taiḥ ca bādhane  / yathā hi narakeṣu nārakāṇām naraka pāla ādi darśanam deśa kāla niyamena siddham 	And in the appearance of the wardens of hell, etc., and in being tormented by them.
['SA_T06_vasvvmsu-49']	śvavāyasāyasaparvatādyāgamanagamanadarśanaṃ cety ādigrahaṇena /	śva vāyasa āyasa parvata ādi āgamana gamana darśanam ca iti ādi grahaṇena 	Just as the appearance of the wardens of hell, etc., to the beings in hell, and the coming and going of dogs, crows, and iron mountains, etc., are established by time and place. The word etc. includes all of them.
['SA_T06_vasvvmsu-50']	sarveṣāṃ ca naikasyaiva taiś ca tadbādhanaṃ siddham asatsv api narakapālādiṣu samānasvakarmavipākādhipatyāt /	sarveṣām ca na ekasya eva taiḥ ca tat bādhanam siddham asatsu api naraka pāla ādiṣu samāna sva karma vipāka ādhipatyāt 	And the tormenting of them by those [wardens, etc.] is established, even when the wardens of hell, etc. do not exist, because of the power of the ripening of their own karma.
['SA_T06_vasvvmsu-51']	tathānyatrāpi sarvam etad deśakālaniyamādicatuṣtayaṃ siddham iti veditavyaṃ //	tathā anyatra api sarvam etat deśa kāla niyama ādi catuṣtayam siddham iti veditavyam 	In the same way, it should be understood that all of these four, beginning with the restriction of time and place, are established elsewhere as well.
['SA_T06_vasvvmsu-52']	kiṃ punaḥ kāraṇaṃ narakapālās te ca śvāno vāyasāś ca sattvā neṣyante /	kim punar kāraṇam naraka pālāḥ te ca śvānaḥ vāyasāḥ ca sattvāḥ na iṣyante 	What is the reason that the wardens of hell, those dogs and crows are not accepted as beings?
['SA_T06_vasvvmsu-53']	ayogāt /	a yogāt 	Because it is not appropriate.
['SA_T06_vasvvmsu-54']	na hi te nārakā yujyante /	na hi te nārakāḥ yujyante 	They are not appropriate as hell beings.
['SA_T06_vasvvmsu-55', 'SA_T06_vasvvmsu-56']	tathaiva tadduḥkhāpratisaṃvedanāt /🔽parasparaṃ yātayatām ime nārakā ime narakapālā iti vyavasthā na syāt /	tathā eva tad duḥkha apratisaṃvedanāt  parasparam yātayatām ime nārakāḥ ime naraka pālāḥ iti vyavasthā na syāt 	Because they do not experience that suffering in the same way.🔽And there would be no distinction between those who torment each other, saying These are hell beings, these are the wardens of hell.
['SA_T06_vasvvmsu-57']	tulyākṛtipramāṇabalānāṃ ca parasparaṃ yātayatāṃ na tathā bhayaṃ syāt /	tulya ākṛti pramāṇa balānām ca parasparam yātayatām na tathā bhayam syāt 	And for those who torment each other with the same appearance, size, and strength, there would not be such fear.
['SA_T06_vasvvmsu-58']	dāhaduḥkhaṃ ca pradīptāyām ayomayyāṃ bhūmāv asahamānāḥ kathaṃ tatra parān yātayeyuḥ /	dāha duḥkham ca pradīptāyām ayaḥ mayyām bhūmau a sahamānāḥ katham tatra parān yātayeyuḥ 	And how could they, unable to endure the burning pain on the blazing iron ground, torment others there?
['SA_T06_vasvvmsu-59']	anārakāṇāṃ vā narake kutaḥ saṃbhavaḥ /	anārakāṇām vā narake kutas saṃbhavaḥ 	Or how could those not in hell be born in hell?
['SA_T06_vasvvmsu-60']	kathaṃ tāvat tiraścāṃ svargasaṃbhavaḥ /	katham tāvat tiraścām svarga saṃbhavaḥ 	How, then, is the birth of animals in heaven?
['SA_T06_vasvvmsu-61']	evaṃ narakeṣu tiryakpretaviśeṣāṇāṃ narakapālādīnāṃ saṃbhavaḥ syāt /	evam narakeṣu tiryak preta viśeṣāṇām naraka pāla ādīnām saṃbhavaḥ syāt 	In the same way, the birth of animals, ghosts, and specific hell beings, such as the hell guardians, would occur in hells.
['SA_T06_vasvvmsu-62']	tiraścāṃ saṃbhavaḥ svarge yathā na narake tathā /	tiraścām saṃbhavaḥ svarge yathā na narake tathā 	Just as there is birth of animals in heaven, not so in hell.
['SA_T06_vasvvmsu-63']	na pretānāṃ yatas tajjaṃ duḥkhaṃ nānubhavanti te // //	na pretānām yatas tad jam duḥkham na anubhavanti te 	Not so for ghosts, because they do not experience the suffering born from that.
['SA_T06_vasvvmsu-64']	ye hi tiryañcaḥ svarge saṃbhavanti te tadbhājanalokasukhasaṃvartanīyena karmaṇā tatra saṃbhūtās tajjaṃ sukhaṃ pratyanubhavanti /	ye hi tiryañcaḥ svarge saṃbhavanti te tad bhājana loka sukha saṃvartanīyena karmaṇā tatra saṃbhūtāḥ tad jam sukham pratyanubhavanti 	For those animals that are born in heaven, by the karma that brings about the happiness of that world, they are born there and experience the happiness born from that.
['SA_T06_vasvvmsu-65']	na caiva narakapālādayo nārakaṃ duḥkhaṃ pratyanubhavanti /	na ca eva naraka pāla ādayaḥ nārakam duḥkham pratyanubhavanti 	But the hell guardians and others do not experience the suffering of hell.
['SA_T06_vasvvmsu-66']	tasmān na tiraścāṃ saṃbhavo yukto nāpi pretānāṃ //	tasmāt na tiraścām saṃbhavaḥ yuktaḥ na api pretānām 	Therefore, the birth of animals is not appropriate, nor of ghosts.
['SA_T06_vasvvmsu-67']	teṣāṃ tarhi 	teṣām tarhi 	Then for those
['SA_T06_vasvvmsu-68']	nārakāṇāṃ karmabhis tatra bhūtaviśeṣāḥ saṃbhavanti varṇākṛtipramāṇabalaviśiṣṭā ye narakapālādisaṃjñāṃ pratilabhante /	nārakāṇām karmabhiḥ tatra bhūta viśeṣāḥ saṃbhavanti varṇa ākṛti pramāṇa bala viśiṣṭāḥ ye naraka pāla ādi saṃjñām pratilabhante 	by the karma of the hell beings, specific elements are born there, distinguished by color, shape, size, and strength, which obtain the designation of hell guardians and so on.
['SA_T06_vasvvmsu-69']	tathā ca pariṇamanti /	tathā ca pariṇamanti 	And they transform in that way.
['SA_T06_vasvvmsu-70']	yad dvidhāṃ hastavikṣepādikriyāṃ kurvanto dṛśyante bhayotpādanārthaṃ /	yat dvidhām hasta vikṣepa ādi kriyām kurvantaḥ dṛśyante bhaya utpādana artham 	And it is seen that they perform actions of two kinds, such as shaking their hands, in order to generate fear.
['SA_T06_vasvvmsu-71']	yathā meṣākṛtayaḥ parvatā āgacchanto gacchanto 'yaḥśālmalīvane ca kaṇṭakā adhomukhībhavanta ūrddhvamukhībhavantaś ceti /	yathā meṣa ākṛtayaḥ parvatāḥ āgacchantaḥ gacchantaḥ yaḥ śālmalī vane ca kaṇṭakāḥ adhas mukhībhavantaḥ ūrddhva mukhībhavantaḥ ca iti 	For example, like mountains shaped like sheep that come and go, and like thorns in an iron shalmali forest that turn downward and upward.
['SA_T06_vasvvmsu-72']	na te na saṃbhavanty eva /	na te na saṃbhavanti eva 	They do not exist at all.
['SA_T06_vasvvmsu-73']	yadi tatkarmabhis tatra bhūtānāṃ saṃbhavas tathā /	yadi tad karmabhiḥ tatra bhūtānām saṃbhavaḥ tathā 	If the existence of the elements there by those actions is accepted,
['SA_T06_vasvvmsu-74']	iṣyate pariṇāmaś ca kiṃ vijñānasya neṣyate // //	iṣyate pariṇāmaḥ ca kim vijñānasya na iṣyate  /	and their transformation, why is the transformation of consciousness not accepted?
['SA_T06_vasvvmsu-75']	vijñānasyaiva tatkarmabhis tathā pariṇāmaḥ kasmān neṣyate kiṃ punar bhūtāni kalpyante //	vijñānasya eva tad karmabhiḥ tathā pariṇāmaḥ kasmāt na iṣyate kim punar bhūtāni kalpyante 	Why is the transformation of consciousness itself by those actions not accepted? Why are the elements imagined again?
