segmentnr	original	analyzed	translated
['SA_T10_subhrk_u-0']	I / Puṇyaprotsāhanakathā	i puṇya protsāhana kathā 	I. The Chapter on Encouraging Merit
['SA_T10_subhrk_u-1']	mānuṣyaṃ samavāpya duṣkaraśatair labdhvā durāpaṃ kṣaṇaṃ	mānuṣyam samavāpya duṣkara śataiḥ labdhvā durāpam kṣaṇam 	Having attained human birth through hundreds of difficult deeds, having obtained the rare moment,
['SA_T10_subhrk_u-2']	mṛtyau niṣpratikāradāruṇatare nityaṃ puraḥsthāyini /	mṛtyau niṣpratikāra dāruṇatare nityam puras sthāyini 	When death, the extremely unbearable and irremediable one, is always present before them,
['SA_T10_subhrk_u-3']	pātheyaṃ damadānasaṃyamamayaṃ yair na prabhūtaṃ kṛtaṃ	pātheyam dama dāna saṃyama mayam yaiḥ na prabhūtam kṛtam 	Those who have not made abundant provisions of self-control, generosity, and restraint,
['SA_T10_subhrk_u-4']	saṃsārogramaruprapātapatitāḥ prāpsyanti duḥkhāni te // //	saṃsāra ugra maru prapāta patitāḥ prāpsyanti duḥkhāni te 	Falling into the great desert of saṃsāra, will experience suffering.
['SA_T10_subhrk_u-5']	mānuṣyaṃ durlabhaṃ prāpya vidyutsaṃpātacañcalam /	mānuṣyam durlabham prāpya vidyut saṃpāta cañcalam 	Having attained human birth, which is as fleeting as a flash of lightning,
['SA_T10_subhrk_u-6']	bhavakṣaye matiḥ kāryā bhavopakaraṇeṣu vā // //	bhava kṣaye matiḥ kāryā bhava upakaraṇeṣu vā 	One should set one's mind on the destruction of existence, or on the means for existence.
['SA_T10_subhrk_u-7']	manuṣyatvaṃ samāsādya vidyujjvālormicañcalam /	manuṣya tvam samāsādya vidyut jvālā ūrmi cañcalam 	Having attained human birth, which is as unsteady as a lightning flash or a wave,
['SA_T10_subhrk_u-8']	puṇyam evātra kurvīta yataś cintāmaṇir nṛṇām // //	puṇyam eva atra kurvīta yatas cintāmaṇiḥ nṛṇām 	One should perform meritorious deeds here, since merit is the wish-fulfilling gem for humans.
['SA_T10_subhrk_u-9']	yasyānubhāvān mānuṣyaṃ prāptaṃ bhūyo 'pi sāṃpratam /	yasya anubhāvāt mānuṣyam prāptam bhūyas sāṃpratam 	By whose power human birth has been attained again in the present time,
['SA_T10_subhrk_u-10']	puṇyaṃ tad vardhyasveha yasmād dhetuḥ sukhasya te // //	puṇyam tat vardhyasva iha yasmāt hetuḥ sukhasya te 	Increase that merit here, since it is the cause of your happiness.
['SA_T10_subhrk_u-11']	mānuṣyaṃ yadupāśrayeṇa bhavatā labdhaṃ punaḥ sāṃprataṃ	mānuṣyam yad upāśrayeṇa bhavatā labdham punar sāṃpratam 	Having attained human birth again through which you have obtained
['SA_T10_subhrk_u-12']	rūpaudāryakulonnatiprabhṛtibhir yuktaṃ vicitrair guṇaiḥ /	rūpa audārya kula unnati prabhṛtibhiḥ yuktam vicitraiḥ guṇaiḥ 	Endowed with various qualities such as beauty, generosity, high family, and so on,
['SA_T10_subhrk_u-13']	tat puṇyaṃ suhṛd eka eva jagatāṃ bandhuś ca janmāntare	tat puṇyam suhṛd ekaḥ eva jagatām bandhuḥ ca janmāntare 	That merit, O friend, is the sole friend of the world in another birth.
['SA_T10_subhrk_u-14']	tasmāt tūrṇam idaṃ kuru tvam asakṛt sarvārthasaṃpatkaram // //	tasmāt tūrṇam idam kuru tvam asakṛt sarva artha saṃpad karam 	Therefore, quickly do this again and again, which brings about the attainment of all goals.
['SA_T10_subhrk_u-15']	lakṣmīniketaṃ yadupāśrayeṇa prāpto 'si lokābhimataṃ prabhutvam /	lakṣmīniketam yad upāśrayeṇa prāptaḥ si loka abhimatam prabhu tvam 	By resorting to which, you have attained lordship, desired by the world, the abode of Lakshmi.
['SA_T10_subhrk_u-16']	tāny eva puṇyāni vivardhayethā na karṣaṇīyo hy upakāripakṣaḥ // //	tāni eva puṇyāni vivardhayethāḥ na karṣaṇīyaḥ hi upakāri pakṣaḥ 	You should increase those very merits; for the side of benefactors should not be diminished.
['SA_T10_subhrk_u-17']	viramata pāpataḥ kuruta puṇyam udārataraṃ	viramata pāpataḥ kuruta puṇyam udārataram 	Cease from evil, perform abundant merit,
['SA_T10_subhrk_u-18']	damayata durdamaṃ viṣayalolamanasturagam /	damayata durdamam viṣaya lola manaḥ turagam 	tame the unruly horse of the mind wandering after sensual objects,
['SA_T10_subhrk_u-19']	bhavata munīndravat parahitābhiratāḥ satataṃ	bhavata muni indra vat para hita abhiratāḥ satatam 	always be devoted to the welfare of others like the great sages,
['SA_T10_subhrk_u-20']	daśati na yāvad eva maraṇāhir asahyaviṣaḥ // //	daśati na yāvat eva maraṇāhiḥ asahya viṣaḥ 	before the unbearable-venomous serpent of death strikes.
['SA_T10_subhrk_u-21']	iti puṇyaprotsāhanakathā //	iti puṇya protsāhana kathā 	Thus ends the story of encouragement in merit.
['SA_T10_subhrk_u-22']	II / Dharmaśravaṇaprotsāhanakathā	ii dharma śravaṇa protsāhana kathā 	II. The Story of Encouragement in Listening to the Dharma
['SA_T10_subhrk_u-23']	jalanidhikūrmakanṭhayugarandhrasamāgamavat	jalanidhi kūrma kanṭha yuga randhra samāgama vat 	Like the meeting of the hole in the neck of a tortoise with the hole in the yoke of the ocean,
['SA_T10_subhrk_u-24']	kṣaṇam anavāpyam adbhutam imaṃ samavetya calam /	kṣaṇam an avāpyam adbhutam imam samavetya calam 	having assembled this fleeting moment, difficult to obtain,
['SA_T10_subhrk_u-25']	praśamapuraikavartma vinipātabhayāpaharaṃ	praśama pura eka vartma vinipāta bhaya apaharam 	the sole path to the city of peace, removing the fear of downfall,
['SA_T10_subhrk_u-26']	śṛṇuta sudurlabhaṃ kṣaṇam apīha muner vacanam // //	śṛṇuta su durlabham kṣaṇam api iha muneḥ vacanam 	listen to the sage's words, which are extremely rare even for a moment here.
['SA_T10_subhrk_u-27']	yad durlabham kalpaśatair anekair mānuṣyam aṣṭākṣaṇadoṣamuktam /	yat durlabham kalpa śataiḥ anekaiḥ mānuṣyam aṣṭa akṣaṇa doṣa muktam 	Human birth, which is difficult to obtain even in many hundreds of eons, free from the faults of the eight inopportune states,
['SA_T10_subhrk_u-28']	tat sāṃprataṃ prāptam ato bhavadbhiḥ kāryo hi dharmaśravaṇāya yatnaḥ // //	tat sāṃpratam prāptam atas bhavadbhiḥ kāryaḥ hi dharma śravaṇāya yatnaḥ 	has now been attained by you. Therefore, you should strive to listen to the Dharma.
['SA_T10_subhrk_u-29']	pallavāgrajalabinducañcale kleśajālapariveṣṭite bhave /	pallava agra jala bindu cañcale kleśa jāla pariveṣṭite bhave 	 On the fleeting water drops at the tip of a leaf, in existence entangled in the net of afflictions,
['SA_T10_subhrk_u-30', 'SA_T10_subhrk_u-31']	yo na cintayati karmasatpatham tasya janma bhavatīha niṣphalam // //🔽na narakagataiḥ pretais tiryaggatair vikalendriyair	yaḥ na cintayati karma sat patham tasya janma bhavati iha niṣphalam  na naraka gataiḥ pretaiḥ tiryaggataiḥ vikala indriyaiḥ 	if one does not contemplate the right path of action, then one's birth in this world is fruitless.🔽 Not by those in hell, not by pretas, not by those born as animals, not by those with impaired faculties,
['SA_T10_subhrk_u-32', 'SA_T10_subhrk_u-33']	amaragurubhiḥ pratyantasthaiḥ kudṛkkaravikṣataiḥ /🔽munisavitari prajñālokena cānudite jine	amara gurubhiḥ pratyanta sthaiḥ kudṛkkara vikṣataiḥ  muni savitari prajñā lokena ca anudite jine 	not by those who are far away, not by those whose eyes are wounded by evil deeds,🔽not by those who are not born in the land where the Victor's teachings have spread,🔽not by those who are not born in a time when the Victor shines,
['SA_T10_subhrk_u-34']	sanaravibudhaiḥ śakyaṃ pātuṃ munīndravacomṛtam // //	sa nara vibudhaiḥ śakyam pātum muni indra vacaḥ mṛtam 	not by those who are not born in a time when the Sage's teachings are flourishing, can the nectar-like words of the Lord of Sages be imbibed by humans and gods.
['SA_T10_subhrk_u-35']	tasmāt kukāryam vyapahāya sarvaṃ matvā svakāryaṃ paramāryadharmam /	tasmāt kukāryam vyapahāya sarvam matvā sva kāryam parama ārya dharmam 	 Therefore, having abandoned all evil deeds, considering one's own highest duty to be the noble Dharma,
['SA_T10_subhrk_u-36']	śrotavya eva prayatena dharmo yasmād ataḥ sarvaguṇā bhavanti // //	śrotavyaḥ eva prayatena dharmaḥ yasmāt atas sarva guṇāḥ bhavanti 	the Dharma should be listened to with effort, since from that all good qualities arise.
['SA_T10_subhrk_u-37']	maunīndraṃ vākyaratnam janayati sudhiyām etad ādau pramodaṃ	maunīndram vākya ratnam janayati sudhiyām etat ādau pramodam 	 This [verse] generates at the beginning delight in the wise, the jewel-like speech of the Lord of Sages,
['SA_T10_subhrk_u-38']	śrotrāpāte tataś ca prabalagurughanadhvāntavṛndaṃ nihanti /	śrotra āpāte tatas ca prabala guru ghana dhvānta vṛndam nihanti 	And then destroys the multitude of thick, heavy, and dense darkness that is within the range of hearing,
['SA_T10_subhrk_u-39']	cintādhyānāvasāne sphuṭayati sakalam janmacakraprabandhaṃ	cintā dhyāna avasāne sphuṭayati sakalam janma cakra prabandham 	At the end of meditation and contemplation, it clearly reveals the entire series of the cycle of births,
['SA_T10_subhrk_u-40']	niḥśeṣātaṅkapaṅktiṃ vighaṭayati sadā sarvasaṃpannidhānam // //	niḥśeṣa ātaṅka paṅktim vighaṭayati sadā sarva saṃpad nidhānam 	And always destroys the entire multitude of fears and is the abode of all accomplishments.
['SA_T10_subhrk_u-41']	harati tīvrabhavaprabhavāpadaṃ diśati nirvṛtisaukhyam anuttaram /	harati tīvra bhava prabhava āpadam diśati nirvṛti saukhyam anuttaram 	It removes the danger arising from intense worldly existence and bestows the unsurpassed happiness of nirvana.
['SA_T10_subhrk_u-42']	tad idam evam avetya muner vacaḥ śṛṇuta saṃprati nirmalamānasāḥ // //	tat idam evam avetya muneḥ vacaḥ śṛṇuta saṃprati nirmala mānasāḥ 	Having understood this to be so, the words of the Sage, now listen with pure minds.
['SA_T10_subhrk_u-43']	iti dharmaśravanaprotsāhanakathā //	iti dharma śravana protsāhana kathā 	Thus ends the discourse on encouraging listening to the Dharma.
['SA_T10_subhrk_u-44']	III / Durlabhamanuṣyakatha	durlabha manuṣya katha 	III. Discourse on the difficulty of obtaining a human birth
['SA_T10_subhrk_u-45']	yat prāpya janmajaladher api yānti pāram āropayanti śivam uttamabodhibījam /	yat prāpya janma jaladheḥ api yānti pāram āropayanti śivam uttama bodhi bījam 	Having obtained which, one reaches the other shore of the ocean of births, and plants the supreme seed of enlightenment,
