segmentnr	original	analyzed	translated
['SA_GSP34_patyog_u-0']	atha yogānuśāsanam // / //	atha yoga anuśāsanam 	Now, the teaching of yoga.
['SA_GSP34_patyog_u-1', 'SA_GSP34_patyog_u-2']	yogaś cittavṛttinirodhaḥ // / //🔽tadā draṣṭuḥ svarūpe 'vasthānam // / //	         tadā draṣṭuḥ svarūpe vasthānam 	Yoga is the cessation of the modifications of the mind.🔽Then, the seer abides in its own nature.
['SA_GSP34_patyog_u-3']	vṛttisārūpyam itaratra // / //	vṛtti sārūpyam itaratra 	In the other case, there is conformity with the modifications.
['SA_GSP34_patyog_u-4', 'SA_GSP34_patyog_u-5']	vṛttayaḥ pañcatayyaḥ kliṣṭākliṣṭāḥ // / //🔽pramāṇaviparyayavikalpanidrāsmṛtayaḥ // / //	vṛttayaḥ pañcatayyaḥ kliṣṭa akliṣṭāḥ  pramāṇa viparyaya vikalpa nidrā smṛtayaḥ 	The modifications are fivefold, afflicted and unafflicted.🔽Perception, error, imagination, sleep, and memory.
['SA_GSP34_patyog_u-6']	pratyakṣānumānāgamāḥ pramāṇāni // / //	pratyakṣa anumāna āgamāḥ pramāṇāni 	Perception, inference, and verbal testimony are the means of valid knowledge.
['SA_GSP34_patyog_u-7', 'SA_GSP34_patyog_u-8']	viparyayo mithyājñānam atadrūpapratiṣṭham // / //🔽śabdajñānānupātī vastuśūnyo vikalpaḥ // / //	viparyayaḥ mithyājñānam a tad rūpa pratiṣṭham  śabda jñāna anupātī vastu śūnyaḥ vikalpaḥ 	Error is false knowledge, which is not established in that form.🔽Imagination is that which follows after words and knowledge, and is devoid of an object.
['SA_GSP34_patyog_u-9']	abhāvapratyayālambanā vṛttir nidrā // / //	          	Sleep is a modification that has non-existence as its object.
['SA_GSP34_patyog_u-10']	anubhūtaviṣayāsaṃpramoṣaḥ smṛtiḥ // / //	anubhūta viṣaya asaṃpramoṣaḥ smṛtiḥ 	Memory is the non-forgetting of an experienced object.
['SA_GSP34_patyog_u-11']	abhyāsavairāgyābhyāṃ tannirodhaḥ // / //	abhyāsa vairāgyābhyām tad nirodhaḥ 	Its cessation is by practice and non-attachment.
['SA_GSP34_patyog_u-12']	tatra sthitau yatno 'bhyāsaḥ // / //	tatra sthitau yatnaḥ bhyāsaḥ 	Practice is the effort to remain in that state.
['SA_GSP34_patyog_u-13']	sa tu dīrghakālanairantaryasatkārāsevito dṛḍhabhūmiḥ // / //	sa tu dīrgha kāla nairantarya satkāra āsevitaḥ dṛḍha bhūmiḥ 	But it is firmly established by being practiced for a long time, without interruption, and with devotion.
['SA_GSP34_patyog_u-14']	dṛṣṭānuśravikaviṣayavitṛṣṇasya vaśīkārasaṃjñā vairāgyam // / //	dṛṣṭa ānuśravika viṣaya vitṛṣṇasya vaśīkāra saṃjñā vairāgyam 	Non-attachment is the conception of mastery in one who is free from craving for seen and heard objects.
['SA_GSP34_patyog_u-15']	tat paraṃ puruṣakhyāter guṇavaitṛṣṇyam // / //	tat param puruṣa khyāteḥ guṇa vaitṛṣṇyam 	That is the highest non-attachment to the qualities, from the knowledge of the supreme Self.
['SA_GSP34_patyog_u-16']	vitarkavicārānandāsmitārūpānugamāt saṃprajñātaḥ // / //	vitarka vicāra ānanda asmitā rūpa anugamāt saṃprajñātaḥ 	The one with perception is so called because it is accompanied by the forms of reflection, investigation, joy, and bliss.
['SA_GSP34_patyog_u-17']	virāmapratyayābhyāsapūrvaḥ saṃskāraśeṣo 'nyaḥ // / //	virāma pratyaya abhyāsa pūrvaḥ saṃskāra śeṣaḥ nyaḥ 	The other is preceded by the practice of the notion of cessation, and is accompanied by the impressions.
['SA_GSP34_patyog_u-18']	bhavapratyayo videhaprakṛtilayānām // / //	bhava pratyayaḥ videha prakṛti layānām 	The cause of existence for those who have attained the nature of the formless realm is...
