segmentnr	original	analyzed	translated
['SA_XX_acatstvu-0']	Css 	css 	cattāri sotāpattiyaṅgāni |🔽
['SA_XX_acatstvu-1']	Niraupamyastava	niraupamyaḥ tava 	The praise of the incomparable
['SA_XX_acatstvu-2']	kaṃ bhūtabhautikasadṛśaṃ sarvarūpacitrāṅgaṃsamuditaṃ kāyaṃ pratilabhate //	kam bhūta bhautika sadṛśam sarva rūpa citra aṅgam samuditam kāyam pratilabhate 	He obtains a body whose various limbs are like all forms, like the elements and their products.
['SA_XX_acatstvu-3']	sa sarvabuddhakṣetraparṣanṃaṇḍalānugataḥ kāyo dharmasvabhāvagatiṃgatatvān manomaya ity ucyate /	sa sarva buddhakṣetra parṣad naṇḍala anugataḥ kāyaḥ dharma svabhāva gatiṃgata tvāt manaḥ mayaḥ iti ucyate 	That body, which pervades the maṇḍalas of assemblies in all buddha-fields, is called made of mind because it has attained the nature of the dharmas.
['SA_XX_acatstvu-4']	yadā cittaṃ manaś cāpi vijñānaṃ na pravartate /	yadā cittam manaḥ ca api vijñānam na pravartate 	When mind, thought, and consciousness do not operate,
['SA_XX_acatstvu-5']	tadā manomayaṃ kāyaṃ labhate buddhabhūmiṃ ca //	tadā manaḥ mayam kāyam labhate buddha bhūmim ca 	then one obtains a body made of mind and the stage of a buddha.
['SA_XX_acatstvu-6']	iti vacanāt /	iti vacanāt 	Thus it is said.
['SA_XX_acatstvu-7']	niraupamyo bhagavāṃs /	niraupamyaḥ bhagavān 	The Blessed One is incomparable.
['SA_XX_acatstvu-8']	tathā sa sarvaśaś cittamanovijñānavikalpasaṃjñāpagato 'navagṛhīta ākāśasamo 'bhyavakāśaprakṛtito 'vatīrṇaś cānutpattikadharmakṣāntiprāpta ity ucyate /	tathā sa sarvaśas citta manaḥ vijñāna vikalpa saṃjñā apagataḥ nava gṛhītaḥ ākāśa samaḥ bhyavakāśa prakṛtitaḥ vatīrṇaḥ ca anutpattikadharmakṣānti prāptaḥ iti ucyate 	Thus, having completely transcended the concepts of mind, thought, consciousness, and discrimination, being ungraspable like space, having entered the natural state, he is said to have attained the acceptance of the non-arising of dharmas.
['SA_XX_acatstvu-9']	tatra bhavanto jinaputrāḥ evaṃ kṣāntisamanvāgato bodhisattvaḥ sahapratilambhād acalāyā	tatra bhavantaḥ jinaputrāḥ evam kṣānti samanvāgataḥ bodhisattvaḥ saha pratilambhāt acalāyāḥ 	There, O sons of the Victorious Ones, the bodhisattva who is endowed with such acceptance, upon attaining the immovable
