segmentnr	original	analyzed	translated
['SA_GK16_rajkmimu-0', 'SA_GK16_rajkmimu-1']	śāstrasaṃgrahaḥ prathamo 'dhyāyaḥ🔽kāvyamīmāṃsā 'prakāśa' atha kavirahasyam prathamo 'dhyāyaḥ	śāstrasaṃgrahaḥ prathamaḥ dhyāyaḥ  kāvyamīmāṃsā prakāśa atha kavirahasyam prathamaḥ dhyāyaḥ 	The first chapter, a compendium of scriptures🔽The Light on Poetic Theory, or The Secret of the Poet, Chapter One
['SA_GK16_rajkmimu-2']	śāstrasaṃgrahaḥ	śāstra saṃgrahaḥ 	Compendium of Scriptures
['SA_GK16_rajkmimu-3']	athātaḥ kāvyaṃ mīmāṃsiṣyāmahe /	atha atas kāvyam mīmāṃsiṣyāmahe 	Now we shall discuss poetry.
['SA_GK16_rajkmimu-4']	yathopadideśa śrīkaṇṭhaḥ parameṣṭhivaikuṇṭhādibhyaśtuḥṣaṣṭayoḥ /	yathā upadideśa śrīkaṇṭhaḥ parameṣṭhi vaikuṇṭha ādibhyaḥ tuḥṣaṣṭayoḥ 	As taught by Śrīkaṇṭha to the sixty-four disciples, Parameṣṭhin, Vaikuṇṭha, and others.
['SA_GK16_rajkmimu-5']	so 'pi bhagavānsvayambhūricchājanmabhyaḥ svāntevāsibhyaḥ /	saḥ pi bhagavān svayambhūḥ icchā janmabhyaḥ sva antevāsibhyaḥ 	That Lord himself was born from the desire of his own disciples.
['SA_GK16_rajkmimu-6']	teṣu sāgasvateyo vṛndīyasāmapi vandyaḥ kāvyapuruṣa āsīt /	teṣu sāgasvateyaḥ vṛndīyasām api vandyaḥ kāvya puruṣaḥ āsīt 	Among them, Sāgasvata, the venerable of Vṛndī, was the venerable person of poetry.
['SA_GK16_rajkmimu-7', 'SA_GK16_rajkmimu-8']	taṃ ca sarvasamayavidaṃ divyena cakṣuṣā bhaviṣyadarthadaśinaṃ bhūrbhuvaḥsvastritayavarttinīṣu prajāsu hatikāmyayā prajāpatiḥ kāvyavidyāpravarttanāyai 🔽prāyuṅkta /	tam ca sarva samaya vidam divyena cakṣuṣā bhaviṣyat artha daśinam bhūḥ bhuvaḥ svar tritaya varttinīṣu prajāsu hati kāmyayā prajāpatiḥ kāvya vidyā pravarttanāyai  prāyuṅkta 	And that knower of all times, who sees the future with divine vision, Prajāpati employed him, out of compassion for the people living in the three worlds of earth, atmosphere, and heaven, to propagate the science of poetry.
['SA_GK16_rajkmimu-9']	so 'ṣṭādaśādhikaraṇīṃ divyebhyaḥ kāvyavidyāsnātakebhyaḥ saprapañcaṃ provāca /	saḥ ṣṭādaśādhikaraṇīm divyebhyaḥ kāvya vidyā snātakebhyaḥ sa prapañcam provāca 	He taught the eighteen topics in detail to the divine graduates in the science of poetry.
['SA_GK16_rajkmimu-10']	tatra kavirahasyaṃ sahasrākṣaḥ samāmnāsīt /	tatra kavi rahasyam sahasrākṣaḥ samāmnāsīt 	Among them, Sahasrākṣa recited the Secret of the Poet.
['SA_GK16_rajkmimu-11']	auktikamuktigarbhaḥ /	         	Augtik recited the Uktīgarbha.
['SA_GK16_rajkmimu-12']	rītinirṇayaṃ suvarṇanābhaḥ /	rītinirṇayam suvarṇanābhaḥ 	Suvarṇanābha recited the Determination of Style.
['SA_GK16_rajkmimu-13']	ānuprāsikaṃ pracetā /	ānuprāsikam pracetāḥ 	Pracetā recited the Anuprāsika.
['SA_GK16_rajkmimu-14']	yamakaṃ yamaḥ /	yamakam yamaḥ 	Yama recited the Yamaka.
