segmentnr	original	analyzed	translated
['SA_GK19_appvairu-0']	śrīmadappayadīkṣitaviracitaṃ vairāgyaśatakam /	śrīmat appaya dīkṣita viracitam vairāgyaśatakam 	The Hundred Verses on Non-attachment composed by the illustrious Appayya Dikshita.
['SA_GK19_appvairu-1']	āste kaścana bhikṣuḥ saṃgṛhṇannavyayāni daśa /	āste kaścana bhikṣuḥ saṃgṛhṇan avyayāni daśa 	There is a certain monk who collects the ten imperishable things.
['SA_GK19_appvairu-2']	na mametyavyayayugalaṃ yācāmastaṃ kimastyanyat // //	na mama iti avyaya yugalam yācāmaḥ tam kim asti anyat 	We ask him, Is there anything else besides the two imperishable things of 'not mine'?
['SA_GK19_appvairu-3']	dhīsacivaṃ dhairyabalaṃ saṃkalpavirodhi śāntidhanam /	dhī sacivam dhairya balam saṃkalpa virodhi śānti dhanam 	The minister of wisdom, the strength of patience, the peace that opposes desire,
['SA_GK19_appvairu-4']	viśvatrayaviṣayamidaṃ vairāgyaṃ nāma sāmrājyam // //	viśva traya viṣayam idam vairāgyam nāma sāmrājyam 	This universal sovereignty is called non-attachment.
['SA_GK19_appvairu-5']	rājño bibheti loko rājānaḥ punarito 'pi vairibhyaḥ /	rājñaḥ bibheti lokaḥ rājānaḥ punar itas vairibhyaḥ 	People fear the king, but the kings fear even more from enemies.
['SA_GK19_appvairu-6']	ā brahmaṇaḥ kṛtāntādakutobhayamaspṛhārājyam // //	ā brahmaṇaḥ kṛtāntāt akutobhayam aspṛhā rājyam 	From Brahma to the Destroyer, the kingdom of fearlessness is without fear from anywhere.
['SA_GK19_appvairu-7']	bhikṣāpradā jananyaḥ pitaro guravaḥ kumārakāḥ śiṣyāḥ /	bhikṣā pradāḥ jananyaḥ pitaraḥ guravaḥ kumārakāḥ śiṣyāḥ 	The mothers give alms, the fathers are the teachers, the young boys are the disciples.
['SA_GK19_appvairu-8']	ekāntaramaṇahetuḥ śāntirdayitā viraktasya // //	ekānta ramaṇa hetuḥ śāntiḥ dayitā viraktasya 	For the detached one, peace is the sole cause of delight.
['SA_GK19_appvairu-9']	ye na kimapi ceṣṭante kāryapratikaryayorvirahāt /	ye na kim api ceṣṭante kārya pratikaryayoḥ virahāt 	Those who do nothing due to the absence of action and reaction,
['SA_GK19_appvairu-10']	santasta eva muktāḥ saṃdehe gautamaḥ sākṣī // //	santaḥ te eva muktāḥ saṃdehe gautamaḥ sākṣī 	They alone are liberated. Gautama is the witness in doubt.
['SA_GK19_appvairu-11']	patatu nabhaḥ sphuṭatu mahī calantu girayo milantu vāridhayaḥ /	patatu nabhaḥ sphuṭatu mahī calantu girayaḥ milantu vāridhayaḥ 	Let the sky fall, let the earth split, let the mountains move, let the oceans merge.
['SA_GK19_appvairu-12']	adharottaramastu jagatkā hānirvītarāgasya // //	adhara uttaram astu jagat kā hāniḥ vīta rāgasya 	Let the world be upside down. What loss is there for the detached one?
['SA_GK19_appvairu-13']	ke corāḥ ke piśunāha ke ripavaḥ ke 'pi dāyādāḥ /	ke corāḥ ke ke ripavaḥ ke dāyādāḥ 	Who are thieves? Who are slanderers? Who are enemies? Who are kinsmen?
['SA_GK19_appvairu-14']	jagadakhilaṃ tasya vaśe yasya vaśe syādidaṃ cetaḥ // //	jagat akhilam tasya vaśe yasya vaśe syāt idam cetaḥ 	The entire world is under his control whose mind is under control.
