segmentnr	original	analyzed	translated
['SA_GSD36_nars2_pu-0']	mātṛkā	mātṛkā 	mātrkā
['SA_GSD36_nars2_pu-1']	vyavahāraḥ	vyavahāraḥ 	legal procedure
['SA_GSD36_nars2_pu-2']	dharmaikatānāḥ puruṣā yadāsan satyavādinaḥ /	dharma ekatānāḥ puruṣāḥ yadā āsan satya vādinaḥ 	When men were devoted to Dharma alone and truthful in speech,
['SA_GSD36_nars2_pu-3']	tadā na vyavahāro 'bhūn na dveṣo nāpi matsaraḥ // / //	tadā na vyavahāraḥ bhūt na dveṣaḥ nā api matsaraḥ 	then there was no legal procedure, no hatred, and no envy.
['SA_GSD36_nars2_pu-4']	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate /	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate 	When Dharma declined among men, legal procedure began.
['SA_GSD36_nars2_pu-5']	draṣṭā ca vyavahārāṇāṃ rājā daṇḍadharaḥ kṛtaḥ // / //	draṣṭā ca vyavahārāṇām rājā daṇḍa dharaḥ kṛtaḥ 	And the king, the punisher, was appointed the observer of legal procedures.
['SA_GSD36_nars2_pu-6']	likhitaṃ sākṣiṇaś cātra dvau vidhī saṃprakīrtitau /	likhitam sākṣiṇaḥ ca atra dvau vidhī saṃprakīrtitau 	Here, written documents and witnesses are declared to be the two methods.
['SA_GSD36_nars2_pu-7']	saṃdigdhārthaviśuddhyarthaṃ dvayor vivadamānayoḥ // / //	saṃdigdha artha viśuddhi artham dvayoḥ vivadamānayoḥ 	For the purpose of clarifying doubtful matters, when two parties are disputing.
['SA_GSD36_nars2_pu-8', 'SA_GSD36_nars2_pu-9']	sottaro 'nuttaraś caiva sa vijñeyo dvilakṣaṇaḥ /🔽sottaro 'bhyadhiko yatra vilekhāpūrvakaḥ paṇaḥ // / //	sa uttaraḥ nuttaraḥ ca eva sa vijñeyaḥ dvi lakṣaṇaḥ  sa uttaraḥ bhyadhikaḥ yatra vilekhā pūrvakaḥ paṇaḥ 	It should be known to have two characteristics: with a reply and without a reply.🔽In a dispute with a reply, where one has a superior argument preceded by a written statement.
['SA_GSD36_nars2_pu-10']	vivāde sottarapaṇe dvayor yas tatra hīyate /	vivāde sa uttara paṇe dvayoḥ yaḥ tatra hīyate 	In a dispute with a reply, whoever is defeated there
['SA_GSD36_nars2_pu-11']	sa paṇaṃ svakṛtaṃ dāpyo vinayaṃ ca parājaye // / //	sa paṇam sva kṛtam dāpyaḥ vinayam ca parājaye 	should pay the wager he made and a fine for his defeat.
['SA_GSD36_nars2_pu-12']	sāras tu vyavahārāṇāṃ pratijñā samudāhṛtā /	sāraḥ tu vyavahārāṇām pratijñā samudāhṛtā 	But the essence of legal procedures is declared to be the statement of the case.
['SA_GSD36_nars2_pu-13']	taddhānau hīyate vādī taraṃs tām uttaro bhavet // / //	tad hānau hīyate vādī taran tām uttaraḥ bhavet 	If it is lost, the plaintiff is defeated, but if he wins it, he becomes the victor.
['SA_GSD36_nars2_pu-14']	kulāni śreṇayaś caiva gaṇāś cādhikṛto nṛpaḥ /	kulāni śreṇayaḥ ca eva gaṇāḥ ca adhikṛtaḥ nṛpaḥ 	Families, guilds, and corporations, and the king as the authority,
['SA_GSD36_nars2_pu-15', 'SA_GSD36_nars2_pu-16']	pratiṣṭhā vyavahārāṇāṃ gurvebhyas tūttarottaram // / //🔽sa catuṣpāc catuḥsthānaś catuḥsādhana eva ca /	pratiṣṭhā vyavahārāṇām guru ebhyaḥ tu uttarottaram  sa catuṣpād catur sthānaḥ catur sādhanaḥ eva ca 	The basis of legal procedures is progressively higher from the elders.🔽And that is said to have four feet, four bases, four means,
['SA_GSD36_nars2_pu-17']	caturhitaś caturvyāpī catuṣkārī ca kīrtyate // / //	catur hitaḥ catur vyāpī catuṣkārī ca kīrtyate 	four benefits, four pervasiveness, and four functions.
['SA_GSD36_nars2_pu-18']	aṣṭāṅgo 'ṣṭādaśapadaḥ śataśākhas tathaiva ca /	ṣṭādaśa padaḥ śata śākhaḥ tathā eva ca 	It has eight parts, eighteen components, and also a hundred branches,
['SA_GSD36_nars2_pu-19']	triyonir dvyabhiyogaś ca dvidvāro dvigatis tathā // / //	tri yoniḥ dvi abhiyogaḥ ca dvi dvāraḥ dvi gatiḥ tathā 	and three sources, two kinds of investigation, two doors, and two courses.
['SA_GSD36_nars2_pu-20']	dharmaś ca vyavahāraś ca caritraṃ rājaśāsanam /	dharmaḥ ca vyavahāraḥ ca caritram rāja śāsanam 	Dharma, legal procedure, conduct, and royal decree,
['SA_GSD36_nars2_pu-21']	catuṣpād vyavahāro 'yam uttaraḥ pūrvabādhakaḥ // / //	catuṣpād vyavahāraḥ yam uttaraḥ pūrva bādhakaḥ 	this legal procedure has four feet, the latter overriding the former.
['SA_GSD36_nars2_pu-22']	tatra satye sthito dharmo vyavahāras tu sākṣiṣu /	tatra satye sthitaḥ dharmaḥ vyavahāraḥ tu sākṣiṣu 	There, dharma is based on truth, legal procedure is in the witnesses,
['SA_GSD36_nars2_pu-23', 'SA_GSD36_nars2_pu-24']	caritraṃ pustakaraṇe rājājñāyāṃ tu śāsanam // / //🔽sāmādyupāyasādhyatvāc catuḥsādhana ucyate /	caritram pusta karaṇe rāja ājñāyām tu śāsanam  sāma ādi upāya sādhya tvāt catur sādhanaḥ ucyate 	conduct is in the written document, and decree is in the royal command.🔽It is said to have four means because it is accomplished by the means such as conciliation,
['SA_GSD36_nars2_pu-25']	caturṇām āśramāṇāṃ ca rakṣaṇāt sa caturhitaḥ // / //	caturṇām āśramāṇām ca rakṣaṇāt sa catur hitaḥ 	and it has four benefits because it protects the four life stages.
['SA_GSD36_nars2_pu-26']	kartṝn atho sākṣiṇaś ca sabhyān rājānam eva ca /	kartṝn atho sākṣiṇaḥ ca sabhyān rājānam eva ca 	Because it pervades the doers, the witnesses, the members of the assembly, and the king,
['SA_GSD36_nars2_pu-27']	vyāpnoti pādaśo yasmāc caturvyāpī tataḥ smṛtaḥ // / //	vyāpnoti pādaśas yasmāt catur vyāpī tatas smṛtaḥ 	it is remembered as having four pervasiveness.
['SA_GSD36_nars2_pu-28']	dharmasyārthasya yaśaso lokapaktes tathaiva ca /	dharmasya arthasya yaśasaḥ loka pakteḥ tathā eva ca 	Of dharma, wealth, fame, and the welfare of the world,
['SA_GSD36_nars2_pu-29']	caturṇāṃ karaṇād eṣāṃ catuṣkārī prakīrtitaḥ // / //	caturṇām karaṇāt eṣām catuṣkārī prakīrtitaḥ 	Because of the four, it is declared to be the four-fold.
['SA_GSD36_nars2_pu-30']	rājā sapuruṣaḥ sabhyāḥ śāstraṃ gaṇakalekhakau /	rājā sa puruṣaḥ sabhyāḥ śāstram gaṇaka lekhakau 	The king, the man, the members of the assembly, the scriptures, the mathematician and the scribe,
['SA_GSD36_nars2_pu-31']	hiraṇyam agnir udakam aṣṭāṅgaḥ sa udāhṛtaḥ // / //	hiraṇyam agniḥ udakam aṣṭa aṅgaḥ saḥ udāhṛtaḥ 	Gold, fire, water - this is said to be the eight-fold.
['SA_GSD36_nars2_pu-32', 'SA_GSD36_nars2_pu-33', 'SA_GSD36_nars2_pu-34']	ṛṇādānaṃ hy upanidhiḥ saṃbhūyotthānam eva ca /🔽dattasya punar ādānam aśuśrūṣābhyupetya ca // / //🔽vetanasyānapākarma tathaivāsvāmivikrayaḥ /	ṛṇa ādānam hi upanidhiḥ saṃbhūya utthānam eva ca  dattasya punar ādānam a śuśrūṣā abhyupetya ca  vetanasya anapākarma tathā eva asvāmi vikrayaḥ 	Debt, pledge, joint undertaking, and also recovery,🔽Retaking of what has been given, and disobedience after promising,🔽Non-payment of wages, and likewise selling without being the owner,
['SA_GSD36_nars2_pu-35', 'SA_GSD36_nars2_pu-36']	vikrīyāsaṃpradānaṃ ca krītvānuśaya eva ca // / //🔽samayasyānapākarma vivādaḥ kṣetrajas tathā /	vikrīya asaṃpradānam ca krītvā anuśayaḥ eva ca  samayasya anapākarma vivādaḥ kṣetra jaḥ tathā 	Sale without delivery, and also rescission of sale,🔽Non-fulfillment of agreement, dispute, and also the son of a remarried woman,
['SA_GSD36_nars2_pu-37']	strīpuṃsayoś ca saṃbandho dāyabhāgo 'tha sāhasam // / //	strīpuṃsayoḥ ca saṃbandhaḥ sāhasam 	And the relationship between a man and a woman, division of inheritance, and violence,
['SA_GSD36_nars2_pu-38']	vākpāruṣyaṃ tathaivoktaṃ daṇḍapāruṣyam eva ca /	vāc pāruṣyam tathā eva uktam daṇḍa pāruṣyam eva ca 	Verbal abuse, and likewise physical abuse,
['SA_GSD36_nars2_pu-39']	dyūtaṃ prakīrṇakaṃ caivety aṣṭādaśapadaḥ smṛtaḥ // / //	dyūtam prakīrṇakam ca eva iti aṣṭādaśa padaḥ smṛtaḥ 	Gambling, and miscellaneous - this is said to be the eighteen-fold.
['SA_GSD36_nars2_pu-40']	eṣām eva prabhedo 'nyaḥ śatam aṣṭottaraṃ smṛtam /	eṣām eva prabhedaḥ nyaḥ śatam aṣṭa uttaram smṛtam 	Another classification of these is known to be one hundred and eight,
['SA_GSD36_nars2_pu-41']	kriyābhedān manuṣyāṇāṃ śataśākho nigadyate // / //	kriyā bhedāt manuṣyāṇām śata śākhaḥ nigadyate 	Due to the variety of actions of men, it is said to have a hundred branches.
['SA_GSD36_nars2_pu-42']	kāmāt krodhāc ca lobhāc ca tribhyo yasmāt pravartate /	kāmāt krodhāt ca lobhāt ca tribhyaḥ yasmāt pravartate 	Because it arises from desire, anger, and greed, from the three,
['SA_GSD36_nars2_pu-43']	triyoniḥ kīrtyate tena trayam etad vivādakṛt // / //	tri yoniḥ kīrtyate tena trayam etat vivāda kṛt 	Therefore, it is said to have three sources, and these three are the cause of dispute.
['SA_GSD36_nars2_pu-44']	dvyabhiyogas tu vijñeyaḥ śaṅkātattvābhiyogataḥ /	dvi abhiyogaḥ tu vijñeyaḥ śaṅkā tattva abhiyogataḥ 	The two-fold application should be known as the application of doubt and truth.
['SA_GSD36_nars2_pu-45']	śaṅkāsatāṃ tu saṃsargāt tattvaṃ hoḍhādidarśanāt // / //	śaṅkā asatām tu saṃsargāt tattvam hoḍha ādi darśanāt 	But doubt is from association with the guilty, and truth from seeing the stolen goods, etc.
['SA_GSD36_nars2_pu-46']	pakṣadvayābhisaṃbandhād dvidvāraḥ samudāhṛtaḥ /	pakṣa dvaya abhisaṃbandhāt dvi dvāraḥ samudāhṛtaḥ 	It is said to have two doors due to the connection with both sides.
['SA_GSD36_nars2_pu-47']	pūrvavādas tayoḥ pakṣaḥ pratipakṣas taduttaram // / //	pūrva vādaḥ tayoḥ pakṣaḥ pratipakṣaḥ tad uttaram 	The first statement is their position, and the counter-position is after that.
['SA_GSD36_nars2_pu-48']	bhūtacchalānusāritvād dvigatiḥ sa udāhṛtaḥ /	bhūta chala anusāri tvāt dvi gatiḥ saḥ udāhṛtaḥ 	It is said to have two courses due to following the true and false.
['SA_GSD36_nars2_pu-49']	bhūtaṃ tattvārthasaṃyuktaṃ pramādābhihitaṃ chalam // / //	bhūtam tattva artha saṃyuktam pramāda abhihitam chalam 	The true is connected with the meaning of reality, and the false is stated due to error.
['SA_GSD36_nars2_pu-50']	tatra śiṣṭaṃ chalaṃ rājā marṣayed dharmasādhanaḥ /	tatra śiṣṭam chalam rājā marṣayet dharma sādhanaḥ 	There, the righteous king should pardon the false, as he is the means of establishing dharma.
['SA_GSD36_nars2_pu-51']	bhūtam eva prapadyeta dharmamūlā yataḥ śriyaḥ // / //	bhūtam eva prapadyeta dharma mūlāḥ yatas śriyaḥ 	For, prosperity has its roots in dharma.
