segmentnr	original	analyzed	translated
['SA_GK19_akadambu-0']	Abhinanda / Kādambarīkathāsāra	abhinanda kādambarī kathā sāra 	The essence of the story of Kādambarī, composed by the great poet Bana.
['SA_GK19_akadambu-1']	śriyaṃ diśantu vaḥ śaurer dvaye tulyaśramāḥ kramāḥ /	śriyam diśantu vaḥ śaureḥ dvaye tulya śramāḥ kramāḥ 	May the two sets of steps of Śauri, which are equally laborious, bestow prosperity upon you,
['SA_GK19_akadambu-2']	ye cādau goṣpadaṃ paścāt trailokyaṃ krāmyataś ca ye // / //	ye ca ādau goṣpadam paścāt trailokyam krāmyataḥ ca ye 	Which are first placed in a cow's hoofprint and then in the three worlds, as he strides...
['SA_GK19_akadambu-3']	sarasāḥ sadalaṅkārāḥ prasādamadhurā giraḥ /	sa rasāḥ sat alaṅkārāḥ prasāda madhurāḥ giraḥ 	The sweet, elegant, and charming words,
['SA_GK19_akadambu-4']	kāntās tātajayantasya jayanti jagatīguroḥ // / //	kāntāḥ tāta jayantasya jayanti jagatī guroḥ 	The beloved ones of the teacher of the world, the son of Jayanta, are victorious...
['SA_GK19_akadambu-5']	guṇoddyotanadīpānāṃ satāṃ na param ujjvalam /	guṇa uddyotana dīpānām satām na param ujjvalam 	For the virtuous, who are lamps illuminating virtues, there is nothing more radiant,
['SA_GK19_akadambu-6']	yāvan malinam apy eṣāṃ karma dṛṣṭeḥ prasādhanam // / //	yāvat malinam api eṣām karma dṛṣṭeḥ prasādhanam 	As long as their deeds, even if tainted, are an adornment for the eyes...
['SA_GK19_akadambu-7']	guṇaḥ kṛśo 'pi prathate pṛthur apy apacīyate /	guṇaḥ kṛśaḥ u pi prathate pṛthuḥ api apacīyate 	Even a small virtue is proclaimed, while a large one is diminished.
['SA_GK19_akadambu-8']	prāpya sādhukhalau candraḥ pakṣāv iva sitāsitau // / //	prāpya sādhu khalau candraḥ pakṣau iva sita asitau 	Having reached the good and the wicked, the moon is like the bright and dark fortnights...
['SA_GK19_akadambu-9']	śaktināmābhavad gauḍo bhāradvājakule dvijaḥ /	śakti nāmā abhavat gauḍaḥ bhāradvāja kule dvijaḥ 	There was a Brahmin named Śakti in the Gauḍa country, born in the family of Bharadvāja.
['SA_GK19_akadambu-10']	dārvābhisāram āsādya kṛtadāraparigrahaḥ // / //	dārvābhisāram āsādya kṛta dāra parigrahaḥ 	Having reached Dārva's daughter, he took a wife...
['SA_GK19_akadambu-11']	tasya mitrābhidhāno 'bhūd ātmajas tejasāṃ nidhiḥ /	tasya mitra abhidhānaḥ bhūt ātmajaḥ tejasām nidhiḥ 	He had a son named Mitra, a treasure of brilliance,
['SA_GK19_akadambu-12']	janena doṣoparamaprabuddhenārcitodayaḥ // / //	janena doṣa uparama prabuddhena arcita udayaḥ 	Whose rising was worshipped by the people who had awakened from the cessation of faults...
['SA_GK19_akadambu-13']	sa śaktisvāminaṃ putram avāpa śrutaśālinam /	sa śaktisvāminam putram avāpa śruta śālinam 	He begot a son named Śakti-svāmin, who was learned,
['SA_GK19_akadambu-14']	rājñaḥ karkoṭavaṃśasya muktāpīḍasya mantriṇam // / //	rājñaḥ karkoṭa vaṃśasya muktāpīḍasya mantriṇam 	The minister of King Muktapida of the Karkota dynasty,
['SA_GK19_akadambu-15']	kalyāṇasvāmināmāsya yājñavalkya ivābhavat /	kalyāṇasvāmi nāmā asya yājñavalkyaḥ iva abhavat 	His name was Kalyanasvamin, and he was like Yajnavalkya.
['SA_GK19_akadambu-16', 'SA_GK19_akadambu-17']	tanayaḥ śuddhayogarddhinirdhūtabhavakalmaṣaḥ // / //🔽agādhahṛdayāt tasmāt parameśvaramaṇḍanam /	tanayaḥ śuddha yoga ṛddhi nirdhūta bhava kalmaṣaḥ  agādha hṛdayāt tasmāt parameśvara maṇḍanam 	His son, with the impurities of worldly existence destroyed by the power of pure yoga,
['SA_GK19_akadambu-18']	ajāyata sutaḥ kāntaś candro dugdhodadher iva // / //	ajāyata sutaḥ kāntaḥ candraḥ dugdha udadheḥ iva 	From that one with an unfathomable heart, a son was born, as beautiful as the moon from the milk ocean, an ornament to the supreme lord.
['SA_GK19_akadambu-19']	putraṃ kṛtajanānandaṃ sa jayantam ajījanat /	putram kṛta jana ānandam sa jayantam ajījanat 	He begot a son named Jayanta, who brought joy to good people.
['SA_GK19_akadambu-20']	āsīt kavitvavaktṛtvaphalā yasya sarasvatī // / //	āsīt kavi tva vaktṛ tva phalā yasya sarasvatī 	The goddess of speech, Saraswati, who is the fruit of poetic expression, resided with him.
['SA_GK19_akadambu-21']	vṛttikāra iti vyaktaṃ dvitīyaṃ nāma bibhrataḥ /	vṛtti kāraḥ iti vyaktam dvitīyam nāma bibhrataḥ 	Bearing the second name clearly as the author of the commentary,
['SA_GK19_akadambu-22']	vedavedāṅgaviduṣaḥ sarvaśāstrārthavādinaḥ // / //	veda vedāṅga viduṣaḥ sarva śāstra artha vādinaḥ 	Knowing the Vedas and Vedangas, speaking the meaning of all scriptures,
['SA_GK19_akadambu-23']	jayantanāmnaḥ sudhiyaḥ sādhusāhityatattvavit /	             	The wise one named Jayanta, who knew the truth of good literature,
['SA_GK19_akadambu-24']	sūnuḥ samudabhūt tasmād abhinanda iti śrutaḥ // / //	sūnuḥ samudabhūt tasmāt abhinandaḥ iti śrutaḥ 	His son named Abhinanda was born from him.
['SA_GK19_akadambu-25', 'SA_GK19_akadambu-26', 'SA_GK19_akadambu-27']	yugmam🔽kāvyavistarasaṃdhānakhedālasadhiyaḥ prati /🔽tena kādambarīsindhoḥ kathāmātraṃ samuddhṛtam // / //	yugmam  kāvya vistara saṃdhāna kheda alasa dhiyaḥ prati  tena kādambarī sindhoḥ kathā mātram samuddhṛtam 	Couplet🔽For those whose minds are weary from the difficulty of composing extensive poetry,🔽He has merely extracted a story from the ocean of Kadambari,
['SA_GK19_akadambu-28']	puruhūtapuraspardhivibhavā bhūṣaṇaṃ bhuvaḥ /	puruhūta pura spardhi vibhavā bhūṣaṇam bhuvaḥ 	The wealth of which rivals that of Indra's city, an ornament to the earth.
['SA_GK19_akadambu-29']	babhūva vidiśā nāma purī vetravatītaṭe // / //	babhūva vidiśā nāma purī vetravatī taṭe 	There was a city named Vidisha on the banks of the Vetravati river.
['SA_GK19_akadambu-30']	yā puṇyakarmiṇāṃ tejaḥśālināṃ dyaur ivāspadam /	yā puṇya karmiṇām tejaḥ śālinām dyauḥ iva āspadam 	Which was like the abode of the heaven for those of meritorious deeds and resplendent with brilliance.
['SA_GK19_akadambu-31']	reje ratnagṛhajyotir jālair indrāyudhaprabhaiḥ // / //	reje ratna gṛha jyotiḥ jālaiḥ indrāyudha prabhaiḥ 	It shone with the rays of the jewel houses, having the luster of Indra's bow.
['SA_GK19_akadambu-32', 'SA_GK19_akadambu-33']	yugmam🔽tasyāṃ nijabhujodyogavijitārātimaṇḍalaḥ /	yugmam  tasyām nija bhuja udyoga vijita arāti maṇḍalaḥ 	A couplet
