segmentnr	original	analyzed	translated
['SA_MB_saivaagamaadimaahaatmyamHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_saivaagamaadimaahaatmyamHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including by electronic means, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['SA_MB_saivaagamaadimaahaatmyamHK-2']	Uniform title / śaivāgamādimāhātmya	uniform title śaiva āgama ādi māhātmya 	Uniform Title: Śaivāgamādhimāhatmya
['SA_MB_saivaagamaadimaahaatmyamHK-3']	Author /jñānaprakāśa	authoḥ jñāna prakāśa 	Author: Jñānaprakāśa
['SA_MB_saivaagamaadimaahaatmyamHK-4']	Manuscript / IFP/EFEO transcript pages 	manuscript ifpefeo transcript pages 	Manuscript: IFP.Efeo Transcript Pages:
['SA_MB_saivaagamaadimaahaatmyamHK-5']	Description / jñānaprakāśa was a well known SiddhAntin who tells us in the	description jñānaprakāśa was a well known siddhantin who tells us in the 	Description: Jñānaprakāśa was a well-known Śaivāgamist who tells us in the
['SA_MB_saivaagamaadimaahaatmyamHK-6']	colophon of this text that he lived in śālīvāṭipura in Tamil Nadu /	colophon of this text that he lived in śālīvāṭipura in tamil nadu 	Colophon of this text that he lived in Śālīvāṭipura in Tamil Nadu.
['SA_MB_saivaagamaadimaahaatmyamHK-7']	He belonged to the century and was a prolific writer / There are	he belongs to the century and was a prolific writer there are 	He belonged to the century and was a prolific writer. There are
['SA_MB_saivaagamaadimaahaatmyamHK-8']	several works by him in the IFP transcripts / In this hymn to the 'Glory	several works by him in the ifp transcripts in this hymn to the glory 	several works by him in the IFP transcripts. In this hymn to the 'glory
['SA_MB_saivaagamaadimaahaatmyamHK-9']	"of the śaivāgama / jñānaprakāśa eulogises ""Siva as the source of"	of the śaiva āgama jñānaprakāśa eulogises siva as the source of 	of the Śaiva Āgama', Jñānaprakāśa eulogizes Śiva as the source of
['SA_MB_saivaagamaadimaahaatmyamHK-10']	the Agama and begins by describing how they originate as Sound from the	the agama and begins by describing how they originate as sound from the 	the Āgama and begins by describing how they originate as sound from the
['SA_MB_saivaagamaadimaahaatmyamHK-11']	core of Sadashiva's consciousness / He establishes that the authority of	core of sadashivas consciousness he establishes that the authority 	core of Sadāśiva's consciousness. He establishes that the authority of
['SA_MB_saivaagamaadimaahaatmyamHK-12']	"the ""Saiva scriptures is equal or more to that of the Vedas / He also"	the saeva scriptures is equal or more to that of the vedas he also 	the Śaiva scriptures is equal to or greater than that of the Vedas. He also
['SA_MB_saivaagamaadimaahaatmyamHK-13']	describes their extent number and contents /	describes their extent number and contents 	describes their extent, number, and contents.
['SA_MB_saivaagamaadimaahaatmyamHK-14']	Notes / Data entered by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes. Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MB_saivaagamaadimaahaatmyamHK-15']	Revision / Sept / /	revision 	Revision: September 2008.
['SA_MB_saivaagamaadimaahaatmyamHK-16']	Publication country / India	publication country india 	Publication country: India
['SA_MB_saivaagamaadimaahaatmyamHK-17']	śaivāgamādimāhātmyam	śaiva āgama ādi māhātmyam 	The greatness of the Saiva Agamas etc.
['SA_MB_saivaagamaadimaahaatmyamHK-18']	śrīśālīvāṭipuranivāsi jñānaprakāśaguruviracita	            	Composed by the teacher Jnanaprakasha, resident of Shaliwathipura
['SA_MB_saivaagamaadimaahaatmyamHK-19']	ṭ /ṇo /	ṭ ṇaḥ 	TNQ
['SA_MB_saivaagamaadimaahaatmyamHK-20']	p / 	p 	P.🔽🔽
['SA_MB_saivaagamaadimaahaatmyamHK-21']	copied from a ms belonging to ṣundaradiksitar / ṭirunelveli	copied from a ms belonging to 	Copied from a manuscript belonging to Sundaradhikṣita. Tirunelveli
['SA_MB_saivaagamaadimaahaatmyamHK-22']	ññānaprakāśa was a well known ṣiddhāntin who tells us in the	ññānaprakāśa was a well known ṣiddhāntin who tells us in the 	Jnanaprakasha was a well-known Siddhantin who tells us in the
['SA_MB_saivaagamaadimaahaatmyamHK-23']	colophon of this text that he lived in śālīvāṭipura in ṭamil ṇadu /	colophon of this text that he lived in śālīvāṭipura in ṭamil ṇadu 	colophon of this text that he lived in Shaliwathipura in Tamil Nadu.
['SA_MB_saivaagamaadimaahaatmyamHK-24']	ḥe belonged to the century and was a prolific writer / ṭhere are	belonged to the century and was a prolfic writer 	He belonged to the tenth century and was a prolific writer. There are
['SA_MB_saivaagamaadimaahaatmyamHK-25']	several works by him in the īFP transcripts / īn this hymn to the 'ṅlory	several works by him in the īfp transcripts this hymn to the ṅlory 	several works by him in the EFP transcripts. In this hymn to the glory
['SA_MB_saivaagamaadimaahaatmyamHK-26']	"of the ""ṣaivāgama' / ñnānaprakāśa eulogises ""ṣiva as the source of"	or the ṣaiva āgama eulogises ṣiva as the source 	of the Shaivagama, Jnanaprakasha eulogizes Shiva as the source of
['SA_MB_saivaagamaadimaahaatmyamHK-27']	the āagama and begins by describing how they originate as ṣound from the	the āagama and begins by describing how they originate as ṣound from the 	the Agama and begins by describing how they originate as sound from the
['SA_MB_saivaagamaadimaahaatmyamHK-28']	core of ṣadāśiva's consciousness / ḥe establishes that the authority of	core of ṣadāśivas consciousness establishes that the authority 	core of Sadashiva's consciousness. He establishes that the authority of
['SA_MB_saivaagamaadimaahaatmyamHK-29']	"the ""ṣaiva scriptures is equal or more to that of the Vedas / ḥe also"	the ṣaiva scriptures is equal or more to that of the vedas also 	the Shaiva scriptures is equal to or greater than that of the Vedas. He also
['SA_MB_saivaagamaadimaahaatmyamHK-30']	describes their extent number and contents /	describes their extent number and contents 	Describes their extent, number and contents.🔽Salutations to Shiva, Shakti, Bindu, the eternal one,
['SA_MB_saivaagamaadimaahaatmyamHK-31']	namaśśivāya śaktyai bindave śāśvatāya ca / gurave ca gaṇeśāya	namaḥ śivāya śaktyai bindave śāśvatāya ca gurave ca gaṇeśāya 	to the Guru, Ganesha,
['SA_MB_saivaagamaadimaahaatmyamHK-32']	kārtikeyāya dhīmate /	kārtikeyāya dhīmate 	and to the intelligent Kartikeya.
['SA_MB_saivaagamaadimaahaatmyamHK-33']	kecinnīrīśvaravādīnāmmatamavalaṃbya nīnāmakṛtakṛtvena	kecid nīrīśvara vādīnām matam avalaṃbya 	Some, relying on the view of the proponents of Ishvara, say that the authenticity of Shiva's scriptures is due to their being uncreated,
