segmentnr	original	analyzed	translated
['SA_T17_byogalbu-0']	YL /// /uvana evā ///	ro 	In the forest itself...
['SA_T17_byogalbu-1', 'SA_T17_byogalbu-2']	y / māne kṛtsnaṃ jagat / ///🔽tā dṛśyante parittāḥ ///	       tāḥ dṛśyante parittāḥ 	In the mind, the entire world...🔽They are seen to be small...
['SA_T17_byogalbu-3']	śmaśānam iva paśyati /	śmaśānam iva paśyati 	He sees it as a cremation ground.
['SA_T17_byogalbu-4']	tā ///	tā 	Those...
['SA_T17_byogalbu-5']	saṃcayāpacayau bahuśo gatvā ni ///	saṃcaya apacayau bahuśas gatvā 	Having gone through many accumulations and depletions, he enters...
['SA_T17_byogalbu-6']	nāsāgrāc cāsya vaiḍūryadhvajo nirgataḥ ///	nāsā agrāt ca asya vaiḍūrya dhvajaḥ nirgataḥ 	And from the tip of his nose, a vaiḍūrya flag emerged...
['SA_T17_byogalbu-7', 'SA_T17_byogalbu-8']	duścaritacāriṇāṃ pūrv / ///🔽vyāmiśrā dṛśyante / ///	R duścarita cāriṇām pūrvam  vyāmiśrāḥ dṛśyante 	Of those who practice misconduct, in the east...🔽Mixed ones are seen...
['SA_T17_byogalbu-9']	uddhatāni ca marmāny ā ///	uddhatāni ca marmāni ā 	And his vital parts are raised...
['SA_T17_byogalbu-10', 'SA_T17_byogalbu-11', 'SA_T17_byogalbu-12']	jīvite cāsya pa ///🔽kapṛthagjana ///🔽YL /// yāvat samudraparyantāṃ mahāpṛthivīṃ ///	jīvite ca asya pa  kapṛthagjana  yāvat samudra paryantām mahā pṛthivīm 	And his life is...🔽The ordinary man...🔽He sees the great earth surrounded by the ocean...
['SA_T17_byogalbu-13']	samudraparyantāyāṃ sarvasatvāṃ ///	samudra paryantāyām sarva satvām 	In the great earth surrounded by the ocean, all beings...
['SA_T17_byogalbu-14']	uruḥ vipītakam /	     	Broad, reddish-brown.
['SA_T17_byogalbu-15']	dvitīyāv / / / /	dvitīyau 	The second...
['SA_T17_byogalbu-16']	lies / ūrur vipītakam	lieḥ ūruḥ vipītakam 	Rather, broad, reddish-brown.
['SA_T17_byogalbu-17']	yathātmānaṃ sarvasatvā ///	       	As he himself all beings...
['SA_T17_byogalbu-18']	bakair iva citaṃ sphuṭitadā ///	R bakaiḥ iva citam sphuṭita dā 	And as if covered by cranes, his body is split open...
['SA_T17_byogalbu-19']	satvānāṃ ca pṛthivyāṃ tannimagnāṃ ///	sattvānām ca pṛthivyām tad nimagnām 	And the beings in the earth, sunk in it...
['SA_T17_byogalbu-20']	paripavanavac chidrīkṛtaṃ svam āśrayaṃ paśyati / ///	paripavana vat chidrīkṛtam svam āśrayam paśyati 	He sees his own abode as if it were being purified, perforated...
['SA_T17_byogalbu-21']	yā cūrṇīkṛtaṃ bhasma ///	yā cūrṇīkṛtam bhasma 	And what is reduced to dust, the ashes...
['SA_T17_byogalbu-22']	la /e /ī ///	R la e ī 	L.E.I.
