segmentnr	original	analyzed	translated
['SA_T04_ksmadhlu-0']	Ācāryakamalaśīlaviracito Madhyamakālokaḥ	ācārya kamalaśīla viracitaḥ madhyamaka ālokaḥ 	The Madhyamakāloka composed by Ācārya Kamalaśīla
['SA_T04_ksmadhlu-1', 'SA_T04_ksmadhlu-2']	ajñānino ye 'tra vipannadṛṣṭyā bhāveṣu cāsaktimahāgrahāṇāṃ🔽vaśena grastā hi praṇaṣṭaprajñā nāgārjunādīṃśca mahāmahimnaḥ /	ajñāninaḥ ye vipanna dṛṣṭyāḥ bhāveṣu ca āsakti mahā grahāṇām  vaśena grastāḥ hi praṇaṣṭa prajñāḥ nāgārjuna ādīn ca mahā mahimnaḥ 	Those ignorant ones here, with their erroneous views, and with great attachments to entities,
['SA_T04_ksmadhlu-3']	kṣipanti tenātmavināśa eva teṣāṃ mahābhūtagrahopaśāntyai	kṣipanti tena ātma vināśaḥ eva teṣām mahābhūta graha upaśāntyai 	Overcome by the power of [those attachments], their wisdom lost, they slander even the greatly illustrious Nāgārjuna and others. Therefore, their own destruction alone
['SA_T04_ksmadhlu-4']	prārabhyate poṣakaro 'bhyupāyaḥ kāruṇyamāśritya mayādhūnātra //	prārabhyate poṣa karaḥ bhyupāyaḥ kāruṇyam āśritya mayā ādhūna atra 	Is the means to pacify the great demon of the elements. Now, out of compassion, I begin here the nourishing method.
['SA_T04_ksmadhlu-5']	bhāvābhiniveśa eva tāvat samastasaṅkleśajālamūlam /	bhāva abhiniveśaḥ eva tāvat samasta saṅkleśa jāla mūlam 	Attachment to entities is indeed the root of the entire net of afflictions.
['SA_T04_ksmadhlu-6']	atastatparihṛtya niḥśreyasapadābhilāṣiṇāṃ sarvadharmaniḥsvabhāvatāvyutpādanārthamidamārabhyate /	atas tat parihṛtya niḥśreyasa pada abhilāṣiṇām sarva dharma niḥsvabhāva tā vyutpādana artham idam ārabhyate 	Therefore, having avoided that, in order to teach the essencelessness of all phenomena to those who desire the state of highest bliss, this [Madhyamakāloka] is begun.
['SA_T04_ksmadhlu-7']	paramārthagambhīrodadhinayamanavagāhya atra kecidāhuḥ yuktyāgamābhyāṃ sarvadharmaniḥsvabhāvatā sidhyatīti cet /	paramārtha gambhīra udadhi nayam an avagāhya atra kecid āhuḥ yukti āgamābhyām sarva dharma niḥsvabhāva tā sidhyati iti ced 	Without fathoming the way of the profound ocean of ultimate reality, some here say: If the essencelessness of all phenomena is established by reasoning and scripture,
['SA_T04_ksmadhlu-8']	nāgamastāvacchaktaḥ /	na āgamaḥ tāvat śaktaḥ 	then scripture alone is not capable [of establishing it].
['SA_T04_ksmadhlu-9']	kenāpi tathābhyupagamābhāvād /	kena api tathā abhyupagama abhāvāt 	Because no one accepts it [as a means of valid cognition].
['SA_T04_ksmadhlu-10']	vivakṣādhīnatvād vacanānāṃ tadvastusambandhābhāvācca na prāmāṇyam /	vivakṣā adhīna tvāt vacanānām tad vastu sambandha abhāvāt ca na prāmāṇyam 	And because statements are dependent on intention, and there is no connection with that [intended] object, they are not valid cognition.
['SA_T04_ksmadhlu-11']	syādapi sambandhastathāpyarvāgdarśibhiravadhārayituṃ na śakyate	syāt api sambandhaḥ tathā api arvāgdarśibhiḥ avadhārayitum na śakyate 	Even if there were a connection, it could not be ascertained by those who see only a short distance.
['SA_T04_ksmadhlu-12']	prekṣakāstatpravacanamata mabhyupagamyamānebhyo 'pi niḥsaṃśayaṃ sarvabhāvānāṃ niḥsvabhāvatāpratipādakaṃ kimapi vacanamupadarśayituṃ na śaknuvanti	prekṣakāḥ tad pravacana matam niḥsaṃśayam sarva bhāvānām niḥsvabhāva tā pratipādakam kim api vacanam upadarśayitum na śaknuvanti 	Even if one accepts that the Buddha's teachings are to be examined by the wise, those who examine them are unable to point to any statement that unambiguously teaches the essencelessness of all things.
['SA_T04_ksmadhlu-13']	sūtreṣu keṣucit 'niḥsvabhāvāḥ sarvadharmāḥ /	sūtreṣu keṣucid niḥsvabhāvāḥ sarva dharmāḥ 	In some sūtras, statements such as All phenomena are essenceless,
['SA_T04_ksmadhlu-14']	anutpannāḥ /	anutpannāḥ 	unproduced,
['SA_T04_ksmadhlu-15']	ādiśāntāḥ prakṛtiparinirvṛtā ityādīni vacanāni āgacchanti /	ādi śāntāḥ prakṛti parinirvṛtāḥ ityādīni vacanāni āgacchanti 	primordially peaceful, naturally extinguished, and so on occur.
['SA_T04_ksmadhlu-16']	tānyapi neyārthānyeva veditavyāni /	tāni api neyārthāni eva veditavyāni 	Even those should be understood as having an interpretable meaning.
['SA_T04_ksmadhlu-17']	nānābhisandhidvāreṇa bhagavato deśanayā avatāraṇāt /	nānā abhisandhi dvāreṇa bhagavataḥ deśanayā avatāraṇāt 	Because the Blessed One's teaching enters through various intentions.
['SA_T04_ksmadhlu-18']	trayāṇāṃ svabhāvānāṃ parikalpitaparatantrapariniṣpannānāṃ kramaśaḥ lakṣaṇata utpattitaḥ paramārthataḥ niḥsvabhāvatāṃ sandhāya sarvadharmā niḥsvabhāvā	trayāṇām svabhāvānām parikalpita paratantra pariniṣpannānām kramaśas lakṣaṇataḥ utpattitaḥ paramārthataḥ niḥsvabhāva tām sandhāya sarva dharmāḥ niḥsvabhāvā 	With the intention of the essencelessness of the three natures - the imagined, the dependent, and the perfected - respectively in terms of characteristic, origination, and ultimate reality, all phenomena are essenceless.
['SA_T04_ksmadhlu-19']	tena niḥsvabhāvatvādanutpannā /	tena niḥsvabhāva tvāt anutpannā 	Therefore, because of being essenceless, they are unproduced.
['SA_T04_ksmadhlu-20']	tata ādiśāntāḥ /	tatas ādi śāntāḥ 	Therefore, they are primordially peaceful.
['SA_T04_ksmadhlu-21']	tena prakṛtiparinirvṛtāḥ /	tena prakṛti parinirvṛtāḥ 	Therefore, they are naturally extinguished.
['SA_T04_ksmadhlu-22']	tathaiva bhagavatā āryasandhinirmocanasūtrādau sūtrārthābhiprāyayogo deśitaḥ /	tathā eva bhagavatā ārya sandhi nirmocana sūtra ādau sūtra artha abhiprāya yogaḥ deśitaḥ 	In the same way, the Blessed One has taught in the noble Sandhinirmocana Sutra and so on the purpose of the meaning of the sutras.
['SA_T04_ksmadhlu-23']	dvaitābhāsivijñānamātreṇa sarvadharmāṇāmutpattyādayo vibhajyante /	dvaita ābhāsi vijñāna mātreṇa sarva dharmāṇām utpatti ādayaḥ vibhajyante 	The arising and so on of all dharmas are distinguished by mere consciousness appearing as duality.
['SA_T04_ksmadhlu-24']	na tu svasaṃvedanamātreṇa /	na tu sva saṃvedana mātreṇa 	But not by mere self-awareness.
['SA_T04_ksmadhlu-25']	dvaitābhāso 'pi mithyā /	dvaita ābhāsaḥ pi mithyā 	The appearance of duality is also false.
['SA_T04_ksmadhlu-26']	tena sarvabhāvā api mṛṣā eva vyavasthāpyante /	tena sarva bhāvāḥ api mṛṣā eva vyavasthāpyante 	Therefore, all existents are also established as false.
['SA_T04_ksmadhlu-27']	parikalpitasya lakṣaṇaniḥsvabhāvatvāt sarvadharmānutpādādayo deśitāḥ /	parikalpitasya lakṣaṇa niḥsvabhāva tvāt sarva dharma anutpāda ādayaḥ deśitāḥ 	The non-arising of all dharmas and so on are taught because of the naturelessness of the characteristic of the imagined.
['SA_T04_ksmadhlu-28']	na tu paramārthataḥ /	na tu paramārthataḥ 	But not ultimately.
['SA_T04_ksmadhlu-29']	ato nāgamadvārā sarvadharmaniḥsvabhāvatā sādhayituṃ śakyate /	atas nā āgama dvārā sarva dharma niḥsvabhāva tā sādhayitum śakyate 	Therefore, the naturelessness of all dharmas cannot be established through scripture.
['SA_T04_ksmadhlu-30']	nāpi yuktidvārā /	na api yukti dvārā 	Nor through reasoning.
['SA_T04_ksmadhlu-31']	na khalu sarve bhāvāḥ pratyakṣata evaṃ viviktāḥ śūnyāḥ anubhūyante /	na khalu sarve bhāvāḥ pratyakṣatas evam viviktāḥ śūnyāḥ anubhūyante 	For all existents are not experienced as thus isolated and empty through direct perception.
['SA_T04_ksmadhlu-32']	vastutvāttasya viṣayāṇām /	vastu tvāt tasya viṣayāṇām 	Because of the reality of objects.
['SA_T04_ksmadhlu-33']	abhāvāya tāvad nīrūpatayā na kathamapi svarūpopadarśanena vijñānajanakatvaṃ yujyate /	abhāvāya tāvat nīrūpa tayā na katham api sva rūpa upadarśanena vijñāna janaka tvam yujyate 	For the sake of non-existence, it is not at all possible for consciousness to be produced by the manifestation of its own form, because of its formlessness.
['SA_T04_ksmadhlu-34']	janakatve sati vastutvaprasaṅgaḥ /	janaka tve sati vastu tva prasaṅgaḥ 	If it were a producer, it would follow that it is a real thing.
['SA_T04_ksmadhlu-35']	arthakriyāsamarthyatvād vastulakṣaṇasya /	arthakriyā samarthya tvāt vastu lakṣaṇasya 	Because the characteristic of a real thing is the ability to perform a function.
['SA_T04_ksmadhlu-36']	yat pratyakṣaṃ tadapi yadi sasvabhāvam /	yat pratyakṣam tat api yadi sa svabhāvam 	If that direct perception also has its own nature,
['SA_T04_ksmadhlu-37']	tadā sarvadharmaniḥsvabhāvatāpratijñāyā hāniprasaṅgaḥ /	tadā sarva dharma niḥsvabhāva tā pratijñāyāḥ hāni prasaṅgaḥ 	then there would be the consequence of abandoning the vow that all phenomena are without inherent nature.
['SA_T04_ksmadhlu-38']	yadi tanniḥsvabhāvam /	yadi tat niḥsvabhāvam 	If it is without inherent nature,
['SA_T04_ksmadhlu-39']	kathaṃ tena sarvadharmāṇāṃ viviktatānubhūyate /	katham tena sarva dharmāṇām vivikta tā anubhūyate 	how is the isolation of all phenomena experienced by it?
['SA_T04_ksmadhlu-40']	atha kaiścid arthāntarā viviktateti pakṣo gṛhyate /	atha kaiścid artha antarā vivikta tā iti pakṣaḥ gṛhyate 	If the position is accepted that it is isolated from some other object,
['SA_T04_ksmadhlu-41']	tadā itareṇa tāvat pratyakṣeṇa śūnyatā grāhyā syāt /	tadā itareṇa tāvat pratyakṣeṇa śūnyatā grāhyā syāt 	then emptiness would have to be grasped by the other direct perception.
['SA_T04_ksmadhlu-42']	sarvadharmaḥsvabhāvavādiṣu ye kecana dharmāḥ pratyakṣeṇa upalabhyante te sarve dharmā viviktāḥ pratīyeran /	sarva dharma svabhāva vādiṣu ye kecana dharmāḥ pratyakṣeṇa upalabhyante te sarve dharmāḥ viviktāḥ pratīyeran 	Whatever phenomena are perceived by direct perception among those who assert the inherent nature of all phenomena, all those phenomena would be understood to be isolated.
['SA_T04_ksmadhlu-43']	sarvadharmāṇāṃ svabhāvaviviktatā tāvannāsti kimapi vastu /	sarva dharmāṇām svabhāva vivikta tā tāvat na asti kim api vastu 	There is no existent whatsoever that is the isolation of the inherent nature of all phenomena.
['SA_T04_ksmadhlu-44']	tasyā api sarvadharmāntargatatvāt /	tasyāḥ api sarva dharma antargata tvāt 	Because that [isolation] is also included among all phenomena.
['SA_T04_ksmadhlu-45']	na cedantarbhāvaḥ /	na ced antarbhāvaḥ 	If it is not included,
['SA_T04_ksmadhlu-46']	svapratijñāhāniḥ /	sva pratijñā hāniḥ 	[the assertion] contradicts one's own vow.
['SA_T04_ksmadhlu-47']	ayaṃ tāvad viṣayaḥ sarvajñādīnāṃ yogināṃ pratyakṣeṇa sugamya ityucyamāne 'pi na khalu vidvadbhyastṛptimāsādayati /	ayam tāvat viṣayaḥ sarvajña ādīnām yoginām pratyakṣeṇa su gamyaḥ iti ucyamāne na khalu vidvadbhyaḥ tṛptim āsādayati 	Even if it is said that this object is easily understood by direct perception by all-knowing and other yogis, the wise do not attain satisfaction.
['SA_T04_ksmadhlu-48']	yuktyabhāvāttatra /	yukti abhāvāt tatra 	Because there is no reasoning there.
['SA_T04_ksmadhlu-49']	yadi tad yogijñānamapyasaditi ced /	yadi tat yogi jñānam api asat iti ced 	If it is said that even that yogic knowledge is non-existent,
['SA_T04_ksmadhlu-50']	tadā kathaṃ tasya prāmāṇyam /	tadā katham tasya prāmāṇyam 	Then how can it be valid?
['SA_T04_ksmadhlu-51']	yadi tat sat /	yadi tat sat 	If it exists,
['SA_T04_ksmadhlu-52']	tadā pratijñāhāniḥ /	tadā pratijñā hāniḥ 	then there is a contradiction of one's own thesis.
['SA_T04_ksmadhlu-53']	nāpyanumānenāpi 'sarve bhāvāḥ śūnyāḥ' iti sādhayituṃ śakyate /	na api anumānena api sarve bhāvāḥ śūnyāḥ iti sādhayitum śakyate 	Nor can it be established by inference that 'all existents are empty'.
['SA_T04_ksmadhlu-54']	kasyāpyādhārasya dharmiṇa evābhāvāt /	kasya api ādhārasya dharmiṇaḥ eva abhāvāt 	Because there is no basis or subject at all.
['SA_T04_ksmadhlu-55']	hetudṛṣṭāntādīnāmapyanupapannatvāt /	hetu dṛṣṭānta ādīnām api anupapanna tvāt 	Because reasons, examples, and so on are also not established.
['SA_T04_ksmadhlu-56']	svabhāvāśrayarahitaiḥ sarvahetubhiḥ kathaṃ sarvadharmaniḥsvabhāvatā sādhayituṃ śakyate /	svabhāva āśraya rahitaiḥ sarva hetubhiḥ katham sarva dharma niḥsvabhāva tā sādhayitum śakyate 	How can the absence of intrinsic nature of all dharmas be established by all reasons that are devoid of intrinsic nature and basis?
['SA_T04_ksmadhlu-57']	paraiḥ siddhatvāt parābhyupagatahetvādibhiḥ svapakṣaḥ prasidhyediti cet tadāpi na yujyate /	paraiḥ siddha tvāt para abhyupagata hetu ādibhiḥ sva pakṣaḥ prasidhyet iti ced tadā api na yujyate 	If it is argued that one's own position is established by reasons and so on accepted by others because they are established by others, then that is also not correct.
