segmentnr	original	analyzed	translated
['MBKalasamkarsinitippaniHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBKalasamkarsinitippaniHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha staff under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBKalasamkarsinitippaniHK-2']	Uniform title / kalasaṃkarṣinīmatatantraṭippaṇī	uniform title kala saṃkarṣinīmatatantraṭippaṇī 	Uniform Title: Kalasaṃkarṣiṇīmata-tantra-tīkā
['MBKalasamkarsinitippaniHK-3']	Manuscript / NGMCP Manuscript No / Reel No / /	manuscript 	Manuscript: NGMC Palmleaf Manuscript No. Reel No.
['MBKalasamkarsinitippaniHK-4']	Description / Description by Mark S /G / Dyczkowski /	description description by mark sg 	Description: Description by Mark S. G. Dyczkowski.
['MBKalasamkarsinitippaniHK-5']	The Kalasaṃkarṣinīmatatantra which the colophons declare extends for / verses is related to the Jayadrathayamala / The latter was considered to be so important it is also called Tantrarajabhattaraka / It is the major source of the early development of the Kalī tradition that developed in one of its branches into the Krama system of Kashmir / Kalasamkarṣinīmata / still worshipped in Kerala and Nepal is the form of Kalī of the Trika and related schools of Kashmir / This short fragment is of great interest to scholars of these traditions / despite its many copiest errors / It is part of a commentary tippaṇi Kalasamkarsinīmatatantra which deals mostly with Adiyāga also called Adyayāga / The Goddess is worshipped with sixteen Kaula substances like menstrual blood / feces / onion and garlic by advanced Kaula adepts with female partners / We note the presence amongst them of marijuana gaṃjana / which although well known to Kaula texts after the or centuries / is very rarely mentioned in the ealier ones / Abhinavagupta considered Adiyāga to be such an elevated ritual practice that he reserved chapter of his Tantrāloka for it as basic Kaula ritual kulaprakriyā / He took care / however / to present it there and in his other works primarily internally as mirroring the activity of consciousness / This tract is of special interest as it provides a glimpse of its original external form /	the kalasaṃkarṣinīmatatantra which the colophons declare extends for verses is related to the jayadratha yamala the latter was considered to be so important it is also called tantrarajabhattaraka it is the major source of the early development of the kalī tradition that developed in one of its branches into the krama system of kashmir kalasamkarṣinīmata still worshipped in kerala and nepal is the form of kalī of the trika and related schools of kashmir this short fragment is of great interest and	The Kalasamkarshini Mata Tantra, whose colophons declare to extend for 100,000 verses, is related to the Jayadratha Yamala. The latter was considered so important that it is also called Tantra Rajatara. It is the major source of the early development of the Kali tradition that developed into one of its branches, the Krama system of Kashmir. Kalasamkarshini Mata. Still worshipped in Kerala and Nepal is the form of Kali of the Trika and related schools of Kashmir. This short fragment is of great interest to scholars of these traditions. Despite its many copied errors, it is part of a commentary called Tippa Kalasamkarshini Mata Tantra, which deals mostly with Adiyaga, also called Adyayaga. The goddess
['MBKalasamkarsinitippaniHK-6']	Notes / Revision / Nov / /	nov 	Notes: Revision: Nov.
['MBKalasamkarsinitippaniHK-7']	Dataentered by the staff of Muktabodha under the direction of Mark S /G / Dyczkowski /	data entered by the staff of muktabodha under the direction of mark sg dyczkowski 	Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBKalasamkarsinitippaniHK-8', 'MBKalasamkarsinitippaniHK-9']	Publication country / India🔽	publication country india  a 	Publication country: India
['MBKalasamkarsinitippaniHK-10']	oṃ namaḥ śivādigurubhyo //	om namaḥ śiva ādi gurubhyaḥ 	Om, salutations to the preceptors beginning with Shiva.
['MBKalasamkarsinitippaniHK-11']	śrīdevyuvāca //	śrī devī uvāca 	The Goddess said:
['MBKalasamkarsinitippaniHK-12']	ati guptataraṃ praśnaṃ sugūḍhaṃ paramārthadaṃ /	ati guptataram praśnam su gūḍham parama artha dam 	Please tell me the most secret question, the well-hidden one that gives the highest truth,
['MBKalasamkarsinitippaniHK-13']	yoginīṃ paraṃ prāṇaṃ kathayasva prasādataḥ //	yoginīm param prāṇam kathayasva prasādataḥ 	The supreme yogini, the supreme life force, with grace.
['MBKalasamkarsinitippaniHK-14']	khecarī bhūcarī ḍākinī rākinī lākinī kākinī sākinī hākinī /	                 	The sky-wanderer, the earth-wanderer, the female jackal, the female crow, the female owl, the female kite, the female hawk, the female vulture.
['MBKalasamkarsinitippaniHK-15']	etad yoginīnāṃ paramprāṇaṃ mukhāmukhaṃ //	etat yoginīnām paramprāṇam mukhāmukham 	This is the supreme life force of the yoginis, the face to face.
['MBKalasamkarsinitippaniHK-16', 'MBKalasamkarsinitippaniHK-17']	vada deva rahasyaṃ vai yenedaṃ mohitaṃ jagat /🔽nirvījī karaṇaṃ viṣāpaharaṇaṃ vahneḥ svayaṃ jvālanaṃ //	vada deva rahasyam vai yena idam mohitam jagat  nirvījī karaṇam viṣa apaharaṇam vahneḥ svayam jvālanam 	Tell me, O God, the secret by which this world is deluded.🔽The rendering of poison, the self-kindling of fire,
['MBKalasamkarsinitippaniHK-18']	nāḍīcāraṇavindunādadhūnanaṃ dehasya śakramaṇaṃ /	nāḍī cāraṇa vindu nāda dhūnanam dehasya śakramaṇam 	The shaking of the bindu and nada through the practice of nadis, the penetration of the body with Shiva,
['MBKalasamkarsinitippaniHK-19']	ātmā jyoti nidarśanañca kurute svacchandaṃ mṛtyujayaḥ // ete vedavido vadanti	ātmā jyoti nidarśanañca kurute svacchandam mṛtyu jayaḥ ete veda vidaḥ vadanti 	The manifestation of the self as light, the conquest of death at will - these are what the knowers of the Vedas
