segmentnr	original	analyzed	translated
['MBsamnyaasaupanisadHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBsamnyaasaupanisadHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be used for non-commercial purposes only. Texts must not be changed in any way. Texts must not be sold in any form. Texts must not be used in any way that may infringe the rights of other parties. Texts must not be used in a manner that may bring the Institute or Indology into disrepute. The Institute reserves the right to alter or delete any of the texts at any time. The Institute cannot accept responsibility for any loss or damage occasioned through the use of any of the texts. The Institute reserves the right to take legal action against any contravention of the above. Data entry: Muktabodha Research Team, under the direction of Mark S. G. Dyczkowski.🔽Catalogue number:
['MBsamnyaasaupanisadHK-2']	Uniform title / saṃnyāsa upaniṣads	uniform title saṃnyāsa upaniṣads 	Uniform title: Sannyasa Upanisads
['MBsamnyaasaupanisadHK-3']	Main title / The saṃnyāsa upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title the saṃnyāsa upaniṣads with the commentary of śrī upaniṣad brahmayogin 	Main title: The Sannyasa Upanisads with the commentary of Sri Upanisad Brahmayogi
['MBsamnyaasaupanisadHK-4']	Commentator /upaniṣad brahmayogin	upaniṣad brahmayogin 	Commentator: Upanisad Brahmayogi
['MBsamnyaasaupanisadHK-5']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark 	Notes entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBsamnyaasaupanisadHK-6']	Revision / Dec / /	revision dec 	Revision: Dec 2018
['MBsamnyaasaupanisadHK-7']	Publisher / The Adyar Library and Research Centre	publisher the adyar library and research centre 	Publisher: The Adyar Library and Research Centre
['MBsamnyaasaupanisadHK-8']	Publication year /	publication year 	Publication year: 1919
['MBsamnyaasaupanisadHK-9']	Publication city / Adyar	publication citi adyar 	Publication city: Adyar
['MBsamnyaasaupanisadHK-10']	Publication country / India	publication country india 	Publication country: India
['MBsamnyaasaupanisadHK-11']	p / 	p 	P.🔽🔽
['MBsamnyaasaupanisadHK-12']	avadhūtopaniṣat	avadhūtā upaniṣad 	Avadhūta Upaniṣad
['MBsamnyaasaupanisadHK-13']	saha nāvavatu iti śāntiḥ	saha nau avatu iti śāntiḥ 	May we two together be sustained. Thus is peace.
['MBsamnyaasaupanisadHK-14']	avadhūtajijñāsā	avadhūta jijñāsā 	Inquiry of the Avadhūta
