segmentnr	original	analyzed	translated
['SA_GV01_rv_07_u-0']	agniṃ naro dīdhitibhiraraṇyorhastacyutī janayanta praśastam	agnim naraḥ dīdhitibhiḥ araṇyoḥ hasta cyutī janayanta praśastam 	Men with their thoughts, in the wood, with hands that move, beget the praised Agni,
['SA_GV01_rv_07_u-1']	dūredṛśaṃ gṛhapatimatharyum	dūredṛśam gṛhapatim atharyum 	The far-seeing, the householder, the youthful.
['SA_GV01_rv_07_u-2']	tamagnimaste vasavo ny ṛṇvan supraticakṣamavase kutaścit	tam agnim aste vasavaḥ ni ṛṇvan supraticakṣam avase kutaścid 	That Agni have the Vasus set in motion, well-looking, for help from somewhere,
['SA_GV01_rv_07_u-3']	dakṣāyyo yo dama āsa nityaḥ	dakṣāyyaḥ yaḥ dame āsa nityaḥ 	Who is most fit for the house, who is ever present.
['SA_GV01_rv_07_u-4']	preddho agne dīdihi puro no 'jasrayā sūrmyā yaviṣṭha	preddhaḥ agne dīdihi puras naḥ jasrayā sūrmyā yaviṣṭha 	Be kindled, O Agni, shine in front of us with unceasing light, O youngest,
['SA_GV01_rv_07_u-5']	tvāṃ śaśvanta upa yanti vājāḥ	tvām śaśvantaḥ upa yanti vājāḥ 	To thee come all the powers.
['SA_GV01_rv_07_u-6']	pra te agnayo 'gnibhyo varaṃ niḥ suvīrāsaḥ śośucanta dyumantaḥ	pra te agnayaḥ gnibhyaḥ varam niḥ su vīrāsaḥ śośucanta dyumantaḥ 	Thy flames, O Agni, more heroic, shining, most excellent, go forth from the fires for a boon,
['SA_GV01_rv_07_u-7']	yatrā naraḥ samāsate sujātāḥ	yatrā naraḥ samāsate sujātāḥ 	Where the well-born men sit together.
['SA_GV01_rv_07_u-8']	dā no agne dhiyā rayiṃ suvīraṃ svapatyaṃ sahasya praśastam	dāḥ naḥ agne dhiyā rayim su vīram su apatyam sahasya praśastam 	Give us, O Agni, wealth with good heroes, self-dependent, to be praised by the mighty,
['SA_GV01_rv_07_u-9']	na yaṃ yāvā tarati yātumāvān	na yam yāvā tarati yātumāvān 	Which the ever-wandering one does not overcome.
['SA_GV01_rv_07_u-10']	upa yameti yuvatiḥ sudakṣaṃ doṣā vastorhaviṣmatī ghṛtācī	upa yam iti yuvatiḥ su dakṣam doṣā vastoḥ haviṣmatī ghṛtācī 	The young woman, bringing oblations, the ladle full of ghee, approaches the very skilful one, in the evening and in the morning.
['SA_GV01_rv_07_u-11']	upa svainamaramatirvasūyuḥ	upa svā enam aramatiḥ vasūyuḥ 	To him comes the thought, seeking wealth.
['SA_GV01_rv_07_u-12']	viśvā agne 'pa dahārātīryebhistapobhiradaho jarūtham	viśvāḥ agne daha arātīryebhiḥ tapobhiḥ adahaḥ jarūtham 	Burn up, O Agni, all the evil spirits with those flames of thine, burn up the wicked one.
['SA_GV01_rv_07_u-13']	pra nisvaraṃ cātayasvāmīvām	pra nisvaram cātayasva amīvām 	Drive away the noise, as if it were an enemy.
['SA_GV01_rv_07_u-14']	ā yaste agna idhate anīkaṃ vasiṣṭha śukra dīdivaḥ pāvaka	ā yaḥ te agne idhate anīkam vasiṣṭha śukra dīdivas pāvaka 	He who kindles thy face, O Agni, O Vasishṭha, O pure, shining, purifying one,
['SA_GV01_rv_07_u-15']	uto na ebhi stavathairiha syāḥ	uta u naḥ ebhiḥ stavathaiḥ iha syāḥ 	And with these praises of ours thou shouldst be here.
['SA_GV01_rv_07_u-16']	vi ye te agne bhejire anīkaṃ martā naraḥ pitryāsaḥ purutrā	vi ye te agne bhejire anīkam martāḥ naraḥ pitryāsaḥ purutrā 	Those mortal men, O Agni, who have spread out thy face in many places, the sons of Manu,
['SA_GV01_rv_07_u-17']	uto na ebhiḥ sumanā iha syāḥ	uta u naḥ ebhiḥ sumanāḥ iha syāḥ 	Be thou also well-disposed towards them here.
['SA_GV01_rv_07_u-18']	ime naro vṛtrahatyeṣu śūrā viśvā adevīrabhi santu māyāḥ	ime naraḥ vṛtra hatyeṣu śūrāḥ viśvāḥ adevīḥ abhi santu māyāḥ 	Let these heroes, in the slaying of Vrtra, overcome all the godless enchantments.
['SA_GV01_rv_07_u-19']	ye me dhiyaṃ panayanta praśastām	ye me dhiyam panayanta praśastām 	Those who promote my hymn that is praised,
['SA_GV01_rv_07_u-20']	mā śūne agne ni ṣadāma nṛṇāṃ māśeṣaso 'vīratā paritvā	mā śūne agne ni sadāma nṛṇām mā a śeṣasaḥ vīra tā paritvā 	Sit not empty, O Agni, among men, nor be thou far from us, O hero.
['SA_GV01_rv_07_u-21']	prajāvatīṣu duryāsu durya	prajāvatīṣu duryāsu durya 	In the houses with offspring, in the houses,
['SA_GV01_rv_07_u-22']	yamaśvī nityamupayāti yajñaṃ prajāvantaṃ svapatyaṃ kṣayaṃ naḥ	yam aśvī nityam upayāti yajñam prajāvantam su apatyam kṣayam naḥ 	The one who possesses horses always comes to the sacrifice, to our home with offspring and prosperity.
['SA_GV01_rv_07_u-23']	svajanmanā śeṣasā vāvṛdhānam	sva janmanā śeṣasā vāvṛdhānam 	Having grown by his own birth and by the remnant,
['SA_GV01_rv_07_u-24']	pāhi no agne rakṣaso ajuṣṭāt pāhi dhūrterararuṣo aghāyoḥ	pāhi naḥ agne rakṣasaḥ ajuṣṭāt pāhi dhūrteḥ a raruṣaḥ aghāyoḥ 	Protect us, O Agni, from the undesired Raksas, protect us from the deceitful, the red, the evil-doing one.
['SA_GV01_rv_07_u-25']	tvā yujā pṛtanāyūnrabhi ṣyām	tvā yujā pṛtanāyūn abhi syām 	I will go forth with thee as ally against the bands of foes.
['SA_GV01_rv_07_u-26']	sedagniragnīnratyastvanyān yatra vājī tanayo vīḷupāṇiḥ	sa id agniḥ agnīn ratyaḥ tu anyān yatra vājī tanayaḥ vīḍu pāṇiḥ 	Agni has sat down, other fires than he, where the strong son, with his hands smeared with fat,
['SA_GV01_rv_07_u-27']	sahasrapāthā akṣarā sameti	sahasra pāthāḥ akṣarā sameti 	Comes together with a thousand paths, imperishable.
